frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	33.35117	46.64272	32.05523	16.20239	38.84918	38.24652	47.52618	39.32594	9.69094	10.38381	10.00537	5.87858	23.97571	0.55605	11.98428	1.15131	25.4223	15.4838	32.8206	57.51772	63.06784	216.29389	470.27881	189.83082	133.55827	82.64708	13.26236	32.35146
30	60	2838.11072	1948.07247	2321.32675	2941.2929	2096.98299	2163.58725	3160.32465	1821.45086	2446.56588	2387.37779	1624.9036	3044.01326	2334.07629	2072.21073	2193.1343	2030.17323	2322.29926	2136.6267	2451.86194	1486.73031	2488.23717	2409.95145	1496.1675	1541.07637	2938.89902	3268.84345	3759.14493	1990.78848
60	90	9465.06443	6375.07722	8181.93343	9456.64525	7047.43656	7358.22106	8479.13071	5263.57893	7656.26823	6982.25114	7046.82178	9860.46924	8984.73089	7323.9504	9151.9532	7148.9575	8806.54051	7155.73131	8486.7389	5585.85758	6495.63985	5626.84738	4532.53178	4480.45121	6202.74686	6815.75574	8419.14742	7056.9788
90	120	11738.34858	11431.78843	14759.91933	13275.1075	12985.50645	11336.878	12077.55117	9692.94046	12840.11671	11339.04721	13274.05153	14630.34757	14134.91362	12256.83768	14767.491	11902.39775	14539.65122	11553.4904	13828.10266	9382.28708	11663.38005	10703.19013	9146.44255	10969.3445	11512.97462	10200.12676	12352.50821	11233.39375
120	150	15188.89674	12912.75673	16560.68797	16834.48532	16316.25818	17413.58512	16700.34844	16409.27447	16141.98294	15280.28933	16505.35905	18734.74152	18344.40744	19961.24866	17400.2367	19013.65732	17198.97433	17054.96156	17540.01752	14318.74469	15872.57905	12636.36144	10780.09993	10796.71833	14529.68593	12442.93789	18290.63554	13981.23985
150	180	17362.50103	15125.60708	17821.05023	18783.86723	17888.84051	18253.7463	17623.95298	15341.00316	17481.36351	17026.37334	18197.00286	18332.19106	17850.67545	19094.98048	19681.31926	17737.45234	19088.47721	18466.21805	18761.6225	15396.55959	16405.65752	16216.99837	13436.3737	13107.6748	16244.77802	14594.57477	15095.29053	18245.97491
180	240	14271.01772	12586.19617	17818.60577	17551.62771	17410.32258	18079.48971	15732.30494	16525.88774	17851.33548	16213.04488	16877.9885	18379.74722	17823.02438	18786.11552	18595.59424	17801.12843	18287.22609	18147.98004	17798.48329	15662.09277	16572.55339	14548.90064	11351.58171	11822.2394	14638.78849	12750.50649	13688.1202	17398.32804
240	300	13262.30564	11289.64947	16844.05808	15272.61079	16982.67246	15528.53632	14376.27001	16721.14679	16747.76206	16118.46184	15536.51801	14990.51398	16245.20248	17853.68034	17562.03314	16911.82539	17251.82225	16890.01302	16310.31437	15566.85753	15980.90701	13764.15922	11564.55729	13204.11067	14808.21862	12415.71307	14159.2857	15520.84298
300	360	13176.82229	11287.91319	15289.77448	14658.63135	16771.13666	16199.10219	14961.49436	17201.34055	15547.40068	13834.51187	15255.45592	14302.59477	15310.63828	14328.41144	16161.62164	14321.3504	15841.42025	15326.81945	15765.68045	16448.72879	13879.01277	13234.38524	12046.88704	11697.62469	13162.7356	12007.10402	14216.30848	15048.40922
360	480	12228.24958	11181.82221	14631.1574	13901.92362	13552.74324	14129.59641	12939.42303	14083.95069	14917.17969	14191.48262	12685.45392	11897.41415	12567.78664	14369.78924	14870.45135	13900.39144	15004.617	14457.2552	14040.48806	14413.72847	15255.13864	12623.4214	11041.46354	11246.11673	13812.6598	12140.51976	12037.21424	16005.93688
