frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	509.0078	780.94967	426.67095	405.5641	417.87619	468.74848	419.36091	567.78503	556.10657	423.47785	468.15742	479.16629	435.99639	367.98874	530.82183	385.43057	502.0755	363.88039	500.21998	250.82854	363.63463	310.46515	506.60943	445.83979	481.80119	625.47525	816.04691	369.43845
30	60	5622.68954	6960.29345	6616.99683	6053.43877	6561.67867	5367.01243	6344.74384	5378.24802	5670.22129	5365.03584	5296.3111	6750.35792	5789.48174	6493.28797	5602.86033	5961.83967	5667.19662	5392.51375	5605.2542	4757.14449	6001.56033	5456.04045	6320.62681	6869.88327	6607.38032	7329.41009	8813.86271	5652.28988
60	90	11849.43444	12713.84064	16914.98876	13390.39309	15389.77242	12434.76572	13736.15797	12930.77845	15395.44814	12825.63601	13480.11983	15256.57547	14992.38182	15077.78768	15189.13888	13914.78282	15275.13399	13434.72736	14660.077	10798.47885	13241.71647	14410.48503	14461.00391	14227.18365	14690.46658	12544.17468	12661.57216	12683.10742
90	120	21365.00508	24934.05735	24820.26554	20102.1879	23170.71343	20350.85697	20072.42338	20681.91946	21921.46808	20419.52568	20031.86213	22353.11502	23065.94455	18502.56769	23144.64749	19619.87927	23033.07814	20324.92934	22204.64773	17090.38168	18962.78084	25685.88159	25655.13449	27041.97917	24217.65945	21440.48626	17466.58444	21500.93872
120	150	24494.64262	25448.68945	31376.49244	26169.56181	27318.26529	27102.35769	25825.75783	27075.71588	28879.13326	25590.86103	26969.91189	27849.61696	30394.57899	24947.31928	30118.67249	25243.377	29712.50282	26871.3322	28957.75569	24046.84423	26295.20835	31646.67533	29051.47405	29902.48188	31091.14118	24231.00637	24952.02002	24926.37107
150	180	24064.06926	25857.21631	28619.12591	28712.0276	28270.89135	26449.72528	26374.90042	28604.1125	29867.17943	27417.62872	25560.11745	31147.45656	26851.88913	29943.55731	29007.66393	28927.29428	28610.13541	28667.80297	27613.74022	24532.06574	26754.33019	26797.01632	23721.69141	24213.17904	29102.55501	24775.47331	22028.93119	27008.03863
180	240	23472.23762	25561.09166	30923.5463	27808.88771	28509.46276	25974.44334	25341.78661	28340.38872	29510.51061	27444.45555	27545.65462	31500.99025	29665.16539	30023.46079	30321.92844	29364.92547	30004.42028	28795.63231	28801.26231	24748.68211	27446.64838	29260.25769	25280.31306	26325.59277	29321.87093	23586.87625	27747.62584	26452.91395
240	300	22017.25152	23903.55493	28807.31902	27639.40333	27514.90787	27039.27033	26019.6091	29110.26534	28056.35979	26959.61821	24399.58311	28239.55301	27093.75732	27580.51161	28226.02452	27143.58577	28055.03037	28341.34755	27148.09936	25564.69781	29845.9717	27539.1335	24577.63867	25090.23242	29759.84136	23418.79746	27868.73228	28869.27745
300	360	21516.74002	25553.02335	27275.20909	25379.66198	25711.59049	25214.23582	24304.92656	25830.99805	28855.56334	24801.8947	24738.39114	29615.88854	25683.56779	27359.80545	28346.39347	26225.15403	28104.67977	26802.03722	26781.75693	23596.6773	28214.04896	25397.79858	22417.95982	23703.38021	27555.42171	23451.26602	25825.44936	27417.91347
360	480	19768.04277	21835.33751	27937.10134	25257.63698	25461.40518	23452.33956	24647.70042	25560.9651	28231.77601	23987.47722	23971.16107	25489.93374	25789.22019	25033.60347	27889.84321	24419.86617	27611.35227	25285.12394	26549.45417	24412.41531	25942.8752	25042.2157	23055.91602	23526.02626	25203.33932	20777.66641	24648.12367	24413.68606
