region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.1628823905676238	0.009800047845777822	52.08101415539059	53.535734104754596	32.69146701601072	3.269146701601072
Amygdala	acq	NA	TRUE	1.9733861009898077	0.009027474138584155	52.44262736079457	53.897347310158565	33.69159939299311	3.369159939299311
Caudate	acq	NA	TRUE	1.9357095725048055	0.010756673160227196	53.11837262104713	54.573092570411134	35.64328019030805	3.5643280190308047
Frontal	acq	NA	TRUE	2.0764572273579245	0.009600082751361936	50.18437440860083	51.63909435796484	27.912113887079485	2.7912113887079486
Hippocampus	acq	NA	TRUE	2.0744360946916514	0.009556947653858502	51.1411021935535	52.5958221429175	30.228588011343998	3.0228588011344
Insula	acq	NA	TRUE	2.0339331910750698	0.01000603929212406	52.51002008923785	53.964740038601846	33.881345775267675	3.3881345775267677
Occipital	acq	NA	TRUE	2.1609887554435487	0.011063635554584823	52.02660734457419	53.48132729393819	32.543582644112355	3.2543582644112354
PCC	acq	NA	TRUE	2.171976672925566	0.009381139146043358	49.59116378368435	51.045883733048356	26.565850238370555	2.6565850238370556
Parietal	acq	NA	TRUE	2.0481546952670175	0.009919273318155602	50.36566628348787	51.820386232851874	28.337001958711447	2.8337001958711445
Putamen	acq	NA	TRUE	2.4956006528209937	0.008846955077139892	51.43661280907618	52.891332758440186	30.9822352611869	3.09822352611869
Temporal	acq	NA	TRUE	2.054942412591328	0.010040338425430787	51.15678131989983	52.611501269263826	30.26811031307818	3.026811031307818
Thalamus	acq	NA	TRUE	2.414518624331055	0.007124034563429176	48.134392095168536	49.58911204453254	23.528887572684607	2.3528887572684605
