pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-05_ses-blocked	0	30	30	15	0.05581981347911182	0.4887963088220348
sub-05_ses-blocked	30	60	30	45	5.251441351901203	0.6837175671670407
sub-05_ses-blocked	60	90	30	75	16.318559326507618	0.8464128459840818
sub-05_ses-blocked	90	120	30	105	30.017762244958945	0.9775199790396197
sub-05_ses-blocked	120	150	30	135	43.825020284393254	1.0788026139469633
sub-05_ses-blocked	150	180	30	165	48.393432175042534	1.104496651827337
sub-05_ses-blocked	180	240	60	210	48.80455244870732	1.3612622875631983
sub-05_ses-blocked	240	300	60	270	46.56855169926784	1.3257889123545306
sub-05_ses-blocked	300	360	60	330	43.575198074635615	1.2836954276092447
sub-05_ses-blocked	360	480	120	420	38.85783806862689	1.5305559384108942
sub-05_ses-blocked	480	600	120	540	33.250731258326965	1.4178794107413144
sub-05_ses-blocked	600	900	300	750	25.65675031239985	1.7123176785165721
sub-05_ses-blocked	900	1200	300	1050	18.50171757560451	1.4382106817453362
sub-05_ses-blocked	1200	1500	300	1350	14.467710395913333	1.2557353540944276
sub-05_ses-blocked	1500	1800	300	1650	12.225376206767333	1.1328678364000915
sub-05_ses-blocked	1800	2100	300	1950	10.810880850263072	1.0420582646354186
sub-05_ses-blocked	2100	2400	300	2250	9.697300335753267	0.9671760117098702
sub-05_ses-blocked	2400	2700	300	2550	8.764552219596474	0.9036843418879771
sub-05_ses-blocked	2700	3000	300	2850	8.040852022527837	0.8511059224579877
sub-05_ses-blocked	3000	3300	300	3150	7.343161231460701	0.8040706771014294
sub-05_ses-blocked	3300	3600	300	3450	6.879016211914957	0.7665844664060258
sub-05_ses-blocked	3600	3900	300	3750	6.386607755086141	0.7320606874365314
sub-05_ses-blocked	3900	4200	300	4050	6.058425683850896	0.7040501794685755
sub-05_ses-blocked	4200	4500	300	4350	5.660983886206018	0.677389952351264
sub-05_ses-blocked	4500	4800	300	4650	5.425194362036003	0.6561059824924996
sub-05_ses-blocked	4800	5100	300	4950	5.25008585772776	0.6378001198667426
sub-05_ses-blocked	5100	5400	300	5250	4.989006096817478	0.6198538999629922
