region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.34859948298705434	0.3177123277713864	0.071259663416377	0.09020987406869828	-0.22378129488906667	0.05	1.963944437524757	1.0972173646277055	0.8667270728970514	0.7899319686679757	0.02483004595311103	0.06820039894771614	0.20332714475333472	0.13564785972356277	0.021496191867659352	0.046978975391884926	0.06712771430138124	0.10579448667433707	88.16499282405199	94.64417715407365	27.160914752827136	1.1809093370794408
Amygdala	acq	NA	TRUE	0.2479663615788896	0.45269031608127563	0.34285811743668854	0.14865113627757262	-0.22378129488906667	0.05	1.811152547023246	0.5477615773304281	1.2633909696928178	2.306461464219675	0.05585251448552279	0.21058830164343328	0.2517245980530235	0.07544211002548157	0.01688243709650832	0.15846205827264545	0.06834947410540847	0.2238141502666805	76.12182211869343	82.60100644871508	17.387222942207014	0.7559662148785659
Caudate	acq	NA	TRUE	0.25626148583284913	0.21649035114885706	0.022680965920878874	0.03927500829533685	-0.22378129488906667	0.05	1.8672896927737628	1.1837085785714567	0.6835811142023062	0.5774910536065195	0.015889290223006215	0.03859162820783276	0.18360831073768838	0.17680899587503335	0.028296340543663118	0.02599361526138795	0.07489048915058354	0.08510539935526713	71.68983909449908	78.16902342452073	14.7550899320636	0.6415256492201565
Frontal	acq	NA	TRUE	0.3278190761329613	0.2821013852580893	0.037874216984029326	0.05783890781484354	-0.22378129488906667	0.05	1.923005006354458	1.1620612065872904	0.7609437997671675	0.6548224787590031	0.018988199955384425	0.04590470137002452	0.17780217762971628	0.14801380892197105	0.02411820882744121	0.0304035035915086	0.06584473563187347	0.08413055893474446	81.72401059916248	88.20319492918412	21.39642998656275	0.9302795646331631
Hippocampus	acq	NA	TRUE	0.2672044957144819	0.315742762783713	0.1055084445612635	0.08455808113831557	-0.22378129488906667	0.05	1.902220567887594	0.8462727486093472	1.0559478192782468	1.24776299486596	0.030977314300718952	0.09078272701111925	0.18776104001384916	0.10907571828451564	0.021904440918411712	0.0638294348835979	0.05696849280023075	0.11265649129731593	83.35232632682721	89.83151065684885	22.726509783331323	0.9881091210144054
Insula	acq	NA	TRUE	0.31501143451584973	0.36330595123897047	0.12835730948405627	0.11571644570599218	-0.22378129488906667	0.05	1.8288572312902418	0.8670692936396348	0.961787937650607	1.1092399935112205	0.03243879110611393	0.0985383137581134	0.21097829057132364	0.11317386323154632	0.02002024197511948	0.06982049451360364	0.06578269271395608	0.12957471863925327	84.97133330691146	91.45051763693311	24.130951146482875	1.0491717889775163
Occipital	acq	NA	TRUE	0.3489131650585842	0.2912355131952303	0.03321257270848187	0.049901784298114656	-0.22378129488906667	0.05	1.9954139292536532	1.1980447069471558	0.7973692223064975	0.6655588207040661	0.01939708514346658	0.04425684012204783	0.1766900890837325	0.15888134733488388	0.027702442664600622	0.028639137714377618	0.07055493448147256	0.08452825987255162	86.73642534208393	93.21560967210559	25.761189477323708	1.1200517164053785
PCC	acq	NA	TRUE	0.36071033349401943	0.32523124945779047	0.05299798452219646	0.06752393465880809	-0.22378129488906667	0.05	1.9795870959960364	1.1090887917301242	0.8704983042659121	0.7848770186451686	0.022375669314083257	0.054299350441131655	0.17358620801400634	0.1346977844616382	0.02403923245230634	0.035704436461709954	0.06169910641525823	0.08572071263479623	88.11753432627386	94.59671865629551	27.113215345058812	1.1788354497851656
Parietal	acq	NA	TRUE	0.31969798324337445	0.2689824345585156	0.029589507222354875	0.048633474384032115	-0.22378129488906667	0.05	1.9116793354944799	1.1885459501030204	0.7231333853914593	0.608418534705183	0.018053213505396133	0.04206551737348994	0.18217750182692086	0.16481020577135486	0.02688883532334056	0.027576021770670898	0.07231291827944324	0.08571298990083535	81.40549795025908	87.88468228028071	21.145504300621347	0.9193697522009281
Putamen	acq	NA	TRUE	0.3840946634920088	0.2889203647594953	0.07359388254765754	0.099836610954864	-0.22378129488906667	0.05	2.309381851711768	1.3294136043741294	0.9799682473376385	0.7371432367724225	0.024368511133901115	0.07296536027124083	0.2264348891592216	0.14191661139872738	0.01987427002248778	0.05195119968148319	0.07455867746181179	0.12000026799316424	94.00876419081983	100.48794852084148	33.7241756606168	1.4662685069833392
Temporal	acq	NA	TRUE	0.2791363167176551	0.2464112705836654	0.0441444475241796	0.06572630058331425	-0.22378129488906667	0.05	1.8936454489991756	1.1328066125241556	0.7608388364750199	0.6716405325174566	0.02066526756064912	0.056142623646557005	0.20416693662288285	0.15245819993602563	0.022918274079146275	0.038967620123927085	0.0695414026960003	0.09837721979121374	80.11498876893502	86.59417309895667	20.158593702184103	0.8764605957471349
Thalamus	acq	NA	TRUE	0.33995163400881845	0.30634791449587534	0.1387116127119024	0.13500147970340787	-0.22378129488906667	0.05	2.24987944253201	1.1096913604528407	1.1401880820791692	1.0274821655040043	0.025648385338158528	0.09216995859957969	0.20660493933717403	0.09802194489318698	0.01425993617437972	0.06917371141841874	0.06692050837265442	0.13307242744812203	78.72902302842299	85.20820735844464	19.149921558770902	0.8326052851639523
