frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	19.90312685273763	25.813182989582298	47.05828188310396	23.687475730043165	23.211882265775557	29.16570073792138	10.758821604671093	52.74863962487815	63.7999765409834	38.73360333919803	54.76119200362846	34.540827260738034	101.4932081520408	58.211777887301096	34.13859373505374	10.197034815628383	13.054425907493211	5.189114125875326	14.026079005621748	26.911243088261326	43.23873761196283	13.052130989571834	19.259068305809816	29.662318520581994	28.186747361192644	51.3850748721083	27.56376441879268	82.84959563505927	13.975187226008076	33.31710782848799	11.656294147699045	17.251287525080137	93.14829406966291	55.90839875616678	16.775549034770737	10.148363668796161	59.29437469496491	31.06839550829278	22.01131814991224	8.721063182513259	13.611167246032494	32.386940219386446	18.099928448051724	2.5416759595313927	17.48100090117229	11.83892280578115	21.4650266020395	10.439181343399959	29.857993374017635	11.867724381411252	12.591505477847912	16.932457548458245	10.753928109932847	18.143684963930408	12.400644761313021	8.04746132932387	16.212821310819788	11.246449710790477	34.262604372285374	3.199483159025317	10.699331038234233	18.329356856403468	15.084889996923824	28.09061340249635	12.521275372499272	20.113071962402696	14.561270966682924	9.679584666317313	18.47352873752965	30.972391953539375	3.857912612566904	14.598710701470484	14.620051240715311	13.51450152292588	33.55256813418161	17.393238823795656	26.53140527662001	9.450604791696176	58.87335990491062	19.77345167620353	23.030653327823295	68.39736710625635	9.688231578719767	24.020183246931275	41.17555571705915	14.776611295550023	36.859361678878614	29.3523087781849	10.31935429994466	11.332773369473307	18.626863506146993	55.470204273928076	28.567711481097483	10.807206097033855	20.896351006688707	9.479054041516855	20.890332411217386	25.353048593560736	20.604294068703652	25.052311275296706	19.641444387365535	20.63663720887492	35.46864850221655	25.132869564813213	25.69142830909746	20.091159370544723	63.749161370585185	46.17716055822914
30	60	2875.2603500440296	1363.3318224124544	2765.6044695519454	2810.807786838394	3780.8203414062655	3831.6084153388883	3067.895032374922	4028.5377863259678	3438.269858786843	3610.2550635675466	2621.744991185091	3296.810385769913	3612.8122095357785	4068.3897588820682	2928.045779629823	3839.4407842412725	3378.6902738573954	2984.4446551983174	2657.5691751060417	2914.5058759630906	1676.6459769699186	1828.2688118143285	3183.023089829205	3758.6609396702	3961.9802974890076	3450.1917109363253	4306.130441085217	3909.1671363043192	3422.4038971876535	4036.021204170536	3596.9502280391252	3716.6192631757153	2734.5212370620698	3290.6172589557927	633.3219906935524	509.8923169778349	3801.2284527803636	3612.093060851555	3342.3861444527706	336.2491359276315	4175.111601619777	4965.1153495377575	3762.603180541818	3933.3865697948727	3398.0476528215854	3694.7970706223355	3818.448158463072	3773.995584233887	3969.5499049974524	4073.9368015315436	4216.59888629764	3897.094835584079	4538.40811647484	3688.5136441330214	3878.469890936929	3675.600714153076	4457.10386572276	4316.318050295501	4357.209975822786	4445.538182156757	3755.2784329194824	4765.599747365928	4179.292182279414	4076.151554749824	4908.78096608	4294.520160518698	3882.196741886252	3826.0219058671664	4236.039558774442	4359.985917598144	4396.530037874789	3557.8444318178686	6369.037924244822	5203.197853992475	4442.149207428314	4474.563398604824	4154.7559208649045	3805.0346966892457	3180.6355722550866	3784.3433929398057	3925.222672512423	3683.897498770205	4113.473662243919	4130.464992768736	4530.96643183472	4032.414227843725	5018.88654086947	3732.1612761788747	3777.516878601507	3768.0535093631797	4569.0022681386845	4547.420893413697	4625.317354649311	4442.3077602349895	4065.8538282621043	4691.105768021675	4229.640378772437	4135.455830439394	5033.05748545776	4568.497707574132	4145.527687062937	3833.410724416435	4375.0230138005545	4244.58035316601	4043.2889082180523	5395.563030347764	6454.440017609601	4767.421074901402
60	90	12522.264436963811	6265.780190414906	12160.27284897558	13484.999455613515	16495.013088628966	16865.771040596483	14425.229441002853	17794.5260838275	14213.001523881392	13934.88125970497	10127.503108209698	13200.691870052262	14589.221654234974	14674.465998066868	11715.660410576415	16450.69056693412	13748.887499633101	10552.983924278846	10662.32696063702	12637.290158969072	6893.570057916725	9068.613489029256	13285.670077410989	16969.30180218877	17058.547540994485	14630.03176386348	18779.38998216528	13972.368076310888	14373.353725969959	13857.949951171875	20138.04259566647	13611.734325614609	11459.889466727846	10296.295535203888	2131.7682803246166	1904.1035104010714	17641.8842449123	14106.726565726432	13340.063463893564	1103.405957883973	17056.659346504995	18721.462465340654	18510.653831048272	21226.681709541004	12908.92307132924	16606.72195560171	16583.871335936572	15932.04851133075	16539.489141474183	18086.480359534693	19436.840059037917	18819.25254795915	19133.941775957348	16170.845690789001	15634.666225616518	15998.516215346059	19235.2612338993	19702.976127815742	18794.981522726954	21263.035564533715	16698.296407167225	20417.047325630647	17502.413974749736	18684.873107010146	19357.071897560076	19431.42182556529	16966.612493150693	17096.863099246348	16487.280767140415	17430.51913383129	19118.264527781128	14413.298642605712	25210.273355052053	17994.430271514626	17230.349288719095	18399.458046927153	17728.67059680085	20597.5912950705	13118.255171565872	15955.777751915435	16792.55034860382	15271.047430337354	18254.596576163654	18319.963706154118	18704.14259843591	18594.26752016278	18625.932092689553	16401.55811365261	15207.680030020954	16220.179091712445	19548.24711950202	19345.422380297357	19444.8262782643	21055.003975924195	17820.55966266292	20497.367444934636	18201.634399507508	18182.403815728245	19947.126472752054	19630.679544210743	17559.650273784693	16331.70291259147	17112.166745390794	17596.148543069183	20650.04574130757	15239.269990110499	23930.742384634756	18706.148177083334
90	120	23839.452246173263	11456.738638222518	22560.65277059189	25794.736525184882	30990.938713596577	32195.129168384716	28156.70934342769	35734.07966671373	26519.177937677556	26137.51821622671	19138.026675143297	23267.537675953918	27093.124897171798	24465.281791955247	20205.359060513772	30624.623289695945	26775.470124443946	25489.167518028848	18701.574127033487	24108.753476149323	13338.268079372217	15406.152032081118	25891.435152156795	32058.795784603753	31649.6501710029	26718.640007110815	36006.49057060333	27160.181664083353	25557.139800768844	26360.88350517805	33785.17448789377	24963.042739117536	22474.526633153586	15749.635557593369	3603.663046582194	3347.348580017089	31405.565992575008	26514.36017934079	24402.162258553584	1884.6355254681662	34888.704571228925	35951.770720896755	33890.75755615583	40074.49983793379	24989.514884141012	31290.962591997737	30571.156574334214	30405.046140294635	32693.218012058423	34710.80766289419	35850.22162374177	35821.90285685911	35993.3083310632	30911.41031003878	29251.178254256916	31556.092926000343	35492.68063963285	36521.3598696116	36256.82374461388	41292.41290342461	31484.471005124175	37338.20186370482	31893.951226504338	35273.076268644196	36665.73389517552	35784.73130593007	32962.0411062818	32313.011699488627	31417.815377217823	32298.213918427435	38942.40014478764	25810.536853337693	42623.178538799555	33673.763908247915	34100.700458447805	34426.57867868964	35372.094589267996	38840.40282428492	25042.286515709307	31570.62265547687	32788.82842307041	29074.44569487194	33971.815768288965	36394.08803973422	35778.949638781916	36500.54145682997	35433.789733582526	30773.691966039398	29051.983980219415	30775.31118065562	35880.23329845228	37770.94178157671	37135.13214928933	42506.69331142717	34156.32803604932	37311.03753353219	34543.55150850125	34533.93837986055	34611.6367924102	37102.76392424898	34085.26527957528	31510.22180756202	32228.205424477834	33395.60971297356	38334.13940881436	26005.21240853759	45609.18187254824	33467.99299861183
120	150	33970.03542324533	16087.459362337207	31599.521070467716	36948.16304343063	45219.13570819329	46138.68001173419	40528.43894837344	52551.73929624749	37822.23026455966	35969.898726222826	27948.166561810755	32800.28219237965	38482.56871000899	36221.481601336505	28375.91133716489	51816.64339808559	37544.028547178306	42996.086838942305	27518.219560599286	34199.038994787	19462.60455864779	25452.42923038564	37308.848690358805	46618.07375217471	44612.944892182386	40813.97856652842	52249.30389309324	39772.3000792371	39456.14436176998	36265.636139205155	44550.447773542226	37119.7829790652	30841.471848200363	23587.841642054114	4754.520616937505	4539.311672618348	47721.47179104012	38358.493756417985	33611.20033971203	2535.0752550301754	48814.299086584724	47154.4224169944	48930.428370354006	55945.414757718594	34301.01498752914	45351.2792352535	44311.07613271654	43933.79863952789	44851.448005264945	48785.04742125071	50794.97844183974	51323.73597451608	49269.778003246756	45770.675689215976	40966.54788112441	43918.34902691091	50566.519251400496	52689.61780871867	51010.00089520057	59144.578200849515	44719.81895746339	54691.47017072195	45567.40064670632	50756.32323976827	49022.980553057554	51595.84958635122	46618.64996357999	45432.05021712029	44975.91760260683	46789.12638047455	55130.71661136583	36034.39886026329	59572.334260687036	46469.61600540093	45983.95980254121	46587.414482330605	49168.67354531098	54935.25566243446	34222.27321478754	44550.9836591763	46534.28380196586	43388.78947871542	46388.32354378947	52147.20020849384	49973.97375854112	50677.08030564835	50369.6517545487	45071.911759213144	39253.10553926902	44283.67344200288	51927.006105924906	55003.70881907567	52650.619571908785	58682.44223709604	47395.14693336413	52731.13112650644	48241.483562277725	49552.34865907835	48839.43743763738	52710.3373781348	47297.127171121414	45336.408104289716	45884.472816177265	47170.31238571898	55458.254729610824	37794.963689630684	58899.123131361324	46860.57364169034
150	180	38216.8318900301	18023.243935064012	33377.146018729305	41944.7871456373	51199.12725237898	52743.34390961949	45163.75630432667	60719.90848981865	42591.1876171875	42307.74241071429	30461.20666939693	36981.32398501514	42074.184227823316	42899.93171190059	31143.36439914032	56021.859839527024	41809.948798039295	45701.772536057695	31153.465539048524	38262.108249518285	20945.483958691515	26358.740255152927	42179.92144458124	51979.29871238625	50210.9166677318	45465.44643394146	58203.86976076238	43131.13462574372	40979.626449610616	41917.20378865876	48946.28260619135	41705.16405673517	32110.02660472973	20737.418099752285	5132.109967492072	4946.4820153936025	54335.41126754917	42842.17112786298	36342.3706776361	2741.169868532152	53975.14382531845	52042.20007285536	53709.7983040002	62962.7596240064	38787.09016087836	51699.74442483441	49420.97344978926	50090.91535315516	50037.77846722147	54776.01167234656	57728.736012595924	57608.21199418878	55644.82167318982	50390.32262478946	44005.37736393365	49410.582498290016	56418.432595356746	58167.48536675535	57827.431187980714	66806.82872468523	49205.897866361054	58885.67959396179	50911.21574467965	55649.74777062198	54258.11394582251	57604.7250578074	51366.999360111695	51027.90703982512	49180.22241829911	52117.995872711515	60619.89867277992	38104.26044735666	62886.11566555547	51196.80717551251	51008.93910370879	51935.84361092568	54232.22948364614	60415.037155065205	35719.31489152428	50423.46296155987	52775.99475268185	48625.52372643128	53413.61037735003	57789.68039395919	54432.35224639812	56216.88811791765	54573.97744630195	51349.82701581873	43324.70607168762	49770.184517966496	56760.39424936395	60418.67562956356	59091.88021155454	65222.2827768388	52457.389607529105	58805.47046351998	54332.32236941124	53824.27143911412	50114.26865636569	59004.4757270312	52112.88484390637	49882.76120506852	50944.9123547343	51978.9239031457	62220.34211270615	39490.12587849333	67543.55549260497	51234.335171584455
180	240	39953.503828179186	18164.400137418404	35495.960239031454	43776.37214930078	52831.868863643096	54483.38822911823	48364.36413542545	62669.99330564445	45772.70582741477	44517.214064926244	30586.65671604111	37597.30996604738	43844.71382361278	42842.55399386682	31042.365455279294	58250.123550112614	43992.50505342048	49866.27463942308	29366.488864741725	39818.402773010625	20681.648725856903	27263.213804853724	43185.07007415137	53989.87909663953	54515.56734962953	47725.18185415831	61730.153008127956	46638.544654276026	42095.14753847142	41986.66194114718	53131.29987537701	43071.2641584268	30523.6242386467	21928.474740377285	5149.5822785267555	5002.035174663756	53893.62384360302	44691.85371191415	36801.01369324414	2799.3721372736527	57063.77658340588	53491.29785288875	55696.02822770503	65337.82645132561	39423.6897472187	53526.31013725004	51871.66492924855	51900.21074465753	49823.03505519701	55694.08373981633	59766.6104764392	59270.29236987192	57552.84155885852	52795.90216790595	45077.57949402238	49613.535912918946	58500.47539361893	58986.7076009818	59341.061442952785	65960.54872620222	51153.336469633185	60350.06890177899	52422.67973455595	56713.10327162837	55326.15671369155	59621.6108278891	53551.85381705171	51830.76091760746	51386.06184331579	53316.744650374014	61334.82686263272	40206.3182835121	65569.83782043283	52764.36034159638	53058.52646806319	52438.502856238876	56291.195532993705	62085.770816352684	38010.52190099483	52605.39091144545	54765.38375737253	50365.98867030157	53580.53365758347	59212.36737706757	57570.36669137535	57082.299751915925	56977.27638894615	53493.83597721184	46233.33546527442	49823.755602147874	58494.63764030055	62498.36468208078	59941.54343797245	67307.64144161153	54317.04705044908	59587.586135815385	55486.508936456405	55685.11332832858	54018.74398245893	60689.633844644864	54132.944823078506	50770.95180811806	53405.59842570076	54517.731052785355	62249.24351053399	39835.567894836815	63643.02796331637	52573.01673123278
240	300	39929.371426754704	18031.907255189282	32906.905680877484	43471.68203271802	52601.87560631244	53846.65819131815	48706.81040548375	63256.863620105425	47862.23865145597	44948.24679614713	29645.10405980714	37681.50820100524	42211.97657390273	43772.419522036325	31283.723332968344	58873.338823198195	45380.885535297304	48394.085637019234	27555.84304596657	39833.13322387446	19383.543216889113	27390.66481050532	43781.49307805923	53927.986183234185	54479.10444130695	48069.771823209034	61867.37570169391	48373.79918086911	41703.51401119991	43024.03100775194	54249.60728049598	45051.75936593	27679.378989491295	20983.922613376526	5060.756110186155	4991.534229760332	54040.72995040354	45004.43154043121	35617.17906836413	2900.081878519508	55493.2450806738	53076.73379675475	54694.48417221196	61791.64599741906	38556.79921275027	53203.940305061966	50429.8096045955	51970.00830676335	50807.633049422555	53524.60634289049	57687.12131073692	56904.32905190678	56067.36642115643	52529.12176288447	46566.9565236006	47851.86855014535	56960.644984706	56226.45985121137	56823.99523495397	64508.65020811211	50243.51463070761	58536.567679899286	51742.83013487489	55468.44930883752	54992.68392369438	58418.737468422	51989.3858624436	50030.37685083296	51032.47664219849	52068.24214580129	59584.337223998555	41468.71243165442	62902.55429085853	51904.42292273232	52767.95672819368	52748.301856468344	55473.35825924492	60158.15127081793	36499.9640625	52518.63245048089	53200.04304520381	50334.83784305116	52406.77139019446	57105.33326023909	56121.142605518384	54710.69033135358	56729.37022068423	53259.54564225587	46991.98026852636	49078.878059145354	56585.96833118639	59303.91992446793	58247.58253733737	64044.63698845656	52526.1283696478	58288.11070940603	54672.825619054405	53993.118893780535	51830.36861912887	59823.88617436639	53463.751042045194	49548.757644087	52432.60759148915	52865.71510350725	62440.11686381235	40895.931336094414	62403.05634078138	52220.325913072484
300	360	38679.235766908205	17386.735437984833	32976.40145126242	42079.4686653697	50221.6744742156	53409.428274311205	46975.093030120894	61637.75293282505	46892.1794477983	42886.435030085406	29182.33850573515	37521.75553769126	42542.803046321154	43261.09776490182	27554.72118822319	57975.45546875	42392.45435655722	51343.36658653846	24645.351651596044	38567.02884298908	19320.83528889107	28730.489195478724	42564.91406629426	51374.01007554748	53492.66124907579	46394.00607499666	59932.98052106929	45680.99040032112	40107.396457374954	41633.694529399494	54251.49118737433	43190.16489340442	25178.048659612137	19603.129156345276	4933.102696602639	4894.418750003055	50200.630575425814	43340.02585802164	33559.938384430025	2934.875160894721	53201.548634817176	51436.90779994483	51095.645521759405	58632.83984072073	38708.061293626575	50641.70666231103	48231.702656801004	49849.002347557966	47866.686981997285	50119.42823059918	55505.40319106694	52278.77584730715	54243.36899937873	51069.32072639144	44069.676766986886	45640.64889599008	54080.7879243899	55030.147416203006	54375.993815177266	58176.21610593333	47648.54183758284	56935.431175875376	48195.971222760054	52077.116356667306	52631.36248293032	55297.893440542684	49708.06466847065	47084.90268392544	48741.02860422707	49122.99524723092	58592.59383747587	39132.701492568194	56596.90775411794	50583.23377257737	50342.73118904533	48755.87021845099	51499.640122957666	56222.85800849523	34637.96577253822	49979.213230319925	50629.26137257621	49031.876889371604	50189.394964779465	53763.99059537626	52984.06209799621	50841.95602008319	53292.30720320058	50950.19408505526	45202.64286775669	46450.94699038635	53976.45641688297	56983.37703545055	54767.63076452836	58466.4012184743	49844.9769044808	56267.907805243034	51648.3593059753	51539.95867263844	50554.9889021648	56644.50601814874	50607.409044393826	46772.445452819906	50327.452812020034	50660.37827580225	60128.23974884352	39333.85336594047	61229.00960493532	49392.45627555742
360	480	36432.919169416375	15926.894821065369	29896.248771212748	40496.483576681516	46269.470859677305	50248.18151733427	43464.692790262554	56496.41647488391	45721.9119087358	40190.08594477873	25494.275511643413	35271.739456943375	38155.641917173816	42590.08976291305	26635.960840735006	51250.57840653153	42267.19249879331	43372.324519230766	21484.846342520126	36382.27736780279	18226.36600891686	29142.775286735374	40485.332280923925	46910.74602830014	49041.715882745644	43615.061712171715	55772.28218943889	45990.32746816615	38667.76871103237	41696.55990929156	49974.70797639494	41091.05988680176	23103.24118048337	17617.057271817834	4790.028013137196	4686.357466922946	44850.055434119335	40720.85853481966	30089.705431039667	2988.9129033379004	48318.79182680191	46373.76848528039	45998.33639440071	52743.213589630184	35791.16919547963	47721.79184386139	43772.832254360364	46674.34698702617	43045.05458474864	44847.35230467635	50896.24143848251	47499.723086975755	49382.57993792113	46839.6911930989	41003.09196405271	41783.40738072845	49115.9651252628	49847.51120219317	48689.352377873765	51308.862337871666	43278.690594575506	51480.049650555346	43186.26560480431	47014.09130957296	47954.06143262473	49826.257800633895	44884.16927333569	41649.661198758215	45163.825140312714	44704.34496809696	52402.70333011583	38207.78737972281	51835.180168817744	46136.717046379745	47158.28617015797	44964.211981426626	46609.930162969205	49660.32927513276	32211.517371571492	46713.30943491774	46003.3886832436	45440.786323404725	44453.08006691303	48216.53662753204	49000.27283917694	45869.20736345139	48595.76806841033	47089.179339484734	41176.49499692739	41914.8435079701	49058.561710959984	50726.42116388877	50313.977838455765	51654.83745984369	44509.619520281645	49755.30028577434	46470.282677216564	45754.59614809941	46673.220827850244	50906.706824405024	45890.67509179678	41951.70244166826	45874.80363656726	46035.304423025416	52803.44645326328	38150.10486175343	51708.76868307358	46641.29402951748
