frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	692.17101	177.21924	78.32397	230.98573	118.55778	517.40176	203.44119	269.12031	199.78094	161.50303	64.55681	214.98726	49.9192	270.65706	69.08787	233.38476	83.12588	259.72684	84.48941	77.9435	310.82901	76.96662	98.3952	107.71182	161.01778	222.52365	177.16444	401.54338
30	60	4825.01265	3836.67657	5086.54433	5078.71808	4382.18486	4787.93265	5938.33654	4573.68464	4677.19956	5395.72518	3476.7977	5064.00846	4093.08782	4648.81586	4375.78935	4959.74317	4483.8729	5030.49465	4380.87223	4363.37657	5340.58963	5250.97033	3965.95522	3865.37083	5118.57163	4795.42272	6483.26649	4419.4212
60	90	13294.47099	11646.69634	13583.3815	13798.03434	10325.74543	13646.0576	12712.4124	12886.92399	11958.34107	13740.75786	10385.61637	14031.24154	13031.56887	15115.54644	13509.47777	14464.89238	13106.5951	14420.64049	12139.66678	11188.73376	11421.28884	13579.73158	9634.5927	9771.25906	12436.42624	11626.35151	11798.22248	11687.73564
90	120	21788.60674	19422.46525	22483.79927	22737.86499	19330.81855	23974.22526	22335.7051	22020.40434	21915.86531	21044.04396	16856.81215	20715.60359	19900.34676	22701.87728	22149.86415	23032.03718	21906.47589	22304.07811	20338.78345	21293.80276	20896.63054	21307.95461	18815.71373	18709.63623	20002.00871	19124.63133	25348.2658	21523.68876
120	150	28985.23678	25543.96431	27386.11384	29809.27148	24377.21669	31740.93244	27491.01946	27200.66681	27857.41209	28214.52325	22997.60674	29311.97524	23316.94187	30235.35444	26339.99364	29790.33024	26653.79538	29659.10728	24967.93298	26655.1804	29310.559	25505.95526	25349.19392	24915.19922	25455.04278	24747.51197	27964.35489	30751.25472
150	180	29783.70284	25942.3325	30600.32235	29596.45447	24727.49567	30464.23034	27377.37619	29969.49674	29541.61924	28064.06307	22757.14369	27700.38595	26395.13774	30298.26626	29030.53826	30005.74209	28693.48558	30072.19721	26932.81018	28593.97753	28125.33526	27476.10886	21562.99386	22806.35186	25672.23126	23373.06328	29918.61782	29928.28978
180	240	27828.86589	23290.2581	31131.19009	30312.56022	25568.00333	31288.89847	28457.14168	30566.57648	30784.4402	28795.51493	25816.13646	26914.82431	28440.21708	29974.62018	31908.29012	29431.65185	31166.72935	30871.6329	29425.18324	28314.69455	30099.45818	31146.52172	24106.45173	24177.51279	28350.17649	24799.67831	23517.86104	30062.77215
240	300	24563.88884	23911.63294	29466.6629	29710.02539	23799.22746	28158.12424	27449.81017	29191.24059	30644.74867	26981.30542	23092.02661	27890.28809	27161.72887	29155.21087	30420.99741	27822.18404	29634.15632	28925.31267	27707.53911	28757.86496	27707.63725	30125.56906	24085.94224	24136.64424	27645.11217	24610.03096	27464.80308	26463.33999
300	360	23151.02058	22082.25173	28211.88331	28999.66003	24539.40047	29242.4264	25915.97594	29922.47641	27769.16112	25519.80317	22774.56403	26223.28908	26614.41462	30491.23	28449.31846	28939.36516	27871.38649	28590.18429	26511.16031	28393.08138	25901.54251	25655.89979	25451.76674	24994.10342	26520.20032	24617.46086	22765.61937	25685.15549
360	480	23576.06584	21532.89031	25029.72691	26429.33317	21333.82094	26387.51094	23601.66031	26499.50895	27382.48575	24915.19118	23207.82863	24021.34972	23754.46153	27060.07637	25916.19578	26092.15827	25687.09784	26312.27033	25008.60564	26728.54666	26386.36017	24561.68801	23437.34403	22522.08945	24740.5531	22306.38834	27971.89436	24331.2096
480	600	21011.7389	22677.0607	24712.31556	23186.1309	19627.72358	23516.67467	22475.94621	24310.8266	24987.18821	23006.24854	21347.1507	22560.99957	22555.69472	23074.79368	24811.9306	23071.91913	24567.95001	24074.40944	23412.29574	25018.06921	24503.5137	25443.73238	23695.89955	23950.40088	24145.03368	22012.51816	23509.99621	23521.25943
600	900	17864.83734	18868.15691	20805.80935	20626.39327	17629.66437	20875.84072	19241.20873	22459.97737	21399.5812	20183.07887	18451.9331	19968.99629	19368.08879	20793.99036	20677.24957	20515.07615	20507.62433	21237.7819	19839.56268	21965.80514	20970.08493	21077.73633	21123.87221	20719.4123	20669.77257	19237.13306	20339.25707	19862.79776
900	1200	14951.48476	16369.91929	17917.17432	16901.02466	14942.99458	17742.60489	16464.29016	19170.01098	17684.2051	17608.7273	16871.21331	16810.80147	16414.3836	17136.08302	17244.14144	17554.2913	17385.69788	18165.21314	17053.89205	19202.70632	18601.94875	18193.28167	18268.48856	17891.37397	17972.10124	17035.66714	16774.81155	18882.43205
1200	1500	14600.17237	16419.91748	15325.69948	14591.43176	13297.82064	15196.51014	14733.6634	15849.49886	15633.853	15041.09112	15131.86398	14219.39767	14997.23785	14160.74329	15150.97574	14312.23316	15179.8644	14787.51475	15056.51967	17178.63769	15952.55826	16570.38149	16827.24526	16848.68198	16934.95605	16086.03182	15731.62385	14838.76172
1500	1800	12859.87741	14036.90239	13793.612	13329.15609	12038.6645	13974.3115	12705.88673	14498.42108	13729.82786	13636.57429	13376.30457	13680.99514	13543.2433	13965.22992	13380.29575	13754.60114	13443.92694	13980.37773	13392.67985	15744.00008	13558.50463	15941.49907	15964.07185	16001.35513	14482.8862	14072.20704	13623.38175	13023.50705
1800	2100	11376.53987	13202.52501	13396.18741	12379.73118	10674.91299	11798.73588	11907.95255	12251.10877	13718.06485	12086.90054	13485.86665	12629.14341	13195.92518	11903.14184	13595.05702	12019.78117	13604.94574	12224.00264	13278.97868	13583.44415	11135.63984	14387.0774	14923.6363	14707.19424	12702.08152	12579.88891	11964.18592	10720.33391
2100	2400	9493.94474	13254.18597	11209.3547	10907.6604	10621.63451	10704.28039	10527.73158	12216.95711	11398.12859	11200.77046	11716.14378	11574.55557	11207.09064	11088.90827	11078.74576	11261.39879	11116.78684	11179.84807	11159.24876	11410.05418	10343.01843	12449.94596	12207.16699	12684.40562	11321.44512	11377.09374	12141.26258	10063.07185
2400	2700	9774.55186	11929.40326	10805.70403	9889.17267	9529.33588	9426.99222	9922.76583	9491.86736	10903.58107	9893.84762	10457.02985	10435.56873	11054.75314	9688.79293	10845.11964	10064.90641	10667.84965	9724.67303	10622.59442	10381.21179	8867.2204	12156.66406	11162.50321	10919.78232	9726.17951	9947.08022	10077.52292	8243.62843
2700	3000	8530.34267	10319.66315	10985.07729	8717.51407	8092.97625	8961.62481	9410.71583	9321.67225	8929.33269	8709.83096	9719.57248	9555.00205	10965.11816	8025.51174	10152.26759	8457.42176	10002.12503	8649.11245	9888.2606	10158.13373	8322.52744	9592.26972	10325.34891	9986.8042	9672.22321	9649.6709	8610.6549	7589.51755
3000	3300	7028.85802	9471.83013	8499.08691	8340.08899	7816.14497	7707.00811	7820.855	8449.45072	8358.84154	8533.22658	10352.33485	8587.93048	9568.65429	8570.00327	8801.97027	8357.44759	8739.59067	8338.95919	8945.28021	8202.62725	7171.57193	8977.66413	9996.63742	9949.22202	9210.10688	9568.52087	8287.98824	6790.63384
3300	3600	5947.5473	6963.57652	8656.28081	7249.40003	7328.91477	6387.55876	7959.48651	7351.71137	7694.67042	7924.73228	8508.99063	8063.73304	8725.88391	7478.71803	7792.7574	7692.30955	7860.31418	7471.45852	7972.41341	8527.76966	7638.99813	10319.75808	8093.36286	8287.02837	7691.66849	6971.08773	7760.63778	6753.02228
3600	3900	6706.08926	7082.18787	9303.84126	8063.95643	6556.91191	7947.28032	7345.31531	8127.53164	8284.14248	7884.39631	7989.25612	8993.32547	9429.47857	7959.78139	8637.0507	7906.53882	8518.23706	7891.16873	8171.28451	7668.35543	6785.47988	8260.83936	7673.41281	7685.86548	6768.50629	6430.35676	6858.34642	6277.40457
