frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	3.506	0.11885	8.26358	7.61948	1.15209	5.86877	8.92322	3.34797	11.54817	3.28959	14.33684	0.76647	6.16429	4.90205	9.75404	4.83013	10.42172	4.52258	10.41879	3.25661	1.96163	0.62981	0.4093	0.13248	0.25222	0.68271	3.24568	5.38408
30	60	27.16157	17.04064	17.18215	17.97754	21.47364	15.93799	24.46646	7.95348	13.02324	16.53914	10.65511	18.83144	15.94892	18.67006	12.30643	19.00068	12.70568	14.80058	14.95177	7.15851	12.79909	22.65065	38.02845	35.52251	24.11771	29.22851	23.5904	6.28158
60	90	2732.27514	2217.5797	3158.40665	3519.14904	2776.75444	3049.5176	3555.59524	2535.04488	3085.05561	2122.10088	2478.1522	3964.34324	3040.19735	3552.9493	3312.46726	3169.66366	3321.20643	2730.64731	3160.90326	1763.90422	2275.55553	2362.87362	2267.37613	2068.63804	2325.348	2630.88255	2946.41945	1925.48816
90	120	8824.13601	8052.9218	9941.05476	9596.22651	8961.94586	9904.46979	10918.44686	8277.86146	9532.51604	7595.58051	7149.21932	8787.03112	8436.81234	8852.78592	9451.89789	8658.02307	9406.03002	8257.94307	9209.92463	7572.065	7950.57527	7432.20201	7128.51689	7591.49043	7896.72898	8257.78345	9993.93778	6860.18498
120	150	16975.92558	14285.75163	16035.98111	17385.55249	15829.06885	18122.33608	18968.75673	15407.07882	15933.98407	14110.40156	13984.11451	16480.41765	14787.03446	17787.1261	16325.61412	16841.20537	16197.32766	16179.54251	16122.83135	13881.70634	14235.47488	16092.86893	15445.24373	13983.78027	15195.65558	15012.2418	17057.01489	12577.01938
150	180	21198.83837	20039.89247	25312.70895	23942.80813	22186.39987	23672.81307	26631.11886	22553.10107	24188.60584	21918.58501	19317.36773	23505.11091	21986.44104	23112.41861	24569.01307	22580.99243	24470.75712	23219.42292	23900.34735	22394.86047	21381.23344	22532.59323	22110.6224	20776.34277	20228.42634	20121.14243	22767.53708	21777.5228
180	240	24841.10809	23011.70326	31053.8418	28420.20713	26758.05256	28192.15142	30040.25664	28732.43048	30203.04544	25849.78769	25418.33646	25085.25319	28188.62485	27208.54972	30820.51355	26763.37243	30407.18697	27577.82383	29557.88568	27354.09878	27200.04767	27397.96181	26917.48421	25988.25109	25990.69566	24367.57724	26424.72897	27681.26281
240	300	27770.5932	26434.53362	32084.43216	30846.69043	28436.39677	31325.54407	32797.99257	31069.61915	31990.77674	28087.70293	27761.9043	28845.51364	29438.70867	31301.68993	32502.98474	30302.67108	32021.74017	30789.5146	31609.81732	28771.33858	28177.09901	30520.03687	29039.61914	28449.88898	27596.16586	26214.12998	27544.67946	28459.46646
300	360	27848.11115	27780.44277	32505.93066	29991.43594	28313.98512	30927.26031	31640.55152	30842.03241	32305.128	28447.23	27793.3089	26608.34473	29476.03796	28866.52889	32258.50657	28834.91432	31998.17049	29771.12121	31535.0411	30475.09164	30312.40846	29417.99972	28748.51318	30021.93438	30390.44616	27761.44581	27012.68284	29791.2508
360	480	25930.57332	24447.38681	30418.50341	28218.45402	26287.04049	29109.99005	28663.88836	30041.25052	29687.58319	26833.11052	26771.5092	24085.7355	27098.33544	27584.32098	29744.84769	27256.35501	29491.39037	28471.38519	29054.90769	29891.26933	28403.77511	27805.32426	26919.67806	28026.56789	26919.8534	25289.62053	27146.61558	28013.17435
