pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-27_ses-retest	0	30	30	15	0.05992001844476337	0.4951006136587326
sub-27_ses-retest	30	60	30	45	3.727439277929961	0.6567332403046424
sub-27_ses-retest	60	90	30	75	13.704088448009763	0.823755842357411
sub-27_ses-retest	90	120	30	105	25.93270328534525	0.9520073980224287
sub-27_ses-retest	120	150	30	135	37.20616792168973	1.0422008456869107
sub-27_ses-retest	150	180	30	165	41.59155393327718	1.0697985563134114
sub-27_ses-retest	180	240	60	210	42.25169910744221	1.3135680582394154
sub-27_ses-retest	240	300	60	270	40.77799800415117	1.2848136983704164
sub-27_ses-retest	300	360	60	330	38.166224174256506	1.2450775707470214
sub-27_ses-retest	360	480	120	420	33.94322228432092	1.477348390759032
sub-27_ses-retest	480	600	120	540	28.94223318156116	1.3692606358795507
sub-27_ses-retest	600	900	300	750	22.712226465981708	1.656999885401296
sub-27_ses-retest	900	1200	300	1050	17.364013598493763	1.4236316810827685
sub-27_ses-retest	1200	1500	300	1350	14.501151203479486	1.2707336143797339
sub-27_ses-retest	1500	1800	300	1650	12.753547938976451	1.1599755766585123
sub-27_ses-retest	1800	2100	300	1950	11.52680638724425	1.0727120160289776
sub-27_ses-retest	2100	2400	300	2250	10.510166001556252	0.9988234936513061
sub-27_ses-retest	2400	2700	300	2550	9.784001757052613	0.9388361054963761
sub-27_ses-retest	2700	3000	300	2850	9.159583937729725	0.8868427669119061
sub-27_ses-retest	3000	3300	300	3150	8.579120448916788	0.8407210644243854
sub-27_ses-retest	3300	3600	300	3450	8.139722339266216	0.8018432434815564
sub-27_ses-retest	3600	3900	300	3750	7.802974399453107	0.7685882106465868
sub-27_ses-retest	3900	4200	300	4050	7.385057115439777	0.7369754229178997
sub-27_ses-retest	4200	4500	300	4350	7.106078106233845	0.7106959895494304
sub-27_ses-retest	4500	4800	300	4650	6.903608966419669	0.6880546557747423
sub-27_ses-retest	4800	5100	300	4950	6.650268454835732	0.6667255661158026
sub-27_ses-retest	5100	5400	300	5250	6.455764703323828	0.6481758571397465
