index	name	volume-mm3
4	Left-Lateral-Ventricle	4564.0
5	Left-Inf-Lat-Vent	152.0
7	Left-Cerebellum-White-Matter	17685.0
8	Left-Cerebellum-Cortex	50045.0
10	Left-Thalamus	10664.0
11	Left-Caudate	3445.0
12	Left-Putamen	5416.0
13	Left-Pallidum	2192.0
14	3rd-Ventricle	603.0
15	4th-Ventricle	1619.0
16	Brain-Stem	23191.0
17	Left-Hippocampus	4910.0
18	Left-Amygdala	1776.0
24	CSF	862.0
26	Left-Accumbens-area	652.0
28	Left-VentralDC	5019.0
30	Left-vessel	6.0
31	Left-choroid-plexus	353.0
43	Right-Lateral-Ventricle	4176.0
44	Right-Inf-Lat-Vent	236.0
46	Right-Cerebellum-White-Matter	16777.0
47	Right-Cerebellum-Cortex	49136.0
49	Right-Thalamus	10110.0
50	Right-Caudate	3559.0
51	Right-Putamen	5681.0
52	Right-Pallidum	2450.0
53	Right-Hippocampus	4805.0
54	Right-Amygdala	2179.0
58	Right-Accumbens-area	713.0
60	Right-VentralDC	5173.0
62	Right-vessel	20.0
63	Right-choroid-plexus	305.0
85	Optic-Chiasm	98.0
251	CC_Posterior	1148.0
252	CC_Mid_Posterior	800.0
253	CC_Central	1109.0
254	CC_Mid_Anterior	1010.0
255	CC_Anterior	941.0
1001	ctx-lh-bankssts	2463.0
1002	ctx-lh-caudalanteriorcingulate	2089.0
1003	ctx-lh-caudalmiddlefrontal	5741.0
1005	ctx-lh-cuneus	3471.0
1006	ctx-lh-entorhinal	1910.0
1007	ctx-lh-fusiform	11838.0
1008	ctx-lh-inferiorparietal	15224.0
1009	ctx-lh-inferiortemporal	11025.0
1010	ctx-lh-isthmuscingulate	2444.0
1011	ctx-lh-lateraloccipital	14052.0
1012	ctx-lh-lateralorbitofrontal	7724.0
1013	ctx-lh-lingual	7239.0
1014	ctx-lh-medialorbitofrontal	4618.0
1015	ctx-lh-middletemporal	11670.0
1016	ctx-lh-parahippocampal	2589.0
1017	ctx-lh-paracentral	3651.0
1018	ctx-lh-parsopercularis	7195.0
1019	ctx-lh-parsorbitalis	2554.0
1020	ctx-lh-parstriangularis	4376.0
1021	ctx-lh-pericalcarine	2094.0
1022	ctx-lh-postcentral	10750.0
1023	ctx-lh-posteriorcingulate	3670.0
1024	ctx-lh-precentral	14228.0
1025	ctx-lh-precuneus	11016.0
1026	ctx-lh-rostralanteriorcingulate	3294.0
1027	ctx-lh-rostralmiddlefrontal	16154.0
1028	ctx-lh-superiorfrontal	23147.0
1029	ctx-lh-superiorparietal	14201.0
1030	ctx-lh-superiortemporal	14220.0
1031	ctx-lh-supramarginal	13095.0
1032	ctx-lh-frontalpole	1004.0
1033	ctx-lh-temporalpole	2539.0
1034	ctx-lh-transversetemporal	1422.0
1035	ctx-lh-insula	7044.0
2001	ctx-rh-bankssts	2461.0
2002	ctx-rh-caudalanteriorcingulate	1996.0
2003	ctx-rh-caudalmiddlefrontal	6284.0
2005	ctx-rh-cuneus	3564.0
2006	ctx-rh-entorhinal	2034.0
2007	ctx-rh-fusiform	11431.0
2008	ctx-rh-inferiorparietal	16536.0
2009	ctx-rh-inferiortemporal	11408.0
2010	ctx-rh-isthmuscingulate	2168.0
2011	ctx-rh-lateraloccipital	12659.0
2012	ctx-rh-lateralorbitofrontal	8093.0
2013	ctx-rh-lingual	7113.0
2014	ctx-rh-medialorbitofrontal	5910.0
2015	ctx-rh-middletemporal	14599.0
2016	ctx-rh-parahippocampal	2018.0
2017	ctx-rh-paracentral	4284.0
