frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
2100	2400	8384.2695	10060.39193	8458.19645	9497.83084	6874.68957	9977.28558	6951.23476	7406.39142	8894.77896	8311.18247	8977.43886	9411.92037	8805.17792	9190.4986	8480.18358	8125.76515	8014.77621	9615.03659	9939.62663	10068.65217	9404.49623	9102.35049	9613.24967	7398.90009	9253.71058	7656.33846	10066.59259	6210.95552	10343.12952	6750.63954	8116.4932	8206.80303	7903.17561	9748.00226	9471.38384	8986.54785	8459.52453	8128.7929	9209.11682	8873.33208	7612.24117	9486.58035	9604.00195	10081.78933	9902.86286	9863.90321	10057.51513
2400	2700	6690.78024	8944.68928	5733.66927	8213.0949	5948.68194	10559.63273	5758.658	7679.56275	7628.43735	6915.1021	9513.37033	8131.36847	7487.12052	7876.03963	9092.29906	7171.79092	6789.44539	8417.35043	9994.16016	8233.52713	8143.59537	10397.79043	9045.9278	8004.66795	8082.30909	7035.57096	8726.51673	6247.2409	9087.65604	6196.77106	7871.8735	7379.8319	6890.12827	8139.36415	7763.4161	8159.01807	6418.63781	8091.30286	8125.34849	8800.52277	7581.50922	9251.13373	8308.92148	9014.53113	8291.25495	8871.02496	9352.48158
2700	3000	7069.1825	7642.52244	5805.75179	7015.82319	6229.77669	8953.25636	6132.1378	6995.90721	6507.79137	5850.08419	8360.52633	8233.8817	7381.56447	6960.6377	7701.43654	7719.68733	6728.90531	7881.07738	8593.58583	7515.33748	7492.96883	8236.37324	8085.87809	7179.16297	7881.42473	6371.60657	7962.81349	5974.70068	7967.97803	5368.84207	7028.80878	7214.34627	6592.3377	7883.61011	7934.29367	7464.51953	7168.55225	6345.70178	7932.90082	7166.95529	6632.37287	8156.6593	8753.54033	7992.68049	8100.5901	7630.44352	7996.54238
3000	3300	5660.32437	7227.72567	5294.98218	6719.04188	5045.93857	7967.34441	5132.18191	5947.69307	5610.41735	5313.7461	7038.8361	6981.99605	6346.14102	6230.53951	6913.58267	6396.41821	6005.84401	6750.6757	7881.37679	6804.17869	6736.47438	8584.19365	7416.00855	5909.41544	7648.07213	5866.21226	7317.83765	4780.85663	7716.92639	5361.01377	6139.11674	5906.34354	5574.70054	7492.49937	7549.42822	6157.91211	5285.42125	6152.29209	7310.73387	6586.13436	6182.21073	7404.59155	9131.87661	7488.28486	7184.58129	8839.92518	7700.26116
3300	3600	5617.20646	6238.83754	4784.6696	6940.49288	3973.83569	7569.47236	4413.89813	5724.30797	6650.94471	5564.62614	6963.22464	5718.91761	5784.90463	5114.38681	6233.42158	6191.37234	5169.65476	6578.78599	7358.75911	6624.69062	6758.83571	7629.79307	6791.73483	5582.33189	5435.6896	4851.88843	5785.33649	4527.97816	7010.28228	4251.20639	5797.86516	5577.71725	5198.27377	6293.93456	5046.68433	5679.88232	5150.49188	5577.20222	6459.5935	5742.55777	5543.08499	6478.6482	5736.02192	6489.91192	6673.49703	7132.8877	7188.41982
3600	3900	5269.90731	5399.09833	5411.95215	5458.52761	5123.59126	6761.27244	4600.35571	5424.26499	4893.6387	5072.31393	4681.25891	6764.73655	5227.44214	5414.64475	5290.71176	6401.16498	5661.41714	5964.27604	5610.46338	6004.22614	5798.28015	7676.66699	6518.96999	5865.06284	5813.61104	4567.42924	4491.47275	4641.18873	7015.07495	4454.97576	4963.57585	4080.36302	4343.38364	5656.08934	6030.96544	5276.12402	5199.52516	4330.79754	5575.17413	6649.09884	5237.21029	6438.42042	5903.22227	6035.2178	5161.69779	7540.80073	6435.91509
3900	4200	5303.6275	4650.25591	4434.19718	4889.76188	3639.57936	6262.8581	3919.5264	3792.42509	4550.08953	3889.65705	5103.71479	5038.8896	4244.22931	5261.38829	4508.2774	5581.58177	5132.95442	5364.83727	5683.48996	5704.39942	5759.80282	7809.38506	6132.88347	4853.15971	4498.59167	4212.81205	5321.8371	5688.81679	5916.94051	4864.00968	4999.47052	4235.2038	3618.06867	5240.07376	5266.43541	3702.87134	5019.73388	4444.32826	4877.40582	4977.75232	4425.24188	5829.42323	4362.70574	5434.01527	5282.55053	7613.53076	6128.59386
4200	4500	4682.04997	4432.71595	4048.3029	5242.8408	3790.42755	5773.41043	3374.93632	4204.16602	4148.03044	3801.17487	4689.95475	3914.45721	5142.59816	4500.02956	4165.48211	4528.4793	4283.25791	5208.14626	4649.00358	5159.50546	5120.19592	7702.5459	6016.29598	4088.63351	5164.37302	3436.6085	4969.44458	3612.65281	5853.5043	3359.03586	4532.56128	4088.87016	3818.51347	5171.20141	6095.79894	4368.9375	3983.78477	4371.58844	4567.13743	4260.54821	4515.49418	5854.93609	5383.97417	5360.80972	4801.35417	5619.51394	5112.83264
4500	4800	4201.49414	4245.93694	3660.9248	4767.65897	3128.18474	5094.49011	4126.72149	3188.77465	4354.03504	4275.92641	4062.23003	3803.17174	5320.92638	4834.96984	3756.27702	5385.24157	4236.40561	4984.07665	4538.00073	5048.61389	5597.8799	7789.72656	5746.43399	5043.51093	5309.52708	3924.39056	3926.88632	3988.93146	6641.37124	3541.30816	3643.8734	4302.3726	4173.89166	3746.25267	4782.12288	6844.27734	4170.27165	4441.36797	5256.39602	4646.16675	5081.45526	6074.51862	7128.64365	5663.10618	5238.04269	6515.89914	5388.53787
4800	5100	3901.58676	4776.39225	3508.7924	4196.97676	3037.31594	4866.79837	3075.12175	3804.24909	3567.14422	3305.66161	5280.02638	3944.34124	4864.46301	4158.43078	4302.63535	4946.54942	4426.44357	4705.54423	5895.97244	4191.59534	3890.34728	4026.92388	4771.27304	3958.03125	4509.27483	3883.53333	4606.01642	4415.91539	3949.44498	3842.82854	4189.68294	3664.4465	3749.56804	4384.32074	5086.2417	3215.78955	3601.73088	3539.72048	3310.80456	4368.59897	4039.0934	4678.92926	4522.73625	4647.5166	4170.15464	4713.26525	4272.64215
5100	5400	4286.07953	4626.57476	3130.988	5078.56237	3295.69837	4531.56992	2723.85134	3685.12613	4205.17991	3519.30583	4815.42786	6822.99347	5143.71073	2873.68852	3141.38808	4452.18806	3055.88572	5159.80891	6333.18826	4903.39178	5004.15775	6199.24395	5066.06746	5243.95951	4568.09645	3627.67098	4156.41968	3601.51036	5023.2104	3422.55681	3633.56107	4665.66862	3732.75927	4635.31517	5158.73238	4271.34131	3305.62618	4161.51178	5568.90815	4319.21868	4341.82661	5744.17767	5565.07107	6154.10494	5639.3037	4872.02181	4774.85
