frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	38.66512	77.22963	49.17558	62.1623	58.24488	44.20735	52.84206	84.78276	97.8546	76.72743	117.43316	81.67817	258.34276	70.11523	36.55724	65.40088	15.28134	84.72523	57.11829	25.20297	62.30217	69.5282	54.98066	70.45686	57.27374	36.531	83.83958	90.64048	94.60692	71.25215	54.61377	316.10876	21.27008	87.09742	46.19838	66.30737	110.92728	119.45606	68.69102	44.73877	51.64592	106.37861	41.27981	53.16188	41.68665	60.14346	42.45603	82.23504	34.07147	68.0303	47.8366	83.78673	44.86956	52.5064	55.2055	70.13153	48.32934	33.59045	54.21688	41.34335	61.6893	91.75694	49.44959	55.33138	43.22266	96.88634	42.50998	37.82142	45.23917	12.82685	96.2915	61.66123	72.82808	65.02186	45.97769	186.14782	114.64688	70.46549	45.54883	67.63432	34.30934	106.45937	32.00464	103.65733	70.91505	210.64019	45.29117	87.29225	28.82239	57.2984	31.36241	49.14539	90.47907	54.86188	38.5072	121.83124	47.11826	59.2794	44.11147	81.69779	45.33681	12.19297	93.5249	71.07818	102.1516	59.6394	61.56043	46.57092	50.05654	159.57994	26.88411	40.80395	37.36798	50.50283	42.71749	56.13772	41.87616	58.37483	45.42033	82.85028	41.78062	46.53579	42.2537	37.48793	67.87789	30.14712	58.40921	40.4767	44.24423	71.96452	48.9354	59.83152	42.41021	79.13889	33.67829	51.63492	33.99466	17.67695	70.79563	46.2973	39.05194	68.23612	48.7414	151.00292	96.63535	72.59015	55.53369	58.95814	51.8167	69.44548	27.00724	89.3754	86.01869	183.42269	42.35023	48.30311	22.31074	34.87076	32.65317	42.31087	79.8882	50.58285	44.71288	59.82303	36.5704	51.4246	52.79622	58.52682	49.56698	48.69662	135.33491	55.86995	67.16921	38.15265	58.10363
30	60	3610.36258	4744.58873	6159.02135	8311.50064	8043.03525	6643.67989	8707.64383	5711.1347	6466.01964	6272.25811	6427.63695	7354.80401	6759.85865	9680.96016	8012.15524	6563.5775	8919.37158	6246.90232	4672.48353	5335.38554	6157.10909	8191.29985	7156.71269	6987.50535	8715.58025	6403.30689	6493.30924	5754.91039	8103.1081	6931.78652	5862.0415	7713.51099	4145.48941	4559.3505	4123.78767	3492.18294	4063.48965	7990.56263	8664.53833	8433.11662	8509.93595	6113.14272	7172.88512	7513.50127	6718.27555	8242.14244	6303.72158	8481.32893	9067.8376	10010.77684	7303.9885	8048.92105	7423.57842	9120.59224	9076.43954	9035.42127	8890.87021	7365.19773	9084.02528	7297.17861	8538.84177	9318.70002	8550.25909	8868.66635	6447.82191	7955.13254	7943.78255	8698.98421	5332.72919	9900.7726	8391.87466	8000.69434	9407.28247	9839.68268	8070.25208	5731.81784	7071.43496	7968.62099	6433.24041	8785.76508	6747.58571	9742.84405	8703.20978	9265.13586	7404.16593	6566.48948	6602.11804	9887.61945	8802.6418	9663.47469	8810.34785	7731.85589	8177.40714	7832.79675	9047.14962	8804.08971	9109.25185	8813.84868	6692.44894	8256.71073	8037.58869	9937.02838	6521.90336	10519.56022	9194.07575	4659.06043	4092.09967	5623.29794	7102.50858	5719.03356	5474.79284	4987.70466	4974.0797	4983.65062	5387.84152	5455.6172	7237.55215	7747.45469	5267.9364	7355.58488	5583.57159	6022.81381	6795.80547	5511.51197	6842.2252	6102.36998	4763.54557	4677.58624	5813.03171	5889.93471	5800.16459	6360.89853	4837.31277	5710.27714	4902.46492	9284.28213	4939.27229	7538.74005	5902.65705	4933.46779	4440.11356	6171.17927	6522.08847	5177.06941	5334.77536	5811.56364	5401.99698	5023.38776	5781.02324	6554.35717	6692.48373	6183.02944	6287.62049	6141.02712	4325.11044	6911.49966	7434.01164	7243.41568	6176.1293	6543.72866	4469.16816	5467.31684	6036.12701	5058.27673	6741.92885	6064.45451	5208.12938	6355.8082	5761.93171	8860.90428	5723.61483	7011.99592	6088.13418	3458.64845	3378.24456
60	90	11279.48937	14393.94119	19349.71367	26071.8225	25333.8904	21543.64662	27184.461	18578.80043	20577.98238	17746.82797	18581.32647	20001.59507	19186.98979	24486.41251	24513.52239	20688.93828	20595.4707	19137.0579	13985.65369	16116.52257	19492.50883	25897.88456	23828.83497	23916.7783	28174.67651	21094.27996	18815.3383	16504.41067	25861.50985	19213.73754	17518.36258	17159.0026	10961.15688	13856.22219	11687.20812	10614.64832	9975.75722	23405.21808	24429.60636	26013.12256	28069.80892	17316.73516	22379.44741	23722.14697	21411.79506	24010.73174	21202.07242	25490.1401	26583.96286	27770.88047	22510.36151	21275.05926	23191.57781	27447.26182	28660.64982	27841.10547	29510.90553	22676.27586	25960.9209	23474.7926	27605.02193	27046.61671	25929.34544	26655.9319	21148.92487	23306.33455	24856.04877	24762.74263	16903.86289	29406.047	24931.31488	25532.36481	25704.69574	28226.64224	26014.73257	17798.62526	21318.30333	24433.55536	20641.92795	24247.19685	21917.31016	26090.90512	26964.15477	25474.59496	22535.84048	19990.00055	19940.30193	29893.07562	26729.76783	27632.77649	28208.57305	23101.47726	23765.82428	24202.47966	27275.72225	25685.02183	27166.15228	25627.80986	22287.81393	23198.23448	24406.4513	28234.63266	17158.05951	27816.91173	26880.65866	14899.11834	12677.66169	18222.3153	23954.63898	16076.65646	17170.44542	16631.64875	16192.53066	14448.32673	17761.27834	17409.29013	21501.71964	22494.93528	17050.89045	19484.70617	17281.73607	17412.00069	22317.74586	17309.50155	21863.44286	19617.5479	14264.17673	15404.68342	19590.64131	16472.37624	17857.87975	19969.92123	15871.33374	16637.25595	16142.68165	24838.70803	16436.1231	22625.12815	18364.86261	15705.43417	13047.58163	19379.92359	21676.54452	16824.80818	16582.11763	18684.11693	17653.77865	14836.92237	19420.6847	18851.51206	21280.66254	18815.72906	18600.20865	18980.17142	13681.27847	21370.44513	24071.81265	22074.64055	19606.67704	20168.30161	13403.97499	17465.65124	18428.37612	15018.29571	20927.84334	18067.21908	17401.89172	18612.15251	19539.7499	26159.86827	15606.51146	21011.91797	18619.40901	11066.48919	11040.26582
90	120	18037.71295	24821.66334	33153.21811	43456.01417	41248.38593	35467.35253	45514.15371	31960.18037	34091.7703	30523.70073	30326.59795	33952.28147	30173.24279	40678.86994	37888.1462	31555.46114	38182.89062	28043.72412	23532.72181	28493.15795	31357.39039	43538.16223	38065.16241	41268.05322	46208.91708	36286.74509	30314.33897	27695.75406	38903.47537	30430.07239	27940.85363	19839.51679	17479.53827	20453.70899	18717.53418	15541.56579	17246.81677	36959.94834	41294.29921	42936.01835	45910.29155	27562.17191	38082.69673	39947.70727	36046.04549	39824.96386	36177.08997	42453.44946	43569.39672	43236.66597	37368.76897	33726.03915	38505.58983	45331.49838	46021.653	43557.8272	49267.51421	37290.43105	43701.7934	39065.38227	45158.38396	42988.99134	43577.26918	43643.31135	35395.2329	37660.4274	40623.80958	41279.96688	27830.32761	48889.66112	39573.78581	40348.32563	40686.44008	44911.81836	43253.68131	27445.15233	36856.65051	40702.72803	33778.93808	40201.35244	37124.20731	42758.44409	43696.70058	42390.62326	37406.99027	32332.67741	34601.15003	46437.08828	42045.58482	42666.44693	48136.47389	37712.67076	40712.14227	40271.29708	43720.88044	44546.32184	44259.66471	42784.93915	37116.40302	37500.2028	40002.23896	46208.34074	30502.06153	47049.37633	42749.99812	24419.96702	22587.83268	29966.79712	39354.12049	27030.78428	28322.3581	27767.68449	26882.49393	24517.53836	30113.76744	29600.50714	35789.33028	35767.47677	28650.82487	30865.64582	28296.39174	30043.36325	36987.39925	29692.56065	36814.94598	33051.28391	24588.8522	26348.22337	31576.81619	27630.03109	29943.79891	32774.71768	26566.04138	28263.22133	26966.29503	47141.95592	30570.67616	37433.88029	30422.80977	26032.22994	20771.16265	31332.94687	36276.55267	26891.83635	28273.90144	30778.23376	28857.87299	24265.88415	32105.70121	31465.12398	35047.50294	31327.45712	32001.41133	28999.41667	23571.62536	33947.19619	38913.50662	34425.88474	33208.35179	33477.41983	21763.20761	29158.59641	30075.06414	27815.36226	33679.44278	30342.92689	28817.61304	30820.85012	31226.34643	43110.67927	27988.22928	35242.17382	30453.73301	18162.91085	18306.73069
120	150	23826.34983	34750.53737	43742.63584	56932.65463	54355.18267	47244.6233	62753.94736	41298.79147	43942.76852	39325.30386	39879.82748	41140.73183	37820.07461	47606.23239	51907.85993	42068.72471	49402.44727	38183.39799	29891.36127	32268.11089	41716.56107	56443.10342	51335.83596	53324.52084	60516.87215	47835.5978	38544.14652	34153.61824	52612.44164	38817.06366	34694.26595	23538.04577	21565.07679	26836.16044	23658.81651	21480.0784	22441.38588	50134.94015	51975.12227	55777.7866	60431.70178	39923.73024	49316.5317	53359.74857	47985.30448	50078.84695	47837.57396	54688.96864	56443.12401	56489.28276	49760.47887	43406.40283	50837.05139	58110.81914	60267.24681	56779.90269	66160.87704	49361.87749	55593.18374	51503.68424	58190.5223	56217.70176	56537.30392	56342.52881	47718.08643	48895.13292	53161.39858	52551.25328	35886.65999	58594.65381	50582.23348	53420.94284	52568.90043	57566.94366	55584.24231	36269.40736	47913.27318	53865.08638	44413.77366	51229.61649	48370.14525	55228.97451	56388.87615	53404.64225	48529.13159	42680.33095	46376.04302	59138.06212	54905.67787	55730.68741	62209.77185	50008.75055	53602.71316	52768.03692	56909.14907	54963.20481	58258.56974	55064.74767	49308.94915	47813.71111	52392.97979	58810.1854	39278.45702	59296.85365	53959.89482	34251.91238	28396.96258	39467.24382	51985.39928	37446.56881	36850.14263	37518.08821	35937.18398	31165.55292	40149.0924	37950.8768	47316.54724	48029.34177	37783.98031	39366.02598	37528.63406	38725.11945	48905.5901	36847.78047	49387.58558	43523.59504	31679.07518	35213.88202	41712.43227	36530.20834	38883.49656	42911.78288	35738.73845	37117.43723	36263.45516	60098.18283	39649.99056	45841.38206	40340.2359	34782.65145	29349.05157	40954.61909	47577.93049	33395.58319	37113.21804	40355.04369	38489.11601	31137.5032	41895.87856	41220.74923	45593.44933	40113.49594	42443.00902	41357.97669	30871.71251	43072.7341	50767.64966	44938.57253	43026.61163	44483.09099	28502.43196	38684.44815	39479.85076	34663.6315	44522.9235	39596.08348	38194.89481	40980.00774	41353.64439	57478.03111	36354.58838	45831.85879	39572.21112	24080.16091	23907.21053
150	180	23765.31846	34257.63706	45398.36845	59215.91258	56919.29096	49515.45127	64636.80866	46176.99708	46859.37647	40240.91961	41099.48488	43992.16644	39484.59582	50284.71673	56678.03804	43722.89829	53632.96094	36942.76454	30069.89934	34177.63697	44244.23492	59309.06389	54298.7858	55828.49253	63330.44815	47710.50527	41811.34509	36700.53253	56463.43169	42135.92024	35575.15679	21227.21817	23055.16448	27867.76111	25209.29811	22685.56725	24988.9554	54470.19675	52212.6322	59903.42614	62556.31078	39882.26826	53068.14445	55537.6165	50850.76089	53003.65357	50235.09005	57890.43064	59098.10358	57253.7521	52809.29235	45862.77362	52099.65134	59914.50337	63134.5716	59553.5007	65909.45532	52039.39054	57911.02636	53158.80508	60993.53713	58332.339	59381.04117	58492.96286	50460.26998	50916.80835	55404.36339	55386.90868	40180.84446	60614.66677	52606.69943	55077.82798	55471.69829	61131.98978	60579.46199	40565.23567	50635.43263	56837.69507	48024.43768	54904.84769	52020.07083	56522.991	59872.5527	56516.40442	52175.98459	43317.85998	48707.09143	61629.86073	58607.40464	57923.3879	65363.54198	52885.85333	55304.5106	55638.97543	60428.36269	59527.76193	61038.48628	57055.88272	52269.05638	51233.84762	54422.56673	63223.25382	37857.0382	64965.0901	56263.27881	37417.37373	29005.39227	43373.65352	55162.66309	39615.02301	40428.68092	39843.79816	39013.09828	31113.58115	42533.15517	40380.54686	50034.97428	48516.26566	41217.55374	43114.76083	39899.10107	40961.24873	52620.80477	40501.62673	50491.31835	46595.95582	33708.09599	37272.62494	43582.68381	36200.85997	41636.31727	45232.8539	38151.49151	39787.76054	38281.82961	63201.86064	42405.79965	49720.37762	42769.21031	36476.05317	31285.86151	42806.14301	50905.83456	38429.86104	39943.19456	43170.07086	41686.66391	34627.60063	46171.46548	42064.40948	49257.62035	42997.60066	44104.1207	40990.79909	34146.17025	46635.35365	54460.1275	47114.34265	46095.91446	47033.76123	30496.08741	41452.0903	41788.19901	37462.14792	47145.90456	42442.4165	40644.6108	42944.9095	43132.87145	61736.51069	37627.38125	50202.71518	41931.4263	25665.13673	25482.31551
180	240	24070.69932	34762.07747	45766.74311	58413.76566	57250.97025	51213.35354	65820.18659	47694.59624	47570.27214	39417.7682	41182.33504	44465.01664	40149.74868	48564.87446	56438.27382	43466.62657	46612.16602	33319.95172	28416.67486	34077.05266	44527.19002	58726.51882	55080.53293	55757.00375	65146.3927	50944.46305	42186.89639	39209.27104	56514.20471	40932.33705	33410.59807	18898.79538	22465.68879	26080.10936	25986.58445	23001.63487	24283.82477	54173.32754	53305.75423	58282.16931	60803.0442	41686.1272	53278.89736	55066.84914	50636.51606	51840.51211	49863.14045	57436.37063	57885.81762	58214.53962	52310.44544	45048.81819	51991.31131	59388.01473	60258.59494	57529.93277	66726.49232	51606.41634	58500.1311	53722.45124	59844.34661	55818.36785	58791.59977	57794.8226	50429.53339	50903.85096	54526.55478	57085.20747	41425.39602	60706.32917	52672.7691	56041.06605	54687.45208	58803.0366	59278.54812	40327.22172	51324.11008	56104.39834	48378.5518	52291.78154	51011.31743	56085.47133	59400.37146	54843.64994	51704.10793	44714.94513	48105.55192	58437.16338	56132.25877	56356.34776	63855.09068	51457.87833	54967.56326	53498.44021	59042.54211	57197.98348	60159.35437	56681.28974	51856.70498	50224.56007	53708.58656	60265.63915	41025.28604	60629.46093	54210.32874	37483.67392	30126.16849	42790.18027	53778.30897	40516.76355	41205.29174	39920.54193	39647.40823	32747.72019	42146.63094	40966.56924	49094.81032	48574.5936	41221.37922	43148.26678	38272.27569	42396.27059	52412.83478	40893.99401	50852.60819	46945.52989	32448.76379	37380.43553	43720.39973	36535.07199	42561.31422	44585.88334	38723.98172	39660.32767	38510.85155	64323.41563	44017.47111	49614.64393	42672.83706	36595.22386	31722.19524	42272.03197	50562.29558	38916.49478	40126.96468	42246.3023	40995.06542	32417.27305	45240.34583	42810.00441	49153.76451	42449.80512	44222.5081	42276.25308	34132.06415	44080.94036	53212.45096	45133.91481	46638.542	46733.67703	30761.49536	40328.41224	42024.41337	36717.24973	46507.08631	42179.88232	40489.33424	43116.46941	42751.45763	59994.2579	39968.25929	47771.42537	42141.80757	25374.97537	25695.59041
240	300	23206.10803	34685.32595	44744.9769	56050.85299	55917.68725	48218.73829	63139.60198	47300.92184	46027.68602	39122.83324	40221.10008	42534.20892	41719.58498	46906.93249	53700.4209	43253.01192	46875.80078	32289.00875	27948.25499	35340.64641	43654.74044	56518.54044	53038.90502	54700.51367	61896.34443	50379.82264	41772.92769	41270.16791	53841.7606	39559.3032	31989.76228	18414.27666	24015.63559	26257.17034	25682.82931	23237.07801	23853.98633	52232.08693	51437.97967	54157.98048	58557.95546	39484.96074	52106.19711	52765.73075	49577.15282	49312.70238	48425.00156	54122.04494	54726.94868	55504.76413	50663.4396	45201.72424	50082.7635	55693.39377	55491.3422	54888.51301	62677.25608	48839.01083	56286.99488	50910.41919	56700.25802	53856.98566	55607.35629	54696.34647	47833.53052	48849.54707	52455.94735	53800.17058	41047.46173	58216.0502	51555.22729	53311.29956	53197.68452	54460.58063	56441.42759	40044.01717	49320.81597	53510.74679	46652.95799	49978.17889	49728.37855	53709.71636	55665.93659	53372.70532	49659.01721	43901.53946	46882.09007	54984.84224	54051.22862	53099.88083	60252.56326	49068.07295	52778.15048	51253.40536	56103.32265	56131.05551	56492.4448	53535.15659	49649.37005	48412.42069	50837.26449	57491.6162	39515.15333	58731.82749	52476.80236	36751.34015	29686.65966	42212.92395	52644.2294	40483.69825	40406.78642	39039.69806	39535.19631	31172.52881	41543.16983	39821.04596	46729.00956	47474.78678	40649.68711	42732.96469	38390.60933	41737.59076	50063.75186	40808.5434	47999.00423	44226.8111	32468.78493	36653.43061	41656.70113	35282.62007	40855.88761	43169.07415	37217.66314	38803.84802	37656.6359	60711.68394	45761.5992	47749.91653	42666.04372	35734.82706	31958.68084	40415.20329	48711.31753	38334.42	39683.65211	41530.9183	41289.45833	33155.46	44192.37746	42127.27673	47195.55739	41601.09463	44157.95617	41838.75533	32929.11747	42344.2762	52053.84953	44186.25949	44137.53085	44537.2324	30412.12589	38984.80587	40761.5576	36310.38879	43694.20137	40870.77137	39526.5103	42173.45366	40969.38881	57846.91883	39187.30534	47092.63268	41237.30621	25743.45546	25959.94156
300	360	22585.48185	35531.66702	42880.79957	52458.83427	53324.70602	45958.43435	60991.82065	46603.50731	44430.07943	36222.23669	39252.59029	41694.00208	39906.03498	42841.03894	54144.91742	40618.48181	48517.26562	29445.43606	26050.46285	34867.89714	41903.93573	52799.47715	51640.82094	51731.35993	59415.64943	49085.3664	40463.2239	40799.51664	53438.4064	39257.88766	30531.92597	18424.44984	21343.18152	24491.23917	25214.71597	23631.74226	23684.43983	51224.8503	46944.86245	50567.69456	54752.1043	37884.58776	49625.80055	49789.18876	47247.2078	45599.11762	45301.49181	50646.10807	51845.72824	51781.4398	47785.16816	42382.4381	46052.42212	51862.00573	52100.19151	50972.67132	56158.20692	45983.77902	50532.11545	47691.82805	52821.16665	51580.30962	52369.13262	50593.24536	45167.67895	46412.09588	49713.46458	51447.7338	40295.94816	54349.55586	48804.66431	51029.64936	49220.10121	50887.59681	53309.4176	37065.83844	47352.19679	50453.33645	45423.24749	46551.43026	46713.64128	49980.53611	52943.91582	50111.93544	47200.77257	41472.61613	44655.64794	51224.52389	50801.22942	48783.12591	54899.61714	46012.54367	48836.30832	47694.46475	52579.97723	52593.16835	52156.29537	50145.01009	46509.74473	46322.27806	47894.24744	53380.17255	38166.9514	56630.8196	49170.62767	36255.08665	29354.8162	40131.06809	48433.18564	38924.64127	39458.43046	37908.05796	38204.92031	29936.1006	39729.4868	38675.16035	45271.78266	44655.0382	38874.54669	41558.52689	36359.46732	39836.79349	47594.59794	39471.28608	44160.48792	42561.33336	30626.31256	35620.01168	39764.1275	34983.37105	39743.40201	40729.69734	36300.04306	37430.28428	36893.69158	59603.55841	43085.44672	44699.08397	40632.5452	35172.57591	30645.87102	38355.52894	46054.09506	38152.85948	38317.63525	39873.27338	40154.05265	31059.16635	41756.14876	40654.72549	44065.01889	39586.17108	41722.16793	40731.45463	32846.1557	40188.50702	48930.28159	41590.7378	40512.10708	41988.18321	29408.17831	37066.48593	39018.76243	35000.89919	41791.55196	38872.38806	38042.71883	40871.84493	39337.13544	55104.01843	37899.64527	46331.37741	39421.28825	25320.09633	25336.8651
360	480	20458.45443	32810.47742	39737.20556	47201.17108	50074.73352	41534.59435	54847.10484	44280.62918	40434.16729	32829.87105	36663.7026	38658.90146	38281.66748	38556.22909	49375.27991	38933.95702	44901.76758	27000.79618	23811.92591	30894.56108	39110.23787	47225.38667	48277.40022	45503.1667	54699.44835	45727.57175	37623.20744	38464.05805	46844.14513	37895.30022	27082.77863	16742.92984	21533.98283	21761.14913	23608.05325	20635.10545	23379.40748	45052.37002	43957.41465	44722.98157	48540.38597	37468.20017	45365.49283	44341.12951	43384.16936	40913.336	40926.36746	46406.41117	46216.31072	46419.43209	43741.15186	40357.64603	40994.66515	45579.07468	46603.94844	45067.17009	50530.3191	41149.19208	45959.04699	42755.73514	46420.47838	45954.06736	46283.0807	44731.27897	40935.01572	42300.37497	43873.13199	46294.34112	37907.35653	48696.74848	44455.43649	45256.78408	44002.00919	44658.8354	47748.93367	36433.94621	43729.57077	44683.2715	41539.07769	42822.29408	42274.08639	45196.83406	47483.08878	45483.5025	43269.196	39391.23987	39559.46586	44967.95641	45435.33148	43710.7812	48985.56532	41018.86559	44557.99859	42689.21471	46581.40504	46803.23434	45971.23761	44043.05748	41852.10376	42421.05053	42224.59057	47779.08759	36860.17371	49630.95501	45514.82181	33820.12001	27804.8957	37034.08635	43534.93481	38315.70099	36636.84662	35363.74493	35571.41618	28541.6372	36318.94976	37028.78397	40109.57792	41560.36371	36795.30337	39701.64739	32738.41458	36337.84887	44050.35379	36367.77184	39498.20583	38820.66823	29334.47207	33562.41074	36231.94042	32880.30019	36876.6755	37523.29267	34035.88476	34938.43602	34170.8539	53471.78854	40573.35236	41723.09785	38527.52527	32414.76131	28874.94588	35579.55832	42071.35973	37573.52768	35606.35526	36527.89688	37147.37772	30238.75638	38887.82324	37268.60643	40363.45837	37616.34152	38976.73168	37721.74756	30160.7603	36396.98435	44829.59579	38275.58736	37761.15004	38261.61092	28270.15827	34690.05287	35826.87508	32942.34301	38628.59071	35879.3129	35296.69064	37934.32973	35668.98244	50291.68761	36681.20453	41624.38791	37774.73806	24699.19169	24903.72412
