index	name	volume-mm3
4	Left-Lateral-Ventricle	7625.0
5	Left-Inf-Lat-Vent	247.0
7	Left-Cerebellum-White-Matter	12607.0
8	Left-Cerebellum-Cortex	42921.0
10	Left-Thalamus	7555.0
11	Left-Caudate	3098.0
12	Left-Putamen	5320.0
13	Left-Pallidum	1961.0
14	3rd-Ventricle	666.0
15	4th-Ventricle	1450.0
16	Brain-Stem	21136.0
17	Left-Hippocampus	4043.0
18	Left-Amygdala	1786.0
24	CSF	1013.0
26	Left-Accumbens-area	493.0
28	Left-VentralDC	4405.0
30	Left-vessel	31.0
31	Left-choroid-plexus	626.0
43	Right-Lateral-Ventricle	7063.0
44	Right-Inf-Lat-Vent	155.0
46	Right-Cerebellum-White-Matter	12282.0
47	Right-Cerebellum-Cortex	42407.0
49	Right-Thalamus	7485.0
50	Right-Caudate	3155.0
51	Right-Putamen	5099.0
52	Right-Pallidum	1894.0
53	Right-Hippocampus	4166.0
54	Right-Amygdala	1676.0
58	Right-Accumbens-area	497.0
60	Right-VentralDC	4324.0
62	Right-vessel	13.0
63	Right-choroid-plexus	754.0
85	Optic-Chiasm	57.0
251	CC_Posterior	1014.0
252	CC_Mid_Posterior	582.0
253	CC_Central	592.0
254	CC_Mid_Anterior	511.0
255	CC_Anterior	990.0
1001	ctx-lh-bankssts	2120.0
1002	ctx-lh-caudalanteriorcingulate	1491.0
1003	ctx-lh-caudalmiddlefrontal	5296.0
1005	ctx-lh-cuneus	4374.0
1006	ctx-lh-entorhinal	1945.0
1007	ctx-lh-fusiform	9941.0
1008	ctx-lh-inferiorparietal	8839.0
1009	ctx-lh-inferiortemporal	9523.0
1010	ctx-lh-isthmuscingulate	2519.0
1011	ctx-lh-lateraloccipital	12348.0
1012	ctx-lh-lateralorbitofrontal	6060.0
1013	ctx-lh-lingual	7331.0
1014	ctx-lh-medialorbitofrontal	4414.0
1015	ctx-lh-middletemporal	9523.0
1016	ctx-lh-parahippocampal	2490.0
1017	ctx-lh-paracentral	3120.0
1018	ctx-lh-parsopercularis	4255.0
1019	ctx-lh-parsorbitalis	2462.0
1020	ctx-lh-parstriangularis	4533.0
1021	ctx-lh-pericalcarine	2934.0
1022	ctx-lh-postcentral	8430.0
1023	ctx-lh-posteriorcingulate	3004.0
1024	ctx-lh-precentral	12040.0
1025	ctx-lh-precuneus	8430.0
1026	ctx-lh-rostralanteriorcingulate	2393.0
1027	ctx-lh-rostralmiddlefrontal	15401.0
1028	ctx-lh-superiorfrontal	17182.0
1029	ctx-lh-superiorparietal	12887.0
1030	ctx-lh-superiortemporal	12619.0
1031	ctx-lh-supramarginal	10180.0
1032	ctx-lh-frontalpole	1007.0
1033	ctx-lh-temporalpole	2000.0
1034	ctx-lh-transversetemporal	1069.0
1035	ctx-lh-insula	6281.0
2001	ctx-rh-bankssts	2197.0
2002	ctx-rh-caudalanteriorcingulate	1072.0
2003	ctx-rh-caudalmiddlefrontal	5401.0
2005	ctx-rh-cuneus	4086.0
2006	ctx-rh-entorhinal	1534.0
2007	ctx-rh-fusiform	8145.0
2008	ctx-rh-inferiorparietal	11412.0
2009	ctx-rh-inferiortemporal	8264.0
2010	ctx-rh-isthmuscingulate	2795.0
2011	ctx-rh-lateraloccipital	13015.0
2012	ctx-rh-lateralorbitofrontal	6431.0
2013	ctx-rh-lingual	8200.0
2014	ctx-rh-medialorbitofrontal	5139.0
2015	ctx-rh-middletemporal	10005.0
2016	ctx-rh-parahippocampal	2278.0
