frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	10.746516227722168	29.281394958496094	1.054390788078308	2.5803115367889404	-6.606289863586426	7.841273307800293	93.56751251220703	6.129693984985352	28.70567512512207	-40.15815734863281	-14.093655586242676	472.9535827636719	30.0913143157959	-13.413894653320312	9.74734878540039	2.6853275299072266	21.523548126220703	4.356541156768799	6.028721332550049	27.84144401550293	78.53726196289062	7.457149028778076	81.68061828613281	209.98500061035156	73.05728912353516	36.72328186035156	6.521669864654541	27.146535873413086	34.00786209106445	6.8809733390808105	-11.0888671875	14.891571044921875	-13.790542602539062	43.607635498046875	-12.943169593811035	20.041654586791992	234.80873107910156	11.33781623840332	25.306447982788086	25.64653968811035	-12.421661376953125	4.971622943878174	20.61199378967285	34.30418014526367	-1.4340269565582275	-2.3096706867218018	8.267327308654785	58.700809478759766	-8.076507568359375	-64.32032012939453	23.13686752319336	-32.35521697998047	13.63905143737793	35.20397186279297	3.8982627391815186	2.3089792728424072	55.0598030090332	-4.638418674468994	2.3760931491851807	2.4437124729156494	30.621845245361328	0.6973954439163208	-47.01982879638672	29.11481285095215	-19.924386978149414	30.335180282592773	4.169702529907227	123.2431640625	17.81361198425293	-20.386465072631836	174.37298583984375	18.652690887451172	15.701025009155273	25.955535888671875	6.557848930358887	1.5332258939743042	87.0588150024414	7.2716569900512695	61.55226516723633	2.2892255783081055	57.66478729248047	84.87844848632812	23.507169723510742	58.44574737548828	32.68633270263672	83.98672485351562	55.52946472167969	-14.876083374023438	14.36451530456543	35.35600280761719	-56.237403869628906	4.96793270111084	28.972131729125977	59.562931060791016	45.74340057373047	6.875354290008545	-39.57054901123047	-28.90923309326172	17.596126556396484	61.83100128173828
30	60	650.4947509765625	1598.019287109375	2175.0537109375	2781.329833984375	3568.899169921875	4252.03173828125	1083.6873779296875	1751.2337646484375	2914.818115234375	1214.5501708984375	1728.6641845703125	7187.9892578125	3537.06787109375	1392.06591796875	699.2307739257812	2026.1185302734375	2199.22705078125	2804.194091796875	2849.62548828125	4013.202880859375	2310.5947265625	1842.4775390625	1778.0506591796875	7167.60986328125	1994.0919189453125	2624.85888671875	76.39976501464844	730.5037231445312	3185.951171875	2159.9560546875	1619.9539794921875	505.51837158203125	3010.060546875	3331.5849609375	4280.13623046875	4437.849609375	7047.47802734375	3906.68994140625	3458.664794921875	2668.2783203125	4460.443359375	2975.757080078125	4163.04150390625	2695.611572265625	4310.81298828125	2435.4765625	105.46553802490234	2792.171630859375	3843.622314453125	1181.056640625	4241.69140625	5630.6484375	2974.26806640625	3714.80712890625	3743.093994140625	3934.944580078125	4766.3134765625	4098.28271484375	3943.903564453125	3211.557861328125	2891.693115234375	4189.111328125	3309.1494140625	542.4990234375	7207.19384765625	4007.794189453125	5703.6884765625	3143.13623046875	3623.606201171875	4896.46826171875	7330.95849609375	3846.177978515625	3553.4287109375	2247.54052734375	3548.8037109375	3610.689453125	4755.4091796875	3064.56884765625	2887.273681640625	2374.303955078125	2471.843505859375	4295.701171875	3848.012939453125	1952.59716796875	4366.759765625	5351.921875	3112.84375	3444.870849609375	3795.66357421875	4740.3955078125	3857.27294921875	3725.312255859375	4080.300537109375	2927.942626953125	3301.12255859375	3649.59130859375	3134.23974609375	1874.1820068359375	6742.1611328125	3708.345703125
60	90	3004.307861328125	8009.6513671875	10873.3154296875	12570.73828125	15205.62890625	19030.89453125	6589.25537109375	7225.62939453125	12418.2626953125	7207.244140625	7425.6201171875	22697.744140625	9717.4013671875	26701.982421875	3105.34912109375	7283.2177734375	10982.1044921875	13999.5625	16132.6923828125	17319.63671875	8185.2333984375	10215.9697265625	9797.4208984375	19138.98046875	10114.8134765625	21248.2734375	-206.50711059570312	3134.24658203125	13674.671875	9985.83203125	5464.42919921875	2307.640625	17477.12890625	13153.1015625	19747.955078125	19691.619140625	17758.365234375	15162.4736328125	15965.89453125	12904.33203125	13109.126953125	14319.970703125	15444.8583984375	15739.947265625	15494.720703125	12633.5078125	6987.77490234375	16750.939453125	16848.646484375	9205.8681640625	18589.515625	24764.509765625	16559.17578125	12512.20703125	16678.048828125	19702.642578125	18065.107421875	19697.1875	18523.892578125	16677.1875	12521.2216796875	17330.060546875	19307.267578125	6876.2578125	27575.41015625	16451.388671875	18103.6015625	7009.9599609375	18612.3671875	24776.841796875	15982.353515625	15833.2236328125	17475.38671875	12487.3623046875	17946.6953125	16920.373046875	18134.62890625	15945.87109375	13435.3994140625	11711.400390625	11466.4853515625	16099.83984375	16223.58984375	10184.23046875	19279.099609375	30000.189453125	16175.2783203125	16048.302734375	16791.158203125	17976.982421875	18560.091796875	17881.8125	17962.6796875	15994.4228515625	13403.4130859375	17728.90625	22404.9921875	9270.6357421875	27456.560546875	13565.5078125
90	120	5844.34375	15462.2431640625	21524.90625	27084.17578125	30952.28125	36380.55078125	15426.2548828125	13493.0263671875	24150.27734375	17325.3046875	12821.2958984375	26934.7265625	15892.6435546875	31977.193359375	5880.4375	13375.0400390625	21303.421875	27398.603515625	33294.02734375	34868.47265625	16098.7841796875	20134.6328125	23872.439453125	22879.40625	18342.734375	42221.59375	-656.152587890625	5815.8046875	25359.859375	19921.5625	8713.869140625	4485.07568359375	31830.466796875	21979.119140625	41364.9765625	40349.1640625	21029.943359375	30421.681640625	31281.470703125	25906.953125	24338.1875	29295.189453125	31779.275390625	31512.78515625	31855.630859375	26626.4609375	12605.7451171875	30116.919921875	30522.259765625	18855.77734375	39730.57421875	56062.1484375	34106.8359375	25842.310546875	35642.31640625	36432.6640625	30985.47265625	38570.94140625	37448.60546875	33379.25390625	23414.166015625	34522.6171875	38942.4453125	15729.4287109375	56483.2421875	26788.19140625	36364.75390625	17901.236328125	35565.96484375	42910.48046875	18312.73828125	31833.267578125	33270.4609375	23393.412109375	36213.28515625	35248.26171875	34044.63671875	31636.720703125	28722.96875	26117.126953125	23160.611328125	35841.30078125	29925.330078125	22618.275390625	40835.16015625	62933.91015625	35719.796875	28571.88671875	33806.78515625	36320.05859375	29162.033203125	36320.00390625	35798.42578125	34353.26171875	27374.474609375	32796.296875	41861.7109375	19293.9375	46281.9140625	24054.67578125
120	150	8618.1494140625	21312.947265625	31486.546875	38286.21484375	48418.9375	54453.97265625	19224.58984375	19943.701171875	34174.859375	26004.212890625	18418.072265625	16990.810546875	21856.02734375	63713.4765625	8141.16552734375	21537.888671875	31541.181640625	41111.5859375	49193.9921875	50801.51171875	18046.951171875	34906.9296875	29499.4453125	16394.486328125	22371.357421875	48105.3359375	-1510.9576416015625	8670.2353515625	35658.40234375	29478.966796875	10045.9111328125	6555.04052734375	52352.48828125	29558.28125	59944.03515625	62052.6796875	22869.181640625	47780.47265625	48308.953125	37936.7890625	40639.21875	44100.37890625	44521.9453125	47271.765625	45789.12109375	37408.19140625	15236.3193359375	45952.9375	47153.1796875	28469.6875	54719.56640625	81707.34375	49286.421875	35130.05078125	52398.16015625	55059.51171875	43345.48828125	56753.65234375	54382.1640625	52522.28125	36431.23828125	48142.8828125	55663.078125	26282.423828125	79279.3984375	38134.703125	51085.00390625	17497.333984375	52422.4140625	64116.265625	18010.986328125	47627.33984375	50994.03515625	36217.03125	53672.42578125	51418.43359375	47521.79296875	46367.71484375	41362.05859375	39277.140625	23426.544921875	53038.11328125	43084.70703125	31149.546875	58207.4375	92108.171875	51786.10546875	47096.02734375	52067.27734375	54409.37890625	41900.76953125	55199.71875	54043.8515625	52059.7421875	39341.46484375	48814.25	62796.78125	26168.48828125	69189.1328125	34556.1171875
150	180	9817.1435546875	24031.822265625	35887.6796875	44089.1640625	57704.16796875	59820.23828125	16668.318359375	21575.634765625	39265.55078125	33175.65625	14678.6328125	17948.9375	22736.927734375	48371.0078125	9391.84375	22677.560546875	35757.08203125	47632.546875	59789.5234375	59066.16015625	16049.4970703125	34494.3359375	38471.72265625	12025.6337890625	24760.134765625	69474.078125	-2342.35888671875	9249.1787109375	40749.61328125	32433.53125	8369.1162109375	7179.3427734375	56771.07421875	36021.22265625	70726.703125	71437.078125	10043.5263671875	52114.9453125	56085.94921875	42129.89453125	45017.09375	51610.59375	49409.75390625	52117.75	52608.38671875	45338.28515625	19553.0	53171.39453125	52224.546875	38546.59375	60690.68359375	89059.140625	59349.65625	44334.57421875	59627.3203125	65017.4375	45789.27734375	64559.59765625	63422.6484375	59546.92578125	38921.17578125	56262.71875	64958.046875	32733.060546875	80547.8984375	39896.91015625	54122.765625	29639.408203125	60664.44921875	75686.1328125	11891.16015625	55380.8125	57994.38671875	39182.35546875	57789.5078125	58526.4375	49922.02734375	51565.09375	51075.7734375	46854.2890625	31849.646484375	62600.0234375	50764.30078125	38666.37890625	64819.25	100757.734375	60645.6328125	49534.2890625	59788.2109375	60849.765625	44885.484375	62694.57421875	61610.73046875	60355.71875	44964.06640625	57948.74609375	70792.265625	33334.46875	73254.4609375	35990.9453125
180	240	10062.76171875	22237.740234375	37259.45703125	45708.8671875	60166.34765625	61304.8515625	20500.19921875	22567.111328125	38365.7109375	28765.296875	12257.5888671875	23837.69140625	22315.658203125	52159.73046875	9653.3515625	22442.359375	36239.703125	47523.6875	59557.421875	60550.1796875	17981.3671875	37214.8046875	37408.828125	12621.5556640625	24882.876953125	59954.58984375	-2477.789794921875	9097.216796875	39782.04296875	31679.451171875	6576.9111328125	7359.48779296875	55740.640625	40055.53515625	69059.984375	72396.34375	14474.7646484375	50559.56640625	57256.109375	44599.73046875	41610.83203125	52971.46484375	50639.5625	54106.50390625	51199.38671875	47209.734375	23866.3671875	57777.22265625	52545.34375	36578.12109375	62093.125	90217.40625	60683.25	45752.6796875	61390.34765625	65130.16015625	45288.45703125	65175.30859375	63970.21484375	61736.49609375	40860.4765625	57286.453125	67341.015625	33486.8125	74727.4921875	42212.640625	53798.6015625	26274.18359375	60385.63671875	74240.2109375	11694.43359375	53009.796875	60772.171875	42254.04296875	54597.78515625	58323.328125	50461.42578125	52049.453125	53903.79296875	49053.08203125	33214.00390625	61061.7734375	53183.2421875	42733.60546875	66282.2421875	102357.0234375	63340.20703125	49535.796875	61574.01171875	63613.546875	44802.90625	64047.00390625	63389.63671875	64061.6328125	45124.546875	58172.30859375	70680.5078125	36558.796875	64999.3515625	36010.2578125
240	300	10113.091796875	21327.408203125	35786.9140625	42805.22265625	58200.609375	60218.421875	21209.359375	21965.755859375	36138.125	31924.56640625	12273.025390625	20606.02734375	24419.4453125	32239.357421875	9797.681640625	21886.658203125	34801.21875	47161.58984375	55500.1484375	57402.2265625	16795.685546875	37481.13671875	36741.90625	14144.9736328125	23718.330078125	40736.69140625	-2706.920166015625	8912.978515625	38925.1015625	30738.763671875	4649.9287109375	7496.27490234375	54277.9140625	40936.51953125	65125.90234375	66913.921875	17849.47265625	47013.0	54041.92578125	44845.0859375	40046.52734375	52955.54296875	49965.796875	53524.859375	51289.97265625	46271.12890625	26316.478515625	52968.3828125	50713.0703125	38856.19140625	59565.32421875	82153.0	58511.65625	45568.546875	58860.6328125	61316.703125	46132.83203125	62741.40625	61767.19921875	60917.77734375	40950.97265625	54082.66015625	68790.8671875	34294.99609375	75471.0703125	39153.80078125	49808.1328125	29422.462890625	59172.9296875	69193.34375	12445.5908203125	50164.41796875	57897.15625	41947.7421875	56404.24609375	57908.23828125	49434.0234375	50241.7109375	53087.890625	48977.84765625	31819.298828125	60097.73046875	49118.890625	41432.4765625	63077.109375	86666.6953125	58842.59375	48308.18359375	60781.90234375	59692.50390625	41976.30859375	62704.68359375	61014.546875	62803.68359375	43647.55859375	55351.40625	72291.296875	35641.3125	62725.9921875	37828.66796875
300	360	10351.0693359375	20451.55859375	33687.98046875	41732.21484375	52411.76953125	53625.015625	22939.568359375	22110.826171875	32675.494140625	31618.7890625	5847.435546875	29345.50390625	24060.18359375	36549.69140625	9818.205078125	20478.0234375	33615.40625	45485.40234375	52043.83984375	55857.90625	19841.1015625	35132.12890625	34427.21484375	21403.376953125	24157.333984375	26082.30078125	-2444.779541015625	8811.8564453125	32997.26953125	30162.69140625	2192.171875	7319.97900390625	50315.8046875	35576.61328125	59231.30078125	62006.58203125	22058.732421875	45351.859375	50072.65625	43112.6484375	45407.5625	48514.21875	46586.26953125	52887.0	46134.578125	44132.62890625	26811.158203125	52819.78125	47152.65625	42557.66796875	54108.703125	72939.96875	54039.6640625	41849.2421875	54959.18359375	56887.109375	44123.15625	59175.96484375	58438.76953125	55977.27734375	37938.625	49129.22265625	65237.84375	37163.6171875	64960.52734375	39734.5078125	47625.70703125	31074.46875	55199.83203125	66099.4453125	16672.013671875	45400.94140625	53958.6015625	42268.04296875	49334.66015625	55019.05859375	47555.8359375	47483.5625	49618.2421875	47393.88671875	31927.15625	56046.05859375	44865.38671875	43166.7734375	59408.328125	79254.328125	57257.56640625	48400.1953125	56847.96484375	54320.0390625	39323.3203125	58959.70703125	57631.77734375	59323.83984375	42308.9296875	53583.88671875	65847.0234375	36034.9375	57731.94921875	35536.96875
360	480	10902.6357421875	19440.6484375	30362.32421875	38433.15234375	45305.43359375	49044.640625	20784.4921875	22407.96484375	27129.28515625	31658.796875	1189.5	30332.904296875	24056.189453125	16135.9609375	10222.2392578125	19095.37109375	30069.2109375	41607.828125	45495.32421875	48055.5078125	21588.296875	31151.587890625	33863.28125	22369.744140625	25450.626953125	27789.3828125	-1961.56689453125	8550.2890625	28685.873046875	27612.732421875	461.947998046875	7360.33740234375	42417.71875	37321.8515625	51603.14453125	55150.171875	27858.45703125	38380.01953125	43776.87109375	40415.38671875	36977.66015625	42986.01953125	42695.0	46811.23828125	44933.6953125	41380.71484375	28324.203125	45682.453125	41260.34375	38768.58203125	45773.296875	56541.6875	46612.6484375	41784.29296875	48251.02734375	49564.98828125	38833.69921875	51932.97265625	49836.38671875	48417.08203125	35485.0234375	42585.68359375	59001.75390625	35474.0	59107.22265625	34767.0078125	39250.06640625	35708.34765625	48052.31640625	54143.4609375	17438.265625	39534.80078125	47996.625	39744.71484375	48077.44140625	48889.0234375	43922.57421875	42077.0	45302.09765625	44929.99609375	30991.26171875	47207.20703125	41349.140625	39725.59765625	51351.0078125	67376.53125	49958.984375	43771.62109375	50351.515625	47028.68359375	33430.59375	52420.4921875	49795.66015625	52784.265625	37492.2109375	46210.01953125	62061.8046875	32815.57421875	48477.515625	32211.818359375
