frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	39.453019462587214	33.64980202118037	142.7248424123605	32.943935875191976	37.60835347218645	40.81344692918421	49.51809199372524	62.24735085904958	35.28828034215376	57.76187248976673	70.40851816817629	47.78035892777233	121.41616806190123	204.69497391137293	64.57700482132906	86.62044674317622	56.93113930679898	203.71030616760254	38.08200270951093	47.18443757902046	28.40301609761923	24.90241794806837	51.88658021245159	59.77235942309754	78.46387442730392	76.55999321851466	64.80623574703777	74.28887375108808	38.181223518272965	36.147850593872896	29.46420394259391	71.68621233612448	16.98444430033366	39.27997171554235	163.49637628370715	38.64532505610009	33.24502137488947	22.357651979499497	45.13704854757081	52.36672624164305	18.332466631574952	49.19363826883039	43.22161631931235	58.2959237122194	30.98623467610972	115.5854839532225	51.711209374485875	30.237926429381226	28.80593266151038	40.6958679912221	46.50323893834196	45.240695510446876	41.51847784815894	67.29757960785639	43.345528288959606	111.24550254750547	43.24068603020458	48.865078939789385	33.75969938838828	41.284433426094296	58.49993318154025	40.93701797394957	83.3025792642501	27.414994862606953	55.18693061112606	69.39407332662222	59.78786941961794	45.567804843664206	34.98053310855871	49.61684885351	27.755753713997684	39.93385617897848	91.01085599930514	35.17127221628303	114.57170021700651	41.34158269255891	53.856324870023116	29.209799463509828	37.217530456665614	115.57585153417037	67.74749305578318	45.293585034252956	65.16400076473803	30.488203754296833	35.94789229476373	58.47923189860658	77.28925678242463	74.67922739994766	43.48863187683126	34.78459897717227	54.47587348303481	54.261274918284826	76.10179045502193	60.0994601844978	100.13990574040866	40.543481078465774	71.23586466733117	36.894414341307396	52.56409802397383	52.184815098120794	51.75013813378977	56.743217187959615	36.87148280482439	53.85778250760943	64.98025578775004	74.32231173371817	54.62027425253184	45.36428282481152	71.49834079421713
30	60	3508.5044669158997	2519.8461876461665	3928.7914694986393	3411.3112551448135	4578.693498572294	5252.90778927932	4659.3282105500275	5826.816612686604	4532.857456142224	4170.594928836537	3590.998790988116	4247.630924171867	4398.93106406613	4124.245499374603	4966.599373772374	4644.568093255779	3988.790638235568	3216.5054931640625	3945.5055831575046	3529.8405369793495	2532.7983009887034	2661.5143890913764	3476.9260025790045	5183.547438489581	5144.57084817026	4661.228106192246	5464.313120298967	4327.87740012213	3818.2278740493543	3231.5511305448267	4871.4692207171765	3827.8182424143697	5540.744086371527	3754.3114980565438	3666.797542448967	1548.491259684645	1653.4748601944525	4861.06305770874	3816.6464305289082	5041.498357782005	630.6633992783369	4472.785259417634	5696.562185730026	5345.2642859231455	6302.204437877258	3166.4506672548664	4767.602955780272	4361.735215150302	4202.401499826342	5866.248004000398	4535.409267054543	5279.455135367715	5897.5085362230775	5295.537482716567	4178.949675896744	4220.932144559663	4795.647064449992	5529.562584225735	4984.181618621384	4798.9166825876155	7065.680254812339	4363.006906584064	6101.864896732042	4870.841585051014	5950.284383219415	5693.428738178146	5405.107900273784	5565.283998277848	4622.704206173806	4709.908103604061	4777.508456426165	4725.169544022479	3340.1479769267735	5570.1028990944005	5472.465352508585	5741.231024943177	4623.8541447496345	5198.045045736261	6771.224642507136	3384.855752065052	4866.952628922346	4471.641120929061	4611.064055216773	5882.923890073075	4882.2549036687105	5300.641508121453	5557.934298315856	5032.050126096824	4317.341798155071	4124.530233664286	4764.7051707616265	5224.514079771084	4369.107851050628	4532.67476197732	6821.349241993027	4505.412934469199	5656.413288745913	4896.866943792399	5851.376950123651	5033.439741207149	4910.16369099448	5448.956376734646	4362.499016868104	4524.043813165843	5173.951610347214	4458.266432542067	4414.072029252486	5781.552407139511	5227.146018757166
60	90	11209.019434951268	8681.86891533775	11413.182054392953	11207.131125877962	15432.07273983425	16783.759524199657	15063.763403173682	18919.25854707639	13543.601096850063	14012.329159980995	9724.10381913879	13298.848779300935	13798.860958719959	11542.17694518345	16507.40714379775	16138.048172331204	12506.989895793382	11811.83447265625	14028.810229670393	11360.25126229335	8752.015707088725	10453.582630375073	11219.62968171267	16918.22872046059	16617.556452449924	14941.272241383198	18276.58393186078	13321.075914072004	13426.344713190596	10356.387818297197	16571.41907879946	12894.413766138421	14593.106119791666	13040.488310256807	9428.761789629536	4166.32860474607	4881.763851220483	15875.916762542725	12302.507604879822	15283.074945125503	1801.5874221363379	15884.926756673784	15371.140501572345	16991.56398951533	20949.040682555325	12005.636510743445	15441.220222315462	14017.018729685142	14632.485744346825	17636.914075606983	14371.597236625197	16853.233416242387	18775.500791168317	16715.68594946732	14538.063487497257	13785.975422826306	15974.70438040821	16738.053310858308	15773.191633495386	15418.439655585918	21782.13345642719	14500.073564305425	19329.51561825968	15298.36142021413	18331.938629739616	17531.258934053032	16872.22734737765	17112.489410652626	13801.722471746383	15125.753220202392	15082.608931454355	17115.151980532613	12164.10418139261	19644.062539545837	15875.833857172125	17447.21893435857	14048.538340961066	15716.175240688286	21283.112751942524	11965.394631284697	15837.118412918691	14232.712376935873	14927.469636697904	17066.85362856612	15560.301762973957	16946.337077574182	19059.56929585296	16131.574360241264	14516.671895979322	14169.182301083378	15000.101326645126	16835.91641591612	14268.943644436302	14351.768309200157	22222.963638795278	13897.662478402406	18786.278808928764	15404.923690813941	18587.327394154123	14987.001582652492	15734.756264024323	16771.65558915643	13964.784178034495	15393.980881919038	15780.079004092597	14940.389733069665	12844.667009943181	17808.16710931169	16116.274051312144
90	120	19603.19637057684	14509.303607561687	21742.38443951975	19811.816950326385	26932.138338614885	28833.89516146334	25910.26650148684	34188.042507683684	23856.795093531375	22880.480316861915	16785.58348554871	22970.278614182844	26444.881693730447	24499.427651236896	26890.147705231964	30027.078096487225	21352.807146999276	24909.3125	23186.22052848426	19871.733468040034	13902.065611379478	16670.350949732612	19030.927763179225	30013.979145236743	28839.385265826186	25619.19833144995	33681.731415015835	23725.579729318735	22454.338182601197	19623.79470333714	28453.56145083933	21420.051762717794	26319.80099826389	19483.347385519803	15290.156549269153	6900.306478114711	8118.409267078176	27030.28192138672	21519.64753599133	25867.69033058824	2986.6216733113774	26958.993229197033	26914.840666842338	28694.498589981977	35442.59432058205	21443.56910216578	27036.52966386222	24442.15689500298	25599.434916869013	30076.637335701205	25337.405686079976	30213.150751565692	31423.843306107956	28998.751327571543	25206.657211549373	23693.984250825026	26930.03316335876	29135.782870559866	27112.69009815161	27751.824960136506	37788.776096166235	24059.643099276902	31447.657631295144	27168.328765256796	30980.905999446913	28470.024787815873	30079.831150328777	29225.507772758032	23398.010049484703	25677.751267624044	25431.650158227014	28605.191707822432	23499.958930896577	31315.649818308844	28637.91382163998	30259.08613701803	24871.10218572971	27179.575877778334	35237.07400301658	21201.450056802918	27525.78048255718	25028.385998328893	26886.376261917547	30752.96676035824	27447.236555939715	27833.846231365394	32839.4384659358	28447.799822240482	26231.74383861134	22798.61816763094	26907.368190075904	29987.34014169396	24222.961630093385	25290.773297441392	38602.47947442007	24202.484519112244	31682.57773906518	26189.682936878075	31052.519055484026	26633.152159650166	27750.591751260137	29175.49305025346	24327.47743196559	25872.5397400661	27369.680154092515	25206.6772275576	23545.20783866627	30703.04801458671	27776.098758207685
120	150	26560.251438103973	19697.48866848563	28305.850072234065	27253.731267447052	37012.54435853671	39465.0993012409	35845.578973260366	45373.1079013114	31797.930830167796	30664.856132773555	23244.37897960681	32093.843616466875	31919.66156017432	30290.39156557735	33499.06168404419	35755.85053604015	30511.36273776773	28851.80517578125	31662.767774150318	26702.276587835695	18861.70085329763	23701.944867987848	26001.41718845352	40464.072566048155	39627.404876009416	36208.6979427668	46071.36329256075	34357.52635720803	30575.005064229248	26948.809447784995	36528.12341689149	29882.028257156824	33661.133897569445	27733.237498066213	17673.25002362651	8682.40250122022	10546.640017878526	39638.763807678224	28354.969066606394	34122.5492820421	3841.221497430244	36097.06701660156	37273.69340787736	38452.821689622586	45698.305751886845	28758.300402942004	36834.868774608134	32781.80458100595	35544.063727774155	39466.23631114131	33952.773634709025	39892.742574791926	42422.93306540361	38103.72058709297	34854.16522158429	30789.531525710532	36170.424435945984	38283.9723561628	38552.91129415761	36520.078925296926	50424.183235341494	32213.468636183552	41255.010334946826	36250.283361784124	42171.30051566373	38369.0628514922	40322.62603260395	38688.01971041947	31284.111282735474	34773.594344270896	34800.79778202263	38724.00121249858	30480.25091920883	41941.65072456763	38266.90119532605	39100.57136094767	34529.01091486349	36423.314438644986	47042.98433166893	33000.42363225287	36979.07257961889	32847.02109579656	36648.95837629547	39005.06368835971	36333.288983282866	37543.80668923384	44959.42826508491	39447.65687336805	35480.53477917576	31495.49123115865	35454.531162132495	39792.154126580695	33377.370510958004	34054.47022715659	51368.69451038135	32673.939993817065	41464.66985286235	35888.6645475548	42458.783572279346	37024.03078937161	36794.99536587838	37824.636330824884	32518.073812985553	34758.145303847574	35622.034116743576	32158.547674493475	30483.123747757178	40755.68966838027	36502.27228532996
150	180	28418.821705374514	19763.125925368877	29405.890796818894	28382.511520957716	39176.50499756518	42140.13153276466	38285.19486894121	50742.941396724775	36073.203926917085	32494.093356648802	24370.369965889084	33082.65919698832	34958.51882169606	29233.32957433291	33906.30802455005	38736.45961165602	31234.022375888748	37645.265625	30635.651805571397	28540.88166784334	19242.934219511797	25935.861758994834	28301.31270421201	42612.30316298536	41948.11978212103	37637.758071830904	49099.14573665331	34226.586431721415	32135.163973721592	29821.57444734609	42268.165678394784	30513.371952176643	40462.07009548611	27131.8307767056	17583.70787392893	8854.303261954059	10882.743106798162	41705.10570373535	28934.69727137625	35113.55623928739	3979.9222099824324	40635.73486692514	38059.961979938846	40529.25519548528	47262.841168295745	30849.062232293676	38510.44259939512	35126.40410569723	36774.67514835478	41384.76660045487	35679.6088004861	42522.79194504015	43449.788217416026	40954.64372193869	36639.763883831976	33196.41331955482	38047.04591868213	41248.15969421804	38641.583991097716	38594.386387407976	51235.13627980026	34427.62453648035	44161.59603355738	37948.294856710076	43115.00065857241	39974.44648531231	42280.80581469576	40919.33748027722	32403.16222335487	37176.6528031802	36364.443452070394	40090.746498211854	32349.6558640253	44632.49211939328	40482.83084642189	41752.911908878945	34659.76404116944	37308.31720249824	49222.939211116354	35558.838606957375	40408.8205891466	34986.48709904041	39169.687219347914	43116.6461745042	38258.02126041268	38768.07835557726	45769.12327566161	41136.67163637433	38125.41280086229	33255.15405303174	37449.12553722499	41328.70538772517	34595.822595174795	35053.34441720227	52624.70303002502	33744.35841859012	45816.61788231668	37007.47045726926	44598.99485835301	36851.35088746727	38493.59295471725	39482.57880652872	34076.447069191716	36624.256587569216	37503.61311912799	35218.15189498002	33958.58583376944	45682.4430364921	39985.47412380793
180	240	28658.862794623263	19017.806946162666	30723.703440585727	28518.525885400923	38857.343825114316	42392.04977719947	37516.89625269801	49657.71150810642	35946.89721370108	31990.03226258724	25564.17265716696	33380.01481494778	34332.44978239358	31697.64171696315	33452.850440714596	39492.8792674118	31613.70015198143	36762.744140625	29479.89828424384	28705.734561437537	17996.426275057678	26954.112258076253	28175.615072938916	42637.490208587755	42278.418340303106	37686.70568980767	49753.386895682524	34563.86727874087	32701.71127441682	30891.37844722905	43280.98465134143	30935.05092268601	43372.489583333336	27450.879360689974	18642.773240612398	8917.09704577659	10971.879369817087	41318.151379394534	27868.31871796553	34373.109403582384	4120.759209607091	40326.2781745569	38549.6148782084	39787.69588667489	45272.4538195856	30777.12101331242	38684.91938468799	34726.843487920916	37732.594532223215	41171.02947741907	34838.8882518983	42068.21865485068	43151.758311388716	40263.93568426858	36687.43014947873	32833.0783649313	38127.98073916045	40280.729590288654	40624.17644007586	38465.53598844704	49912.37601723582	33526.08644800876	43568.307078902486	37594.25784227232	43022.7774096582	39316.77520199085	41854.877447703046	39277.57289367576	32173.751337628513	36768.86266681374	36056.05478089153	37316.296034145096	32954.00168650794	45073.08431392365	40009.459680710206	41129.80415740798	36041.81602607262	36775.88541143354	47649.17867083321	32514.44863393177	39625.1037351818	34581.21548897879	38473.517826237716	41124.16475318844	37137.58913857538	38691.52547005598	44885.31500383811	39132.69053714021	37665.381041601715	32858.10036053117	37438.62884112014	41363.00646094887	35944.95563383071	35256.64206694956	49298.259393478125	33818.59122147564	44049.11747427101	36804.36174736015	44112.95388722678	36832.037641218965	37191.3064536153	38528.24399414295	33187.046682777065	36733.45519100081	37452.0873813797	35206.62399856003	32740.788886812203	42100.79678003444	39639.716822388305
240	300	27282.208237838706	16449.95691022121	27474.250150779848	27216.984046576246	36104.20936781316	40692.5681625339	36790.1064339486	46755.38929963278	34217.67947485106	31296.968238838173	22758.865153682513	31577.393324659635	31977.2150740958	31677.670383477605	31474.23622289993	38336.56537979015	29864.580380059593	32242.6044921875	23042.179748089646	27387.68454990301	16209.008070201631	25077.470887296276	26127.603832934976	39590.24353521332	40466.422727130004	35803.208108350205	46296.77925971109	35448.65868404045	30682.401288334626	28243.02441223373	39172.55342288669	30255.260017021374	40118.418619791664	24165.3412336595	20259.17275705645	8649.311708307641	10512.602525164046	38965.35056152344	26412.343570560955	31694.842255190364	4099.384105812707	37465.36461673566	37053.990626737395	36571.2467549815	40938.926708376785	30968.23844715251	36600.00895052911	32179.267088245273	35756.24057119934	37340.74270402588	32109.634370910615	39748.449368880814	39365.73207622025	37210.84234110894	34984.46091255693	30213.120098245556	35255.64868260465	38187.04370439742	39123.27918683481	34404.60868437425	44501.62414545748	31428.40649808655	40878.80814105136	35278.02859076973	39290.239755351475	36523.543879114804	38631.3348771202	36405.69440513823	29736.510546381916	34793.76659087243	33947.13300840605	36720.195614072436	31389.69232235863	42220.90571613119	38088.989928749455	38622.20374115861	34230.58838833813	33885.05020601246	43161.13299181688	31265.391468649264	37580.099399878076	32227.509083027744	36288.96606245119	38551.83861887353	34689.05351091237	35453.061997668075	41454.45608297327	37814.77931822322	35796.17711440561	31974.53187447663	34848.58634061144	37747.199849037934	34189.74530620899	32627.080271667528	44570.7434932445	30994.296499202574	39826.368757370285	34183.560827610396	40898.27917598669	34800.16261394492	34412.47240328975	35607.17364503988	30596.968968611713	34303.27416050691	34742.58622478516	33543.25518963458	32449.103387597188	41125.81840685778	36752.57898756688
300	360	25458.439363928414	15359.985008671141	25957.95834619053	25810.941792535377	33680.53217966856	38202.92636024174	32923.80724694421	43504.09964747591	33032.037706329254	29717.49726990902	21403.503385416665	29977.95687765442	30486.986928801667	30570.941493110706	27799.018448847077	35776.346301893245	28762.49681078704	30475.5087890625	22786.432292854697	25547.695230480473	14433.873716423119	24139.76571594878	25687.647931207834	36042.615915507726	37797.60808314067	32010.948430734847	42992.93932951461	32817.68340651612	28665.660966284056	28358.19234075082	37103.889229241606	28751.835630919057	37531.00390625	20960.113815458695	18124.374039188508	8102.197151941329	9854.399911253675	33974.02573242188	24771.70934181528	28666.569685128743	4036.2958021307245	35133.62367362407	33391.5924860429	32467.26213044137	36410.44108174182	28659.88549961792	33758.743694457036	29197.618133549364	32927.22792986998	33634.698735453094	28788.530365041166	35146.62083422595	35364.22457870118	34571.99386146843	31733.44558616447	28985.06737649852	32059.144294098594	34306.91094039187	34580.87751818671	31381.472135835793	39113.956397390466	28627.498174266882	37155.73623344703	32285.665952434767	34754.53814798124	34494.92672734984	34952.73806208665	32657.030192197897	26707.095981820316	32064.134046596086	30357.50458545446	32925.26770318886	29741.856217447916	38654.10935742407	35630.58840282293	35944.81635539246	31164.715882708024	30372.677850062675	38049.54936330983	31414.406668326916	34978.32109591287	28925.839292143268	34107.74677605997	34074.67398984208	31066.23346448918	32528.963143862016	37607.9922612618	34088.899089569546	32866.54544287071	29328.968374719283	31558.135913297898	34136.41193069392	31984.37248301428	29627.532668862972	38480.1961178491	28023.90690212627	37735.3628933051	31056.86077412599	36136.311816665824	31819.774020861616	30723.043581123897	31712.36963069687	27697.78932140648	31337.669888572487	31695.852712365333	29505.967127598964	30739.411962657	37114.35289518334	34714.44546340849
360	480	23195.155916715896	13365.916688132682	24532.851187303637	23716.161548766722	29562.25323220688	34281.19044913025	28325.703472148907	37820.72186248113	30833.285450884072	26387.067860870513	19680.03563398621	27317.509739389476	26309.407440984072	27747.710592538915	24250.99978585775	31879.6510796837	27454.44015402813	31476.23583984375	19301.295477874086	23261.77247925449	13154.435629771433	21773.08915594987	23587.800229003507	31842.231268832176	34743.628202247	27873.687423892017	37641.010175639865	31722.63719301247	25629.268986448333	26570.550976928254	33999.81790505096	26754.211270651293	32026.037977430555	18334.955092628403	18772.90335969002	7542.592602432898	9100.627509072521	30973.56496582031	22246.76317669225	24657.693967814757	3954.175446562748	30482.888358500466	30936.65470082005	27730.790300647674	30989.42123012629	25081.12602557915	29393.234753825516	24976.35137387979	29102.862122665494	28660.94380279714	25016.435700337996	31060.725301771487	30521.670516298473	30255.397548568388	28026.73511548995	25347.99462259227	27705.216649137386	29544.527456977863	31060.949985493095	27447.442176509598	32122.356490012888	24820.106709942982	32345.49553195225	27675.854133020905	30199.63730504422	30386.413285116414	29867.64027269448	27803.178320358104	22891.722364929185	28374.700610281714	26273.647385059172	27461.036477846843	28145.341449652777	33210.198137830426	31645.541837681514	30319.675043815725	28696.61607889116	25782.029834693134	32712.8767792245	26414.670373779998	30888.832087082315	24837.615674519242	29670.85426987749	30410.503860864883	26807.792932432796	28866.789695267667	31819.209862953074	30225.550292375745	29112.463748507646	25763.554273561207	27583.678453501136	29216.55504400928	27417.39844682001	25699.608695292492	33015.708489794386	24015.13264428158	31763.735079867067	26608.22671295461	31151.297620725152	28652.410316106234	26301.89730603235	27066.082442674102	23579.20074547394	27152.48626857471	27378.759221180793	25979.155924153973	27577.03205367823	31063.88109362338	29964.786249522305
