frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	1071.6892892836258	642.7561561206426	684.3084892582249	955.717555616052	1270.9734747841867	974.0951755699871	1284.6547965215495	1606.776002686919	1046.873186486348	922.2514737950987	1149.8017579823238	1134.312238169146	1024.9247395102482	1456.563028405231	868.2028686432385	1223.445700995356	1240.187315292582	738.2447972361932	1133.1916686012455	670.3122851187458	1354.8501399847178	1094.8967826632459	1385.8244109098482	1080.5318404218217	984.2117508162632	1204.2164088173593	970.2258111868332	1223.5415303701361	1954.7938901594166	1219.382587667348	944.5391533270451	663.2969419804704	1205.0263271186188	262.4057202315753	190.34223452173822	1555.8094216522256	1232.2307136327067	1149.9929858571345	112.5446807605702	1511.0725087388134	1952.8026074952818	1378.2871109421433	1538.806869506836	1188.13543791137	1136.8410111228723	1269.9024691441311	1038.7567681264313	1273.908314776009	1217.9017220623825	1624.4239294434324	1650.9658651731859	1867.3944926583802	1286.2323709596506	1474.9578107542632	1006.9979389357325	1652.762097713196	1347.7473521045329	1376.9793275742065	1322.7344459507412	1190.0069462625497	1592.5037565639564	1370.9814231961723	1308.4626469078962	2113.784725624737	1327.9814372030655	1446.3873155338958	1308.4589934123517	1623.5117034740495	1264.1924587454491	1333.7130134893794	1378.4933123551955	2500.6339049817525	2007.802920505673	1324.4388278249862	1977.6921027629826	1244.070797590776	1656.1607253067136	1510.7749415668281	1144.5307763027197	1299.4151391216867	1227.9823480827201	1282.3332199360739	1243.2038103815603	1623.7095721299813	1420.3034419153678	1596.534958969268	1442.4278953912544	1800.565595963422	1587.136066250813	1609.3378960851721	1671.4416123151034	1377.355435691552	1342.4895390750562	1246.6494957896525	2115.993290644382	1160.6296162148053	1430.7090277665395	2177.8003045904347	1313.6432308199082	1656.1620476699488	1330.6449232795674	1845.0969580940175	1337.5653065596766	1428.080931034834	1741.996317190391	2253.33744102596	1776.6687757754755
30	60	8711.286451667524	5628.601930068333	6011.579531695392	8699.282235099856	10932.746870762641	9693.525257366002	9883.677438269935	11642.70589097534	9389.931214860575	9196.32957049461	7954.116838078799	8803.489022469736	9515.171708322503	10373.601379288382	7977.632686119895	12122.41594888152	8904.656406078171	6143.413993074566	8986.893668682034	4729.019862981216	8084.159714331994	9068.272283873495	10969.815736183327	9241.475483825903	9634.243147527988	11114.347211141998	8356.772826601855	9446.645757989694	10311.362148570366	11874.596234597546	8532.777738789839	6025.690727310436	7764.522632395038	2004.6739280536706	1391.5149801818618	11730.65731988266	9523.394652071685	8316.076992364722	888.6294533588498	10519.476601130315	13701.370317157529	11171.488925082056	13411.145297077494	9918.775555172959	9196.192397740844	10521.700234595652	9502.151165718355	10282.908655075327	10721.007838140025	11889.12080839386	12699.767760214756	12690.771945925799	10511.8212991846	10343.479843329973	9081.841868575784	12803.153515443257	10209.799139570254	11558.00150643867	10905.428399618495	9512.781043489238	12329.577903645833	10990.22605372187	10527.840501425973	13034.16772530972	11358.141633104937	11259.4414994	9806.723040859739	11709.743144275199	10112.909619204915	9764.846334109596	9596.43789540091	16101.60255142405	13674.477294527365	10507.174811078616	14569.41637222371	9785.911767735057	13045.535151187767	9402.759627264899	9101.10502213681	10980.169138695876	9574.455717291365	11390.848487756553	11196.324005113704	11797.76037401866	12307.448145352297	12800.427053829264	11463.414576208937	9588.564823599423	11000.362977385357	12713.776044341215	11717.444680427288	11726.737026406267	10999.363606159483	9225.958944902672	14058.25373682857	9847.782795135681	11034.414084871343	14054.09543443392	10667.454973214923	11886.233876968572	10229.006620400585	11899.84306016194	10046.354724238952	10088.78767863865	10518.666777629467	15496.738103587619	12317.403440015894
60	90	17856.214133943668	11063.223871047265	13000.008000554266	18675.828544788055	21940.087325350807	20340.00627921296	20608.894868988114	26125.16135529788	18849.61057715838	18277.140235740822	16598.179412375415	17874.800058664623	18136.79571966314	19705.685351987093	14029.311860451113	22789.241795821155	18225.52542995479	13160.274639777417	18608.226514007398	9968.274129030135	13856.388379610502	19818.46206642769	23157.993020000347	19837.375030098552	19669.71734741724	22995.470403215833	18695.077281439484	17521.217279709723	17660.75530975411	24673.647532678973	17544.144310684616	11932.737977503135	11338.968526359733	3761.044020255072	2650.3200929246746	24138.497867901384	18678.822619826416	16148.89869441398	1688.0686487890664	21935.156875781486	26317.10394492775	24042.665599644297	27154.546545947294	18966.790810716222	20133.421623227736	21469.844352862114	20435.74930614658	20385.460809984022	22421.628764997087	23450.380629829106	25859.913148316682	25180.27937226088	21673.292575271742	20833.63578503024	18936.714555887604	24223.905061404697	22857.606637453384	23645.090156071165	23969.43310939294	18685.94697469989	24093.58745237116	21716.203731742047	21874.973422787236	24323.299769670197	23177.783154674333	22526.283045524633	20513.940368757052	23276.949407458724	20353.644307743565	23139.172182361053	19256.812646053986	31663.94512802763	25269.010734964944	21750.657319774466	28925.66675750969	20818.094410143694	26419.783296423884	18794.964527851826	18949.9580259621	22963.925051383085	20363.965762792457	22770.696876931397	24407.799449701055	23468.478938087424	24554.246299425628	24836.849701614035	23342.523716925894	19821.223461824306	21362.584038602323	24821.94746315456	25817.294244751018	24779.29684677565	24022.021430199908	18245.992430003695	27864.696435894406	19717.1031559945	23146.0715190054	28376.258769513064	22687.40031658776	23258.063195251638	20042.992256128047	23235.373342175484	20243.660582801782	21924.606571133576	20140.808246980014	31024.674419171744	23213.17997118208
90	120	28268.82299042987	17165.1075335148	18626.421919539167	29641.761784827748	35353.16663120753	32562.72467449665	32007.23569815609	40689.19553928677	31396.408496017277	30704.63124104628	24998.21501440511	28133.224445789783	28394.978176048764	30437.56324388587	22918.575339538787	36126.90654507644	28093.92569189883	17865.643878453506	29409.450628242637	15345.955391321853	23310.632396991437	31303.165880040386	36502.3887968228	32257.545010126047	31538.026668229653	37062.71412206571	29512.958968341885	28428.675083005088	30591.82461911848	34959.97894900206	28020.729510906418	19788.615999457827	21480.752564408398	5596.721783052079	4070.54362133562	37879.6862207911	29719.507973323154	25304.01797413959	2573.4225538987253	35066.50947552762	40460.16719215753	37352.06559434803	42520.415212712855	31222.48117266528	32843.40252982798	34680.706970510815	32684.464488659316	32476.008163248433	36068.71566029944	37161.85085798325	40816.788642589614	39483.16143690893	34808.764871123676	32807.68917926747	28924.282297569287	39273.718242090574	35862.93244385503	37383.41432212894	37456.35727798806	30193.797728656984	37433.42245031524	35020.707518018695	34304.811833417196	39199.2993066014	37173.603712026554	36090.50919940477	33149.811959942825	35892.90475577563	31711.666169799744	31850.741123120057	30954.647068035614	45426.46638989472	38781.90519332174	34061.504249993704	42983.19761784093	32684.554268717	42482.43960025017	27864.467427021747	31336.771011345114	36558.412065553566	32619.845541776715	36067.280629538785	39000.70753831293	37525.03738120397	40354.49081255741	40037.599184117105	36786.75746598681	30512.811880672678	33101.774476123035	38638.29963154561	39434.358568141906	38662.0066142678	38647.952919868265	29256.04286550438	43604.6617879087	31681.958883319774	36695.033897595	43018.10482952892	35434.10318297306	36068.83425990876	33082.797652416004	36603.121319967875	32964.166882264704	32275.064169430865	30278.854851760887	47793.06969474584	36540.11252481087
120	150	34954.75166613593	21536.83006059793	23214.00007093275	36726.99076605101	44076.481880648345	40269.6830516232	42427.37940830644	50574.86684309263	37285.169168614186	34865.12980313957	33160.03261134759	34007.25620353019	33699.00061694003	34501.05398862092	28299.209317989338	50105.19243901753	34934.94238949475	24131.93724072397	35836.493850639126	18747.751519140238	30195.912513146035	38956.20310429076	44403.36293653313	39853.50957352682	36754.741179692974	46845.522851800284	37330.69170213386	34353.99725967013	33482.5056547619	43461.3297150253	33797.90576754634	23193.787093044524	22100.53801884542	6648.460488763193	4790.748273481307	45035.84167471043	36059.00660764309	29790.606907045774	3033.1651132396714	43805.48875961466	50521.67558279873	45353.960010725306	53007.80303399544	35966.194517702315	40948.86955306835	42717.45084587375	40878.60812692232	40211.33512152495	44325.82976775483	46109.76944531623	50877.455804678306	46232.189028140856	43120.52979329794	36627.9575327621	35716.21197243125	46396.64127079133	41398.83941263158	45445.526513128985	46536.390444861034	35555.673051750506	45874.44932223136	41251.303849216245	42147.19647588602	45533.27765750502	44912.88688910082	43323.38878096804	39782.03175503463	42816.75442919764	39212.45404533383	39083.48821782629	37770.81138543592	53372.02735896422	45883.80259599324	41913.55628744211	51817.041976648565	40289.57890382877	50492.3682378814	35338.32195715002	38900.21543194907	44286.36447676483	40071.96747090034	42349.380880298464	47228.42472108147	44792.39550481316	47656.846219901396	47527.550114946076	44922.41949831244	38117.011411779065	40170.73888518035	47757.49403272804	48389.9023837203	48198.49898001542	45861.725659017444	35196.52566039102	51762.58634295299	38135.093922420194	43852.44414806751	50662.576452841306	43662.318997001865	43645.425194885036	39731.69211693618	43293.23222577208	39707.676812190446	38562.545962541466	35842.547892802926	54340.69325254533	42958.46703704756
150	180	36420.871831125165	20802.88984733162	26118.069791226775	37358.855655600106	45069.79985050654	41306.175252934234	41566.131652432305	51687.0765133159	40167.27712197778	35855.911427981744	31685.7486633098	35134.614217183494	35409.35304661233	37241.57685546875	25853.77744281452	50514.80377416816	36734.500298219085	24198.69366076693	37022.842162965186	19327.41962145379	32141.581458458535	39924.530638590135	46320.65969193061	41417.24196630179	40143.572278624546	49685.267390718924	38844.567453503965	35002.627864873815	37163.901310941044	46345.228641538604	36607.52116986183	24327.467972669314	19372.66736492128	6712.445836553528	4815.166923506231	46484.323662725226	38280.81097122655	30229.051330488728	3104.4050512358267	45645.53852137958	48677.982739802035	47257.30555878655	54980.760436680604	35505.754904263005	42043.34500991395	43949.235814964704	42566.24965509324	43074.72136646247	46190.24766263673	46728.646118222445	52526.75053104382	48248.62057025363	44508.64108005436	39138.8069749664	39558.18200121092	49226.28579186375	44763.998122108664	46091.93529586842	48048.148686405715	36494.10561209192	48868.72150287829	42703.75487720916	44805.604397951036	48010.64004903543	46893.038417604905	44360.91027027344	40613.68737450921	42934.57494797982	39892.53816733132	42078.093949215494	37039.48668409689	53695.92805957887	45507.9862863677	45172.870254449	52103.183776232916	41393.467144366245	52567.4461462947	36535.857429298194	41689.907626328815	46058.378968111	42321.86055425218	43228.620473288785	49742.70104833141	47022.79853596718	48785.85285382003	48288.14324948676	47439.00355179502	36363.43889303768	38499.21591632815	49062.83290730575	50311.73840387075	49488.904402390646	49999.39865307173	36672.21995376834	52081.34747379615	39260.24245913036	45769.77895692369	49897.87409799814	45049.681124594776	44629.42329561614	41637.00610218061	43678.72895019729	42422.753991014244	38547.0942723791	36113.82632282035	55138.430992679845	44644.41713211412
180	240	36428.089965179046	21276.24666738045	25457.397256387245	38468.567070692305	45148.32140780901	41670.54543061057	42020.87710440609	51287.21257083934	40289.29126492757	36269.607377106404	32612.2347137147	35013.36336953408	34446.763772106155	38910.8559264606	25805.246214181378	48202.29531531025	37818.93304924243	23516.18482958853	37141.204518360515	19632.94855383579	29939.1560950646	40281.7404197227	45675.83371305233	42021.21896492173	39783.96943829183	48171.31780295284	38424.666486415575	33721.887837829985	35122.65044598569	47135.37324013774	37827.85635595615	24637.91549958194	20149.01054091126	6610.629080932947	4845.048480583027	45819.05472118324	37229.69729595529	29671.498796807457	3175.3168392423217	44788.959136528116	50322.31357730689	46278.95468876995	54131.873417132876	37975.082318009394	42794.34990870744	44022.307242800794	43159.936287860626	41204.288764220735	45282.88345696642	47487.2215484517	51036.2437975395	47239.041944132754	44995.83573359105	40026.64303931451	38216.67029714442	47093.16751221309	45426.954024853665	46282.914339373674	47202.94139503803	36618.17963383813	47901.080156935306	41968.892227916236	45219.55206669259	45736.43462129769	45959.3121060212	43550.37702873873	40087.46736561236	42518.52101586389	40215.61954543065	42549.9606651033	37673.355932457525	53038.89978015458	45961.234599809664	44432.6775282861	49858.18380093584	41133.41610978392	50438.09528046055	36772.16736334723	41700.827507153415	46468.83271303721	43081.4816439849	44083.81290237433	49876.68810779717	45611.47416436199	48743.81532081258	47577.684254463675	47216.183758019826	36944.245858585135	38111.69583386227	48924.40735346284	49867.80621382349	47572.15095684888	48765.90467497201	37056.382200734726	51419.19092434015	39510.21489314349	45249.88746223433	48841.159407915795	44747.51315649233	43672.8121519774	40382.136879118516	43179.1112199957	42430.239255432	40919.860839161796	34012.606389786175	53836.24389677467	44300.11388690253
240	300	34465.289905787264	20619.277030548918	24883.84362463049	36003.47659281803	43241.89695144983	41458.70308374172	41594.489308977485	50991.21628278545	39868.014760853075	32947.821647970086	30183.81910363891	32743.710097793104	33481.599900045345	38179.294212805704	24006.207764521692	46209.473973555534	36626.04156624206	22588.06373583853	34919.21128292767	18899.081594361684	30709.437791090746	36802.9291717181	43299.62068042518	40653.92645378384	37212.4405583146	47265.68662524017	38970.85684031017	32951.1618000122	35821.16459927721	44151.53694832271	36714.78317610618	22887.830065060618	20291.127124582537	5651.665971432153	4575.0835802640395	42935.82611959057	36210.922585309825	28016.239374930683	3212.760516742395	42973.45758125095	44801.26869694466	43301.69896461574	50121.71778697634	35036.45126783779	41463.9907662451	41510.79613899211	41768.69311832743	39768.91649897733	43219.19955532921	45478.1653984431	47973.52591362519	44547.74145932046	41812.11663034447	39155.613210685486	36570.352809209726	43578.56900662027	43430.60560962873	43937.24395923602	45068.827507594244	35700.47004247848	44225.605501644735	40144.61159918228	43144.34614846653	42056.28383903919	43737.32414387732	41482.6497664242	38650.25959055218	40265.72784172411	38888.60211188784	43251.40398626145	35830.9191183004	48208.67344206427	43489.57143557722	42731.977203578084	46176.45385811914	40514.35516833821	46673.45652297613	34189.12282294196	40821.349733761526	43675.90924714877	41579.20099584541	40971.26427302225	46663.04112992614	43609.75722462959	45078.92365881001	44481.9682234522	44291.79845193456	35879.40176750632	36667.965375735854	46310.19723015203	48151.0194804403	44997.10480569489	47623.22020595565	35575.61003131953	47986.52649924933	38303.367994519926	43130.64362500526	43964.696987386524	42531.971405507466	41638.14030698446	38509.89947363749	40266.60999247521	41070.53892508484	39317.81860897128	32451.070435682188	48567.73418688689	41071.416921458425
300	360	31259.42110442423	19725.742882486345	21892.590422759185	32056.831851229777	38917.929017064904	40661.14838382927	40620.47875718278	48342.49318215798	38753.59586371868	31680.878896385733	27659.738033378322	29308.22894818647	31916.313772762842	34931.723672299595	23709.74270758873	42520.047900741905	33507.99643626283	20617.453439553152	31435.873329524893	17397.267004382433	26695.981041541465	32598.118159189737	40068.75601408176	39513.9498981309	37066.57027418554	44801.06771170199	36777.33097087803	31910.781806090527	32747.53190945649	42610.516597170164	34205.859500558036	21607.465893799646	15672.05072906727	4437.105888557241	4047.3645446283103	42099.555909145754	33110.52262802649	26051.31965708136	3035.9450308522287	39735.8433509681	38933.73485189055	42791.281003225675	45245.029490539295	33867.091056268066	39702.574922870226	39368.83831696601	37899.910805411986	36294.74677712115	38841.855715666716	41089.0892279692	42382.63162434075	40431.18365066484	38037.47573380816	38214.926956485215	34760.8452846817	39292.873745977435	38369.574319061554	40168.89491382746	43416.82669510022	36076.10028160997	39990.79241022478	38358.34178092439	39873.62565602656	38510.80064566301	40738.47186470346	38999.26699414243	38344.55726161695	37112.67243652687	37930.484892263	39619.082889096324	34347.534264931935	41951.43881412792	40362.30062441734	40033.53911048253	41504.07159705222	39134.98785493428	43953.65160094734	31935.742458859004	39199.22831825998	41664.36344156729	39665.95738287093	37112.03020302199	42290.630703525225	39088.34375422129	41485.29397580852	40372.84254756499	40897.88399749986	33743.531299366674	34396.21604596272	41152.4298120777	43829.10819824727	41652.84696236522	45020.29964357303	35216.33350454626	42361.123400198325	36781.38301582921	40204.294682882246	39920.70053992813	39525.08037806337	39305.6584452976	38016.992849583345	37559.22575184642	39030.303226530385	35508.43934128404	29025.372187699464	42262.08497371061	38649.57594576472
360	480	27900.545497305055	20084.288666426368	23844.459198822846	29876.88302789125	32099.810546262823	37630.38541360726	36523.3066898221	41924.932825730466	34744.4044291736	28226.85835139253	26205.253010797343	25508.82820097319	30619.228495924395	33683.14226732337	22966.611649356273	35970.75752444919	28956.11189668866	21248.20067701314	27959.59438692737	17610.945279012325	26520.32391826923	29792.69603848069	33267.36461524546	38202.461570473024	34655.17381102033	41119.34165004137	34160.74796160797	29844.784724340316	30506.69791622378	36596.49717133621	29105.22573286336	21790.045588158446	10650.111991591126	3776.744462772202	3899.8072461976094	36131.20994032537	28704.711101274454	23988.452243058717	2898.207501178269	34231.43527394665	31797.13447807316	36655.04778849795	36562.07479032456	27458.920834085984	33096.98933001401	34132.04960256672	31308.16568191214	30608.843844126506	31070.049034486678	34003.636511621604	33905.52037451804	34495.52497600266	31924.291070783103	32354.720864625335	31636.48716325834	33386.62492754537	32205.61389897741	34302.8210597715	33257.21745912864	32155.12440439501	31720.50890042489	33269.50861566834	35521.023214279434	33184.763843319706	35304.0534332898	34448.413165469705	32728.76836202363	32248.552287006954	33684.15212650934	36496.43110884159	29552.56302673843	33375.88360554102	33480.11384788689	34560.617873414216	33102.14577994314	35178.13363930498	37090.277046423886	26242.709911449536	33681.76875841914	36140.285212201044	33152.30751792434	30369.72461862961	34158.20815416545	34147.082251090425	33530.068671648696	35353.9389396211	34166.78167307491	28552.945556640625	30910.17526324962	34792.08323015203	36363.10518286074	35228.282122783734	36007.882471648365	32491.6054689881	33747.81963104936	32584.303355534565	35659.41780095124	34229.95904984288	35234.39269463712	34516.57903930527	33377.46945622223	33585.36438918011	34681.636800153545	32786.91250763792	25911.91146031	33389.73515532105	34052.107143970985
