frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	2187.08864	1863.58762	1663.86537	1707.83953	1283.92945	1753.32659	2365.84452	940.84635	1359.96714	1343.76467	835.34559	1501.01541	1124.21667	1547.68322	1339.37598	1706.39985	1380.1871	1231.96311	1361.91564	864.7167	1914.08249	1200.09112	1365.77498	1618.27939	2419.30842	2701.80546	2478.30697	1535.36558
30	60	12972.65441	12373.41921	12790.0507	11947.6193	12376.05837	13214.96548	11591.10068	12209.48807	10786.49661	11603.51192	10447.90404	14220.64665	12391.40809	14236.29504	12653.18189	13615.09994	12160.72458	12409.68653	11579.41436	9523.26453	11098.2479	9147.53821	9168.51286	10057.90516	11515.75207	12246.94101	12230.84115	11523.5375
60	90	23630.85006	24467.49767	27123.71557	24647.85776	28934.89153	24957.82863	26471.65302	24625.9085	24933.19557	23729.15686	21169.02126	26619.67195	24305.30094	24858.03325	26007.84187	24656.47496	25569.12149	24348.412	24518.5015	22416.9874	25458.64864	23648.63232	23375.46115	23861.97634	25889.46944	25249.64164	23366.90221	25392.38286
90	120	37092.98054	38587.29775	44760.28082	42327.72104	41369.59047	39138.37549	41741.51166	38941.55174	41431.79483	38257.59139	34869.33222	43455.94141	40965.30973	41546.33381	43387.29352	40501.76389	42382.93359	40047.93275	40678.93053	34314.96413	35269.84051	33905.96366	33759.36328	33721.34157	34525.95517	35958.60256	31104.83978	37633.92107
120	150	38958.04507	43711.82171	45784.38276	45698.5705	46613.67227	43403.86904	41888.30594	43736.57465	41754.48362	42443.31417	35861.12708	48244.91691	40641.16135	45370.10363	43337.06976	44596.26025	42688.49116	44223.23748	41093.68316	43287.24274	43902.3568	42893.76521	40762.62717	41590.26713	44439.22631	39472.55487	37012.58516	43512.501
150	180	36788.15486	36194.0223	46471.27478	42146.37184	43972.315	41925.31396	39969.43323	44616.12562	44385.20433	41069.05315	39044.04827	43553.11664	41488.79599	44826.60636	46367.26652	43136.79607	45078.20749	43813.88813	43010.72417	40192.85162	43298.27789	37894.2394	36552.21528	36703.99008	39908.36864	35207.4946	36180.25488	42299.21499
180	240	39174.9396	39764.7031	41541.55223	43516.50992	43025.66255	43467.98818	38061.90856	44463.22136	41400.15129	41670.28048	34858.52171	46132.7157	37478.69648	45512.0915	40690.67431	43606.82061	39986.87676	44806.87891	38612.00352	40610.01978	41736.22133	40260.50126	37603.50477	38231.80198	40473.40057	36121.72119	38098.27207	41319.06811
240	300	35143.38379	34705.11617	40461.44906	39445.9481	40110.16298	40286.53469	36418.36684	42467.43276	40685.3095	38367.30178	35677.38236	39417.34105	37739.18743	41232.65225	41517.96916	39243.35663	40701.21381	41531.84895	38953.64487	39246.25661	41816.39891	39477.62821	37175.85677	35770.641	39989.64081	32954.99242	33029.77682	40980.2482
300	360	31225.02945	30349.24659	33104.54481	35948.64748	35339.47357	39185.51195	32239.58294	38511.19013	34819.43153	34383.6537	31177.39841	36167.76037	31352.29334	38686.36381	33962.69882	36586.51799	33707.00463	38016.69843	33040.10615	39640.44161	38519.17536	33415.93638	31982.36306	32004.96131	36925.69199	31407.68645	37269.10423	35946.92448
360	480	30908.13529	27288.6643	36195.50781	35402.42997	31944.82984	35084.7429	33513.70022	36719.55411	34345.34616	33033.5071	28163.2012	33086.64525	31289.33699	35566.1172	34535.32569	33760.07821	33766.09189	35947.27527	32523.75002	35733.80362	35078.20822	33108.03592	32042.57053	31043.22731	32767.77885	28432.85469	29770.16439	36063.32672
480	600	28519.62038	26122.65788	30536.60368	30685.16093	27171.06351	31569.59164	30706.75184	33712.77779	30748.00028	29545.9769	27127.03617	27615.96012	27532.2274	31777.74687	29445.47394	30217.81338	29619.20225	32088.25597	29316.95365	34080.26267	31209.04356	31445.10317	30907.24957	29166.79635	31009.37805	27237.60444	27819.97923	31104.88416
600	900	22413.47502	23291.20898	28181.8125	25988.80512	22364.98181	24813.49616	27875.74222	26775.38955	28113.37622	24411.42382	23885.75405	23044.11521	24826.76115	24160.42472	27519.65683	24033.80628	27311.97839	25298.33896	26584.57726	30094.52714	26896.85735	27340.91853	29803.92643	27558.31738	26398.15859	25297.00368	26606.1293	25674.50576
900	1200	19354.94486	23722.31955	23972.67573	21659.99414	16827.30041	20233.76092	23199.34841	22064.62593	22494.23186	20999.90091	20555.18144	21979.85334	21396.68001	20971.32878	22103.52522	21224.95181	22171.4036	21048.38162	21888.76415	24464.67048	21399.37009	27049.91999	28978.61675	27162.93059	23703.27275	23746.27665	21005.1373	21093.43467
1200	1500	17230.20998	21680.61745	22524.15517	19195.42947	14382.42055	17087.55259	21825.90147	18089.81124	20510.96868	18917.76291	19371.04652	19829.9518	20968.96112	18396.72251	21181.03019	18785.14879	21181.23029	18506.65164	20832.79265	19549.00566	18272.33063	22690.50851	24439.26476	24245.452	21522.61927	21668.88688	18390.64925	17236.79803
1500	1800	14557.42259	20219.92552	19061.80985	17133.69119	12971.61939	14548.01107	18772.04854	14831.36164	17844.58596	16495.54372	16619.19376	19064.78447	18556.81281	17331.08981	18637.11871	17521.83954	18516.11515	15814.19952	18089.43489	16585.95301	16346.55639	19662.72426	21563.25868	20761.71582	19425.45748	19858.0064	15707.02311	14840.15187
1800	2100	14790.53566	18715.41199	17732.27354	15686.8351	10748.83204	13656.42984	16496.37795	13145.89169	16393.55939	16010.27878	16776.16426	16915.29272	18031.27293	16258.76574	17616.95422	16353.23577	17531.02718	15169.00113	17226.1736	13516.52288	14747.45484	18293.59396	19660.1556	20012.44291	18259.07437	18580.25959	13617.84766	13610.90119
2100	2400	13010.21759	17118.33454	16288.5994	14654.22768	10563.8365	12502.46136	14431.65125	11448.65269	14727.45633	13800.50906	14665.63107	17212.00632	16770.84576	16312.08593	16603.3608	15965.64397	16167.86976	13582.8923	15661.3243	12073.60232	11990.90144	14653.40824	14601.11784	15733.29849	15799.27551	15943.25979	11682.55091	10879.65174
2400	2700	11850.577	14274.23411	14195.33974	12063.26029	9350.89494	10849.2874	11669.75423	9702.15035	13539.13938	12105.52959	14599.65956	13522.94252	15499.79847	13325.67184	15426.15022	13202.7312	14884.38513	11693.78149	14382.49006	10119.59789	10641.69303	11567.54973	13706.02333	14620.85513	12826.13334	14586.38838	10236.82148	10227.06359
2700	3000	11735.96531	12911.31509	12907.23898	11489.32786	8747.77141	10745.28335	10779.0602	9510.25031	11148.22627	11535.21363	12075.42771	12410.4997	13318.09391	11353.0777	12815.77906	11873.39347	12610.47	10884.44478	12229.33675	8984.43832	10159.04398	11857.976	11795.34071	13127.97788	12530.4102	12951.91454	7598.05796	10747.64909
3000	3300	10743.15743	13014.23802	11079.09903	10362.13248	8148.27402	9908.51017	9589.53916	8880.79387	10461.62231	10865.33919	11775.4131	11573.61128	11455.91912	11273.47848	11497.60296	11298.86457	11309.01656	10288.90617	11104.2207	8143.52186	9349.98502	10273.75603	10578.79047	11223.20583	10951.68152	11238.58892	7105.90931	9878.5384
3300	3600	8660.54417	10933.13997	10478.75056	9206.20307	7444.14703	8358.18749	8308.40305	7662.50177	9730.51033	9034.1832	10512.07161	10914.98991	11052.30971	10769.41919	11233.47594	10444.97939	10827.99443	9114.51808	10390.0777	7547.80404	8113.02439	9173.37052	9553.037	10252.50383	9695.0971	10005.27324	6879.4756	7361.12601
3600	3900	9188.78947	8978.99367	8450.87335	7689.95393	5994.38536	7856.35944	6728.05785	6289.11127	8258.39154	7994.55073	10562.72195	8479.65908	10449.40409	7996.80511	9725.56365	8174.97333	9491.4623	7499.44007	9362.14624	6427.9568	7110.36986	7585.60496	9448.4898	9850.73362	8753.82525	9256.81148	6090.26538	7013.15018
3900	4200	6941.81825	8830.41672	9146.23788	8175.66887	6231.6016	7556.24585	7023.70146	8370.78974	8205.36105	7915.95907	8504.07233	8851.07255	9009.14438	9491.32817	8433.66382	9304.76299	8265.01983	8323.33203	8148.52046	5496.8363	6892.34403	6862.524	7755.7634	8790.62864	7561.35776	7352.48909	5112.32362	7040.18369
4200	4500	7093.37609	8985.28089	7322.63178	7638.19098	6257.14271	7281.96162	5751.13385	6104.72537	7271.95312	8026.7003	8781.8509	9798.6459	8063.13136	8786.40929	8044.77385	8615.77035	7924.70791	7834.45041	7778.78463	6138.09162	5763.06941	5943.03181	6373.06429	6905.64838	7311.3629	7755.97955	5391.12052	6124.14526
4500	4800	5889.25747	7265.57697	8613.52016	6473.44584	6452.86127	5815.7731	5846.42493	5229.04583	6645.17867	6340.14407	6662.73036	7321.77801	8339.45339	6534.29327	8103.68858	6803.37562	7767.0879	5993.81452	7183.29642	5066.1584	5535.7085	5418.0246	6765.60048	6660.67501	6746.47539	6847.43758	4278.90344	6226.23104
4800	5100	5423.61409	7881.25544	6248.0056	7025.57754	4409.33939	6390.56313	5084.50607	6313.93025	7256.90554	7108.36384	9555.69531	8881.66033	8181.34799	7930.04223	8181.85434	8120.13737	8117.19099	7394.38898	8033.57018	4802.77519	5733.52322	5531.20902	5085.79964	6364.47296	5970.53969	5791.56475	5586.3165	5861.16467
5100	5400	4116.24982	6907.01874	7008.20673	5987.20204	4997.16878	4382.09523	4981.49608	4569.38127	6822.57527	5365.13691	8622.27226	7096.90796	7082.446	6218.39868	7005.52257	5962.53464	7026.84693	5241.73096	7028.38472	4490.44274	5015.43397	5710.35782	4822.98063	5838.44956	6860.91159	7040.44509	3861.50062	4822.35043
5400	5700	5429.426	3250.7603	4131.18378	5928.32901	4439.90494	5559.61086	4338.83683	5724.92344	6164.25503	5332.03563	6799.9459	6691.65144	5807.91015	6892.10009	5666.63395	6483.45899	5698.52385	5847.21642	5818.81439	3413.63408	4161.77598	4599.37453	4218.8252	3821.91682	3946.70602	3669.65363	2159.89572	4252.20554
5700	6000	4759.99197	6993.98925	4848.19136	4399.50271	4277.08848	4085.1923	3423.89606	4657.14339	5386.22791	4767.83035	6307.30711	3198.37378	5558.71201	3486.07835	5357.44519	3947.6026	5228.07287	4246.81896	5252.82258	5660.36955	5639.12114	3956.36991	5934.40826	5726.57375	5585.38601	5541.61701	6717.52795	4906.42686
6000	6300	6639.83454	5459.89829	5675.25667	4967.20453	4376.60435	4947.51168	4419.01084	3716.38863	4570.17481	4350.87887	6462.13777	4228.7022	6420.90147	4205.10969	5636.67982	4468.76375	5723.51962	4284.59388	5924.35891	3017.38254	3195.06199	3480.82698	3784.81011	5055.08216	5418.85473	5166.69903	2905.56982	3176.66269
6300	6600	4096.14922	3891.80235	3121.17232	3374.69996	3538.19384	3718.1841	3450.13655	4327.04003	3281.53859	4878.358	4558.95971	2934.84132	3320.19633	3873.681	2704.2171	3536.43186	2795.50288	4871.67491	3181.47835	3199.3843	3105.85005	4239.74799	3477.83038	4870.59531	4359.6442	4463.25693	4087.18691	4043.48971
6600	6900	3076.60114	4629.70647	4656.36553	3911.36557	4524.72851	2801.73475	3671.8038	3253.14855	4143.10045	4072.28125	4305.36285	3314.97917	5357.47943	3174.38378	4273.75729	3293.44888	4232.79348	3621.54374	4236.34068	3206.71801	3685.9266	3366.64982	4487.67174	5397.77623	4421.10964	5717.64783	4790.80776	4292.57739
6900	7200	4755.15081	3130.63256	3120.24901	2945.14493	4801.40083	3603.60503	2415.84644	3176.36175	2466.88198	2893.64427	3765.70801	3562.04522	4604.84675	2294.03872	3355.37164	2772.98044	3418.78874	2812.7562	3572.61054	2536.13089	3064.27378	3128.85223	4750.2988	4679.18661	3219.93036	3133.56535	1358.38802	5588.37195
