frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	687.99688	1379.84178	900.42873	1243.90171	1623.39152	1148.06441	1591.3973	1177.6136	1277.91661	1038.64995	1168.98603	1718.20996	1877.58715	1708.1561	1862.62434	1462.47438	1955.975	1331.5714	714.29903	941.02019	872.02272	1070.84231	1548.62145	1157.07568	1701.70349	1571.63309	1380.47354	1660.65065	2328.81034	1326.80435	941.74539	1141.96681	1437.61422	723.3481	413.82317	809.10046	371.91785	1069.85736	1587.79366	1979.90341	1523.35762	1788.34516	1926.79542	1453.38122	1695.69106	1218.51132	2025.71345	1502.52092	1433.98329	1646.83373	1878.09924	1342.36089	1460.05071	1339.8985	1969.10349	1414.60185	1787.86662	2003.85137	1753.53843	1837.10358	1475.64092	1731.47233	2269.00905	1608.16779	1638.1441	1481.27291	1663.94716	1937.04004	1389.69703	1277.52928	2417.91764	2128.44099	1749.35361	1766.31086	1580.07936	1790.8329	1536.67736	1231.81374	1524.82213	1273.99648	1981.42126	1292.55305	1800.08801	1495.46514	1796.97879	1306.51077	1578.79133	1552.65151	2204.52959	1254.01162	1601.34682	1762.36626	1687.44508	2111.36349	1457.06507	1748.52292	2018.45111	1513.89782	1649.35274	1437.2067	1632.72347	1892.42356	1424.93143	1093.76326	2477.48876	2110.02289	971.13049	858.72892	980.92426	1418.18893	1293.11762	1134.30718	1232.90741	1035.3252	1050.16229	1204.21881	1235.60298	1349.07312	1618.4045	1004.76619	1576.92722	999.97062	1422.93415	1627.17412	1448.023	1450.94536	1424.28152	985.08404	992.28348	1223.95377	1534.62769	1128.39796	1159.8715	1122.66052	1159.34307	1347.15618	1723.89287	1013.80749	1993.47973	1350.9191	1183.78169	847.41258	1081.62381	1487.73652	821.08675	958.60985	1119.19144	981.98774	1088.5567	1183.98691	1313.39323	1154.70981	1156.31101	1018.36833	1294.25163	1234.37236	1369.3962	1487.94675	1310.86082	1296.27053	1371.56069	1155.53848	983.45692	1208.49769	980.0812	1081.1168	1109.05944	1198.95333	1276.44781	1240.35654	1723.52564	906.81006	1955.05256	1118.85928	702.78203	708.46334
30	60	6895.15837	10905.54969	10534.14319	12542.71413	14430.53486	11704.21197	16598.54321	10760.22834	11749.09076	8284.82419	10302.76044	12201.82105	10961.31749	13461.82975	13825.26185	11506.83177	10127.07097	10867.18694	7318.48928	10462.29309	9968.6054	12202.90137	14497.21282	12245.144	15376.48813	10891.32941	12068.70416	10525.13241	12538.29752	12437.00457	8705.17011	10773.79675	10530.19841	6806.74895	4976.04779	5150.15331	4603.97261	7795.40083	14663.19628	13503.01017	14925.73912	16923.0431	13781.9362	12733.09809	14861.29029	12315.56384	16345.88192	14990.59264	12868.87654	16196.98513	14786.07011	13120.96045	10768.96797	14187.83554	15528.64658	12396.34126	15016.70525	18617.27074	15242.87028	15719.77175	14051.62349	16020.8914	15956.45388	15761.37092	14512.10461	13875.83489	13839.19226	15712.8487	13527.71374	11481.25638	18088.07258	14628.68695	13749.97085	12612.52113	14929.69063	16778.6142	12097.45343	12509.18338	14150.08711	11497.41781	16303.72515	14691.23162	14103.07051	15795.91342	15007.65939	12686.65527	11166.4018	13551.49786	15660.26873	10903.68087	14814.9731	17708.04558	14492.13318	16548.25796	13944.73683	16269.65702	13000.86448	14816.12478	14412.25307	13466.43417	13102.82377	14638.13304	13709.20046	9718.36568	18178.90265	14354.54428	9239.61553	7442.66333	9655.84525	13593.90771	10839.4089	10310.30714	10666.94153	10798.51307	9858.53679	12421.46164	11216.01781	13718.69915	12372.64583	11024.23681	11369.21206	10215.33795	12248.48945	15662.38748	12234.43145	13271.17039	12866.26238	8250.29063	9743.51736	11036.46841	10376.97548	11071.10375	10813.06457	10422.88744	11178.3657	11217.3321	17467.20101	11067.1279	13295.02391	11721.60501	9778.74315	6897.78305	10365.75001	14192.30959	10464.98528	10190.52024	10863.80169	9848.24555	10349.80643	11603.98842	11774.23753	12590.67337	11378.57451	10506.38261	10429.78234	9630.62269	11954.02442	13476.34931	11913.8826	12962.98129	12570.9891	9065.0322	9579.92535	11132.65867	7402.4723	11049.9408	10597.90934	10480.10996	10961.88301	10212.4553	15878.07162	10190.48909	15833.45283	10717.31931	6926.71302	6896.59106
60	90	15461.87798	23353.24031	23340.52117	28469.63521	31233.29259	26887.80425	33923.46855	24863.03271	23612.17375	19057.93697	22342.58746	27369.05307	24617.2613	31388.81119	29033.68662	25256.55033	23005.95312	25032.01176	15033.72824	23423.4792	22329.97784	28110.48717	32388.03671	27050.1288	32988.42079	27636.81754	25244.50763	23777.09304	26873.7742	24799.79938	20123.14348	23345.38275	15253.23061	14053.23069	10225.36395	10889.79424	9233.28136	15237.60044	31067.64845	26482.27139	32405.32371	38356.21031	26550.3694	27480.81263	32925.93528	26720.39166	33710.73687	32932.82549	27856.17873	34183.65191	30349.42381	28927.48472	23700.32442	32478.57209	33063.37836	27346.98597	32483.36263	39255.95459	34256.97699	32803.25641	31772.43865	35577.25445	33382.05435	33917.71924	31716.07628	31667.94603	29184.36695	34085.176	29019.46682	23511.20987	37137.07252	29515.92994	29962.47707	24877.98831	33331.57516	37018.03641	24203.34512	27571.69506	31396.43529	25921.80199	32663.44579	32825.13763	28298.08438	33440.05308	30679.10139	27689.97609	24317.39133	31300.3559	32062.91028	24317.70697	32362.67734	38347.85812	33230.127	32134.3289	30703.13945	35527.09514	26044.79092	32510.40345	31205.99635	30469.43577	28636.82946	32576.67999	28649.61011	22365.25498	36496.16338	29190.31276	20421.09729	13977.15786	21368.63	30114.01931	25499.35365	24361.95911	23604.31022	24460.39172	20812.07988	26765.94326	26102.20143	30214.40894	26801.33979	24157.75104	24488.47721	23037.16961	27098.0588	34417.79254	26720.19465	28878.58444	30098.38498	17567.20853	21992.65526	24370.696	21187.61223	24556.02138	23640.17801	24108.21143	24132.88658	26216.59569	36354.44627	24555.55705	28828.09457	23859.78301	21686.29159	13894.70273	23489.88929	30022.59461	24697.88529	23179.87842	24110.75745	23087.2047	21528.69142	26354.46315	26184.94115	28032.41515	25051.0285	23136.15914	23643.97951	21749.67413	23330.94041	31817.24342	26307.04025	28913.28826	29273.92708	17407.65113	21426.95283	25064.5932	15513.596	24127.03281	23672.58057	23996.22465	24475.03037	23229.71613	34946.71945	24297.56349	32304.51529	22699.33588	15071.5175	14869.41433
90	120	22555.694	34089.2722	36628.17911	45024.81032	50046.52796	41948.42641	55016.47605	39063.93144	38867.61496	28923.06378	34525.58251	40347.03694	36178.58089	44298.26358	46357.83839	38656.36999	36510.40814	34365.82295	24200.81959	35432.88179	35289.16477	44677.0305	50372.63978	43330.23806	53892.40067	41222.85091	40051.11355	34024.91392	43236.31117	38561.3042	35827.8125	34509.57621	22402.28334	21244.34967	14499.73609	15316.98206	13901.32331	20867.04929	47897.68431	40977.01541	52682.83544	58344.77336	36917.48116	43549.37331	51331.54611	41950.48127	51203.33926	51547.08792	44315.93142	53106.33177	48007.06544	46190.18268	35397.80828	50495.36956	51080.50697	41583.27891	53502.4968	61280.61103	53756.58733	51374.17222	49873.62439	55948.69319	47513.28624	54019.24954	49806.4561	51071.6	45232.5087	52221.32565	45823.88479	34973.44175	57184.73874	45764.72893	47150.9067	37609.00971	52064.78396	56422.21666	36112.60674	43083.2421	49230.45458	41261.12444	50222.12355	50972.04073	43038.13152	52517.99675	47070.41195	43618.01609	36510.0277	48746.32756	50574.55654	40401.05354	49800.25939	59150.15643	51287.42161	52877.68975	48281.63561	54384.12923	40271.61432	51199.08635	49171.58005	47854.8137	44014.78347	50250.29572	46815.33298	33534.62234	56540.05851	43507.16182	31419.64362	21635.75355	35379.10223	47530.16621	37338.54357	38031.74299	38520.84889	38882.38902	30385.90763	41990.00964	42023.48284	47308.74976	43327.78583	39450.72459	38207.73031	34756.69365	43286.61057	52061.61004	42779.09309	44476.24687	47459.18701	27698.91926	35547.93932	38017.86347	31478.62624	39474.10784	37132.51968	39537.12801	38197.45136	40139.79225	59031.6514	37504.06861	42781.14151	38404.88628	32658.4395	21266.08447	36177.09521	46535.16427	36855.38904	36699.6644	37894.25016	37017.9285	33420.48482	41442.25364	40045.33288	43879.51146	39523.13517	36892.803	37433.31857	35986.33184	38691.06786	52660.65099	41028.70701	44054.47096	45714.46066	29264.50124	33898.30004	38730.0079	25419.01584	37745.40554	37519.12898	37987.07866	37784.111	36550.65527	57667.96961	36128.86555	51955.71164	36047.31826	23728.73113	23155.40745
120	150	25820.43627	38610.20724	42371.44087	52360.57746	56252.27273	47846.44269	61022.53112	44285.53719	44547.09548	34319.42351	39214.55403	44366.52975	41182.91913	49340.28365	49032.07277	42468.4962	37499.88999	37794.79939	26738.0546	40301.21104	41030.14059	51957.52316	56886.8311	48838.50992	60608.76039	46849.25421	43219.86707	42110.67822	48121.85737	41598.47641	36021.77404	36882.87637	17253.09738	21939.7799	18329.49437	19184.04392	16657.85385	24686.43016	55187.44002	44201.64452	60042.61142	65645.10123	40141.97889	47611.87204	58545.39372	47858.44859	54868.0846	59080.27281	47800.90856	59997.69321	52369.61182	52115.12692	38868.49421	56173.61393	55773.74576	45392.91822	59698.78906	69248.36068	60646.31554	54853.41241	56379.97002	63250.60557	52585.67296	61108.41582	56655.94875	56679.26313	50006.79747	60444.02997	52904.66095	39907.72505	60264.53326	47639.58216	54415.56573	40491.26887	60675.95975	63119.3054	37308.5856	48742.95569	55981.42603	45986.41677	54771.99515	58126.53644	46968.64865	58383.26823	52255.71633	50471.73294	39940.75346	54614.13069	53978.23235	44229.41255	56079.78179	65832.58851	57077.46076	58619.58576	54232.80267	60963.82418	42532.90981	58266.07303	55365.73552	54157.77501	49070.27416	55239.44742	54143.46813	39503.38317	58650.30122	46390.09662	35537.57401	24748.28656	40296.85053	54821.08568	42834.2512	42942.26207	44367.62715	45258.83949	34588.28295	48955.93023	47482.81912	55266.28242	48097.70279	45273.52992	43284.65221	39770.03565	49566.28163	59291.99968	48008.76626	51088.96331	53563.61572	30171.56904	40128.93767	43365.18256	34215.8102	44561.55298	42824.84674	43834.23273	42449.67491	45740.18905	67100.4801	42720.84166	48537.31734	41624.31986	37719.39677	24245.08752	42728.61668	54299.27373	42950.21862	42047.29935	43365.34757	41551.17919	36666.50268	47100.46563	46295.90232	48887.34393	43976.93627	42690.01434	40074.6956	38088.22083	43172.47071	58185.94137	45668.52001	50097.20473	50463.81093	33086.47989	38457.55887	43863.08992	27269.01626	43401.82329	42229.16748	43481.11026	42797.46134	40362.25831	66977.3284	45219.61049	53887.25566	39591.05332	26017.2071	26158.40509
150	180	24061.46112	39429.68325	40812.25485	51940.69608	56642.53021	46110.94138	61389.21669	43998.79267	44396.62501	34044.38958	38829.68589	42513.23844	38242.88667	46249.21591	49932.34063	42057.20904	35304.2803	36429.89184	25961.19833	38599.18706	40471.63278	52285.10943	56624.27437	47221.69579	60949.9275	49169.12683	42456.67384	39499.18485	49187.47757	42327.96902	38181.39934	35605.21953	17272.09306	22379.09259	16959.48584	18861.35065	17700.38456	22613.87393	55215.77567	45084.1862	59470.30861	64035.72668	37245.62664	47916.73774	57609.63452	47345.08621	51324.25722	57477.7764	48581.56981	57236.72103	52708.15579	52251.01881	37349.36163	53459.07222	54759.74156	48385.39134	58794.17624	67640.99794	59512.23981	56454.28808	54744.78587	61254.60555	53122.72916	59617.78327	55323.92512	56521.71991	50076.8569	58455.53243	51320.56545	38217.73239	60265.91158	46443.36577	53189.83003	41541.73042	58636.96739	61379.57677	35992.51878	48813.5708	54859.3435	44732.12211	54115.94391	57463.96857	44778.2052	57674.90927	51438.37613	49544.34701	38664.18882	54907.13447	54124.2051	43569.90935	54566.9195	65055.43818	55694.16284	59501.27206	53688.40533	60510.04742	41374.41179	57665.18586	54305.13806	53990.85673	48143.78491	54307.3741	51605.19744	38816.51031	58322.42965	46285.81604	36309.4483	25467.81785	40399.99028	54443.87961	42235.60269	42133.46325	43227.11914	44056.85292	32511.94289	47806.35588	45698.80207	52914.81013	47884.41258	45497.39726	40190.1785	38530.23871	47750.01561	61741.29213	47168.31032	50449.54795	52765.62207	30854.59272	40063.93973	42655.01001	35870.51287	44194.40834	42723.21595	44767.90038	42768.91387	44768.89559	67390.58057	43213.14515	49193.05516	41419.23412	36083.88647	23751.36326	41479.75472	52146.17427	42955.76853	41919.50348	43078.69486	42067.95138	37677.13943	47181.79973	44635.33795	49161.28334	44662.95672	42301.78622	40179.14753	39094.07113	43931.00895	56760.12461	46356.8918	50162.41581	50336.23209	31267.93129	38641.00209	43175.396	27554.00192	43997.13237	41972.30162	43247.54123	42877.28106	40174.13443	65663.42968	42377.84982	54344.42458	39486.69681	26241.91133	26049.01745
180	240	22530.28046	38304.72844	40941.72373	50744.55814	55176.5932	44431.17794	60148.61389	44618.44647	39902.05099	32227.89634	37695.73016	42015.36871	39775.72706	41673.21386	47233.49493	40501.05348	39409.77747	32302.56179	23622.18169	41343.0067	39674.00723	50082.31089	54469.94393	46112.4166	57602.14082	47644.21208	41477.45336	39680.69493	49638.50755	39895.48369	37014.78335	32240.08997	17146.70241	21106.45777	15164.58836	17102.28704	16982.18014	22052.79023	52014.68546	42881.58876	56398.13401	59491.2959	34922.11563	46175.22133	54125.06363	45103.46154	51316.1343	54433.28564	45339.6516	55312.12854	49461.4906	50166.36789	37895.81465	51000.9149	52315.18105	43895.07407	55335.20692	62265.60728	55256.77428	53032.98187	52691.6505	56746.64422	49532.06603	57173.85266	52278.54101	52461.73636	48268.19712	55931.07081	49263.63544	36394.71138	54796.41659	45172.41443	51275.78885	37515.56649	55832.36733	57683.09148	35107.53851	46201.05753	52546.8898	43901.9265	50993.00991	53684.45211	43744.26059	53647.53711	49499.55432	47708.88636	37710.27986	51969.76996	50574.59121	41137.08926	51911.64584	59577.72078	52958.94049	57186.2437	51082.24097	55904.39698	40644.07343	54316.07986	51248.05037	51589.47476	45953.91691	52627.81418	48312.93506	37836.483	54323.51569	44669.10412	35084.03928	25219.5072	39156.24297	51403.94526	41408.74199	41124.39682	40938.27681	43406.45274	31475.64845	45790.38716	44347.96375	50691.71284	45596.61492	44101.36726	40253.52459	36551.70248	46144.27588	55792.35654	45959.02136	47367.36178	49091.78904	29112.58622	38695.8396	41111.65027	33703.99517	43052.3217	40648.15573	42029.88497	41365.71368	43611.64937	64299.71735	40031.84188	44728.61125	40783.12007	36501.83047	23880.55408	40572.63595	50276.51994	41727.12571	40326.39921	42220.14052	40949.66639	35037.09713	45304.10058	43121.47094	46250.40172	41992.03628	41396.39991	39186.19696	38457.81779	41657.32216	52868.29205	43550.82207	46030.08091	47400.58842	31943.51845	37417.58934	41179.39594	26244.79395	41865.00285	40639.81581	41914.71823	41268.50996	39340.97952	60071.19455	43110.58827	50191.85971	38768.2947	25851.83026	25696.03216
240	300	20456.9285	34146.67951	38321.24435	47304.90818	51839.8378	41275.11966	55412.89252	41871.2232	40004.36356	28301.7319	36446.42392	39012.09406	39988.09099	37024.55652	44365.81716	39235.74611	36516.72392	28527.29543	21727.52658	34392.86357	37755.07406	46963.88715	51767.72317	42186.79365	54197.47193	42572.41988	39269.85588	38424.79092	46855.0667	39121.30726	35417.32091	28925.74942	16641.97517	20413.73041	14870.41015	17276.73343	16900.65065	21432.96855	49550.17694	40329.90678	50845.1131	54363.68892	33848.08467	44025.95331	49309.51555	43804.09331	45918.82434	50217.71728	42921.19459	51178.57764	46387.64301	47216.4677	35598.65612	46867.35256	48138.19014	40834.64181	50567.11591	56580.15202	50322.64774	48976.25932	48259.72711	51930.94975	45395.89827	52580.6072	48163.53343	48460.88225	45092.07696	50947.0197	45290.2399	38208.07211	53010.47948	42610.85011	46113.71634	38372.60444	50002.58269	52836.54527	33866.64491	43187.78063	48085.34227	41147.07558	47041.50486	49127.89438	40182.24787	50241.62236	46377.057	44869.21036	36026.82923	46680.79482	46702.43198	37754.48802	47365.62902	54053.88337	47715.60008	50299.22785	45835.21021	51186.68787	39950.16211	49900.03466	47360.75169	46341.51473	43442.31595	47294.44821	46005.69888	35994.7216	47794.89003	40760.30939	34172.74685	24346.91319	36805.29656	48672.34654	39265.43418	38301.48095	39191.63919	40887.2802	29344.22731	43182.68536	42087.10872	46198.6908	42000.49011	41918.03706	38555.76611	35100.18049	42358.59249	51678.44899	42221.5452	43142.48418	45692.80247	28232.22677	36183.66223	37890.18303	31366.23138	40025.75574	38102.71526	40256.22048	39824.63559	40790.50614	56182.95161	40806.31106	44338.02294	38417.58189	34642.0163	24119.07762	37871.62259	46532.16497	40392.77384	37146.37227	39774.20263	37844.39623	32846.37956	41365.77536	40306.07574	42441.49513	40576.48616	38552.99545	37479.24697	34563.49252	38734.59964	47876.55392	40335.55946	41848.82965	43305.86665	28919.53521	34704.71547	38427.99225	27477.36181	38249.60912	38407.70373	39543.78671	38744.93143	35936.47305	56271.34565	40847.67201	46322.85113	36180.29054	24533.44914	24710.43224
300	360	17939.26453	33123.3067	36191.95592	44179.16485	47885.81528	38637.77508	52135.97905	40687.60884	37843.27233	26146.05514	34417.98435	36356.92652	36557.13808	32362.72527	41369.92729	38295.39257	35378.30066	23743.38251	18533.72302	32665.03546	35701.41522	43606.33296	48223.18809	38795.06044	50647.88501	42957.86892	34878.32809	37082.70197	45191.60318	37877.80521	33236.75225	24111.70282	17482.04559	22044.63245	14251.85069	17770.26909	15594.37164	19742.97551	44763.10221	37901.32427	46813.28936	48305.13021	33557.4014	41224.59287	44535.70793	41099.67919	41922.20514	45399.29159	39210.32181	46447.48821	42183.80468	43628.46721	33778.14238	44157.50531	43915.87353	38758.45347	46172.65677	50042.84432	44765.23586	46722.47786	43469.2964	47176.60044	41376.56051	47653.13253	43965.78328	43618.87308	41556.2901	46405.39924	44901.17005	36015.57371	46435.47288	39951.57476	41249.11452	36676.90206	46398.9215	46312.11433	30385.3589	40410.19468	43135.31399	39483.61135	44264.95973	44879.61247	38108.79606	45068.47618	42652.27486	41825.22829	33199.05626	42189.98572	43057.63027	36663.61608	43977.39723	47825.61469	42762.38843	47536.63	42233.86398	46415.75989	37823.21899	46074.99947	43296.6678	41874.96066	39709.08122	42838.49044	44688.07673	33561.19478	44627.97767	39151.18744	31515.65896	23852.95382	35353.27953	44646.28585	36922.91128	35629.2054	36615.34307	37751.65533	27738.53721	39714.67854	37423.54675	41670.72056	38247.82362	38677.0778	35492.04078	34013.46014	38396.55857	47242.12682	39185.45737	39617.12707	41694.94406	27375.97008	34049.63469	35551.90337	28402.69092	37502.67898	35862.616	37539.01489	37105.64969	37509.54998	54603.67979	38601.67192	39639.7734	35746.58472	31682.14307	24447.6199	35978.03038	42047.71717	37815.63946	34523.50738	36835.41589	35867.34644	31196.32695	39051.73768	36166.07857	38660.94592	36683.72548	35772.45817	34506.73636	32330.80315	34936.53952	44306.10552	36888.06521	38131.42746	39323.97005	28645.38755	33153.63242	35606.68142	25908.37157	35699.34064	35741.67076	37227.50098	35787.02322	33535.63467	52647.32772	38581.78175	41422.79694	33878.85774	23649.23813	23292.99147
360	480	15739.49036	30279.83196	33518.74109	39195.67427	42600.18044	32747.2463	46504.30139	37750.39537	34095.94289	23976.90938	31790.83824	32756.14457	34359.19972	26035.50783	41831.48915	36474.87381	35878.98853	18875.48196	16282.11658	30298.57334	33061.24285	38971.16589	43625.33219	31944.80954	45480.67793	40143.55017	33139.02328	33482.87974	40449.98545	36503.98547	30595.26007	20801.50341	17834.32696	21310.57587	14461.25796	18040.17215	15743.48712	19022.69595	39869.29773	35550.77465	40334.42644	40693.23718	31843.51256	37428.58723	38515.71288	37378.31012	37953.25273	38854.16231	37251.83845	40337.07454	38719.54115	39144.37423	32038.58224	37160.41497	38891.18483	36776.22818	40391.77071	42254.26877	38887.38573	40947.99481	38502.13163	40437.04593	36567.4517	42469.75738	38040.95945	37054.54892	37126.0355	40241.18962	41298.18768	34791.52969	43031.95676	36497.68177	37198.65022	33976.75322	39557.68907	39550.18278	28860.26766	36807.76062	38086.77626	35876.84282	38504.34541	38764.49997	35962.07614	39672.90923	38604.5738	38183.72248	31244.81018	37256.01947	37639.25657	34755.30082	38464.95669	40405.91936	37131.03756	41859.1084	36888.81547	39765.6158	33561.25298	40498.62151	38044.88581	35798.53834	35431.92567	37494.82298	40109.87094	31925.89779	38548.7181	35359.7852	30128.44372	24166.03212	33134.90038	39271.79834	33732.20159	31648.05727	33731.75345	33800.06667	26772.29946	35612.26842	33817.19732	36290.37683	34327.90561	35394.76197	33465.27274	30406.70152	34636.31707	40767.19731	34472.76961	34515.53472	37348.45277	26969.15026	32201.12688	32287.22758	26599.94273	34522.44987	32784.37524	34522.02513	34398.07458	33723.18801	44302.58182	36424.09914	38071.26306	32564.01572	28848.01456	23805.70326	32844.88789	37583.96441	34191.94658	30798.54031	34218.92709	32222.44729	28615.78339	34672.27478	33233.2836	34390.91931	33618.1059	33851.6994	32011.89164	30382.60339	31628.20116	39612.11513	32930.58807	33810.98269	35555.35157	27569.30751	30727.31941	31825.20873	24472.01674	32515.19131	33243.17842	34171.24657	32873.89136	31068.9618	44029.20682	35218.27259	37782.2844	31307.03911	22295.19276	22374.82382
