frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	8899.93939	21508.62062	24576.89098	27028.10528	32666.06541	26097.59377	34087.19548	29433.07194	27025.85173	20554.22343	23075.24321	24559.20765	27073.76972	20882.50102	28277.99365	25024.48862	26628.61057	17323.41688	8358.89386	20977.58031	24659.82293	28020.78659	33726.47282	25576.31616	32774.53963	28230.19584	24356.72379	25130.17168	27529.39223	24790.57571	24176.67861	18599.76949	7469.56689	10185.6022	11504.60723	8969.22541	9596.53935	10204.92475	14779.91289	28339.26602	25631.62994	27215.01795	28753.16866	25244.91388	26224.55546	25744.49248	24909.75526	23520.62123	25034.92892	25882.36624	27454.2794	26941.16018	26674.50552	21373.10833	24872.87524	27730.7525	26278.18289	26359.54913	28978.50324	24691.57757	26459.0122	26354.56889	27134.67443	29157.36566	27563.98739	26288.62285	23507.70148	26681.21067	26905.13812	26659.79978	24504.41812	29794.18863	27616.37187	28505.17191	25241.95693	25886.23218	28894.29988	22400.05741	26646.98777	26680.87989	25622.57654	23887.81429	27036.8221	26307.1821	27246.32916	27394.5664	25823.42874	22260.76588	25074.01149	25672.6723	25666.84811	25782.09866	30112.95566	23670.08865	26407.83648	25005.47541	26913.09789	28984.56144	27718.48925	26418.04814	24060.23905	25904.74065	26084.77303	24114.41971	23499.74172	27430.2767	25691.1619	23871.49665	17401.46344	22286.79515	28503.91295	26377.04323	24397.12695	21978.08582	24894.24926	16861.12742	24765.50471	24692.44677	25443.00839	25742.85078	25858.43381	25141.19315	20493.08515	24725.84873	28567.6031	25304.49591	24403.07902	24252.92479	15894.92792	22400.09505	22358.07867	22131.88373	24486.98764	23090.30982	21075.25632	22789.05056	23705.51899	29995.053	29208.70535	27054.85576	26073.86316	22876.91659	17100.78073	21827.2054	28258.1811	26752.17879	25130.72268	22730.5131	25503.92585	17306.65681	25943.35526	24649.80419	26346.79451	24670.2206	24157.00041	25063.14117	20706.74438	22603.38307	29008.72892	25127.6097	26151.93607	23642.51257	17229.75677	21639.94705	22554.90599	23164.80205	24314.26606	23091.16993	21366.20458	24285.85465	21889.9639	29784.15198	26476.79839	23490.99254	24530.87741	16782.51287	16529.76429
600	900	7993.58276	18697.86175	21902.86301	22289.74086	28032.96959	21448.44481	28264.01661	26602.204	21996.23	17048.15051	20860.45071	21633.41204	23738.00621	17406.43684	24293.11306	22361.8771	21995.44135	14201.22534	7317.7676	18694.34593	22042.03984	22956.03128	28248.71238	20624.84289	27780.87212	25946.8031	21958.4187	22563.36651	24115.83349	22280.2515	21321.71305	15850.29139	7200.57324	9386.90442	11697.64656	8275.81577	9814.92878	10615.17018	14503.46792	23803.19091	21910.61608	22707.65128	23833.19011	22070.37642	22408.56195	21633.93424	21390.04717	20308.09449	21047.65825	22273.49547	22752.82915	23023.74075	22727.95794	18517.36948	20687.57698	23035.97087	22005.6313	21980.81243	23914.40588	20422.89731	22694.08219	22182.19396	22656.23433	24455.75273	23115.95079	22002.65565	19807.1164	23046.67191	22455.78803	22352.98451	21511.1666	24659.93589	23595.41227	24054.87257	21773.73521	21933.27	23865.12218	19517.96143	22902.77741	22295.62837	21884.9167	20519.57615	22474.51362	22539.25354	22999.75087	23524.5755	22055.73798	19873.22974	20700.76606	21344.68882	21669.89377	21697.23106	24299.8158	19827.19531	22226.61224	20977.41795	22289.82412	24317.78312	23260.06465	21926.01476	20276.43446	22083.02459	21618.6276	19747.13296	20108.83035	23196.63808	22423.19124	21399.39067	16437.21387	20240.61647	23890.42941	23536.47046	21497.24638	19500.75992	21843.39691	16264.11079	21388.76698	22082.72509	21636.54714	22467.06811	22956.67501	22185.96217	18759.39013	22093.73661	24627.52169	22186.54214	20825.37287	20911.35146	15399.88556	20316.67007	19906.57055	19836.88386	21984.49051	20783.04046	18964.99703	20574.66373	21004.05801	25528.72309	25462.10789	23135.14744	23161.90636	20848.0885	16253.24253	19988.96347	23667.63963	23603.25936	22176.78006	20208.96964	22294.03368	15930.84057	22388.78202	22122.77917	22549.37028	21795.48903	21526.6919	22542.01634	18768.59097	20088.92632	24587.51402	21943.46523	21733.41927	20604.15998	15698.62397	19594.22897	19647.84374	20802.71775	21595.36844	20770.58199	19148.22816	21532.53403	19558.83983	24923.9961	23134.95344	21273.40991	22314.29539	15920.13665	15724.68396
900	1200	7424.1205	17128.40971	20639.50713	18970.4445	24956.06881	18567.12322	24720.84534	24389.45035	19140.55092	15007.59577	19233.10708	19773.4109	20990.66131	15382.33754	21692.027	21289.94815	21266.92839	13301.16116	6987.03961	17687.98517	20669.44905	19467.53235	24948.01155	17521.5551	23843.9706	24160.83198	19433.11325	21144.99415	20437.80922	20637.23293	20099.1942	14301.24919	6517.88265	9427.19901	12028.1054	8752.313	10496.75148	10845.56579	14402.75195	21595.91046	20022.90227	20070.54832	20885.6311	20247.7629	20106.8967	19143.18194	19485.70715	18130.25747	18735.1289	19990.50312	19830.74419	20679.50277	20063.22657	16494.36573	18416.94456	20376.66224	19545.19874	19261.60719	20713.20951	18003.68978	20349.37441	19765.97305	19845.95118	21873.6234	20532.41787	19507.76164	17417.75597	20526.69887	19435.00106	19355.97424	19527.18639	21536.38566	20951.73491	21163.45344	19589.21626	19412.50462	20883.22481	18331.67246	20382.10441	19585.94966	19731.79666	18444.84577	20039.33273	19775.05516	20177.86019	20621.38205	19741.76382	17664.90432	18369.69077	19406.04663	19275.46707	19504.57485	21534.37804	17491.77839	19943.95023	18747.73308	19414.05537	21207.97267	20522.42795	19422.17797	17810.738	19640.96145	19217.05224	16937.97922	18566.9596	20712.06093	20104.42729	20032.7791	16090.53013	19453.74778	21684.64817	22004.08782	20119.47041	18480.65688	20298.55555	15578.55021	19609.5564	20766.1061	19521.89687	20944.68476	20941.72641	20224.60234	17902.30096	20552.48767	22623.94205	20556.688	19225.03996	19304.82079	15053.94075	19292.23928	18593.16147	19320.26521	20588.02289	19672.14605	17929.73529	19530.59026	19482.60714	22859.34815	23065.0471	21681.60121	21437.41956	19292.70086	15891.59263	19045.24451	21382.67565	21119.59919	20299.25581	18771.60679	20531.99833	15616.80979	20588.19227	20367.48957	20177.75531	20055.33469	19948.93201	20519.58812	17820.80895	19072.77036	22300.32263	20425.17496	19630.54532	18797.21372	15419.77182	18475.9464	18366.43345	19357.42032	20232.04775	19714.20471	18092.96988	20060.19902	18542.13147	20848.21987	21412.19553	20319.18369	20760.62396	15968.51576	15554.76126
1200	1500	6861.63238	16172.78236	18875.4934	15981.80487	20916.79014	15512.89358	20794.67491	22014.78244	16120.98026	13662.42569	17545.75868	17444.83772	19329.93618	13147.80282	17965.5816	18889.09375	18486.13265	11002.50885	6325.04244	15661.80606	18580.23566	16186.61767	21317.91746	14855.25652	20545.32049	21166.29496	17145.67922	17892.87128	17945.84099	18696.42034	18397.32432	12627.21148	6409.80273	9490.05227	12046.12626	8974.02653	10480.00607	10063.54156	14400.50585	18957.16687	17280.02843	17536.59175	18461.88899	18081.03186	17867.21281	16610.81203	17358.01229	16295.56333	16481.43108	17674.2719	17644.76058	18070.29067	17585.18611	15119.60845	15984.31075	17735.3835	17079.668	16861.54023	18776.48358	15748.67562	17870.48433	17364.49145	17279.88096	18964.68773	17726.84367	16966.85931	15356.19672	18073.09388	17037.83457	16362.40226	17350.10917	18997.43845	18476.51459	18419.40491	17230.58843	16971.95817	18119.77739	15975.03462	18244.72912	17050.15455	17379.37346	16504.13794	17759.70296	17565.31821	17913.08912	17755.84301	17254.60868	16188.20244	16462.74407	16719.71282	16669.38145	17195.72646	18931.97187	15146.78557	18010.99116	16425.058	17125.3614	18445.88693	17946.91059	16900.80326	15676.95652	17164.60642	16797.71342	15135.71884	16913.44697	18260.40973	17498.74376	18639.30557	15595.26769	18155.3822	19639.83121	20007.99545	18126.57546	17058.32828	18670.97844	14895.0114	17791.62365	19118.15612	17687.63484	18804.62985	18926.30311	18064.38731	16900.37781	18936.94752	19822.26735	18608.60679	17936.71163	17301.16478	14465.46777	17969.39941	17237.49454	18079.89381	18876.83049	18270.29435	16891.65679	18367.62259	17950.26493	19835.02465	20170.72024	19424.18222	19497.9616	17984.29799	15225.37171	17880.07345	18840.33472	18866.19856	18413.17552	17239.74953	18847.86188	14548.75351	18842.349	18901.21304	18082.48791	18018.0468	18240.75615	18365.76542	16751.89462	17821.70259	19834.65714	18980.11695	18094.00089	16931.34039	14730.00854	17129.51684	17078.73797	17576.37621	18876.09374	18098.46075	16723.49212	18264.53662	17097.87815	18789.58662	19685.88812	18808.07282	18692.58822	15359.04407	14982.92638
1500	1800	6401.5779	14595.23094	16828.13962	13532.34192	18006.72087	13488.77583	18035.43784	18909.4585	14522.67898	11396.49672	15576.34394	15469.47266	16134.75284	11313.61286	16790.39485	17186.00261	17526.30115	9500.13363	5903.55112	14721.8503	16851.38923	13757.52179	18152.87717	12997.22098	17409.06297	19041.09589	14707.53918	16100.63927	15510.10556	17177.16072	17570.97223	10175.87705	6218.96289	7377.98094	12437.4812	9579.94542	10991.23203	10259.65088	13232.57938	17067.97994	15693.732	15533.97052	16039.07155	15688.32126	16175.52285	14829.83949	15943.18442	14753.93904	14728.24355	16079.42956	15676.3225	16115.67894	15817.51616	13715.48758	14452.81886	15905.75607	15824.16605	15471.78677	16660.92307	14048.81406	16191.53102	15340.5145	15565.15924	16640.87462	15917.03434	15080.83052	13742.03164	15994.19873	15258.47807	15212.08796	15548.72091	16732.08748	16531.52725	17040.32204	15458.55118	15091.30673	16176.74871	14413.56633	16519.49377	15047.54913	15795.86575	14950.96974	15859.52345	16044.26423	15841.40253	16088.95624	15372.90906	14291.96896	14723.15577	14888.49233	15513.88232	15159.03923	17001.9181	13512.68593	16348.88822	14409.52816	15512.83895	16287.79046	15966.42604	15191.82195	13991.8961	15127.54916	14864.92436	13726.58378	15441.44242	16141.60164	15738.93753	16906.58952	15035.92038	17174.99727	17140.22284	18096.84116	16677.77192	16024.11763	17017.79762	14184.38966	16129.0804	17517.67919	15615.68127	16984.69131	17528.31709	16479.89098	15699.94186	17541.08606	18121.2848	17691.54021	16245.29285	16034.58756	14225.84623	16818.8688	16100.61721	16633.58899	17516.8977	17214.7572	15780.31473	17054.72995	16575.72334	18517.57651	18754.28535	17778.92107	17994.99779	16729.92618	14846.89228	17052.43126	17112.92255	16956.55689	16877.00013	16151.4614	16986.28666	13905.11449	17278.4998	17397.50359	16439.43512	17052.95579	16649.13707	15960.8277	15917.33042	16484.26534	17899.59907	17166.6645	16316.53225	15636.2355	14381.4767	16162.48932	16046.4717	16692.61175	17655.81458	17150.09627	15803.51009	16825.42618	16058.11709	17059.48694	18120.64102	17228.32592	17159.2701	14771.11944	14529.55315
1800	2100	6159.3121	13126.31946	15171.51663	11566.16758	15481.35258	11414.69478	15894.02023	18189.50091	12720.26233	9658.42655	13913.15106	13559.42652	14950.20876	9544.04082	13051.96188	15328.75598	14414.23774	8780.94882	5556.04804	13381.9608	15392.02907	11625.31262	15543.69331	11039.12052	15353.34816	16582.18163	13726.74425	13900.98458	13613.09714	15494.01863	15028.74067	9448.47849	5703.91536	7290.82339	11953.06358	9245.38589	11180.59435	10747.34283	12625.87055	14971.85938	14224.72837	13892.00994	14960.61873	14167.39232	14883.11312	13548.6447	14621.65121	13191.95431	13358.0171	14861.20979	14565.98583	14019.84596	14264.80932	12987.87413	13054.20662	14452.82617	14475.48606	14019.16348	15564.27794	12915.97362	14627.78334	13885.84359	14049.65576	14656.66875	14220.48728	13603.67887	12558.7699	14227.96326	13754.28111	13758.16507	14337.82008	15231.46635	15023.33352	15347.66273	13903.29433	13206.4631	14799.82603	13396.24939	15237.63878	13712.12568	14651.96173	13655.92945	14563.15689	14690.79937	14413.95681	14144.30793	13843.96717	13115.48244	13222.55859	13800.73204	14448.36843	13902.62462	15515.48303	12211.97087	14539.19058	13194.71823	13897.73002	14543.07448	14382.18731	13439.14875	12906.36826	13609.53108	13490.49328	12755.0685	13328.37721	13657.39291	14387.9673	15780.56511	14548.73819	16160.57044	16052.77021	16536.75979	15562.53179	15068.37273	15787.35917	13553.02342	14978.22715	16390.56646	14703.99118	15415.65859	15860.43442	14579.55776	14963.38886	16902.83712	16082.35607	16025.54257	15307.73656	14975.62502	14300.62634	15874.0289	15117.84594	15078.92212	16325.66903	16184.56159	14846.09887	15735.05026	15843.14861	16928.18103	16856.66074	16426.64706	16613.89627	15463.57294	14275.66817	15805.91945	15587.90677	14954.16244	15859.44757	15066.87325	15595.85998	13097.11074	16047.56462	16123.49875	15031.18407	15534.79956	15368.5107	14513.00249	15087.15314	15468.40275	17067.12411	16314.54611	15219.23934	14056.65495	14321.60232	15248.15548	14940.1876	15121.30836	16323.4249	16102.53049	15145.27778	15371.62192	14962.15982	15876.59172	15712.78576	15170.72551	15882.67905	14116.55321	13816.07506
2100	2400	5659.76812	11563.42902	13797.17399	10177.5881	13807.20158	9902.2339	14162.29424	16237.49856	10920.03917	8830.66435	12660.69443	12169.65351	13148.64289	9459.58254	12478.71833	13897.95301	14570.69298	7656.441	5355.1692	12335.51194	14017.40416	10311.32663	13326.10805	9820.02007	13699.50173	15098.90111	12168.20312	12463.30319	12046.77246	13772.93626	13752.97539	8424.51641	6024.26872	6080.38252	11449.96135	10074.2993	11335.77008	11001.17185	12306.00938	14060.14579	12640.52814	12357.40413	13475.98317	12808.9766	13797.88002	12464.22143	13900.32504	12365.83031	12471.19633	13914.10579	13620.79617	13042.63461	12974.06397	11887.56656	12001.26648	13440.89077	14060.36428	12904.25261	14132.6411	11631.56957	13371.34279	12624.1692	13017.26018	13798.80315	13175.85243	12388.50844	11439.92848	13166.98094	12498.74445	12485.98236	13326.50858	14663.54708	13651.89336	14063.31295	12947.62292	12375.88197	13696.43361	12118.57111	13975.07384	12592.63352	13518.96528	12399.45396	13401.99474	13551.10824	13519.85081	13047.03724	12862.93199	11844.63914	12427.82427	12593.97441	13480.54056	12671.32325	14596.72038	11241.37126	13897.86519	11979.35007	13004.6391	13244.44518	13262.18475	12272.01408	11657.36039	12127.23497	12546.38456	11149.68084	12108.29139	13180.94147	13165.62389	15132.05171	13264.31462	15424.11018	14628.1362	14976.72544	14507.45188	14156.00163	15093.00914	13021.49499	14066.92109	15358.84224	13953.82176	14215.16708	15010.80458	13015.46647	14306.49359	15844.80778	15423.02281	15080.86676	14080.53834	14025.18738	13371.9585	14915.41808	14360.25242	14419.66846	15436.03201	15371.91417	14084.45486	15045.26114	14678.60051	15568.36471	15245.44093	15932.30317	15372.82235	14405.4591	13844.88718	14916.52022	14874.66142	13518.94573	14631.31154	14080.39144	14603.21611	12571.19726	15094.00911	15173.33753	13991.13081	14663.18895	14588.87409	12985.94626	14350.3682	14855.25296	15547.76786	14495.73319	14662.09074	13543.18751	13765.47106	14383.14914	14507.32865	14578.30967	15559.02378	15170.85395	14192.73306	14138.57539	14395.7704	13732.55782	14161.75524	14527.18159	14830.55748	13576.78506	13301.89289
2400	2700	5466.35005	10773.80871	12984.06258	9070.61693	12450.77948	9046.96066	13411.71062	14136.81258	9017.6259	8392.52986	11674.672	11021.58894	11683.01702	7680.75007	11525.02886	12418.77101	12864.65466	6942.17737	5138.27825	11687.4677	12576.93087	9157.82636	11949.24845	8802.81281	12503.06483	14058.95258	10765.15383	11751.63076	10085.29676	12859.89579	12105.6568	7211.11882	6454.50553	5921.99648	11877.26094	10025.8177	11070.83482	11019.33769	12224.47795	13322.49072	11786.28647	11985.55572	12696.06983	12251.50879	12726.71425	11343.79956	12697.70544	11377.15134	11513.33391	12678.73879	12495.30301	12615.68104	12259.41091	11134.89706	11297.42708	12473.82935	12772.84915	11949.25734	13306.67179	10913.27669	12262.46565	11874.33447	11838.84398	12419.02516	12191.16109	11553.1657	10902.48389	12241.25603	11756.10591	11294.36426	12342.19318	12738.51625	12795.51757	12939.49233	11926.14666	11422.112	12577.41193	11338.20128	13028.03728	11710.37652	12486.55597	11908.90066	12451.24975	12750.23539	12574.6738	12327.4308	11807.42797	11054.16097	11757.13726	11598.86804	12306.6454	12004.47582	13837.89577	10534.71583	12501.69233	11089.90844	12054.60881	12285.32926	12297.73982	11569.57287	10731.87013	11351.5279	11371.65046	11068.24556	11022.69287	12172.95374	12245.76064	13665.74539	13029.83143	14536.78803	13998.18261	13996.64729	13688.50205	13075.1576	13898.40211	12380.63608	13008.13222	14503.80179	12730.82399	13428.36722	13719.27147	12179.42297	13460.39861	14662.27291	15026.52213	14674.33877	13529.72258	13051.14538	12749.10353	14051.86604	13548.04961	13955.54684	14417.4743	14354.31007	13253.76468	14031.97498	13772.01246	14269.88787	13706.39477	13866.25694	14618.54172	13736.74823	13346.31321	14052.717	13762.87556	12453.92179	13728.99627	13522.53836	13579.7872	12410.32339	13971.55526	14093.13743	12918.699	13480.02139	13612.04173	11892.05985	13684.98006	13934.68414	14503.74001	14267.67456	13490.3696	12606.07804	12681.55678	13835.41778	13321.69134	13336.25761	14498.88627	14373.08755	13258.5041	13412.63665	13276.1868	13791.90199	12769.53703	13697.83108	14007.67075	13013.2328	12702.26056
2700	3000	5358.80066	11022.41662	12088.26737	8316.98227	11158.727	8691.34771	12113.46337	13033.63448	8361.97003	7488.25276	10328.37669	10256.45626	10975.12917	6940.78355	9296.82487	11621.28552	12046.37862	6845.87707	4902.40029	11049.2558	11901.95973	8305.65659	10843.64539	8022.07139	11855.41172	12595.59999	10283.24031	9830.03046	9477.53159	11177.49482	10872.3954	6614.35903	5482.75863	5217.00919	11160.53028	9087.44305	10839.20026	10333.94935	11776.92814	11744.01473	11120.58059	10791.6894	11592.79035	11501.70566	12264.44298	10858.56912	11973.28559	11052.02846	11085.32167	12041.31095	12114.09294	11704.45655	11487.33352	11042.14397	10657.04345	11300.75247	11551.02677	11259.62332	12717.30042	10122.62603	11512.09464	10953.02929	11430.63	12223.82326	11435.51186	10825.08531	9936.64502	11664.13868	10930.17761	11146.4465	10526.38512	12256.75093	11956.50628	12075.12431	11027.27151	10942.14406	11659.17085	10022.75215	12241.32092	10829.15882	11859.17021	10998.00341	11741.93574	12027.6093	12009.19861	11386.57905	10988.64157	10297.98108	10743.10991	10969.26713	11642.2702	11382.43279	12728.79398	9649.2685	11556.16663	10185.15722	10998.1874	11481.61772	11542.21882	10662.37972	10194.293	10634.98056	10732.62567	9559.65419	10503.85367	11811.06436	11341.89557	13385.87414	12433.64634	13502.45666	12785.93954	12788.15541	13153.17507	12786.32763	13400.07817	11593.08301	12524.08115	13482.29847	12142.9205	12690.65835	13175.15973	11829.8678	13099.55615	13367.17993	13781.58146	13792.85664	12779.44232	12288.08957	12286.26493	13415.25037	12452.41493	13518.87151	13609.00812	13586.35049	12477.7621	13418.66923	12971.15196	14109.72662	12688.76056	13613.48788	13517.7744	12762.00159	12323.03177	13704.96683	12439.61843	11886.67691	12912.95108	12454.1657	13099.93375	11541.12814	13288.0403	13520.77129	12416.59348	12627.16055	12743.31014	11324.11367	12875.20209	13242.27503	13311.68613	13643.8369	12882.3208	11700.94598	12204.63316	12773.17246	12623.21574	12394.15314	13547.87807	13467.17231	12601.52706	12540.61691	12673.20034	10812.48479	12801.50044	12763.35945	13020.49624	12310.02777	12036.08927
3000	3300	5079.90809	10844.25333	11178.6495	7597.8791	9887.36065	7947.24954	11314.03498	12084.88197	7726.23833	7142.68609	9772.51213	9894.52428	10426.07965	7686.97447	9125.87357	10789.87903	11811.96087	6568.43784	4838.3493	10177.1465	11097.27614	7719.22186	9838.61077	7790.86732	10575.44464	11509.78696	10042.12474	9645.52878	8992.07008	10300.50105	11817.71016	6560.96819	4932.18441	5889.42438	10053.37161	8047.7397	9415.33514	9183.12919	10752.61541	12068.12495	10685.21619	10802.62183	11191.85282	10347.97182	11519.9353	10315.84225	11401.67182	10615.69078	10436.78056	11375.59738	11590.34556	10428.20913	11144.75595	9524.82634	9904.54797	10912.83992	10715.56944	10346.53739	12287.68871	9667.33244	10894.1706	10427.53564	10778.56221	10838.69693	10995.23262	10174.50604	9388.55695	10957.04005	10465.452	10225.54045	10872.60715	11528.03151	10984.17951	11460.62675	10568.17955	10500.16582	10788.30655	9720.68801	11304.69385	10153.55151	10734.28829	10872.66874	11097.60664	11427.51391	11185.20133	10971.24715	10427.60261	9465.37382	10490.28446	10352.65341	10444.8068	10631.70995	12136.07529	9166.42681	11227.91155	9732.21748	10615.19627	10549.93214	10833.81505	10112.32993	9327.50965	10147.92676	10086.34111	9202.32598	10511.94839	10642.85317	10562.5519	12389.15275	11781.67476	13269.86945	12448.91033	11871.28064	12275.12721	11793.24039	12588.56337	10863.98918	11632.19454	12752.38064	11639.41827	11513.36615	12835.65736	10271.00852	12124.91124	12529.283	12718.54184	12080.38809	12335.03888	11471.79831	11404.21061	12581.3806	11790.47734	12409.95154	13008.89865	12728.68418	11810.43832	12605.02018	12436.72574	12288.54528	13384.37633	13110.26326	12727.08291	12196.79983	11302.75386	12797.18536	11289.75152	11338.18054	12314.03929	11746.66519	12335.7657	11290.83442	12673.88515	12954.82538	11500.54951	12568.16155	12223.44653	10960.75956	12328.07014	12238.75414	12686.865	12665.37507	12274.19232	11287.92676	11711.25356	12017.64141	11901.85963	11650.77021	12987.83207	12298.30916	11628.54935	12028.18584	12248.89476	11756.88143	12258.09704	12539.6133	12266.13444	11720.18776	11576.80732
