pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-11_ses-retest	0	30	30	15	0.6690941254909232	0.6361081693692325
sub-11_ses-retest	30	60	30	45	5.040104797468572	0.7935966996125247
sub-11_ses-retest	60	90	30	75	10.426517676639776	0.8996954383163412
sub-11_ses-retest	90	120	30	105	15.9883655853988	0.98059786199025
sub-11_ses-retest	120	150	30	135	18.887520022950476	1.0144718464718436
sub-11_ses-retest	150	180	30	165	18.753051152626796	1.0088362298402467
sub-11_ses-retest	180	240	60	210	18.10704829357704	1.181559141491267
sub-11_ses-retest	240	300	60	270	17.112996094763403	1.1533978989587577
sub-11_ses-retest	300	360	60	330	16.086765961424252	1.1249191834437822
sub-11_ses-retest	360	480	120	420	14.505051092100825	1.3043454352358748
sub-11_ses-retest	480	600	120	540	12.656718931273485	1.230583636261004
sub-11_ses-retest	600	900	300	750	10.868823106922004	1.4921605937704083
sub-11_ses-retest	900	1200	300	1050	9.28385840033248	1.3490341583960461
sub-11_ses-retest	1200	1500	300	1350	8.306657602526471	1.2435561355744433
sub-11_ses-retest	1500	1800	300	1650	7.686303786640151	1.1621982594984042
sub-11_ses-retest	1800	2100	300	1950	7.159562095635903	1.0921215152126977
sub-11_ses-retest	2100	2400	300	2250	6.769899661909294	1.033657394942781
sub-11_ses-retest	2400	2700	300	2550	6.390472672476422	0.9810617366551035
sub-11_ses-retest	2700	3000	300	2850	6.0990482709715925	0.9362713566640521
sub-11_ses-retest	3000	3300	300	3150	5.835274818965664	0.8965109091958816
sub-11_ses-retest	3300	3600	300	3450	5.6076127653760075	0.8614856511343053
sub-11_ses-retest	3600	3900	300	3750	5.431642185330714	0.8310776844354899
sub-11_ses-retest	3900	4200	300	4050	5.250546772397918	0.803325626105562
sub-11_ses-retest	4200	4500	300	4350	5.088836780378123	0.7785691879339114
sub-11_ses-retest	4500	4800	300	4650	4.999803583874662	0.7576287362764886
sub-11_ses-retest	4800	5100	300	4950	4.767141493272373	0.7356750461358476
sub-11_ses-retest	5100	5400	300	5250	4.628998703661444	0.7175544670774522
