region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.030102803967899	0.010240577154007275	-0.8382917643793677	0.6164281849846338	0.3422438243377856	0.03422438243377856
Amygdala	acq	NA	TRUE	1.4975037385025056	0.011433973805034721	8.22723801796977	9.681957967333771	0.7284975298535098	0.07284975298535099
Caudate	acq	NA	TRUE	1.5189781729428822	0.011087546229620748	0.3744561101596373	1.8291760595236388	0.3786399458485921	0.037863994584859215
Frontal	acq	NA	TRUE	2.02134251617449	0.012752321808502144	1.744249084517926	3.1989690338819274	0.42442493439051776	0.04244249343905178
Hippocampus	acq	NA	TRUE	1.5498416872427143	0.011486951203192606	3.740493172698943	5.1952131220629445	0.5012419061342789	0.05012419061342789
Insula	acq	NA	TRUE	1.9590307038818309	0.013454034192312291	2.79693073277649	4.251650682140491	0.46333884255874885	0.04633388425587488
Occipital	acq	NA	TRUE	2.243931126781289	0.014378809162807479	3.8924561914685016	5.347176140832503	0.5076297869356483	0.05076297869356483
PCC	acq	NA	TRUE	2.1498139392473368	0.012607365274298295	2.2985363545649333	3.753256303928935	0.44448920233518463	0.044448920233518464
Parietal	acq	NA	TRUE	2.045575230319425	0.013237962170954735	1.7324058643744795	3.187125813738481	0.4240062611984212	0.04240062611984212
Putamen	acq	NA	TRUE	1.929611093726318	0.00667776288395211	1.6997389091774338	3.1544588585414353	0.4228535813879299	0.042285358138792986
Temporal	acq	NA	TRUE	2.2332466126762793	0.015379355498927341	5.445251351016461	6.899971300380463	0.5777562186452131	0.05777562186452131
Thalamus	acq	NA	TRUE	1.6889199951740859	0.004030142726105324	-3.5696420595325034	-2.114922110168502	0.27257420667588045	0.027257420667588045
