region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.0429933707199455	0.009821203937069275	38.60817972071337	40.06289967007737	10.637419150399213	1.0637419150399212
Amygdala	acq	NA	TRUE	1.4972741164776355	0.010243950691203006	46.089775438539036	47.54449538790304	19.842859177780404	1.9842859177780405
Caudate	acq	NA	TRUE	1.52058741128636	0.010127042650540067	42.55906742939861	44.013787378762615	14.785079580832969	1.478507958083297
Frontal	acq	NA	TRUE	2.0375148284525997	0.011819145739026638	41.80944386582063	43.26416381518463	13.889732602907525	1.3889732602907525
Hippocampus	acq	NA	TRUE	1.5564847864802505	0.010455182738268287	43.549819790236505	45.0045397396005	16.057583537999697	1.6057583537999698
Insula	acq	NA	TRUE	1.9738400131523526	0.012945859013727273	44.123618543496775	45.57833849286078	16.844055333254765	1.6844055333254766
Occipital	acq	NA	TRUE	2.260292658265782	0.013534694056178383	43.994796749301344	45.44951669866535	16.664199000372626	1.6664199000372626
PCC	acq	NA	TRUE	2.1645621858265267	0.01179927724551898	41.61087770554104	43.06559765490505	13.661787819822793	1.3661787819822793
Parietal	acq	NA	TRUE	2.0617602568012914	0.012496662081662491	42.646936245004596	44.1016561943686	14.893739205968943	1.4893739205968943
Putamen	acq	NA	TRUE	1.936187817545102	0.00612747856351781	33.23797884335952	34.69269879272352	6.799582094882616	0.6799582094882616
Temporal	acq	NA	TRUE	2.2517259933277853	0.014570182880150877	45.55319353569381	47.00791348505781	18.975127539084298	1.8975127539084298
Thalamus	acq	NA	TRUE	1.6934749009850298	0.004154829524699161	27.316224712616453	28.770944661980455	4.1511343853726554	0.41511343853726557
