frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	32.5445	12.97404	15.43043	41.8833	25.15676	24.75745	11.2234	24.59982	11.39479	37.39385	17.58923	115.14129	19.58887	43.72563	16.95635	35.73715	16.08467	43.95009	16.60356	21.61004	52.16126	44.18683	68.71977	38.80327	23.62691	21.27784	38.41887	81.47113
30	60	5174.76487	2826.54936	4585.328	4483.5572	4009.72733	3810.43135	4359.06987	3068.39503	3513.21712	3848.1071	2257.99223	4855.6705	3614.03068	5114.7971	3803.40958	4938.31327	3710.96131	4134.39739	3498.36699	3357.63438	4160.2708	4900.92115	3621.74414	3421.6511	4013.99052	3524.01794	6537.66122	2529.41646
60	90	12658.13516	15748.88845	12670.9326	17727.35373	13147.39831	14975.91602	17198.80409	14285.85295	13923.42867	13130.65897	10561.31736	20043.85556	12305.29251	15458.44837	14015.10376	15326.37629	13856.56391	14188.76612	13503.03471	11717.45974	12591.08878	13068.92374	12638.37793	11592.83527	12776.23104	12518.17521	18339.20071	11757.19073
90	120	25629.64933	19890.23029	23892.67726	29753.9456	22426.7983	29252.09134	26572.46589	25544.17051	22845.00505	23589.26127	19643.58393	28294.75819	24350.40791	28543.46799	25636.73483	27682.81093	25123.92477	26850.87104	24565.10132	21059.57578	21641.57765	19293.27369	21272.36654	20745.53391	19993.2871	21399.12614	27084.70917	24888.20786
120	150	31548.63291	29984.07791	31890.99064	37471.8255	31321.71074	35543.57141	34311.13535	35857.61267	36100.60825	32272.24979	30367.01585	42816.0111	34565.99892	36226.87805	38589.78602	35418.49688	36783.9105	35812.42711	35955.20364	34155.396	32754.336	33976.75662	31949.51888	30109.41486	29410.60911	27959.86779	32782.32172	34536.07404
150	180	42737.69197	30323.9264	31643.4473	38947.31658	34146.59261	40738.41988	36223.31671	36599.81598	35578.60175	36151.42987	31437.7396	35391.37557	35024.89538	37139.23208	37564.87359	38144.03542	36389.94393	38949.34305	36010.45913	32233.73597	33455.38123	32804.70898	33025.65039	33835.67614	33856.29814	30631.7792	36841.38733	33654.85458
180	240	32236.00268	29762.87735	37297.78664	39585.02164	35295.80356	39828.81342	40569.64829	38731.99583	39296.03923	33863.00932	33543.28659	38793.17269	35418.16514	39018.39912	39287.08473	37757.57645	38915.70444	37364.30173	38805.87069	36276.33526	37610.5885	30889.29445	31160.50977	29843.34055	33158.16346	28444.70181	37134.03174	34335.46106
240	300	33926.11451	23985.92983	34979.6473	39470.20261	34277.10487	40891.63753	35209.06199	39936.37665	38043.31687	33735.68907	30280.10228	34441.52055	32537.81803	42367.41501	36368.5674	39638.98653	35979.16994	38108.80781	34903.11907	36017.01642	34731.14528	29906.30108	27557.6849	28442.50692	29827.28246	27905.94108	35542.22986	35313.18774
300	360	30368.15565	29837.22642	34753.34287	37552.71388	30936.65724	36967.92909	34322.98224	38897.12134	36502.37243	33990.48259	29177.88694	32619.70855	29788.51891	39936.18617	33483.73356	38096.02822	33558.94148	37334.79114	33077.10159	36632.59915	37806.97339	31965.80375	29359.35807	30888.69176	34260.66753	29885.55995	35834.03302	35077.6646
360	480	29123.81455	24228.82921	30230.73541	33296.70117	28554.69018	33894.33531	30693.71998	33311.18071	31018.60694	31387.6312	26976.65279	29646.16864	28933.83775	34312.78089	31382.21903	33185.39493	30887.55636	33863.52543	30361.92463	34981.01461	35029.21523	29590.13235	27586.47266	28506.63255	29491.8678	25436.42488	32092.94299	34785.58641
480	600	26088.48202	23660.2981	27320.2323	30232.69075	25054.07245	31431.07259	27970.12438	30915.75622	29840.49096	28701.91376	25775.02684	25188.89062	25665.13509	30454.06687	28220.37248	30018.1005	28122.01621	30354.27259	27994.33155	31975.19659	29615.94195	25305.21319	23023.71094	24225.38681	25183.02505	23343.51676	30717.58936	29728.77
600	900	20416.45592	19894.32885	24329.44295	24133.88381	20828.44349	25219.21713	22699.3882	25279.33102	24422.74276	23291.94146	20857.45852	19493.93551	20411.36744	23719.57479	22337.7248	23361.89211	22591.16197	24236.1971	22143.45555	26645.07478	25668.98918	21589.36562	20379.83594	22070.77868	23231.00047	20851.88867	24147.9035	24646.26562
900	1200	15995.7141	16547.5989	18187.25331	18195.94838	16254.61033	19101.87493	17232.55053	19308.5507	18752.96713	17739.71949	16924.2959	15104.62139	16186.08306	17726.94867	16986.34214	17627.73345	17293.81782	18535.60604	17169.492	21673.39684	19495.7778	17591.77477	18267.76628	19735.75408	17972.08941	16794.62676	19548.25394	19083.80705
1200	1500	13542.94073	14248.13453	16601.24698	14037.3119	14437.63517	15010.7085	14214.33512	15716.55651	15414.75856	14062.1252	14942.80482	12436.74901	14750.93808	13799.9074	14574.22874	13855.03423	14842.00107	14253.79902	14821.24301	16795.60416	15150.91451	15852.16962	16206.12435	16902.47106	14748.36294	13973.68767	16758.37872	14400.51059
1500	1800	11564.91288	11832.29697	14516.88206	13258.67416	12896.09123	13136.32491	12827.56323	14192.72081	14076.3852	12349.86281	12671.71351	11982.12105	13153.44852	13009.6759	13121.2654	12805.46756	13274.61859	12875.71966	13034.4096	16066.1314	13615.44588	13614.80314	14327.70182	14162.45175	12034.3135	10760.46528	14355.14667	12754.39563
1800	2100	9904.97857	10918.93849	12112.32263	11034.55162	10923.70333	11373.44697	11120.36302	12437.42889	11670.29522	10552.28935	11108.43051	9433.26032	11880.32311	10407.0287	10612.32932	10639.2022	10874.75181	10626.79112	10877.01822	13427.88046	10748.96952	12476.93251	12617.84993	12955.97949	10472.54107	9927.88657	10812.63225	10228.60741
2100	2400	8563.59925	11434.29172	11382.00405	9974.00624	10530.73744	10025.27643	10552.32653	10969.02238	11308.49045	9732.82494	10419.58486	9250.24964	10602.13243	9085.69403	10056.1784	9428.24909	10348.15654	9533.36648	10353.0604	11182.03957	9416.507	10465.43319	11372.79622	11161.38024	10187.93221	10091.19497	9785.34834	8862.10787
2400	2700	7913.20026	9518.03826	10135.62106	9148.04037	10187.33714	9225.79335	9277.21284	10265.71769	9734.43237	8796.24928	10737.53294	8903.00491	9856.59701	8437.71568	9148.99836	8651.60697	9459.41745	9080.50555	9426.18588	11001.3481	8716.69871	10000.1474	10844.6237	10640.19252	8002.25266	7898.87196	8320.74693	8865.75395
