global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
405.0807947134618	n/a	164090.45024568978	n/a	759.3823339224801	n/a	576661.5290735532	n/a	298.3721107601528	n/a	n/a	89025.91647946888	302.12385027548845	n/a	n/a	n/a	n/a	0.1595690662496451	n/a	0.0254622869037836	n/a	-0.5101562926897714	n/a	n/a	0.2602594429709716	0.0063351063511021	n/a	4.013357247977416e-05	n/a	0.0065806681792948	n/a	4.330519368598314e-05	n/a	-0.0007491492773463	n/a	n/a	5.612246397484835e-07	0.0001155917070994	n/a	n/a	1.336144275015348e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3073.271450888082	2668.1906561746205	9444997.410843736	7119241.377697552	5251.332145590526	4491.949811668046	27576489.3033124	20177613.1105446	2142.5224838146223	1844.1503730544696	3400890.5984369395	4590402.593651178	2146.5671559267657	1.424727	587.469421	0.0	3.4275042561309146e-14	0.1595690662496451	0.0	0.0254622869037836	0.0	-0.5101562926897714	0.0	0.0	0.2602594429709716	0.0063351063511021	0.0	4.013357247977416e-05	0.0	0.0065806681792948	0.0	4.330519368598314e-05	0.0	-0.0007491492773463	0.0	0.0	5.612246397484835e-07	0.0001155917070994	0.0	0.0	1.336144275015348e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6198.513667977468	3125.2422170893856	38421571.69210348	9767138.91547778	10533.51581877234	5282.183673181813	110954955.5043271	27901464.35722851	4667.034183916414	2524.511700101792	6373159.323950838	21781208.073844347	4663.097431847112	1.809914	746.2969359999998	0.0	3.4275042561309146e-14	0.1595690662496451	0.0	0.0254622869037836	0.0	-0.5101562926897714	0.0	0.0	0.2602594429709716	0.0063351063511021	0.0	4.013357247977416e-05	0.0	0.0065806681792948	0.0	4.330519368598314e-05	0.0	-0.0007491492773463	0.0	0.0	5.612246397484835e-07	0.0001155917070994	0.0	0.0	1.336144275015348e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9417.096495903172	3218.582827925704	88681706.4131518	10359275.420218222	15695.922859100929	5162.40704032859	246361994.39884707	26650446.450034183	7200.362924884795	2533.3287409683808	6417754.509816442	51845226.25005552	7174.827525383623	2.072102	854.407104	0.0	3.4275042561309146e-14	0.1595690662496451	0.0	0.0254622869037836	0.0	-0.5101562926897714	0.0	0.0	0.2602594429709716	0.0063351063511021	0.0	4.013357247977416e-05	0.0	0.0065806681792948	0.0	4.330519368598314e-05	0.0	-0.0007491492773463	0.0	0.0	5.612246397484835e-07	0.0001155917070994	0.0	0.0	1.336144275015348e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10886.839706532444	1469.7432106292729	118523278.79573144	2160145.1051908424	18098.122648428594	2402.1997893276657	327542043.39756405	5770563.827845882	8427.316557484917	1226.9536326001223	1505415.2165506366	71019664.36005944	8380.204860706235	1.743502	718.91272	0.0	3.4275042561309146e-14	0.1595690662496451	0.0	0.0254622869037836	0.0	-0.5101562926897714	0.0	0.0	0.2602594429709716	0.0063351063511021	0.0	4.013357247977416e-05	0.0	0.0065806681792948	0.0	4.330519368598314e-05	0.0	-0.0007491492773463	0.0	0.0	5.612246397484835e-07	0.0001155917070994	0.0	0.0	1.336144275015348e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10867.050071311962	-19.789635220482523	118092777.2524013	391.6296621597624	17800.929477224305	-297.1931712042897	316873090.25311315	88323.78101046223	8571.744810209308	144.4282527243904	20859.520185020385	73474809.0913502	8501.192491629055	1.624871	669.996704	0.6132652035982367	0.3085075001100685	0.1733530641144227	0.0137839978647776	0.0300512848378591	0.0001899985971361	-0.4494348026545651	0.0607214900352062	0.0036870993520956	0.2019916418371478	-0.2416396117160957	-0.2479747180671977	0.0583897019503054	0.0614914608005062	0.0040651228184811	-0.0025155453608137	1.652522352933572e-05	6.327968462311329e-06	-0.0001102258976277	0.0006389233797186	4.082230851510383e-07	1.21497485078322e-08	-0.0025456395049894	-0.0026612312120887	7.082151564195622e-06	6.480280489362677e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10611.487854390663	-255.5622169212984	112603674.48388056	65312.04671772877	16974.415858164677	-826.5136190596277	288130793.72591245	683124.7624910433	8535.026477493233	-36.718332716074656	1348.2359574483585	72846676.97151054	8450.69659180902	1.450663	598.164124	0.4882077561878373	0.2470452775596486	0.0475758385944402	-0.1257772255199825	0.0022634604179642	0.0158199104595045	-0.4146030628996868	0.0348317397548783	0.0012132500943515	0.1718956997658016	-0.0997272372306241	0.1419123744854716	0.0099455218456531	0.0201391220321047	0.0033089698427649	-0.0007561529757161	1.0949281420327567e-05	5.717673226844636e-07	0.0016849723946144	0.0017951982922421	3.2227369084689527e-06	2.839131970612585e-06	-0.0013832624443976	0.0011623770605917	1.3511204309900327e-06	1.913414990080824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10265.787563090244	-345.70029130041985	105386394.29049832	119508.69140519516	15839.269801879494	-1135.1460562851826	250882467.85673168	1288556.5690998028	8555.891115982538	20.864638489305435	435.3331392894058	73203272.78854893	8452.583458011528	1.227844	506.287079	0.185400027503242	0.1012129288850373	0.0565465570315097	0.0089707184370695	0.0031975131121177	8.047378927717868e-05	-0.4486913330372886	-0.0340882701376017	0.0011620101609741	0.201323912342779	-0.1151495407637099	-0.0154223035330857	0.0132594167380932	0.0002378474462666	0.0026150027018357	-0.0006939671409291	6.838239130608012e-06	4.81590392689448e-07	0.0003713563002953	-0.0013136160943191	1.7255872432541665e-06	1.3790550176901304e-07	-0.0008524709717362	0.0005307914726614	2.8173958745005774e-07	7.267067576528611e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9900.620625620188	-365.1669374700559	98022288.77245589	133346.89222125974	14784.86246642733	-1054.4073354521645	218592158.1511716	1111774.8290553328	8488.073429433392	-67.81768654914595	4599.238608878211	72047390.54345316	8381.069527706139	1.217724	502.114349	0.5606687657240292	0.2596598758342985	0.0852586449374257	0.028712087905916	0.007269036536566	0.000824383991917	-0.2998605819491615	0.1488307510881271	0.022150592469456	0.0899163686068897	0.0775015915554462	0.1926511323191561	0.0060064966936272	0.0371144587838529	0.0012359037322923	-0.0013790989695434	1.527458035494037e-06	1.9019139677956683e-06	0.0014272637517935	0.0010559074514982	1.1149405461294237e-06	2.037081817183658e-06	0.0005220184954388	0.001374489467175	1.889221295375016e-06	2.725033095801884e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9246.25573068651	-654.3648949336784	85493245.03725311	428193.415721564	13218.915213374104	-1565.9472530532255	174739719.41837335	2452190.7993449434	8312.622872818849	-175.45055661454353	30782.897816353143	69099699.02571109	8205.758877123173	1.095592	451.754822	0.4783136583205095	0.2322998811731356	0.0323120187119911	-0.0529466262254346	0.001044066553244	0.0028033452286558	-0.2700347979956632	0.0298257839534982	0.0008895773884407	0.0729187921285586	0.1715253387705928	0.0940237472151466	0.0294209418403666	0.0088404650403777	-0.0013339385524067	-0.0025698422846989	1.7793920615968825e-06	6.604089368226975e-06	0.0011122471055002	-0.0003150166462933	9.923548744187817e-08	1.2370936236935728e-06	-0.0026234725920975	-0.0031454910875362	9.894114181770291e-06	6.882608441486775e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
