global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
6.3865784069355005	n/a	40.7883837479348	n/a	7.337816081075786	n/a	n/a	53.84354483969441	5.054142061880871	n/a	n/a	25.54435198167342	9.2627104816239	n/a	n/a	n/a	n/a	1.8411559315930504	n/a	n/a	3.389855164440273	-1.611626037090076	n/a	n/a	2.597338483426663	3.647937031235557	n/a	13.30744458385969	n/a	-0.0174059076322623	n/a	0.0003029656205028	n/a	0.0070301565321515	n/a	4.9423100866552406e-05	n/a	-0.0050922277513016	n/a	n/a	2.5930783471126152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28.769339450031143	22.38276104309564	827.6748923911183	500.9879919123199	45.91007227862831	38.57225619755253	1487.8189481696293	2107.734736628876	8.151547397174165	3.0974053352932938	9.593919811103362	66.4477249683769	37.13647274073789	0.030291	13.551318	0.0	1.2556561363654024e-14	1.8411559315930504	0.0	0.0	3.389855164440273	-1.611626037090076	0.0	0.0	2.597338483426663	3.647937031235557	0.0	13.30744458385969	0.0	-0.0174059076322623	0.0	0.0003029656205028	0.0	0.0070301565321515	0.0	4.9423100866552406e-05	0.0	-0.0050922277513016	0.0	0.0	2.5930783471126152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1615.0240948993228	1586.2547554492917	2608302.827105377	2516204.149185492	2480.613527480605	2434.703455201977	5927780.914772444	6153443.472719771	2881.4094368793185	2873.2578894821445	8255610.899471387	8302520.342937191	2253.3345318262373	0.660508	295.49585	0.0	1.2556561363654024e-14	1.8411559315930504	0.0	0.0	3.389855164440273	-1.611626037090076	0.0	0.0	2.597338483426663	3.647937031235557	0.0	13.30744458385969	0.0	-0.0174059076322623	0.0	0.0003029656205028	0.0	0.0070301565321515	0.0	4.9423100866552406e-05	0.0	-0.0050922277513016	0.0	0.0	2.5930783471126152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5822.956451906507	4207.932357007185	33906821.840799615	17706694.72114804	8247.185214984202	5766.571687503596	33253349.027118072	68016063.97025402	10478.170168570326	7596.760731691008	57710773.6145625	109792050.0815171	7506.70471826711	1.662946	743.963379	0.0	1.2556561363654024e-14	1.8411559315930504	0.0	0.0	3.389855164440273	-1.611626037090076	0.0	0.0	2.597338483426663	3.647937031235557	0.0	13.30744458385969	0.0	-0.0174059076322623	0.0	0.0003029656205028	0.0	0.0070301565321515	0.0	4.9423100866552406e-05	0.0	-0.0050922277513016	0.0	0.0	2.5930783471126152e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11100.510876551882	5277.554424645375	123221341.72044665	27852580.70509397	15741.229450217428	7494.044235233227	56160698.99963236	247786304.60439247	20216.59769623664	9738.427527666314	94836970.71160904	408710822.4114806	14390.638377856803	2.185735	977.846497	0.0	1.2556561363654024e-14	1.8411559315930504	0.0	0.0	3.389855164440273	-1.611626037090076	0.0	0.0	2.597338483426663	3.647937031235557	0.0	13.30744458385969	0.0	-0.0174059076322623	0.0	0.0003029656205028	0.0	0.0070301565321515	0.0	4.9423100866552406e-05	0.0	-0.0050922277513016	0.0	0.0	2.5930783471126152e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15915.004797431347	4814.493920879466	253287377.7022628	23179351.71418533	22365.759237535272	6624.529787317844	43884394.903061405	500227186.2713944	29761.71525316872	9545.11755693208	91109269.17565304	885759694.8106956	20548.50953159577	2.268114	1014.70105	0.3157814847456476	0.1864190994760695	1.7955153080320372	-0.0456406235610131	0.0020830665190381	3.2238752213773814	-1.6361803558440045	-0.0245543187539285	0.0006029145694695	2.677086156849813	3.821006070632123	0.1730690393965659	14.600087391807536	0.02995289239765	-0.0168021291990471	0.0006037784332151	0.0002823115456214	3.645483964158006e-07	0.0069825625974051	-4.759393474640036e-05	4.8756180426680654e-05	2.2651826246446157e-09	-0.0058912054440228	-0.0007989776927212	6.383653534660924e-07	3.470630158368388e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19596.308999607743	3681.304202176396	384015326.40810746	13552000.628961593	27638.0502632688	5272.291025733528	27797052.660030294	763861822.3549726	37517.35700867976	7755.641755511042	60149979.0398264	1407552076.9167323	25490.371004807326	2.020753	904.03772	0.9897268807313496	0.5318525306155624	1.7245138632355577	-0.0710014447964795	0.0050412051631875	2.973948064491628	-1.7039325928537608	-0.0677522370097563	0.0045903656198261	2.90338628098934	3.927046842834912	0.1060407722027889	15.42169690581965	0.0112446453693637	-0.0076471054364146	0.0091550237626325	5.847822155564173e-05	8.381446009436574e-05	0.004645995218742	-0.002336567378663	2.158527157257353e-05	5.459547115032548e-06	-0.0024841480508719	0.0034070573931509	1.160804008022421e-05	6.170991538650659e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21469.607696178296	1873.2986965705527	460944054.6277983	3509248.0065729334	30569.434879613764	2931.3846163449634	8593015.768943908	934490348.8589466	41443.022145487375	3925.6651368076127	15410846.766346732	1717524084.551357	28412.190851850795	1.511163	676.059143	0.2992590191673283	0.1744387133122636	1.6882526391474073	-0.0362612240881503	0.001314876372371	2.850196973588186	-1.7356276789105038	-0.031695086056743	0.0010045784801443	3.012403439800263	3.893419661975372	-0.0336271808595398	15.15871666425642	0.0011307872925602	-0.0045880675638152	0.0030590378725994	2.1050363970133143e-05	9.357712705997463e-06	0.0052424217870765	0.0005964265683344	2.7482986193614363e-05	3.557246514152678e-07	-0.0021861019285479	0.000298046122324	8.88314910323728e-08	4.779041642000847e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21324.259093478795	-145.3486026995015	454724025.88581306	21126.216306697534	30371.165507330552	-198.26937228321185	39310.74398557885	922407694.2736652	41081.795817131344	-361.2263283560314	130484.46029757944	1687713947.5604703	28433.16994110038	1.337513	598.372131	0.5691045873016476	0.2926935258803758	1.5462463953404324	-0.1420062438069749	0.020165773280166	2.390877915103281	-1.7620052366501398	-0.0263775577396359	0.0006957755523078	3.104662453982515	3.976873825658089	0.0834541636827168	15.815525425204404	0.0069645974359816	-0.0032905800707619	0.0012974874930533	1.082791720209539e-05	1.683473794629737e-06	0.0051650808218688	-7.734096520769975e-05	2.667805989643688e-05	5.9816248992586234e-09	0.0027844020546375	0.0049705039831854	2.4705909846861923e-05	7.75289480186953e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20175.52929478117	-1148.7297986976264	407051982.3245731	1319580.1504158892	28500.869162198764	-1870.2963451317885	3498008.4186133253	812299543.0007725	38852.52864020559	-2229.2671769257504	4969632.146118505	1509518981.737996	27056.596438661963	1.271918	569.026245	0.6973185026788007	0.3858289977570345	1.4570728359133795	-0.0891735594270528	0.0079519237008901	2.1230612491566583	-1.8220556364840377	-0.0600503998338979	0.003606050520211	3.319886742443252	4.029857974281484	0.0529841486233948	16.239755292880062	0.0028073200053459	0.0037185857014142	0.0070091657721761	1.3827879618762138e-05	4.9128404821844986e-05	0.0060393380617604	0.0008742572398915	3.647360422422786e-05	7.643257215028777e-07	0.0048031869384589	0.0020187848838214	4.075492407145784e-06	2.3070604765782182e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
