frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	3.86824	4.16808	2.72539	4.86467	9.49081	4.55087	10.62071	6.66062	6.23489	0.98199	3.14633	7.84277	8.60917	9.69832	5.26122	7.32129	2.27198	6.3909	6.76501	11.32629	1.7777	4.88838	4.72769	8.55773	13.97988	13.80161	9.49108	26.20665	6.42645	11.48651	8.47385	5.10969	78.96108	25.49929	9.07222	2.01507	0.87422	5.89151	2.00015	6.01706	27.57647	15.17823	9.68244	9.94021	11.54433	6.79865	4.73491	3.06904	7.86003	7.04463	10.25355	7.14474	11.48417	13.18432	9.84301	5.31747	27.51437	7.45002	14.60697	18.19828	14.1668	16.40592	12.32827	13.14054	19.66626	11.58542	8.76969	10.73868	16.91868	1.70343	17.45402	11.30033	9.55005	8.83287	22.75547	12.95804	7.04891	3.3602	15.83207	6.67197	2.89034	5.20657	9.3148	3.11707	8.78889	11.64729	3.05395	16.08151	27.76791	7.07511	32.10004	9.80418	24.39685	9.2173	22.4106	16.88077	7.8267	19.46633	19.42894	9.67079	30.08387	15.4537	23.88857	6.72481	23.23295	27.11063	2.46017	3.70259	16.50472	13.50023	5.11444	7.09697	7.90571	13.07397	7.92531	3.5635	12.51621	5.53726	7.64519	6.9025	12.16773	11.8645	9.42453	4.90216	11.91636	6.12343	11.56174	9.84302	11.78209	9.59234	7.65699	14.8946	22.67315	7.5225	6.58573	13.56558	14.22789	1.44409	18.99568	8.89392	8.12524	1.45208	12.1894	11.27712	1.8764	5.20754	14.001	5.64003	3.27101	6.96454	6.91647	4.32321	7.53677	9.79142	4.24378	14.12377	17.05603	9.15273	35.27307	8.96898	24.26595	3.95442	20.2396	13.97767	6.31804	13.4342	19.34637	11.9826	32.56629	8.47566	12.14201	8.62708	27.96559	15.04161	6.54562	8.50699
30	60	3262.11747	4093.42015	4445.75517	5176.79753	5619.07739	5000.31346	5947.06264	4200.29342	4507.96317	4438.5733	4291.91403	4915.04351	4706.61158	6363.62105	6306.47315	5541.44542	4738.04951	5583.90825	3356.79465	3893.2576	4272.41997	5389.74807	5904.99722	5249.16767	5761.07286	4280.65153	5036.25377	4827.33907	4920.60048	5466.81628	3304.44682	4797.77023	5677.08617	3018.52576	3814.17964	2926.50331	2233.16072	3811.78973	5029.85918	5984.67295	5378.79012	6266.76537	4967.03695	5202.50804	5171.23267	4751.56208	5978.66567	5181.51216	5727.62381	5322.09864	6399.34957	4667.36231	4765.7855	5584.97484	6357.09064	5093.78184	6253.34276	6127.19715	5318.91123	5923.72788	5354.11766	5906.24976	6524.766	5818.36392	5860.73344	4619.18131	4774.2879	5826.67113	5479.54114	3727.30145	6565.82953	5884.97494	5103.78797	5502.72064	5363.82669	6241.37596	5084.43946	4744.85353	5265.99217	4543.45806	5822.32557	5700.18787	5849.02771	6034.74872	5906.0673	4638.10584	4579.24392	5312.66304	5970.68013	5077.88094	5661.30685	6832.66756	5413.19412	6280.29431	5161.16735	6193.71745	6632.79222	5712.44823	5428.51036	4804.67803	5200.12219	6122.3206	5468.81868	4143.21012	5722.00264	5954.1319	3589.95836	3040.48922	3718.19841	5518.02312	3762.5939	4218.49883	3891.40388	4157.1344	4082.89486	4644.68174	4391.39043	4785.53277	4695.7478	4132.64815	4671.53248	4809.43878	4516.06693	5586.76936	4989.75351	4828.94079	4552.76224	3688.50268	3916.92449	4255.45925	4368.94158	4502.63115	4507.74763	3616.9922	3994.81313	4020.05994	5607.16867	4052.66879	4263.57282	4195.93336	3574.45964	3130.48913	3835.45852	5641.93322	4662.32684	4445.27227	4299.67851	4548.32799	4030.73215	5149.49164	4416.79413	5638.63698	4395.81851	4050.77739	4773.24124	3900.82066	3917.47557	5211.61705	4713.4784	5247.26582	4649.20565	3593.46357	3909.11841	4589.87073	3892.84174	4163.68258	4117.87889	3818.71901	4851.52319	4708.79843	5927.79801	4576.08227	4396.48704	4389.93302	2993.82217	3109.58331
60	90	8933.76504	11915.7139	13747.06239	16179.91612	16923.18897	15306.1033	18402.57406	13541.10585	12716.28162	12157.2035	12618.88829	14377.63954	14413.39084	16526.31624	16030.82269	14598.41358	10397.02979	13467.4516	9535.85635	11802.90038	14334.14413	16444.06653	17374.94519	15161.88297	17581.22789	13167.7422	14380.11311	13053.64049	17475.66696	13168.7332	11723.05313	13776.89555	10562.63371	8826.807	9737.47069	9211.44209	6221.43443	10619.39153	15934.56773	16290.61648	16261.31199	19131.06181	13183.28623	15353.09282	15579.7153	14402.2997	17069.98807	15489.14058	16673.71137	16986.0814	18623.17471	15004.23228	13021.28125	15030.23183	17686.53282	15655.08862	18954.5595	18841.09905	16393.59131	17465.61576	15795.37386	17751.90322	18481.80055	17343.05152	16850.26912	14428.0477	14769.29459	16820.2809	17269.38912	11436.94639	19806.82263	16617.35897	16295.76383	14821.10992	16677.24428	19086.91264	12950.34186	14846.52388	16596.65263	13779.80991	16278.35893	17238.19522	17042.6839	16904.5899	17363.00824	14739.54159	11809.02162	15175.61455	17837.96174	15672.4652	16174.41668	20554.57585	16282.62783	16077.4866	15859.34786	17683.27833	16865.1446	17767.8251	16672.5079	14918.57578	14874.85885	17621.94585	16134.5774	10625.43139	18439.70634	15919.58564	11266.28768	9542.8456	11459.92144	16301.08179	12784.76495	13031.1601	11662.15047	12617.47983	11274.80491	14475.1698	13139.63417	15009.00096	14799.62681	13282.34687	13189.35264	12353.73729	12991.10942	16353.13265	13618.96287	14585.93867	13819.20397	10583.43339	11537.24801	13012.79464	12580.69082	13439.70062	13888.86416	11612.18154	12246.76944	12799.57321	19391.92799	12878.84531	14843.86627	13141.38695	11185.89026	9044.36091	12578.46283	17850.65747	12478.26248	13857.60408	13466.23775	13866.78702	11842.12904	16071.69008	13944.81223	15896.55328	13248.72284	14033.86667	13358.20565	10768.22566	13594.25769	17619.28943	14117.62034	17011.65736	14950.51163	9947.66518	12133.67409	13784.74776	11566.88425	13546.96549	12576.62906	12032.71862	14335.77215	14110.3061	18048.96655	11794.73945	14919.97765	12256.84008	9179.87287	8785.9172
90	120	15858.51073	23812.71876	23666.66317	28365.81427	30963.56131	26999.70202	34577.45798	23479.22057	22082.1884	20723.33851	21583.29788	25228.81552	24396.4881	29665.47507	29388.43813	24086.50041	20701.04785	23829.05138	16423.15079	20968.52875	24524.09273	28795.28719	30108.06779	28805.15265	32036.5351	24501.65977	24312.57997	21063.8774	29978.92233	24156.76212	18916.79076	23870.2806	16229.55229	14554.98995	17640.51105	14617.75613	10870.84093	15558.82697	28926.58939	28158.24105	30103.27938	35115.40216	21498.24686	25572.82165	27497.34097	24452.28121	27940.2284	27574.87618	29180.21803	28904.1022	30979.51274	25707.74864	23346.58725	26902.23782	30703.92203	29830.29309	32508.6582	34151.43575	28555.99132	30309.36638	27606.49092	31364.65062	32225.27725	31337.75491	29626.47298	26267.3032	26159.74768	29827.40555	29442.09753	19142.8633	34368.25343	27778.38967	28855.36549	27136.2398	30791.14189	33098.25021	21925.82667	25217.02026	29566.39744	23613.13915	29772.03263	30069.87517	29311.84062	29992.99232	31080.54348	25293.14277	21179.49337	27136.41541	30248.94051	27525.13071	30219.79663	36881.3668	28763.78052	29530.53344	27915.6918	31167.57825	31151.47443	31633.25795	29452.46988	26585.40071	26147.74317	30979.85384	30852.02152	18629.96093	30380.08038	27601.09685	20522.99385	15768.53807	20836.5487	29866.05175	20450.14586	21985.60188	20989.52004	22394.81459	20087.58391	25790.41394	23760.70938	25990.93103	24900.58608	22378.71025	23724.57517	22039.64431	22729.59659	30754.40816	24010.09532	25698.43968	24496.86771	18539.17364	20598.32388	23475.52727	21769.42221	24134.45658	23474.64002	21527.02725	22372.98597	23237.82747	32176.39428	21537.73038	25256.96378	22925.47655	19718.12731	15933.45937	22681.92881	30909.05431	23350.76052	24104.50878	23371.94427	24741.35092	20225.9033	28165.92829	24559.70276	28208.76218	24779.4304	23655.02028	23919.76384	19329.14296	22577.40593	31407.36316	27634.26097	29960.12857	26340.00199	17969.27011	21172.16669	24001.8024	20263.65372	24441.73855	21929.42972	21734.75924	25298.9544	25366.61704	34499.49387	21820.31475	23105.02249	22370.97619	16524.69978	16138.45046
120	150	21735.78353	33915.01355	33609.45409	40295.37861	41779.61862	38455.01957	45678.58151	34591.15795	33201.09889	29343.36489	30026.41867	34512.14829	31840.90478	40484.08119	42217.36672	33800.94321	33756.25574	32729.61745	21882.61622	29721.14064	33503.75972	40738.7979	43722.22177	38703.11339	46103.80532	34388.52196	33529.41145	29920.29218	38817.94787	32386.62786	29216.83557	33662.62492	19210.03338	19374.12741	26142.17726	21114.0277	15723.87036	20034.88259	42440.30437	37514.7562	41770.32757	46266.33701	31166.5884	37149.27646	39274.35144	33919.32538	39025.98037	38055.32175	40323.87146	40266.79343	42377.96371	36289.42636	31688.55955	36756.92731	42546.59596	40948.63726	43308.11111	47137.46573	39779.83645	40766.52151	39008.71502	44063.91831	43152.77332	43707.94914	41250.44867	36993.30602	36003.53395	41356.69273	43873.87552	28500.90097	45850.12873	37214.99295	39820.93062	38317.44322	41338.7528	46213.45615	30825.1323	36772.99904	41186.51255	34220.1627	40729.92477	41201.21216	39862.43849	40905.08198	41377.41843	37402.46763	27265.14254	39110.79798	41649.83931	40842.05912	42283.70797	51373.53117	40045.99962	43808.17158	38823.99551	44329.75277	41403.62074	44475.45125	41483.51772	37158.66664	36845.11896	42462.41325	43694.50915	26892.06453	44670.95284	36057.80026	30051.96565	20300.74596	29409.05973	39843.10712	30769.51594	32805.81143	30279.97114	31844.65593	26197.00869	36396.2014	32738.87396	37125.95746	33902.12616	33339.6008	32828.27535	29209.97343	33181.96074	43322.93063	33576.71312	36145.53296	35049.12233	24082.1519	29192.87008	32727.53994	28439.34312	34006.49004	32526.58082	30181.79444	31243.62909	33078.05755	45916.21213	32143.33736	33769.48005	31394.06235	26190.94824	23328.22976	29711.15325	44345.98604	32171.81521	33858.38421	32152.9249	34725.23351	28336.1157	38286.27467	32643.77523	38724.79258	33214.17021	33939.9444	32185.86769	28921.56769	30487.14257	43428.93166	36909.06617	41506.61442	35689.31337	26325.37877	29357.2628	34639.33616	27244.39155	33041.76399	31911.65089	30126.18071	34652.03393	33712.11616	48852.44169	32160.5209	34005.96746	31248.35359	22222.40268	22086.68782
150	180	23161.23901	32454.7093	36701.4593	44092.54517	45966.57662	42723.96823	53041.25818	40865.78248	34133.04469	33787.45237	32684.46228	37904.73985	33982.18371	41848.31782	48516.84411	35238.6361	34330.7301	35256.80925	22672.59539	29078.73687	36964.10976	44722.17212	47591.82139	44499.13302	50408.21133	38063.67864	34871.50042	31686.56949	42768.19175	34585.12546	36396.62704	33719.46711	15865.24553	20275.9722	25338.56985	23583.28433	16382.15452	22289.33423	46285.73535	39139.47664	45611.8834	51037.08664	31605.09379	40055.86791	43066.80855	37208.38668	40473.77452	40982.72562	45597.10557	44091.99818	45759.17119	40079.68031	33447.16903	40737.80068	46624.64808	42132.00737	46851.85726	52432.27382	43101.98642	45540.40034	42238.7633	47784.24315	45348.6627	47374.44944	44641.18825	40814.87425	38616.40456	45994.14547	45667.61557	31660.78573	51925.30748	40177.30216	45263.52204	44464.85852	45657.74942	50508.86597	30957.0155	39364.67579	45131.58013	37819.87714	42486.61357	45094.19463	43546.00795	44464.50135	45568.35591	41343.19733	29354.57682	42660.74302	45663.87312	44087.83182	45871.96976	56789.25783	43249.05756	46373.47902	42157.87015	48606.01128	44652.66418	48807.17182	45681.93552	40718.48288	40049.86306	46254.68327	46133.41921	29584.98028	49555.26418	39036.88459	33333.76471	22162.62292	33243.94456	43705.73597	32260.25481	34592.5411	33402.30577	35083.29502	28227.62635	39353.89055	36467.03535	40621.29248	36459.03926	36766.30346	36178.32561	32577.28011	36541.77102	44957.13254	37170.73511	39664.56002	38308.29113	26184.23909	33054.14259	35737.16623	30757.33444	37527.97303	35387.4981	33147.76912	34039.39706	37374.62655	50479.10043	37720.62359	40210.15315	34566.53099	30014.82896	26001.77298	32642.04468	48486.27146	35319.78822	36629.99225	35796.69173	38486.78455	28466.7159	42286.46422	35472.97008	43022.89937	36316.53779	36553.27697	33942.33952	30975.88259	33475.50937	46451.85796	40569.12907	45746.91106	39606.17774	27065.71397	31706.38978	38041.18128	29990.59589	35898.26651	34571.48711	33012.32992	36996.97939	36360.07162	53629.44311	35315.78261	38454.04715	33511.07367	24149.92578	23824.00463
180	240	23349.95916	33591.09528	37564.56085	44134.10333	47925.90906	43199.25096	53972.55238	39621.59481	36432.12467	30766.00028	33504.74641	37444.18552	34181.39723	41366.88863	47134.3595	35580.46848	36570.38672	33452.65443	22270.41328	33411.04592	37186.74923	45163.39299	48174.0179	44114.50247	51537.44975	38504.41123	35802.71711	33881.09884	45397.55575	34780.49791	36112.3731	32588.08905	16846.92301	21041.84505	25674.32951	21412.8856	16217.1121	20168.71949	46998.11108	40301.63075	46049.45631	51536.40649	34033.57427	40845.23483	43533.91419	38060.46956	40586.8263	41273.44011	45253.99117	44645.34042	46113.38978	40528.99241	34308.95681	40033.43229	46031.1863	44518.77807	46816.17274	51990.72153	43352.63152	46131.65899	42731.7748	47957.82274	45601.32363	47765.31954	44420.28928	40854.87032	39471.24246	45443.58389	44645.9579	30124.31485	50176.84325	40157.71373	44686.50452	43260.35742	44800.55944	50638.86068	31688.54973	40986.05286	46294.80005	38625.41288	41561.11586	44660.26203	44586.14568	43913.62762	45321.73446	42505.13187	30777.23769	42708.19754	45338.33946	45257.99497	45219.24657	54452.77981	43582.47002	44531.37565	42463.62998	48831.70927	44622.29938	48917.71886	45497.6642	41863.72663	41258.45651	46658.76432	45711.63737	30959.81924	48069.46946	40005.49124	33340.40149	22850.05695	33525.48869	45395.30304	34432.61087	36664.02283	34129.83153	36084.2884	29141.64086	39925.87196	36716.9262	41420.1483	37491.92582	37104.65381	37047.91606	33115.40612	35730.75636	47056.81383	37963.10443	40505.24561	39033.13245	27735.12845	33267.98832	35823.13402	31519.20673	38066.44763	36340.97296	33624.54057	34416.73886	37158.55891	48903.49359	35664.164	37797.69092	35348.80897	29360.52117	25273.44248	32464.91083	48429.90625	35981.70072	37863.96095	37067.49952	38740.86049	29260.38939	42567.63566	36470.72821	42771.24967	37310.93079	37730.7549	35473.78964	31792.31825	33540.05783	47407.5667	39703.95546	44308.70895	39771.25036	27447.58208	32537.66464	37869.02185	29388.71229	37018.26696	35738.6088	33683.56422	38858.07081	37157.04178	51439.67319	35010.14579	38441.83586	35103.65709	25034.87984	24782.59818
240	300	21505.6202	31393.81724	35705.62071	42733.83922	47348.16548	41006.39514	50168.12217	39761.95823	35767.68858	29537.91644	33118.05828	35863.75014	35286.51667	39632.51229	45884.60095	35087.34319	36112.65649	30137.86014	21024.36515	32676.22036	36818.2919	43583.04454	47302.22527	42245.55748	49879.12	37134.87539	35263.55324	32848.54515	43732.07335	35414.92825	31550.70819	30625.66212	15052.9051	20221.41423	24544.33382	21018.71177	16518.83066	20889.80217	45723.70194	38692.85246	43270.60164	47736.31618	33173.29704	39503.5131	41303.79936	37622.61117	39185.93156	39693.77558	42449.58893	42834.32414	43203.92909	39127.61975	33899.72625	38770.61853	43357.17696	41446.64115	43816.53551	48383.1242	41188.35492	43932.43191	40685.33344	45488.38029	44433.71872	45074.29063	42158.30285	39006.5556	37574.48387	42838.37893	44901.32808	31313.36464	46807.5175	39505.50513	43067.05414	41365.99761	42695.13179	47158.30016	30708.72959	39797.98022	43920.60136	37996.67355	39854.8652	42793.71353	41640.53666	42180.74311	44063.6603	41124.75335	30103.0133	39260.85279	43008.2654	42332.81007	42778.89398	50930.33221	41742.77454	43066.63559	41022.40519	45809.62333	43951.18318	46150.2959	43225.07811	39706.06824	39313.19104	44128.10022	44796.66794	30686.98677	45739.45733	38256.0414	32389.25701	24002.42562	32974.0102	41860.70663	33692.64094	35440.70681	33322.62934	35535.64371	27368.09955	38468.67367	36290.79139	39750.8333	36379.46976	36655.45622	35780.27257	32553.35775	35441.44348	45135.495	37494.19248	37693.89265	37787.508	26348.25717	32629.89498	34658.98856	31094.74968	36896.29587	34702.37239	32681.80175	33541.18685	35433.06523	49422.39928	35817.47189	36658.46197	34507.0558	29100.42572	25083.39544	32264.11553	45171.97024	36012.99528	36864.16315	35459.74677	38227.53256	28255.11581	41091.83625	35067.18754	40673.04148	35864.76563	36383.81575	34550.14323	30207.91462	32806.3885	45372.79241	38244.41332	41341.65225	38575.24224	27172.674	31837.71733	36533.9346	29677.19931	35672.31148	34423.57535	32916.39422	37283.78654	35464.38084	51098.72787	35155.66569	37605.24626	34074.72087	24418.08401	24652.34844
300	360	20614.22275	31449.49697	34442.84162	40171.56238	44002.64639	39159.75455	47971.52239	38520.52175	32342.57422	27147.40012	31132.57131	34172.41294	33473.13798	35966.46799	45423.34847	33598.23943	34042.43188	27525.02543	19250.15565	29416.76323	34578.72103	40960.96767	44510.31729	39168.06901	46606.09101	35766.92568	33497.35214	31172.97186	39998.12486	34236.31791	32115.6201	27662.90502	14555.19966	19026.34728	22071.38064	18220.29596	16522.30977	20419.50102	40643.43084	36151.39434	39449.87975	44266.22634	32510.86602	37256.56195	38361.02917	35296.12637	36677.08183	36915.15793	39967.99569	39775.55969	40684.17314	37551.53004	33272.22749	36216.49697	39989.20467	37902.5052	40750.0208	44484.4217	37376.77902	41131.9024	37372.67204	41480.4037	40914.72778	41679.87693	39317.34452	36480.80412	35894.11621	39733.46219	41029.13841	30365.95441	42951.60048	36824.00088	41862.08062	40028.07041	39591.58445	43503.49864	29867.73825	37454.51435	40453.07063	35639.90509	37646.39027	39750.1352	38833.18251	39093.44364	41143.38719	38164.1076	29526.43791	37771.26474	39818.69258	38532.4149	40315.35698	47209.2561	38103.03742	40849.26088	38338.29514	42604.97967	41988.68093	42833.70353	40038.45253	37511.19209	36859.3158	40984.01273	40397.16891	29156.50795	41526.18799	36197.3314	30635.63414	22664.90439	31592.81782	38989.65803	34576.72794	33485.37351	31160.76088	34461.38653	26361.91859	36292.64038	34911.84249	36393.84292	35080.81812	35475.54627	35432.14322	30658.49947	33451.11038	42578.67008	34834.9161	34369.20687	34794.59846	25390.54135	30598.22153	32324.83089	29292.9097	34815.94503	33093.98537	31778.21766	32498.3756	33844.22884	44806.79741	35234.79464	34869.07052	33306.12967	28342.77742	25321.52968	30938.36991	42025.9665	33616.95985	35096.99602	33358.24598	35523.95345	27549.89503	38213.94703	33885.22125	37968.44214	34107.17622	34284.86451	34652.71843	29280.02523	30630.68554	41939.21195	36454.85189	38287.61911	35372.99738	26394.44655	30646.79018	34579.09125	28848.14072	33913.17509	32932.07956	31635.05466	34832.48125	33433.11452	46934.00757	33292.06175	34351.00962	32088.71494	23966.06234	23413.77797
360	480	18811.30105	27807.89041	31995.86061	35823.59755	41267.99107	34921.45926	43659.30328	36660.65984	30356.73435	25276.66383	29343.96264	31435.38497	31297.17556	31620.6766	38590.40188	31402.50808	33361.7489	24434.56048	17756.08724	28050.65923	32002.99408	37114.61853	41080.29932	34981.97329	41437.43886	35876.64697	30121.50376	31114.3096	36438.56538	31260.75023	30155.23828	24769.74474	12971.35788	19236.59751	20218.46135	17992.43442	15285.32597	20277.19737	37943.05639	33594.50237	34418.12068	39356.94933	29238.78029	33784.03264	34513.16897	32158.0647	32784.17218	32804.59822	35718.80593	35103.69882	35742.11342	33822.68117	29461.06223	32152.96189	35504.06525	33333.1155	36438.8044	38724.91309	33503.33185	35884.49352	33463.38	37019.01697	36515.32724	36944.19821	34787.88034	32441.57846	32283.0833	35638.38936	36703.1519	28550.42146	37669.05636	33589.16767	37572.976	34581.79951	34610.94597	38184.08408	27818.11898	33716.01629	36158.42133	32617.83183	33665.70028	35774.25887	34211.46823	35313.00903	36701.99108	34679.68078	27098.10596	33551.0988	35737.76457	34140.47912	35132.51392	40589.98883	33474.03425	36389.33826	33784.61927	37281.93808	36336.71945	37780.71778	35151.95315	32987.78289	33363.99647	36512.72112	35804.69024	28005.36396	37106.33674	32837.56882	28795.51286	21943.39644	28686.91738	35409.98882	31644.89061	31314.07495	28745.50071	31702.84786	24692.93105	32408.5033	32172.06087	32595.57597	31624.89344	32292.95879	32000.49274	28646.26984	30490.78812	37935.93692	32199.44215	31293.93831	32013.13716	24371.98848	28719.42685	29902.10386	27179.99073	31577.12558	30587.70024	29098.49958	29588.84007	31326.99506	40382.2186	33088.62866	31915.90596	30901.08733	26441.60726	23137.3334	28642.94383	36912.93884	32135.8204	31764.69642	31113.14388	33251.00154	25178.99817	34551.05682	31692.92248	33652.55643	31890.90911	32074.58487	31099.15427	27200.0886	29528.55364	39078.60511	34198.49186	33760.57252	32305.45162	24443.56189	28507.63627	30857.01348	26917.62998	31488.09143	30225.29282	29160.54161	32490.4519	30945.31636	41376.87423	31605.86608	31190.8761	30271.54333	23135.21952	23006.35548
