frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	40910.78101	43811.31333	46750.54514	51529.77097	37869.74653	42490.77014	39281.01207	41885.89079	55574.42548	48138.22613	45535.36054	41863.64169	45552.33193	53123.159	43837.07552	48934.898	40327.14022	40769.3802	44083.49805	47242.6781	50124.42301	38732.57422	49717.56128	40454.7996	42582.58724	45453.86865	52622.05488	36924.82699	40454.81099	45789.39995	37187.60699	51602.73502	46656.07714	43413.31923	40110.63802	45221.51991	53519.32736	43378.43186	47981.82879	41013.03699	41558.9994	40589.71191	46288.13271	50272.51547	37810.18099	50028.23964
600	900	34533.69256	39159.32446	39319.95074	43767.90077	33859.23806	38322.17102	35251.67265	33683.22673	43402.00084	38732.64203	40120.45977	36100.74964	37032.25826	44285.0511	37989.11922	39551.39005	33046.47047	36833.06921	39267.28516	40640.66835	42663.30537	32790.83956	42119.43081	36660.75923	40784.60482	37360.823	44778.17911	33023.20996	33003.22311	37205.99667	31468.54622	44525.98624	39489.26076	36080.7089	37534.94401	39296.82238	42756.13388	35585.41088	39844.4049	32959.32345	37585.53641	39762.24902	40682.78324	42421.59445	31837.02474	41212.73529
900	1200	29346.95213	31473.7752	28752.33789	34824.90502	25063.59375	31523.43077	25583.70971	26000.15735	33938.8773	29935.01029	31986.85755	28735.6147	29715.3175	33806.25391	30062.79838	31733.57225	25641.17748	31572.97459	31177.1123	33623.64728	33884.94984	29648.55608	35071.22069	29254.96606	31657.49231	27888.04126	35964.45626	25608.0175	29444.28889	28599.70861	26036.82183	34227.85617	30435.80641	31389.05777	28804.36979	29661.05288	33000.14756	30662.90495	29952.39028	26145.76784	31534.61288	31146.56665	33373.80544	33930.55505	27715.60547	33662.04107
1200	1500	23426.99634	26541.49651	23189.84266	28179.29405	20408.39562	27388.9894	19371.51482	21047.47266	26714.72202	24097.39997	26801.07282	25344.13725	25118.00514	26410.15612	25501.40644	24426.2992	20192.92803	26178.86164	26984.82471	27569.09648	27518.84299	24339.58733	27928.24705	24899.23129	27784.45138	22027.31299	26626.81613	20707.63005	26169.75391	21062.75492	20705.02279	25820.55273	23488.7174	26242.76053	26431.80078	22583.71214	25166.73741	25239.81048	24386.52618	20962.05184	27280.92377	28673.82764	28090.98276	27227.5801	23747.35938	27847.51179
1500	1800	20005.29369	22141.95937	19103.79677	21679.36296	16826.99463	23718.51914	15298.06132	18313.20826	21815.1436	19143.19928	21624.64336	20845.57404	20188.74039	21417.88434	21829.8772	19501.85311	17178.6437	22986.07088	23580.69482	23894.22477	22729.08948	22566.63198	23716.76699	20296.28347	21665.99985	19278.34595	22276.57916	17453.98881	21901.40791	17603.22807	17273.59939	21547.59588	19185.82958	19990.73381	19969.72982	19443.698	19959.55624	20297.04854	17922.88221	16659.39354	22995.31532	22116.68677	22908.02611	22556.01314	22923.05143	22927.75663
1800	2100	17161.78603	18021.45967	15898.92784	18477.40278	15308.12609	21274.25179	13374.50848	13317.44531	17748.99065	15761.16654	18308.41525	17183.28249	16560.46637	17402.07585	18218.31454	17205.35574	14169.50932	18819.94027	18762.65381	19976.1404	18792.28756	19113.37305	20279.54845	17327.88653	18064.87124	15062.91089	17696.54404	14359.45516	20955.70846	13815.4778	12438.06434	17185.99062	15551.46016	16717.78885	16915.99349	15841.76906	15733.28024	17614.73535	15802.22225	13692.10326	20542.25202	18145.84424	20019.56433	18753.79066	20475.97461	18889.89595
2100	2400	14033.43774	15383.82545	14091.92144	15678.28548	13662.47553	19081.08153	10612.09812	11451.88744	14207.62474	12877.59404	16477.78474	15336.84047	13875.11823	14180.69407	15497.48295	14276.93036	11872.36983	16578.51001	16170.65869	16394.04302	16044.29744	17387.60073	17026.29908	14463.82561	14721.87469	12250.03552	15326.12141	11523.69751	16508.76507	11043.43146	12313.37446	14762.10335	13071.87249	15277.61959	14381.69206	14102.46216	13026.65437	15517.78018	13017.16912	11013.9813	16930.11632	15691.54175	16508.56325	15614.61392	18680.41406	16062.62228
2400	2700	11306.59027	13192.86877	12571.85428	14004.88106	11469.01877	15223.43674	8588.67315	10810.60088	13151.81209	11596.05418	12143.39147	13622.3362	13390.22564	12330.77505	12483.67671	11771.24379	10143.94481	13843.33375	14636.56567	14456.3575	14194.50985	16392.66532	14664.89033	13128.91726	12078.65012	10583.53052	12372.80223	10143.68819	15124.50394	10011.2365	11058.49414	11663.03509	10717.21039	14121.73386	11753.06478	10463.63574	10957.08507	13005.97252	10913.83064	10181.95381	14821.57974	12535.09961	14343.42661	13268.43225	15884.97559	13307.68187
2700	3000	10558.83866	12666.60132	8562.03847	10717.38401	8050.40272	13355.33362	7992.87197	8857.02129	10308.18542	9612.30652	11468.29509	10869.47203	9980.0351	10410.05698	12390.54766	10158.70608	8979.7443	12873.47882	12546.24731	12339.35557	11585.19075	14253.86328	12373.82232	10609.9876	12070.02518	8693.09204	11700.9218	8308.92651	13182.71177	8096.83541	9092.5363	10318.20825	9641.22681	10882.27137	11377.83464	11003.4725	8814.4001	10909.31665	10236.81583	9012.87888	13289.12666	12408.54041	12470.97645	11677.51405	12976.2806	11700.98388
3000	3300	9352.26982	10169.89979	8855.73128	10305.09743	7255.04053	12839.71307	6844.66012	8566.09218	8908.40814	8968.21161	9944.5227	10561.45943	10178.09835	8930.9655	10009.77906	9280.79615	7850.00149	10948.09464	11223.76099	11399.46149	10738.40959	13606.90025	11123.55809	10501.50008	9738.3691	7533.98187	8944.46216	6977.32361	11867.33979	7830.77405	7741.51497	9482.11724	9226.9689	10157.06996	9942.94727	7544.03168	9460.22367	10218.42533	9280.35328	8630.61954	11817.72624	9864.69421	10733.39153	10434.12755	13914.45801	11629.81997
3300	3600	8021.89978	8866.32135	8526.95394	8188.42032	7722.56364	11289.50659	7344.65534	6060.19183	9523.08235	8224.68843	8941.89342	8491.34615	7702.55136	7594.10344	9691.92916	8556.7418	7157.47619	9740.49098	8847.01636	10240.95475	10657.49685	14791.80078	10505.35247	8472.50386	9059.74711	6906.52875	8897.95957	6480.49705	10946.3677	7202.6992	6846.18538	9476.4809	8299.7217	8655.54274	8766.50521	8083.59916	8293.17268	7680.28246	9215.70072	7787.49633	10080.13983	9050.25525	10991.33901	9969.57523	13779.03906	9635.06428
3600	3900	7925.16688	8310.32043	7319.30995	8344.17992	7350.42429	10771.26577	5376.14645	6720.63536	7744.40828	7611.81091	8622.53514	8680.80131	7138.5656	7633.02219	8575.38396	7259.72959	6641.56742	9395.93623	8761.03223	9707.92017	8746.02501	13871.17843	10106.6081	8739.42526	8469.35029	7902.7251	8281.16236	7112.53866	9988.53127	6529.78481	7009.71208	7599.8239	7414.29461	8799.69136	8391.99056	7288.02902	7892.03345	8259.52665	7856.75081	6951.65324	10326.16081	8847.07935	9421.5587	8475.05927	9572.4707	9058.2567
3900	4200	8822.15206	8160.94513	6507.58138	7789.18439	6360.4662	11035.01392	5064.40105	6390.50225	6768.62532	6209.03658	8854.39365	8100.14529	7128.36001	7299.80756	8707.98387	6805.72389	6691.26629	9955.35107	8218.33044	8874.24937	8350.36346	10074.37319	9176.44052	7214.25985	7111.18476	6537.534	7100.20612	6964.65031	10223.65144	7752.62764	6604.7768	6453.68626	6363.10115	7858.91433	6385.35742	5224.16672	6919.10222	7248.0213	6021.9641	6166.78733	8256.14907	7080.6366	8225.45341	7662.32143	9560.66602	7902.76848
4200	4500	8020.82175	7891.70799	5501.66311	7294.62055	5588.015	8846.25108	5618.90582	5862.53246	5797.52857	5615.3827	7233.56981	9500.53267	7445.22392	5120.00582	6300.99592	6635.94476	5336.9342	9258.28446	8628.10999	9200.53697	8175.47159	11733.15974	8578.56328	7837.40676	8551.01539	5674.39728	6492.47474	6634.60398	8447.66501	5749.73871	5614.87278	6945.51174	6420.66273	5704.68124	8022.36117	5892.29031	6687.84047	7480.62848	7237.24342	6167.66715	8855.784	8089.33075	7527.87632	6424.03442	8787.29655	7517.74995
4500	4800	7530.39871	7858.91766	5760.58455	6007.45617	6269.40237	7900.19396	5471.76182	5156.28365	6938.90294	5726.11722	4496.59335	7347.41415	5583.46673	6861.33049	6415.2875	7488.65961	5632.51919	8668.8472	7595.15845	7486.81191	7715.83511	9743.55176	8469.48601	9040.87777	6946.12055	5958.64673	6629.94318	7589.10925	8647.66408	5283.78113	5267.80485	6286.78017	6023.59541	6269.37789	6925.7168	4975.566	6069.88661	6706.13148	6260.14761	5741.06154	8791.73728	7693.89191	8057.42071	7180.70987	7532.014	7348.75951
4800	5100	6335.6629	7872.49309	6508.20177	7231.13985	6169.04134	8673.61696	6002.03339	5570.01594	6954.46411	6577.6972	8245.58656	7692.00169	7170.99308	6167.61051	5910.54489	7284.73072	5247.30847	7680.8998	8333.45325	7283.76494	7157.0288	10095.16323	7966.92729	5418.15706	5705.0272	6441.61157	5911.18626	6479.82717	8009.43641	6158.37821	5065.50439	5732.74336	5396.61449	5619.81741	4179.02458	4159.99054	6292.32913	6211.08249	6343.56345	5572.66236	6421.32096	5073.88962	6143.34143	6685.0992	9936.48893	6485.54806
5100	5400	5452.52669	4456.16907	6654.71549	5992.6818	6454.28662	8486.13972	5063.08733	5242.48238	6610.53755	5480.36237	7264.42007	4957.20592	6044.88849	5573.04791	6212.44833	7085.7793	4687.26135	6019.02685	5846.28125	7151.06067	7517.67998	8190.30434	7819.12915	6239.17588	4983.27111	5178.83224	6180.27016	5220.49267	9247.28136	7128.17198	4318.22173	5952.45648	5562.07393	7570.62133	5602.90446	5781.9014	6089.59058	7052.81476	6636.06927	5469.7431	7012.06268	5619.20148	6308.05418	6277.44881	8872.56006	7232.83075
5400	5700	6107.54364	7053.81053	6128.07075	6771.65324	6018.705	6858.79071	4827.43064	5126.31316	6020.24924	5823.55291	4823.94245	7468.05997	5232.22024	7143.13929	5607.29199	7868.23538	6385.95438	6095.17283	8561.27856	7146.52752	6296.02536	7376.81243	7563.10405	5922.1753	5845.15761	5383.38635	5243.72379	4924.86776	7007.61489	5353.57634	5571.42253	6760.76693	6400.25583	4417.76236	5608.02197	5480.56205	6089.36142	7570.13699	7467.39014	6147.9063	6673.01963	5644.966	6364.63967	5670.95735	8358.70068	5853.87067
5700	6000	5724.34555	5142.701	5530.04351	7895.64643	4912.86599	6474.69016	3516.72518	5199.54516	5750.73553	5200.74405	5987.40669	6383.29017	5119.68956	5452.70149	5775.47036	5528.74741	5170.10261	5311.00878	5658.1311	6527.70308	6510.50558	6608.07624	6732.96716	6091.73478	6230.17958	4090.10806	6822.59017	4269.33761	6983.25981	4826.35439	3374.16612	7456.4427	6085.0902	5997.76469	6869.28255	4169.36319	5302.18216	5963.73979	5144.36931	4672.30486	6356.09525	6503.38336	5989.146	7024.2383	6299.75749	6557.835
6000	6300	5753.08029	4627.14377	5800.28223	4346.79651	5157.43743	6737.99204	3337.9465	5233.79082	5396.50947	4854.18626	5963.06025	2985.17596	6211.65952	5496.64095	6489.04964	5810.84926	5115.48531	5309.94514	3721.53198	5015.14914	4976.75727	8567.82575	6024.65233	6184.21623	5451.54289	5807.616	7758.88871	4444.05019	5178.57953	5657.38602	3247.58911	5768.66328	6010.69294	3725.3879	3884.92708	5916.25693	4772.55504	5113.29757	4013.367	4061.47977	7366.41153	4732.61224	5396.23731	5721.64614	6895.58431	5676.88494
6300	6600	4476.60202	4828.35287	4903.26879	5597.4919	4655.65409	5230.60681	2897.28267	4530.90753	5785.93295	5312.63211	8368.77256	4958.90008	3903.58	5565.30471	6260.70489	4604.10808	4052.82895	4312.61731	6751.73816	5392.29896	5426.01606	10576.51772	6326.36399	4589.56332	5525.61191	3242.47696	4829.90656	3938.80882	6012.09757	4445.11425	7145.87432	5570.71605	5293.23174	8096.66264	6306.83822	3475.57257	4317.41737	7147.47782	3742.0518	4171.35531	6337.3827	6008.62183	6188.18249	5758.77481	10015.74219	5978.02444
6600	6900	5879.14836	4624.03352	4374.46872	5750.04424	3123.01912	8906.31708	4220.73387	7525.17698	4581.17667	4478.39129	7542.91105	5390.9541	4833.35397	7723.17386	8045.27976	3832.24365	5295.7855	5704.78285	4263.60779	5410.13705	5259.17149	5831.98689	6494.14684	4554.03414	4984.58932	4135.95755	4922.44847	4351.16734	5563.72343	3439.46482	5341.31158	4701.46428	4154.08274	4496.20746	5296.68555	3821.56658	5645.99147	5177.7898	4369.13422	5749.98779	6707.51486	4857.86267	4946.42437	4850.22723	5443.33789	5497.55849
6900	7200	5474.67594	3308.42969	6478.59166	4712.92648	6925.18349	8069.23068	3413.94617	3863.70748	5051.09993	3677.68137	4127.41785	3930.00118	4031.46621	4635.3345	6190.9177	3991.27973	4559.05114	6555.70886	3659.77222	6130.07699	5621.71452	5985.94608	6075.90648	4921.43707	3832.27732	2934.39511	5283.7836	3437.27338	5132.75023	2629.98721	4262.88911	4533.2332	4359.66578	4869.9306	4037.85221	4012.20623	5484.4205	4389.11725	5702.35152	4412.62347	5163.47491	4221.01242	4095.03205	3915.60567	5051.94906	6427.95288
