frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	7.37634	14.77139	12.66173	11.23035	18.29405	12.27109	14.67992	25.26868	9.43668	18.39528	16.05284	8.28518	8.80824	15.28348	10.31487	13.64481	10.37856	15.94486	11.47269	35.57465	57.9683	5.33568	3.9331	5.20793	13.48843	31.8913	283.82794	7.53201
30	60	4743.60588	3580.03087	3797.50388	3411.51027	3462.40191	3464.62123	4084.57179	3076.82796	3391.83966	3076.2417	2795.50429	3782.43396	3909.72161	2785.209	4154.0819	3051.05719	3865.35349	2830.10393	3605.39399	2962.77977	4840.54229	4175.88863	3255.3395	2885.43708	4378.15855	4807.01059	7927.71235	3823.54021
60	90	16221.9116	14286.24086	15275.03712	14444.1663	12908.1102	16780.05477	14359.22835	15896.87121	13898.22159	14025.14527	10740.84445	16169.264	13786.77889	15958.74432	14678.96707	15109.02718	14339.11931	15516.61242	13349.64991	12140.73381	14965.57446	12845.9264	15045.85	14566.50906	15922.85195	16676.80578	23086.56192	13291.00361
90	120	23669.5832	23567.98445	25927.33512	26050.4726	25788.06026	25707.42262	29997.36162	24866.95772	27153.58245	23436.79525	21769.1688	30995.16342	23530.26298	26537.37644	26804.50303	24602.33969	26671.63205	25224.20005	25676.44937	25814.21224	29169.65017	25232.71797	23774.16367	23595.74112	25947.67046	23479.24848	33616.89078	28129.08908
120	150	42954.28933	40075.54791	41079.86951	38557.34621	35584.01564	45070.48754	38373.61912	37265.18844	38795.97016	39243.70061	32399.71753	46143.87086	37457.98443	42000.15105	41545.70043	40563.00021	40834.92978	42184.03332	38181.88805	35233.97431	38713.69952	38108.95446	36575.38203	37661.05735	39718.17709	34971.60271	39510.02555	38577.61019
150	180	35406.06295	37779.69207	44443.82195	41570.10463	40660.5413	41690.3302	42533.20093	42369.50175	43160.09054	39058.45212	33715.37169	46290.54139	39657.93042	43676.13674	44108.97761	40808.08256	43432.19964	41842.13114	40737.63561	42219.38114	44583.69308	45976.62701	38066.42344	37945.79776	42420.6051	36677.80384	40200.41945	42152.47298
180	240	37700.64408	38139.88573	44165.54467	43141.43404	40962.63606	47374.96937	41714.3496	46465.01025	43666.42367	40596.70033	37115.61687	46668.41199	41501.13216	45387.07802	44468.74906	44000.52721	43694.76097	45087.0152	41953.13365	42407.93348	44296.66826	42481.51875	39982.94063	40608.30469	44477.16642	37788.18726	42752.71284	41992.41325
240	300	37415.28011	39676.2893	44051.408	41195.59728	40148.54106	46110.36744	41875.78324	46194.18474	43896.66613	41235.15811	36467.95346	45485.02699	38646.66381	46255.16409	42294.72142	43491.63102	42307.97188	45203.00658	40687.60941	44249.27692	43928.42705	43694.41429	41872.65391	43419.09499	45013.49702	39246.91113	43327.44605	41618.80431
300	360	36996.75015	38457.35352	40765.19124	42689.40621	37611.99876	44802.15879	40426.50827	43553.10859	44486.67093	40114.24555	38723.32659	40606.04702	37970.55326	44287.21818	42534.61826	42821.59611	42105.49198	43289.9623	41174.91504	43992.02055	42868.15901	38601.11842	39126.48359	40848.61346	40816.6119	36352.24019	38839.08805	44048.69368
360	480	34526.97894	35774.84377	40586.68988	40165.64029	36527.72839	44581.46385	36369.27001	43897.92238	41459.93035	39174.43071	35661.31071	39718.28886	36736.29034	41793.10899	40315.46248	40052.91331	39929.71836	42793.36745	38605.63283	43914.50174	42300.64838	43458.82768	41290.35938	40890.70472	42434.52272	35462.7497	37485.83129	41994.93321
480	600	29140.85201	32702.75746	37244.65404	36280.78584	33500.17781	39272.93911	34280.81598	39583.3324	37066.37159	35108.43812	31223.97587	36066.33363	32311.90844	39357.13968	35396.33931	37029.15074	35522.57482	38332.53866	34188.36687	41648.50065	39889.8825	39801.01987	38490.66641	39915.74716	39567.78648	33492.19026	34908.43935	36727.65538
600	900	25907.12734	29076.32184	31285.25023	31478.04228	27729.86652	32485.44429	29771.24078	33292.88115	32424.95938	30425.56864	27823.64632	31002.99139	28626.8376	33335.55645	30747.90681	31678.84576	30611.97791	32646.382	29816.35638	34520.28889	34035.87811	32862.46133	32337.41016	32637.71689	34239.39285	28941.65483	31754.33874	31410.24778
900	1200	22611.66684	23932.7331	26344.98542	25494.75379	23171.52622	27584.63633	23964.84946	28607.72132	26207.22438	25211.88776	24426.97175	24801.04596	24159.42229	25913.14985	25416.97908	25501.26471	25472.42495	26713.94893	24994.62681	30061.68973	28797.38334	28608.44286	27512.95312	28101.96422	27311.52663	23243.7753	25575.08298	26403.83987
1200	1500	18139.22981	20906.68656	22936.23865	21167.05074	18885.84364	21814.62821	20641.33735	23560.93573	22496.92042	21293.25937	20827.00071	20638.29857	21235.92021	21478.62253	21240.36972	21507.11158	21457.91564	21815.06794	21161.37435	25129.00303	22589.36076	24272.11334	24658.39336	25130.21387	22759.09903	20024.13773	22847.79255	21475.29915
1500	1800	16546.46815	19444.95569	19841.20069	18060.7466	16903.0069	19750.01419	17375.28192	20430.55259	18709.4908	18280.60415	18605.96521	17935.08487	19251.63719	17695.58404	19040.8897	18103.95771	18892.74243	18689.56711	18540.08588	21537.07284	20305.76154	23045.91981	22445.29688	22082.69922	19760.77972	17367.63178	20091.12421	19261.41192
1800	2100	15399.82091	16092.61727	18852.02027	16375.59923	15216.64462	18230.80547	15891.56023	17514.10753	16573.07327	15890.36344	16997.95119	16359.59312	18380.84142	15794.92566	17185.3928	16286.98636	17231.71007	16609.09656	17112.98265	18833.92745	16437.41786	19285.77818	19335.5957	19368.14817	16707.85263	14637.02453	15991.3877	14888.85346
