frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	241.90576	19.62079	63.17033	39.21934	30.61824	209.5018	30.41308	97.52334	19.20903	42.85066	61.99335	9.30553	76.32588	10.8897	37.64653	14.54326	41.75334	81.29086	47.25857	85.06764	68.27111	26.9332	24.33151	83.64747	27.09992	27.7238	63.83397	155.46302
30	60	2998.80684	2266.95908	2565.38247	2595.97809	2441.17844	2691.05512	3679.62616	2080.10998	2705.50381	1859.13424	1996.03671	3397.96367	1965.01071	2253.74914	2341.39247	2143.60235	2399.38758	1958.98902	2570.60884	1935.68777	2425.13164	1899.44494	1293.37821	1905.67387	2248.23785	2721.89319	3706.20409	2866.64449
60	90	13040.8502	12191.14405	10776.34243	12020.2355	12322.70032	12966.16386	11301.55729	10882.97169	11986.39351	11974.45075	9300.70232	12292.50346	9577.66655	13559.37062	11079.90182	12935.45879	10914.86882	12190.89841	10646.57496	9285.2761	10961.02631	10316.52229	9069.18954	10955.46805	12344.06007	13685.43154	13129.93352	11847.42985
90	120	23497.13116	20412.6311	21499.77817	22994.34939	21274.19653	24596.09942	22740.29961	20020.22856	21301.14978	22504.9884	19198.6927	28948.47383	20389.08654	25416.07034	21459.95296	24786.2698	21196.11273	23462.00413	21228.49921	18643.35793	24176.66312	20944.55982	13879.20579	19457.41488	24253.37147	22719.18442	28947.96253	20931.68479
120	150	29635.95746	27358.01878	35082.22643	33458.36904	32017.81067	31706.54475	35233.16081	28665.6224	33450.5415	31417.62904	29234.39424	33742.67691	33536.09451	33959.03725	34868.93415	32920.09279	34521.21593	32128.90688	33817.54804	30339.9619	32725.71121	33405.52757	25323.65572	35793.29586	33477.6142	29235.81076	32325.95363	30161.30173
150	180	35891.83235	33644.58803	38513.60898	37825.6691	37969.76617	39810.84878	37271.85991	35045.86381	38687.06268	35602.31384	33167.12703	38773.58158	36353.01797	37644.34856	39264.03696	37405.2121	39246.5798	38087.3304	37717.44074	36797.37295	37972.87102	35397.94431	29576.80788	34475.89227	38567.39583	32523.2791	39644.63542	33302.59407
180	240	34343.2576	33513.934	38871.97188	39262.2909	39451.28902	39611.62822	38737.77253	38833.19964	39488.96304	37065.87876	33672.32442	39321.38124	37085.21089	41167.9282	40381.3516	39940.09697	39859.20175	39527.80856	38561.02039	37632.71467	38292.56533	34448.44353	30145.77841	34023.7693	36783.66154	31938.01585	35513.54774	37491.58417
240	300	36391.33157	33808.56548	41000.99839	39139.56111	37903.5307	40105.6949	38768.93368	37602.27882	41983.16319	37064.20748	33922.20393	41445.89543	37475.08268	41797.96986	41339.06692	39780.21344	41160.9205	39338.46249	39406.06482	38018.57514	39025.21731	36855.36886	29299.4739	34269.56125	38375.4175	33383.8736	37852.7262	37994.79114
300	360	33830.53029	32166.95806	36617.90397	36834.0458	34987.80992	38759.80799	35843.33823	38406.6517	37489.84982	37022.20783	34126.67003	36317.00584	33747.93026	39370.97141	35963.10139	38876.18273	36346.70241	39083.56753	35641.63261	38261.3303	38708.20722	35769.67422	32278.2532	32580.53773	36851.25974	32470.40185	38228.8512	36827.38609
360	480	30031.57379	29003.40347	34538.79204	34454.98152	33314.62233	34270.18231	33868.00824	34214.70537	36105.26732	33478.02195	30457.33891	32187.8457	31960.17036	35794.35969	35973.30273	35030.74075	35769.57445	35559.56628	34283.39044	33895.1179	37821.46642	33016.73298	27615.43732	33620.43219	36897.19892	31114.67497	33359.12609	34621.82075
