frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	3.02448	0.22624	2.85303	3.31679	2.8722	1.53324	18.02359	1.81751	1.63551	4.93538	7.38011	0.5618	0.23323	2.66727	2.06884	1.19058	0.15759	1.54353	12.10532	6.68649	12.55903	7.6952	2.27125	20.14937	7.63163	1.64025	5.39796	7.78623	24.41155	4.19745	0.08041	6.43629	1.36777	10.8093	4.26862	0.7721	2.69617	4.58576	14.82624	5.12365	7.04864	2.69417	1.06032	9.36188	4.14125	4.07957	7.84946	3.41277	6.56976	10.74888	7.15597	4.30929	0.54649	3.30464	3.90465	10.24919	1.5408	1.02577	7.84424	2.46157	3.84633	3.39579	3.71172	4.64213	5.02624	5.18367	4.06616	5.71804	15.48967	0.79285	13.43088	7.25895	7.55381	17.19983	11.20231	0.55164	23.37509	8.7621	3.01617	7.14355	10.49695	7.61287	7.80983	1.29013	6.54281	1.79516	2.59986	3.47642	7.49695	9.25368	13.46337	0.75234	7.30672	1.80912	11.95949	2.39629	1.42921	5.86239	5.04505	3.82022	3.49446	5.93563	2.26799	0.62706	42.0748	8.8199	11.57447	2.75932	5.94306	6.68135	0.17955	4.07003	5.4991	2.98658	19.31278	4.14937	3.97889	4.60297	3.6833	4.03509	0.30895	5.57644	6.18598	6.34535	3.10532	1.61312	7.42541	0.45829	4.07286	4.70955	33.4454	7.05868	3.5994	4.37537	2.33526	8.5798	21.15486	0.61305	4.01239	4.06106	9.79629	5.22596	3.56903	0.58175	30.05998	10.8948	3.6979	21.22802	21.92922	3.37025	14.34204	1.66485	8.88236	6.18995	2.94468	8.2266	10.04033	8.40598	15.87231	0.70152	6.96632	0.86572	11.48274	1.82693	3.98842	3.94718	5.09607	5.8349	4.51287	11.13357	10.71752	0.19441	22.47238	8.81388	6.95316	7.74108
30	60	371.37806	743.72042	599.29923	838.71764	887.22771	903.4117	1138.36385	806.82849	948.71928	561.09883	728.18141	986.34579	1276.24402	971.09529	1901.58511	1097.55414	1049.6232	582.37576	432.73734	698.47305	723.2238	853.24745	1105.90704	800.21389	1142.24783	754.54052	800.36733	715.09561	880.85563	801.60804	1379.57117	852.90475	1617.34717	473.57838	427.94842	299.72188	282.68521	760.33916	996.11672	1379.0427	1285.03361	1134.12175	965.90949	801.55945	899.11273	904.04354	956.44639	799.38423	1238.46964	1021.36129	1315.79927	981.63921	1071.47528	993.395	1350.06526	1169.60098	1091.20306	1056.06389	1019.36808	1334.84185	1082.38395	919.67253	1240.08853	1221.17964	1151.9274	907.5055	1296.50391	1072.70958	1335.33424	1281.80881	1818.46055	1591.88148	927.22968	1428.42912	957.5648	1044.56544	995.25721	884.18947	978.7965	768.79926	1128.8325	793.64511	1184.00393	841.61892	1059.68179	880.98733	1048.10604	897.64744	1352.82234	989.85846	1096.41783	1012.8795	939.67881	1086.29524	1081.71565	932.31213	982.03327	1025.08115	1165.3479	902.34634	1274.84329	1179.8727	1096.18411	860.19469	1712.99191	1274.54644	720.82276	794.89939	864.59845	979.4053	650.42286	624.14142	640.78808	792.42603	574.93867	695.96761	870.39393	824.31137	1045.66054	880.95192	924.44131	830.54061	778.38454	1044.54424	756.92557	878.07123	857.60853	769.14687	773.57939	736.40245	1010.93282	894.23215	890.20751	801.66483	952.07186	761.15946	1150.32182	788.55999	1581.28689	925.09613	711.76375	775.46457	674.49282	975.35712	547.36205	683.51104	833.87772	619.7412	703.61711	705.32005	834.53824	681.52483	760.31554	750.25653	870.87043	690.93207	887.08369	892.92073	859.43432	873.26688	877.01926	610.06271	758.44441	722.43773	665.70742	806.68875	854.7167	813.63337	1022.73349	837.46292	803.1405	715.35319	995.62832	760.10064	520.43337	491.72473
60	90	2684.83245	5928.11456	5966.04019	7674.98348	8184.91536	6532.08441	9620.78562	6502.76854	6605.78209	4313.79521	6346.57081	7730.7554	6881.82646	7271.27136	7590.42791	6233.83782	7403.51367	4283.34713	2939.03838	5839.87198	5717.61515	7555.55511	7893.41878	7592.62467	9536.68547	7276.9252	6940.79316	6938.65096	9463.04194	6018.88588	8846.47119	4910.93347	4978.66203	4784.5305	3713.84595	3966.65744	2890.00264	4239.3538	7585.07335	9779.71409	9048.76171	9323.15347	6455.5179	6811.86349	7456.685	7647.2902	8694.78098	6588.48585	8817.2522	8048.3291	8987.92579	7884.11703	6767.41003	7252.54087	9755.89531	8769.47968	8906.59112	8339.34372	7232.43144	9270.06092	8057.98693	8391.88568	9090.78504	9096.98271	8467.50595	7274.26441	8367.58162	8130.07393	9262.91877	7079.38979	10938.82102	8935.00846	7900.71524	8674.39859	8020.90273	9608.44035	7189.06044	6799.75656	7590.23416	7270.09414	9109.62324	7190.3025	8697.14675	8267.48541	8688.92567	7702.41827	6561.94533	7371.15847	9156.9112	8821.24619	9076.20014	8701.70196	7763.07723	9009.94766	7995.46189	7798.91921	8607.1836	8788.85953	8284.92163	7189.77213	8179.5348	8141.30023	9038.06071	7182.19312	11256.06079	8907.72516	5175.66276	5249.6519	5652.61049	8372.84802	5842.47468	5094.98769	5526.32392	5568.71787	5458.22258	5945.93051	6285.35896	7014.30127	6273.56279	6616.70626	6841.04649	5295.63681	6901.81323	8568.72675	6053.20956	6876.91591	6760.6977	5584.13444	5827.33362	6015.37027	5860.37669	6487.57705	6697.0144	6052.18092	6378.40596	5974.26346	9380.10253	5972.85138	9995.9537	6195.62037	5089.48037	4289.97043	5859.34807	8842.8357	5898.45626	5299.05797	5896.26665	5731.45921	5270.40878	5988.79984	6138.53092	7127.47363	6139.25618	6589.77363	6723.74312	5376.65382	6010.42612	8254.11051	7253.87779	7537.40141	6952.64399	5093.75729	5960.81809	5583.80709	4964.81725	6357.36527	6188.78258	6239.23911	6690.33218	5935.91329	7793.116	5885.43828	8586.51317	5824.58509	3493.92038	3531.229
90	120	6087.54665	12559.27143	13572.43108	17104.17228	17740.20808	15188.38282	19720.38591	14612.19986	14203.04424	8826.60341	12932.50378	15564.54563	13867.77449	14838.1682	18729.5228	13424.46734	21100.36719	11629.79824	6686.59842	12803.76966	12926.0486	16822.5274	17385.83486	15884.76692	20886.99967	14906.0612	14943.80035	14167.04083	18175.88756	14090.04094	16350.25415	11221.54726	11167.82001	8157.8421	8120.63263	7846.29053	7621.73277	8162.27137	17814.422	19935.09946	18220.17301	20219.33137	14243.34083	14856.93635	16194.87784	16425.97558	17429.69102	15337.90816	18918.20566	18577.03015	19279.29632	17185.39649	13822.58744	15537.33482	20067.94441	18117.80326	19493.21158	18760.82844	15751.29236	19536.80571	17245.98998	18773.14859	19289.27148	19469.97314	18096.66929	15818.09774	17602.40116	17802.97685	20076.89559	14167.83679	24063.47962	18789.53574	17203.48162	17734.59375	17674.44231	20092.27048	14797.477	14512.28928	17296.82892	15697.11485	18317.8482	16513.8046	18586.62037	17914.53505	19179.55219	16425.11669	13227.10953	15252.84853	20208.40209	18834.83376	21131.71666	19919.87564	16384.57717	19706.89648	17182.49819	17071.20575	17326.55431	18781.3416	18153.90014	15515.22076	17345.82408	17654.05213	20081.28475	14510.72292	25110.94386	18596.55454	12097.53212	11304.30658	12009.83662	18005.63034	13205.74128	11470.61016	12561.5433	12518.96321	10557.65522	14183.65765	14108.9333	15790.71956	13679.2927	14434.68317	14006.29649	10860.96424	14951.52376	17445.41395	13558.35088	15319.87278	14577.8332	11325.76209	13037.12765	13195.27845	13214.02143	14230.89738	14579.88044	13602.44712	14221.20183	13138.08758	19313.75258	12875.6904	21466.79477	13635.07222	11452.13943	9418.91529	12834.99771	18861.96725	13188.66425	11712.17811	13846.3456	12264.62286	10178.59168	14013.96919	13607.43042	16127.22334	13746.97	14253.86731	12725.42377	10838.13104	14323.03853	18269.49211	16521.54408	16941.78557	14662.58666	11700.24452	13092.28688	11997.61561	10749.13241	14076.74365	13812.74951	13655.99907	14796.04221	12972.56397	16606.80387	12802.50395	18544.27793	13467.37945	7867.81799	7804.34285
120	150	9189.93305	19995.26881	22515.80932	27805.8191	28643.76867	24541.04178	32470.45874	24385.94895	23206.13983	14134.00936	20640.41339	23802.6491	22374.14289	23160.78583	28253.51517	21169.75956	24855.46484	15978.8834	10866.41116	19998.17845	20961.58014	27314.1017	28332.73431	26225.07933	32435.11518	24172.62849	23532.59237	21050.5713	28503.0768	23272.28686	23604.1958	17886.08771	13921.95265	14668.66878	12316.27448	11914.73287	9547.32542	13167.35972	27716.28344	30624.85087	29797.35046	33352.80449	21794.80469	24862.81768	27040.50516	26249.5357	28539.99803	24983.3592	29046.31346	28918.38467	29209.80943	27249.8411	22130.43848	25804.51165	32123.61731	27859.9196	30590.02334	31612.46099	25612.2881	31043.49043	27646.75063	30398.42869	30501.89582	30280.44054	28784.13741	25232.46011	27964.27921	27663.33348	31230.87359	22390.05182	36537.71456	28110.58892	28249.11423	26678.35499	28387.72021	31619.85086	22592.76379	23512.57484	27423.47949	24791.74026	28347.24948	26410.96906	28112.49788	27745.85343	29517.03698	26593.79822	21792.78817	24390.76652	30519.8947	28902.71451	31572.85107	32266.75802	26722.34564	30165.22597	27765.95472	27930.84356	27818.19376	29987.80219	28573.62338	24752.24386	27668.53156	28185.08338	31084.39409	22485.16686	37562.04295	29172.32139	19023.78938	17786.3063	19160.51129	30871.25152	21932.6383	18859.39375	19775.09195	20862.66492	18001.78252	21835.15397	22626.0973	24720.18411	21382.76708	23007.59655	22626.93969	18803.20026	23503.4238	28551.95144	21459.79762	25176.5659	23774.50334	17138.56075	21002.93783	21371.21436	20793.46605	21943.9047	22796.70738	21011.53928	22784.90197	20365.23531	32768.50169	21007.12924	33508.76875	21367.47979	18211.49223	13888.7731	19799.37597	30130.79443	21197.25142	18145.8754	21486.89125	19404.91675	16436.15149	22108.09038	21223.70027	24629.78089	20996.88174	22983.36601	21801.9583	17448.52447	21518.83185	28408.89634	24124.3497	27211.80858	23468.41861	16707.2012	20930.49841	19716.27231	17665.58243	21819.84176	20938.55621	21373.46154	23712.65085	20680.64742	27407.75996	20176.20673	28299.42007	20992.12069	12176.05621	12258.57899
150	180	10582.9293	24248.70765	26402.50473	34173.9194	34291.01857	28860.09637	40282.07743	27264.15509	23748.81412	18246.70667	24519.34947	28254.24694	26027.42081	26431.17046	34162.03327	25218.46958	28056.12891	19860.44113	12777.03069	24451.97529	25235.42725	33260.08273	33462.25008	32180.88347	38202.34225	29759.70022	27766.52649	25190.70888	32919.40973	25481.83804	26571.396	21280.03311	13677.64672	14187.3998	14358.27776	14140.06255	12332.88469	14233.71111	33686.6292	35357.34616	36296.35478	39738.57164	26384.15853	29780.51597	32242.81596	31700.2495	34515.82472	30323.70748	34548.89358	35277.74392	34672.02442	32301.85511	26235.66717	29666.45779	37304.52128	32924.61988	36428.25594	39879.56312	30157.70924	37077.99389	32405.46087	36945.71791	35929.91619	36118.31217	33976.48809	30192.56305	32964.56222	33578.66205	37025.58924	26612.42468	41208.11731	32817.84754	33579.14084	32553.18971	34064.97605	38821.26998	26611.77705	28888.71796	33429.24281	30243.54411	33387.21942	32287.2124	33235.33051	33506.44839	33996.20348	31754.56466	25402.52887	29936.65291	36149.39238	33872.89493	36994.08158	38595.92157	32084.03023	36280.75407	32765.38317	33590.14897	33076.29707	36176.40366	34281.97865	29845.68417	32549.11839	33183.09081	35765.40504	26751.88248	41299.07162	33070.07924	22713.13951	20504.00183	22630.28317	34796.79535	26118.71666	22993.00964	23822.59265	24942.65076	20684.20244	27022.05849	26194.58497	30659.73336	26114.67168	27139.83453	25086.10048	21804.76484	28197.11981	34162.68853	25239.61408	31105.46341	28324.41876	21304.50736	24932.55803	26507.06186	24220.78029	26174.35874	26753.5431	25259.22129	26947.44572	24911.935	38334.21398	24765.44511	39110.16812	25729.02509	21683.61344	17143.50584	24155.70996	37008.30181	26897.79584	23496.69512	26156.24951	23812.99643	19319.69719	26941.82565	25752.8808	30390.09779	24714.56589	27683.85654	25749.33149	20425.6542	26585.90166	32974.03002	28624.46312	33133.41138	28925.04594	20169.06895	24856.4472	23695.50911	19707.1039	26517.92102	25195.64134	25859.77011	28656.52267	24858.32887	33732.75936	24875.00061	33100.71375	24092.47967	14569.06978	14835.48797
180	240	11287.13537	22886.40424	27437.33912	34441.99244	34055.71298	30786.27972	40487.47102	29070.02755	26516.31196	17269.37603	25138.43854	27223.49726	25536.23201	25336.07042	34921.31224	25364.94578	33649.43481	18733.8396	12972.59797	24858.39698	25572.16712	33684.99071	34116.76404	33028.95443	39644.43281	31036.74032	26694.39054	26665.28651	34992.28576	26514.6513	27554.96094	20690.39514	12877.20758	14121.09083	13500.59795	13080.84805	12402.32692	14537.26937	34597.62372	34253.75104	36234.41967	40811.09034	26213.77108	30622.35844	32772.98627	32101.41901	32777.74141	31123.01241	34763.47579	36004.18162	35041.89944	33083.26735	26491.67741	30151.1334	37313.70294	33698.43539	36734.4767	40181.1606	31117.57463	35923.81647	32842.43154	36471.26414	36656.10894	36673.94159	34269.12907	31330.34812	32766.37507	33708.47678	36996.78054	26824.82608	41444.31281	32284.07542	33762.08932	31328.61529	34242.32604	38625.24976	24725.22189	29752.76502	33645.5557	30660.81206	33618.39238	33173.41494	33247.25037	33619.82345	34823.17198	32105.28954	26300.67212	29397.29168	36208.39562	33820.32956	36822.88307	39016.59127	32061.85224	35328.88851	32909.60888	34312.10049	32849.225	36095.25889	34329.97481	30693.92778	32485.3765	33665.17393	37068.00323	26349.19344	40840.11359	32562.06482	23263.18003	20794.7707	23635.07711	36667.15428	27220.13909	23535.43221	24448.87467	25581.23861	20608.20017	27928.03919	26461.25233	31557.86779	26101.20055	28148.47293	26552.58713	23244.92359	28501.83813	34946.29044	25841.43382	30969.7469	29291.8558	21210.85461	25513.88629	26222.93064	24712.79153	27091.26762	27282.21446	26572.56915	27528.18542	25378.49723	37641.67986	26629.21774	39445.38558	26432.53861	21596.95934	17591.6965	25048.49912	37487.65797	26622.02465	23951.84082	26165.75262	24619.58566	20176.27762	27871.89149	25839.83401	30698.4549	25488.6258	27929.37449	26147.56159	20942.03635	26632.46625	33695.34314	29050.23295	33229.83521	28880.50479	20930.54135	24876.7854	24777.06792	20083.46978	26686.51145	25329.46706	26465.29635	28403.29841	25507.9301	34196.44197	25508.88169	32165.65564	25260.19152	15023.50122	15328.67013
240	300	10463.66077	20737.42962	26377.42621	32475.95823	32939.8248	29466.62607	39529.40943	27982.941	25020.69803	16618.0344	23747.15981	25674.43213	26713.23641	22206.27905	32733.74164	25623.01687	28910.87769	16345.62221	12048.3085	21494.17729	24718.41386	32255.21551	33048.38012	32044.16664	38379.75145	29740.21972	24771.97871	24791.82317	32852.95549	25230.33614	30867.38135	18213.52142	13028.14896	14674.52458	12480.25744	12585.27238	12115.51804	13269.57426	32792.704	32301.41036	33830.98316	37614.87777	23666.30813	29364.48339	31487.79365	30494.19904	30717.82924	29375.95175	32928.36747	33976.10383	33311.83725	31283.61993	25028.4281	28912.05399	34769.24058	31281.92047	34207.03899	37309.95724	29664.7246	33197.02547	30778.84746	34506.20076	33949.99925	34034.66911	31987.75612	29137.95515	30921.75778	32091.23239	34552.6963	26255.84659	38145.8224	30228.18627	32212.51803	29038.8618	32573.04066	35245.31946	24073.08295	28816.22807	31533.11582	28907.83876	32073.83978	31480.38098	31443.25763	32432.06627	32557.71093	30337.27249	25081.43379	27587.55246	33608.44798	31819.63372	34088.59419	36250.97314	30112.863	32263.37386	30863.18799	32165.83764	31231.28279	33937.71531	31644.7296	29041.32492	30304.95232	31388.30191	34928.00131	25894.56423	36040.56956	30505.87017	22225.01364	20308.91133	22311.08336	33473.41958	26328.67795	22981.53463	23633.04575	25143.20995	18955.88091	26515.28184	25276.54791	29485.05566	25475.45431	27075.01064	25332.92658	22143.01289	27465.79531	32381.77575	24875.8073	29724.5923	27707.00242	19943.95893	23953.49414	24902.00348	23228.3388	25642.2319	26191.78541	24957.89881	26197.53255	24644.7072	35140.54254	27624.72162	35519.07347	25289.54042	20857.11084	16342.24083	23810.24813	34319.11201	25866.85572	23226.32767	24715.42157	23742.51983	18993.74055	26424.64975	25284.47142	29759.0984	24628.57164	26919.77327	25022.76272	20240.01838	25658.04125	31872.90943	27304.0664	31005.13812	27240.22068	19484.50747	23981.63072	23534.39903	19843.82712	25314.45276	24018.5783	25368.50947	27085.58595	23974.19751	32334.4601	25862.04059	29680.10918	24804.89311	14995.47729	14945.45807
300	360	9773.84712	20471.16991	25140.97415	29971.55558	31117.76971	27852.73758	36263.39782	27429.94793	23250.80518	15400.70033	22481.29308	23867.64648	25001.3608	20699.06887	31333.16287	24606.31346	28710.10352	14896.06361	11630.86189	21059.3041	24071.093	29605.64871	31789.15871	29242.68972	35388.33795	28687.73371	23812.39195	23493.30752	30964.80435	24912.34625	27732.94824	16623.5894	11973.70607	14270.85341	11514.83774	11844.21545	10696.72232	12869.22598	30934.30124	29068.1514	30908.43117	35004.504	22716.00682	27551.71618	28681.65306	28799.75874	28136.48476	27136.96396	30471.60638	30970.63892	30375.12133	29582.50122	23072.50639	26863.63347	31714.47212	28685.37958	31306.879	32808.27462	26924.46215	30785.32849	28259.7789	31534.44541	31327.55177	31299.18314	29111.75985	26844.02427	28679.20736	29085.97737	32423.97619	24726.41406	34575.29326	29279.14544	29831.94005	27366.89947	28674.11467	32355.9033	22220.54177	26794.11611	28956.25843	27611.79577	28988.07638	29095.03687	28798.45806	29864.55077	30305.07059	28095.55201	23097.537	25858.69948	31039.66137	29419.81447	31204.82349	32921.94969	27649.97834	30661.71238	27975.34291	29581.24619	27910.77803	31235.02569	29108.98397	26677.94152	28356.09012	28698.00817	32217.65961	24255.61273	32697.22057	28626.63964	21215.75355	18862.46223	21470.30874	32026.93601	24796.8753	21591.39122	22409.38023	23930.2477	18258.40214	24888.42814	24060.27122	27099.14833	23429.22388	26385.72336	23584.08953	20751.88968	25287.11708	29986.58946	24289.76837	27089.2975	25761.47665	18902.46048	22405.7719	23640.54921	22131.92212	23925.01164	24350.88784	23565.7892	24474.67577	22825.25342	32370.7046	24573.64653	33140.63475	24259.44636	20064.17582	16241.84118	21912.73219	31983.67627	25329.51352	22191.88322	23348.85215	22943.66172	17930.28373	24892.83457	23287.4217	27400.7883	22913.03204	25061.67496	23049.07677	18976.59803	23657.10718	29260.41558	25330.35019	28861.96808	25342.60983	19251.19942	22273.3705	22335.43195	18594.75196	23794.14382	22318.3398	23726.21871	25322.72797	22605.8362	29582.13478	24013.49125	27263.94722	23258.7071	14364.08983	14754.64889
360	480	9004.10918	18485.22343	22932.89078	26783.29756	27976.46512	24041.99423	32367.08437	24973.08021	21261.31101	13541.35416	20600.9674	21705.03292	23255.0743	17933.77759	29044.55346	23139.16657	26192.43726	12379.29645	9859.45703	19723.50018	22076.24197	26383.31313	28285.42409	25870.17712	31489.01417	25340.72724	21192.82335	22647.53471	27879.69828	22806.94197	23975.67627	12503.47129	11200.32754	13855.18917	11227.61389	11640.03647	11439.98735	12447.57618	27597.08227	26245.14085	27054.06826	30120.66292	22053.26974	25296.76921	25348.31581	25628.52059	24913.57337	24056.9979	26852.44955	27558.36007	26774.84452	26210.27421	21971.2634	23232.4511	27534.80201	25546.12276	27005.72702	29098.53222	23612.1608	27175.31848	24941.35759	27425.58524	27728.18032	27362.93405	25506.12002	23717.92935	25861.6415	25677.86986	28583.49326	23513.34149	30483.00413	25700.25218	26468.515	24458.47587	24981.38793	27857.56299	21691.87305	24676.20255	25986.57151	24549.58546	25304.44037	25904.06328	25443.59393	26162.80477	26569.34587	25205.33533	21533.98412	22652.49306	26783.07246	26090.65848	27267.99854	28579.20575	24108.6576	26382.2659	24692.21604	26041.14108	25048.38216	27320.16419	25637.16081	23097.03492	25347.64537	24958.03617	28138.75927	22533.90472	27530.59047	25678.65523	19767.28053	17727.14422	19916.84239	28308.29624	24288.17001	20219.19198	20316.62435	21872.29253	17602.83605	22754.6927	22139.6118	24138.96538	21057.89148	23718.97832	22068.48773	18846.57774	22924.17086	26755.71756	21811.6202	24238.79255	22707.9954	17447.55006	20691.42249	21096.49387	20055.92777	21732.11039	21922.78523	21415.38454	22561.8659	20902.38241	28433.04107	24079.40135	29465.34858	22361.66215	18421.5934	15415.91421	19992.85276	27724.66835	23842.09731	20578.79174	21428.84439	20787.02875	16858.8193	22489.39718	21466.97065	24014.09441	20578.88815	22750.86266	21650.73566	18240.97709	21730.42016	26310.87401	22782.30457	25362.73331	22172.34089	17347.30232	20434.10894	20269.30615	17319.40123	21225.51114	20666.8373	21273.15307	22908.9254	20137.98862	25882.35662	22834.98498	22552.16223	21347.07722	13749.21338	13904.43395
