index	name	volume-mm3
4	Left-Lateral-Ventricle	11272.0
5	Left-Inf-Lat-Vent	245.0
7	Left-Cerebellum-White-Matter	13548.0
8	Left-Cerebellum-Cortex	51837.0
10	Left-Thalamus	8816.0
11	Left-Caudate	3979.0
12	Left-Putamen	6085.0
13	Left-Pallidum	2202.0
14	3rd-Ventricle	1124.0
15	4th-Ventricle	3014.0
16	Brain-Stem	23119.0
17	Left-Hippocampus	4796.0
18	Left-Amygdala	1736.0
24	CSF	1343.0
26	Left-Accumbens-area	814.0
28	Left-VentralDC	4657.0
30	Left-vessel	8.0
31	Left-choroid-plexus	749.0
43	Right-Lateral-Ventricle	9215.0
44	Right-Inf-Lat-Vent	269.0
46	Right-Cerebellum-White-Matter	12190.0
47	Right-Cerebellum-Cortex	50269.0
49	Right-Thalamus	8535.0
50	Right-Caudate	4042.0
51	Right-Putamen	6118.0
52	Right-Pallidum	2312.0
53	Right-Hippocampus	5081.0
54	Right-Amygdala	2078.0
58	Right-Accumbens-area	774.0
60	Right-VentralDC	4725.0
62	Right-vessel	4.0
63	Right-choroid-plexus	720.0
85	Optic-Chiasm	62.0
251	CC_Posterior	1231.0
252	CC_Mid_Posterior	735.0
253	CC_Central	820.0
254	CC_Mid_Anterior	629.0
255	CC_Anterior	1306.0
1001	ctx-lh-bankssts	3113.0
1002	ctx-lh-caudalanteriorcingulate	3475.0
1003	ctx-lh-caudalmiddlefrontal	6426.0
1005	ctx-lh-cuneus	3277.0
1006	ctx-lh-entorhinal	1855.0
1007	ctx-lh-fusiform	12192.0
1008	ctx-lh-inferiorparietal	14877.0
1009	ctx-lh-inferiortemporal	12960.0
1010	ctx-lh-isthmuscingulate	3189.0
1011	ctx-lh-lateraloccipital	10978.0
1012	ctx-lh-lateralorbitofrontal	9142.0
1013	ctx-lh-lingual	5815.0
1014	ctx-lh-medialorbitofrontal	5410.0
1015	ctx-lh-middletemporal	13415.0
1016	ctx-lh-parahippocampal	2545.0
1017	ctx-lh-paracentral	4026.0
