frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	3.01411	0.16873	9.95862	7.46963	2.11129	4.55511	7.37499	2.09955	9.96475	3.66738	17.42162	1.42198	6.40941	7.47613	9.12277	5.88242	10.00918	4.48874	10.44351	3.64441	3.18746	0.65208	0.16385	0.06504	0.42052	1.22153	4.81634	6.8645
30	60	27.50199	16.51545	16.43546	19.53911	27.60233	16.7987	24.2373	8.80141	13.7744	17.01603	13.40849	21.02595	16.65328	22.61654	13.49444	22.41771	13.73058	16.00569	16.33229	6.35759	11.73128	23.68576	34.72137	39.72129	23.46146	30.28792	25.3634	5.58311
60	90	2643.60963	2180.29273	3202.63134	3414.25892	2911.26178	2790.75851	3795.74534	2420.15337	3153.82553	1950.94226	2592.45228	3800.71065	3198.7084	3263.15071	3363.58409	2908.00085	3389.63759	2486.68964	3323.39526	1807.00604	2362.31511	2168.06604	2043.56354	1989.32451	2509.21993	2814.17513	3167.26412	1965.90885
90	120	8613.68492	8058.88297	9850.99996	9605.7259	9583.1161	9594.67633	11519.65336	8103.4152	10247.28812	7388.47465	7549.81543	8904.28624	8351.992	8657.53436	10110.79655	8472.46532	10070.57512	8083.37303	9757.07198	7529.7046	8034.13118	7738.80113	6976.55591	7588.31984	8110.77246	8471.99472	9990.21368	6890.58454
120	150	16786.1733	14069.25958	15830.1298	17195.76536	16339.81313	17865.25632	19504.12811	15184.96203	16147.23446	13967.93497	14338.32875	15860.18106	15096.04041	16933.17469	16377.886	16257.57066	16303.07033	15793.80271	16431.86729	13658.80321	14333.02628	15692.03163	14891.00952	14015.53312	15364.96581	15464.28104	17670.9622	12336.10703
150	180	21795.10101	19312.04974	25641.47533	24269.77169	23455.76908	23995.89264	26795.8821	22388.63752	24509.47315	22096.0912	19565.75275	23633.1094	22140.17821	23267.75036	25014.65223	22764.00281	24948.80537	23492.09901	24336.15155	22157.2139	21506.98182	21655.18281	20944.60221	20117.58332	20368.57741	20265.1489	24010.81308	21404.48542
180	240	24799.99223	23224.13951	31090.23019	28664.73414	28242.22812	28276.9756	30593.33092	28851.56277	31277.70304	25968.83654	25838.58493	24858.81387	27964.53968	27232.13125	31389.90552	26779.82323	31129.94225	27668.98551	30276.97488	27031.82161	27723.65372	26595.34412	26116.43441	25793.26988	26441.20569	24367.47432	26869.87377	27868.18868
240	300	28220.58239	26298.86288	31972.66102	31342.67975	30009.46393	31705.86403	33514.38298	30861.12631	32775.58234	28001.46956	27527.34987	28764.50848	28999.53136	31282.67542	32658.92609	30303.28787	32396.81096	30705.62981	31973.17236	28421.25396	28280.77819	29107.22196	28276.52344	27724.7891	27643.33683	25853.154	27630.52048	27539.34324
300	360	28276.22388	27438.66714	32739.58192	30291.49017	29928.81556	31497.90484	31814.08448	30734.89398	32787.17132	28574.11611	27548.17011	26300.05924	29110.44331	29250.36143	32380.22116	29240.44633	32252.154	30057.19756	31663.58401	30209.73119	30370.31036	29186.15816	29095.01579	30428.23293	30574.28471	27329.01684	27159.46126	29442.06661
360	480	26286.89372	24430.99255	30290.15667	28618.34177	27785.00923	29830.55072	29301.14103	30286.59959	30221.18712	27004.90137	26396.72785	23976.93586	26560.02662	27682.69772	29728.81999	27395.81805	29591.6699	28733.12266	29183.49169	29499.54267	28827.74716	27651.21838	26708.80143	28196.45828	27265.38166	24928.70828	27146.10912	28073.27992
480	600	24485.73242	22815.69757	27381.56262	27139.13123	24600.34664	28895.22374	27842.99257	27956.36515	27738.87457	25519.04583	22440.63109	22975.52849	23593.74538	27165.42125	26213.01122	26922.90117	26384.19179	27213.9097	26099.57082	28139.51684	26838.77387	25086.65749	26107.32731	25635.12176	25792.42543	23253.31723	25250.9524	25054.04105
600	900	19460.56179	20179.84132	23299.34127	22186.56527	20646.08131	23134.71203	22330.37851	24027.76964	23439.44767	22092.68726	19927.19327	19682.10156	20470.38162	22925.52055	22406.85296	22505.43678	22418.69344	23120.67961	22148.25018	25129.79717	23719.14945	22666.35284	23074.51074	23866.83805	23072.94988	20380.48678	22002.75453	22134.36667
900	1200	15443.55738	17924.93566	18459.88748	17916.45402	17452.02782	18717.83676	17387.75744	19086.06883	18512.77484	18024.45202	17105.11249	15796.00476	17177.51936	17951.28689	17819.53692	17903.07576	17836.79494	18532.04153	17760.20113	20364.68071	19843.34928	19111.62337	19178.4987	20242.27195	20156.42741	17704.96843	18649.43805	17567.59489
1200	1500	13165.71225	13992.85213	16230.71199	15074.09146	14246.20162	15308.13072	14543.9214	16624.26202	15370.84683	15439.67992	14734.2401	14151.53095	14892.59467	15424.85055	15049.9768	15460.98158	15082.78234	15834.43792	14969.65548	17923.70723	16474.13682	16080.48702	16113.86743	16218.94437	15793.18671	13984.97055	15014.94245	15020.4358
1500	1800	11216.41943	13060.41358	14346.09816	13159.97807	12812.52562	13283.23052	13025.01917	14438.21477	13898.45883	12975.066	13045.50407	12460.98629	13220.84458	13545.80277	13408.92979	13415.47254	13408.07206	13485.12025	13310.62473	15893.76987	14426.98473	14447.69202	15062.99259	14928.54652	14138.31726	12443.25421	13685.77984	12738.30967
