frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	346.0731	572.56505	412.55334	520.05422	425.557	424.29979	520.50753	235.27022	490.87853	376.42899	466.64011	578.16996	540.12709	397.87354	551.74657	468.89167	520.08485	297.66619	525.9897	164.83254	415.4845	318.6901	226.22347	231.13623	359.66032	522.70969	374.38986	265.98158
30	60	3718.23787	7982.48901	4411.22154	4954.03454	4653.55231	3909.38702	6355.33867	3992.44236	5584.65962	4454.4569	4404.79735	5034.07819	4222.05738	4200.43806	4832.31337	4524.9419	4894.2638	4174.96175	4918.45388	3923.27246	3911.48849	4702.8556	4322.22568	5366.38255	5331.96597	5886.98501	3319.1123	3810.90449
60	90	6398.64653	10086.95656	12515.99578	9967.10294	10086.78578	8989.10022	10677.64829	9277.45565	12642.20906	10212.01752	11155.44207	11242.02063	11858.58331	10264.13936	12638.76264	10156.60016	12203.8174	10722.19991	11608.25976	9863.30387	8600.4451	11985.33806	11182.20085	11756.01795	9786.44438	8446.76171	8445.65283	9547.97387
90	120	8494.97736	14857.72666	17390.00503	14379.84922	15226.78553	10747.16569	16933.86427	11636.60119	20264.89857	15117.18806	19190.69553	16101.78162	18141.92101	14694.5922	20421.51679	14685.9502	20076.2869	14093.66754	19422.83639	14992.04862	16062.34556	15632.52252	13121.63809	13765.45178	14347.8713	13206.14862	12524.88931	15754.63477
120	150	12448.56738	19066.73878	22015.2401	17911.98326	20666.72399	15032.60692	19433.61681	16422.06912	23037.60665	19027.92681	24910.36075	21034.92711	22335.17937	18925.90488	23578.01699	19413.09234	23662.2682	18500.98576	22969.57142	17754.15118	19541.2546	22911.81424	18777.98327	20823.18178	22002.65871	18020.26335	16548.009	17748.09911
150	180	11515.18183	16646.47154	20877.72038	17762.95075	22095.99742	15926.52545	19765.74804	19020.50073	25993.6785	18472.1506	23995.1754	20643.58281	21369.34795	19999.57857	24544.01564	18745.62983	24271.04203	20107.23996	23293.74332	17880.63282	16994.98093	19944.94085	15478.78223	17910.11786	19517.34016	18096.20861	16046.89938	16901.36162
180	240	12738.07438	17788.96724	23013.18487	19187.33092	20732.7085	17005.48027	21415.92861	18653.97676	24856.15793	19553.90299	23684.4034	20615.67198	23632.36138	20172.97917	23838.57524	19214.98364	23673.5102	20101.73535	23351.17984	20933.74006	19191.19476	23845.02976	21401.28698	22030.45043	23236.39827	18419.83399	17218.59415	16285.84979
240	300	11082.84349	18101.68953	21240.64625	17223.93494	21128.49353	14555.99045	18683.66138	17992.27109	24206.95361	18481.64519	23102.02435	20606.78083	22158.04834	19982.46507	23868.77696	18952.46149	23442.50525	19422.14824	22574.23831	20312.26798	19365.77753	22475.68812	20488.2013	23331.26105	22501.58247	17747.61616	18008.23706	15898.4134
300	360	11138.7253	15618.8026	19204.50525	17740.23673	18059.91244	15198.99108	19646.90599	18008.19778	22444.88313	18210.93914	19163.57867	19705.59738	19415.37095	19440.97443	20773.26712	18533.24005	20619.43049	18616.1809	19992.62907	19236.78059	18617.54828	19610.92281	19400.18294	19491.49946	20792.12559	16378.85798	15836.98206	16013.77789
360	480	9732.48439	15421.69311	19119.1072	16437.54476	17238.76809	13715.27798	16684.20094	17411.08626	20230.2489	17259.65028	18870.45734	18804.10352	18713.94258	18674.91767	19735.69358	17667.73607	19549.5363	18037.13991	18797.08033	18689.45378	16485.86548	16783.72903	17700.84896	17287.70218	17699.72897	15298.97992	15996.0892	14556.88083
480	600	9644.96339	14153.89829	15786.04529	14391.91595	14795.88767	12410.34041	15309.47384	15590.75344	17631.38337	15536.32631	16925.54237	16986.70924	16234.74118	15902.06996	16910.75758	15312.33201	17029.31495	15812.46686	16797.6044	17024.99298	17724.51009	16392.13639	15710.93398	15774.73438	17584.86728	14097.30349	16467.78064	14629.71865
600	900	9254.27965	12053.22602	14085.43503	13676.04387	12803.64543	12293.41305	13111.90195	14253.79092	15508.87686	13855.33286	14184.07964	14167.34809	13921.70212	14681.48496	14761.95304	14004.44297	14758.42859	14306.58271	14260.63539	15153.60188	14828.94954	13865.74876	14119.78132	13394.76886	15406.22864	13042.54118	14688.02002	12442.65256
900	1200	8854.36812	11066.91712	11952.20475	11882.83856	10760.2285	11322.08493	11195.47885	12635.40442	12842.16228	12411.28228	12150.34668	12621.52647	11862.68208	12495.46048	12260.2923	11995.81167	12278.49208	12741.2908	11993.21944	13419.91142	12384.84541	13194.12722	13238.67194	12421.81634	13220.6403	11209.52335	12529.90454	11030.54986
1200	1500	8200.07449	8584.07901	10350.02733	10373.85564	10017.17917	10441.0663	9845.17997	11475.31446	10945.68564	10134.60387	10601.93419	11273.86439	10138.54493	11049.73045	10427.07767	10473.65494	10425.8022	10961.35414	10238.28484	11390.82733	10697.18195	11517.67817	12015.57077	10246.5198	10415.11028	8852.86946	10612.62244	10080.04038
1500	1800	7190.24759	8146.27483	9687.72857	9121.21895	9093.54389	9464.85946	8921.53642	10036.80598	9602.74695	8933.18924	9349.30605	8307.92847	9068.33774	8821.3365	8941.89292	8753.90952	9102.38613	9327.91049	9111.94868	9893.19879	8539.7324	9691.32351	10792.43743	9463.68279	8701.43703	7762.9568	9434.0127	8638.45275
1800	2100	6705.55887	6859.44987	8002.03467	8172.10929	7836.60182	8668.99192	8039.96455	9514.68736	9092.38071	7949.75903	9621.15612	8128.69177	8620.12887	8396.66772	8601.74048	8206.1633	8763.87174	8618.85585	8833.10391	8834.06548	7864.35525	9812.529	9782.32064	9298.10591	8432.30526	7641.51331	7979.30342	6750.39383
2100	2400	4830.53951	8296.764	7916.0378	6530.73416	7053.64466	6480.53954	6399.89259	7015.45517	7312.52653	7049.26563	8000.86065	6188.35354	7831.9932	6997.44489	6958.24103	7042.82841	7032.51533	6865.94018	7152.15708	7713.09466	7316.9762	8150.70849	8996.55775	8704.24222	7791.47087	7401.56208	7518.45918	6405.30399
2400	2700	5731.79843	6365.66098	7720.24126	6654.29291	6748.73768	6783.20176	6757.51566	7830.80111	7573.58956	6539.90314	8282.21347	6017.46327	7750.97318	6293.64866	7416.26068	6209.96393	7477.85042	6763.25164	7478.35317	6993.84211	6180.58499	8152.41092	8920.6971	7821.44817	6755.42732	6031.9558	6169.72392	5629.22751
2700	3000	5047.87455	5890.98335	7373.5036	5619.67638	7032.53261	5173.71444	5300.57484	5794.39806	5962.2809	6047.28204	7862.48072	5549.79878	7878.38363	5677.95526	6566.75468	5748.24588	6571.68665	5656.61324	6724.62338	6826.14361	5439.88902	7491.08329	7312.08376	7412.03793	5931.57863	5517.92265	5130.87039	4673.85801
3000	3300	5236.61654	5642.90826	7511.57193	5850.93746	6158.9263	5747.37394	5589.47067	7204.14398	5958.00391	5688.74406	6885.13687	6034.22321	8017.39622	6318.91976	6573.40189	5976.88886	6560.56458	6155.19014	6578.10969	6294.07726	5573.42586	6850.67411	6830.08434	6471.93959	5775.28401	5704.27855	5724.36266	5091.86232
