index	name	volume-mm3
4	Left-Lateral-Ventricle	4424.0
5	Left-Inf-Lat-Vent	120.0
7	Left-Cerebellum-White-Matter	14615.0
8	Left-Cerebellum-Cortex	64113.0
10	Left-Thalamus	9428.0
11	Left-Caudate	3971.0
12	Left-Putamen	6115.0
13	Left-Pallidum	2239.0
14	3rd-Ventricle	746.0
15	4th-Ventricle	1374.0
16	Brain-Stem	22687.0
17	Left-Hippocampus	5236.0
18	Left-Amygdala	1960.0
24	CSF	941.0
26	Left-Accumbens-area	655.0
28	Left-VentralDC	4488.0
30	Left-vessel	11.0
31	Left-choroid-plexus	390.0
43	Right-Lateral-Ventricle	6904.0
44	Right-Inf-Lat-Vent	125.0
46	Right-Cerebellum-White-Matter	13679.0
47	Right-Cerebellum-Cortex	62095.0
49	Right-Thalamus	8619.0
50	Right-Caudate	4049.0
51	Right-Putamen	5901.0
52	Right-Pallidum	2294.0
53	Right-Hippocampus	5110.0
54	Right-Amygdala	2152.0
58	Right-Accumbens-area	750.0
60	Right-VentralDC	4338.0
62	Right-vessel	6.0
63	Right-choroid-plexus	489.0
85	Optic-Chiasm	76.0
251	CC_Posterior	941.0
252	CC_Mid_Posterior	567.0
253	CC_Central	854.0
254	CC_Mid_Anterior	705.0
255	CC_Anterior	963.0
1001	ctx-lh-bankssts	2781.0
1002	ctx-lh-caudalanteriorcingulate	3228.0
1003	ctx-lh-caudalmiddlefrontal	5220.0
1005	ctx-lh-cuneus	3414.0
1006	ctx-lh-entorhinal	2478.0
1007	ctx-lh-fusiform	12070.0
1008	ctx-lh-inferiorparietal	16071.0
1009	ctx-lh-inferiortemporal	14965.0
1010	ctx-lh-isthmuscingulate	3052.0
1011	ctx-lh-lateraloccipital	12768.0
1012	ctx-lh-lateralorbitofrontal	9464.0
1013	ctx-lh-lingual	6812.0
1014	ctx-lh-medialorbitofrontal	5484.0
1015	ctx-lh-middletemporal	14050.0
1016	ctx-lh-parahippocampal	2355.0
1017	ctx-lh-paracentral	3618.0
1018	ctx-lh-parsopercularis	6816.0
1019	ctx-lh-parsorbitalis	3136.0
1020	ctx-lh-parstriangularis	5086.0
1021	ctx-lh-pericalcarine	1850.0
1022	ctx-lh-postcentral	10066.0
1023	ctx-lh-posteriorcingulate	3506.0
1024	ctx-lh-precentral	14560.0
1025	ctx-lh-precuneus	12138.0
1026	ctx-lh-rostralanteriorcingulate	4025.0
1027	ctx-lh-rostralmiddlefrontal	16743.0
1028	ctx-lh-superiorfrontal	23455.0
