frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	193.07514	279.55358	132.8733	134.4081	136.57709	191.78526	241.72175	209.65905	114.83017	106.10172	145.41817	111.70082	145.82661	152.1527	219.30489	153.46274	94.49308	116.96261	184.93973	131.38422	71.41162	112.35678	157.36199	266.10603	205.5531	170.41901	261.86536	70.64094	462.795	138.20922	142.20845	272.68003	219.20945	153.30581	487.56486	129.91251	131.04026	288.85851	128.59786	171.0754	255.37802	247.74099	112.35078	166.31536	208.36193	95.37451	155.08167	158.59251	174.8361	161.58339	265.02599	120.26825	180.35874	264.03129	174.56856	95.01618	192.89133	200.39436	224.99831	200.58109	239.64414	311.88599	271.34908	216.17919	265.19323	227.61568	185.58016	196.80356	168.55072	214.04738	269.87109	243.82958	192.80437	110.24838	232.53294	262.94244	346.5295	95.18463	181.37731	113.9942	186.452	202.37283	142.17166	154.87917	240.48543	97.45457	141.34979	316.51312	234.84133	46.37329	182.29125	219.13689	247.82846	171.70838	219.13131	203.03361	181.73284	204.3233	245.11235	205.24829	162.64034	275.9034	195.87067	92.08413	281.198	296.60262	125.48676	105.12628	219.16226	215.37807	99.15808	191.55724	149.13768	124.48768	131.61218	194.68098	242.01912	177.66628	192.16227	114.32417	191.50132	221.10676	200.36123	216.90574	201.75174	166.83489	245.42832	164.83848	202.78509	265.22392	177.52147	168.43332	223.03011	187.47127	211.35358	189.3435	176.32841	171.23583	249.25235	212.24456	222.76707	137.19843	221.47508	225.32515	117.66251	150.88061	170.59527	125.16609	154.24633	208.41348	224.26592	148.50614	242.78636	111.57923	203.34218	318.18888	329.1567	82.75265	226.12153	203.3376	243.47798	151.42298	181.41357	191.22958	190.69351	165.97785	181.86082	195.93423	204.16875	252.64513	283.958	95.00503	201.10797	235.83817	134.5747	156.64828
30	60	6305.58586	6331.53256	5277.2946	6201.39884	6509.09325	5843.18755	7514.81078	5682.52653	5413.13308	4945.94073	5334.03452	6294.26029	6069.08043	7793.4339	7544.2134	5017.29739	6200.81079	5386.39998	6541.15839	5539.3791	5257.54715	6492.58232	6264.32458	6448.69399	7489.81175	6344.76762	5998.94013	4478.25645	7859.95558	5893.18859	6476.99665	6650.38477	5176.13629	5210.11836	8641.2929	5472.26238	4235.50053	6586.45987	5054.51803	4745.71492	6464.46285	9483.47813	5379.08336	6715.28948	6264.44704	5209.73201	6540.25404	6427.43314	5535.12703	7580.11872	6874.96829	5728.66365	6258.22983	7000.03125	6678.13762	3097.42241	6220.9305	7695.98399	6532.71313	6168.80172	6069.73599	8663.37003	8082.43338	6410.56262	6985.31313	6085.66141	6411.87568	6955.82157	5978.19981	5751.01427	6328.07259	6833.6427	5855.61744	4563.15952	6638.429	8776.45248	6370.81439	6064.16937	6647.03075	5583.03014	5921.23293	7337.80546	5845.90316	7195.86432	6509.45114	5207.75591	4531.3848	7393.07038	6747.24715	3114.11124	5915.46054	7575.98649	6714.94317	5828.97403	6195.43585	7951.41067	6645.98121	6645.78148	6611.0526	6231.52006	6458.98791	6942.42067	4642.36541	4302.65221	6270.14701	6867.78226	4681.65609	3024.30606	5044.64271	9286.25555	5131.06624	6696.22606	5002.7728	6068.7959	5271.09979	6406.45844	7066.68539	7735.55976	6530.06679	5936.6141	5886.50601	5735.54418	6749.15772	6554.35549	5938.35169	6818.23932	6075.61746	4221.50786	4779.81934	6647.89034	6046.38816	5165.72371	5467.71919	4937.31127	5777.46985	6258.10728	7910.93222	7294.64464	5083.77926	6693.54121	5001.45412	4436.05774	4879.84542	8242.93213	5365.15255	6486.09428	5623.49956	6240.04165	5358.51593	6997.65114	7064.02964	7149.80572	6275.86275	5562.60643	5876.30464	5572.68992	6406.89145	6029.48497	6539.15011	6762.57839	6411.91978	4467.77219	4676.71236	5896.17245	4286.21262	5380.03833	4754.35317	4942.88246	6990.48786	6672.44366	6350.86738	5354.95748	5790.60152	5922.14578	4276.7761	4454.12512
60	90	17067.65588	18442.63922	15558.71747	17419.64688	17027.10385	17211.22388	20427.00145	15683.83966	14481.38694	15481.56037	14001.98381	15599.38342	13668.89956	20993.4665	20704.35335	12391.16501	15536.25732	15842.28419	17166.76544	15461.89044	15213.37915	18156.16626	16329.43793	17674.20486	19642.77708	15771.35239	14972.98871	14557.39	18229.93497	13607.91878	11230.46582	18532.46955	12427.98867	10163.55507	19136.36091	11522.73494	8227.60701	14549.81539	13651.21939	12225.88712	17609.15138	23822.48273	14902.60547	18590.25867	16638.49722	14965.36586	16269.45566	16503.19967	14091.82336	20104.64634	17573.78746	15874.82222	15264.08357	18749.79115	18198.44228	7988.64967	17271.5272	19880.20641	17653.47322	15150.61416	16558.42283	22042.14413	20775.89171	17174.69542	18188.27012	16671.37043	16838.01937	18010.00351	14276.5947	13806.7788	15546.36828	16936.9528	15767.03505	10424.59691	18066.29775	23389.87905	15179.91312	16960.70577	18020.34781	15064.64849	14294.11472	18953.58114	14542.1303	19441.98795	17340.61343	14729.36328	13956.8219	19141.85135	17904.85482	8783.99075	15571.52903	19061.81638	18325.96386	15590.79031	16321.1735	21266.11593	16906.82661	17794.23123	18074.8333	17029.30285	16745.39011	18114.45637	11185.42878	12140.56737	16281.65921	16774.84559	12401.79237	8460.47868	14019.80356	23715.19343	15750.97793	17999.94589	13132.91491	17797.25184	12286.84998	16585.30878	18415.46422	19921.04561	17388.47674	16339.42727	15500.10201	14945.43817	18264.15297	16789.14559	16975.14886	18085.31525	16379.58836	10754.52502	12903.21821	16883.80674	14672.77532	14104.06044	14178.04145	13625.66242	15589.17998	16976.1101	20177.19865	16829.14265	13353.87206	17591.68491	14238.59889	10611.46504	13179.43495	22008.9876	14410.60187	17485.49211	14451.4343	17714.46442	12525.00905	18374.81804	18366.04763	19301.72974	16620.53587	15748.47486	16188.01776	14828.41512	17516.55098	16293.51933	17823.4064	17715.91212	17476.46695	11381.42737	12708.60016	15155.00259	11456.17943	14796.16397	13304.77911	13251.04172	18107.708	16848.2784	15471.23452	15579.79876	16753.0807	15118.18104	11402.81105	12043.19497
90	120	27749.44251	28690.49162	24091.53398	28747.57035	29907.07308	28642.7908	33865.40149	24412.44982	23242.09032	23104.32708	23042.11311	25045.30843	27205.99596	34378.04427	29387.7832	20383.02373	23405.6416	26494.63224	27065.46628	26168.69598	24388.75245	29752.32874	27887.94124	28239.57739	32966.73838	26890.85918	24809.11474	23998.57429	29232.52101	20623.89618	20203.65569	27800.77011	14643.5252	17425.4009	32224.33312	19144.22202	14277.63105	23140.62922	23444.14845	20058.34727	29348.63109	40036.3314	25132.91603	31025.56892	27782.6075	23267.90875	27156.21914	26962.3366	22558.40048	33222.25178	29325.67098	26517.77861	26459.1711	32026.39633	29747.05044	13100.7377	29011.49313	33670.83202	29211.44371	24879.53859	26840.5812	36124.06271	34796.43904	28950.43952	30107.12189	28159.64868	27982.60857	30037.16078	23607.94139	24599.19906	25430.85374	28700.49141	26414.78923	17399.45475	29773.79259	38449.2608	20976.64343	28038.61139	30373.10104	24475.69725	24800.45482	30834.58467	23708.71156	32134.97507	27781.2027	24663.70513	20954.08706	32005.63431	30123.76812	14338.51652	26341.45443	31993.17033	29514.54943	25128.46486	27016.72984	34661.76237	28157.23386	30290.27179	29772.32665	28048.07092	27397.82522	29667.8993	19634.28342	19348.99571	27175.83579	28400.7839	20210.08888	13267.02104	22697.74789	40497.49576	27069.21182	30406.34391	22443.50267	28479.12195	21401.07158	27902.65224	29837.79974	33257.27243	28884.91544	27375.21307	26418.02216	25088.00965	31112.69366	27393.59232	28480.74534	31090.00217	27397.8249	16544.22779	21473.75656	28016.01859	23777.95493	23687.71876	22853.70026	22742.28362	25983.38887	28004.13759	33793.8554	29867.78393	22350.73894	28675.76186	23061.12622	17802.57804	21297.01251	37455.37073	22822.57071	28498.50833	24761.98503	28429.5864	20204.07157	30543.52035	31658.31971	31285.03165	26809.36206	26158.36456	24994.38625	24069.46604	30023.21731	26658.7774	30609.06873	30932.60681	28170.72059	18925.62896	21148.03887	25281.661	18184.78543	24833.11942	21503.61126	21719.61725	29696.94254	27834.55737	28285.02862	25147.49072	27459.97707	25746.09114	19427.16772	19730.06662
120	150	35275.6224	38704.20989	31927.38532	38476.83042	38465.84764	39130.11311	43524.60182	33174.03003	31179.56081	30286.12731	31051.9173	32626.76986	34119.67288	45454.38694	31588.44347	24565.28695	33098.44336	33690.75665	36409.50331	33513.94683	31835.02381	39577.13253	37857.02695	37291.5155	44623.89131	32386.50462	34498.23212	28178.79806	37508.26423	25486.41846	34714.14286	38818.9546	18713.50306	20642.19472	41186.63222	23023.78773	19925.32611	29555.40608	29619.83944	26044.75575	38347.46011	51139.78787	32219.96083	41825.27128	36601.5622	30928.14629	34516.29139	36030.41053	28387.72331	43887.76495	37563.65575	34800.68197	34090.1536	41356.1675	37865.93974	17266.96738	37807.22817	44053.76507	38134.79894	32911.31126	36004.0622	47790.31055	43168.93947	37825.35367	38877.91692	36855.20702	36446.0651	40255.03918	30617.20903	30081.32278	33714.68994	36393.08375	35122.38425	23706.29105	38892.94912	50820.36541	26091.46155	37442.37408	39437.1768	30975.70727	30074.40079	39460.23372	30412.95995	40836.54315	35863.95616	32132.19019	27355.89745	42197.79871	38391.51298	18711.70769	34053.15772	42816.831	38995.35278	30139.49151	35408.66084	45449.58066	35514.60222	39479.64796	39057.67323	36915.82683	36680.54432	38781.07379	24701.82319	25068.19524	34833.91344	35660.94482	26765.73731	17901.70088	29830.07874	51129.04874	36329.40565	40614.49783	29235.1885	36900.57113	26431.2534	36858.17352	40167.73954	44395.91344	36774.70854	36234.72972	33377.29575	33335.24462	39799.69064	34268.08459	36796.88483	39532.20157	36164.50651	22483.66932	28879.94778	36568.79375	30696.27925	30448.5592	29869.2565	29630.92485	34239.05561	37120.08405	45199.10645	36149.18373	29462.27025	37073.22341	30710.86042	23127.78746	28052.58513	49982.65543	31322.90546	37991.15258	32066.63902	37386.47541	26191.83823	39038.34394	40678.97921	39947.35763	34982.71923	34565.53616	33980.2836	30952.58107	37908.22527	34459.45989	38938.42551	39509.89831	37376.80779	22625.88382	27616.03807	33172.11637	23095.19865	33038.82317	28533.77812	28441.84968	39334.30687	36315.90838	36598.74056	33633.67867	35777.05358	34047.15801	24887.23071	25192.14882
150	180	37934.7384	37939.4143	32923.62184	40438.54869	39963.36101	41207.04464	44754.80832	35119.85505	32940.10356	32957.88515	30936.9702	31740.56872	37866.57838	46764.227	33390.869	24099.83667	33241.17578	37422.4209	38605.306	36213.72338	33591.30272	41606.85999	39026.11698	39776.76849	44259.91931	33199.57224	33579.16601	35711.85079	39194.21723	25946.83011	32382.05804	40605.71868	15824.69869	18508.42379	41743.10021	24459.61692	19343.88624	28258.58212	32033.58203	25144.51588	39781.95251	53265.10905	33164.31852	43285.98267	38905.85	32560.555	35173.29087	37463.74265	29181.89954	46248.23026	38078.71449	36663.98223	35899.50721	43904.87863	39032.1386	18260.46501	39569.05578	45726.37119	39902.00373	33183.43679	37078.0493	48690.91878	44998.89961	39693.73633	40795.16309	38567.12484	38255.88045	41340.3722	31404.72019	32708.37936	35906.39577	39352.44602	36568.98712	23647.77528	41033.69344	52850.77629	26590.65873	39552.3867	41498.51524	31823.79188	31105.63499	39579.07311	30580.90174	42950.23665	36452.9927	33874.05959	30141.09393	44068.86633	39021.3585	19366.50558	36563.72678	43410.26447	40999.04478	32445.80081	37502.15813	47590.63059	35965.56617	41033.24268	41126.89978	38865.46702	37973.49486	40520.84914	24747.05998	25887.80227	36167.72377	38228.31795	29359.39122	18420.98036	31490.3148	53287.21805	38219.1018	43072.7278	31497.77144	39701.73595	27029.77779	38590.05552	42077.45373	45630.71706	37603.62762	37793.14498	35389.88702	35767.55989	42330.72502	37178.74206	39395.58247	41412.9021	37361.91603	22438.18365	30269.41152	37962.69525	30921.08959	32493.14795	32007.58376	31487.77358	35935.6566	37910.80463	46920.22456	39917.11991	31545.10812	39535.32002	31415.08041	24753.13129	29942.97968	52426.45838	33528.39797	42120.92413	33439.63882	39912.8001	25258.24696	40554.96314	42724.54411	42265.46084	35695.5594	36799.35244	35583.45024	32741.89222	40006.1194	36997.41099	41483.37131	41202.55429	39289.24156	24291.1343	29196.37065	34556.32556	23185.57597	34735.34481	30117.30428	30642.53472	41159.18546	37973.37374	37046.7421	36021.21483	35570.43198	35797.67638	26171.24924	26694.90276
180	240	35658.40194	37332.88357	31896.33216	39515.56966	39973.1517	39394.17308	45495.76592	33329.08073	33152.32644	32086.5057	30947.14416	32606.05555	35482.51532	47195.93299	32274.72132	23752.7922	35583.75	34777.52431	36640.9492	36651.83117	33422.45374	40692.66757	38745.56326	38872.58066	43919.85942	35475.80733	34204.9946	31672.61206	35044.79276	25923.3395	31896.94113	40560.8621	16215.54469	17709.33113	39950.68845	21792.92487	19419.84817	28167.71137	30680.77731	26493.93621	38860.62175	50227.67992	32409.1572	41914.84387	38004.02164	31663.97053	34833.08994	35919.39943	28546.40851	44610.69667	36855.17112	35916.86205	35052.91645	42110.18154	38466.03249	18600.52769	38294.84246	44454.65436	38711.5612	31871.39243	36693.3505	46630.37833	44460.49115	39006.40926	39788.73657	37502.56188	37365.27179	40205.50512	29275.97205	31913.55778	33999.93956	37480.26258	35087.31699	24209.91471	40173.97928	49838.28949	25502.24324	38586.67383	40260.61754	30586.69762	30431.52407	38044.08681	30281.1608	41439.82153	35933.84539	33550.97437	28242.04073	42002.14781	38375.52987	19173.59968	33917.75514	41507.32486	39821.28332	31062.97557	36431.74522	45858.68032	36272.96911	39936.23869	39445.55583	38337.06173	37091.99863	39570.23943	25406.03837	25225.71676	34760.1653	37057.74651	27604.59888	17796.82583	30796.2385	51004.55974	36162.99117	41205.55967	30830.39648	38602.10033	26473.70879	37169.47021	39930.71601	44553.5881	36702.97064	36618.48109	34918.3511	33564.28934	40184.00902	36092.88552	37279.79261	40260.88882	36163.60267	21108.75446	29471.64543	36454.46692	32319.05883	31806.86357	31375.29974	30564.69617	34776.20147	37243.92164	43077.72432	38297.64289	29556.13933	38225.35206	31007.54144	23859.76337	29475.08225	47797.09106	32176.85316	39909.14187	32704.42033	38435.12019	24938.88691	38563.19501	40884.75911	40888.25757	34518.54451	36068.79124	35377.08039	31845.82438	38725.35233	35391.76632	40085.93875	39809.99728	37706.56298	23440.95967	28560.57721	34538.8758	23440.64684	33794.10434	29041.14851	30523.5774	40103.80404	36824.28232	37589.35068	34585.15904	35503.09568	34902.72003	25328.05515	26153.54726
240	300	33106.4907	35168.09325	30025.12209	36771.78446	38020.87185	36943.04403	42162.63114	32078.23133	31645.18037	29730.38929	29480.09829	29599.19685	35502.79045	44450.43405	30690.17193	22842.35797	33329.1543	33224.97091	33926.53919	34620.17	30948.47188	37565.43842	37251.37939	37485.82356	42043.84037	32255.828	33113.04908	31118.29954	32235.97268	24725.96869	32693.96791	36289.0151	13208.77052	16333.84596	34932.38006	21474.17754	17770.68789	26011.96358	29948.20189	25580.95864	36047.47393	44474.0419	32143.23472	38846.07721	34988.20706	29936.76849	30753.29842	32674.72936	26981.12907	41274.39084	34564.40432	33397.99746	32684.59216	38519.77385	35315.60854	17082.58685	36027.02313	40502.38833	35827.95223	29756.43029	33782.19407	42818.11878	41139.06374	36211.66214	36835.69903	34529.4343	34465.99326	36706.48456	28980.89341	30065.10103	31881.96992	35522.06271	33642.10201	24196.62608	37074.06329	44450.9061	25402.77899	36201.99527	37240.65759	28976.71609	26597.92693	35281.11191	28681.1106	37867.54069	33555.90533	31330.36058	27014.72325	38289.24416	35594.92475	18963.92609	31948.7529	38699.60708	36543.8943	28947.98217	33576.76968	40899.35806	34203.44278	36702.7811	36554.17885	35263.56048	35025.84714	36302.57603	24360.54466	24867.61353	31640.95078	34817.07021	26054.94154	17636.93763	28145.67821	45789.72775	35326.21811	38320.32209	28702.18341	36377.05742	23800.12322	33675.09546	37336.08536	40466.78585	34782.12716	34180.52583	32612.37128	31570.56192	37097.23911	33945.74599	34561.04032	36724.82404	33556.91124	19578.87193	27747.94339	33941.23451	29041.71082	29837.06281	29289.49499	28197.90703	32680.76125	33959.16068	41273.41964	36763.25179	28738.3955	36180.41843	29290.05879	22908.84353	27028.33637	42662.4507	32892.47832	36911.96336	30846.10854	35945.97818	23828.15025	35733.53934	37954.05428	38072.77382	32289.50716	33551.37461	32598.64214	29674.60012	35592.3324	33216.26111	36284.40449	37029.13947	34421.56371	21438.9659	26544.80516	30885.67535	22475.32827	31300.00474	27478.73491	28057.27076	37501.60642	33842.9556	35547.05113	33080.48878	31313.01696	32868.3691	23675.40232	24682.58321
300	360	30476.08458	31527.58025	27105.63151	34022.32325	37084.09794	35184.6662	40704.50806	31243.5718	29437.39894	27267.82827	26741.6489	27860.24686	32917.63755	42230.32984	29045.59494	21841.94709	33663.66406	30066.15269	30754.05823	31830.03338	28819.15105	34606.71053	35884.54347	34538.71986	38918.97956	32220.67794	29749.37991	30399.05476	32321.86458	22848.743	30441.2952	34080.35551	9581.45215	15310.77613	29902.25913	18310.11689	16055.2649	23304.60611	27833.34863	24530.42449	33119.28949	39075.90413	30386.70059	35725.30032	31946.70915	27436.92341	28651.63523	29565.29227	25089.81894	36407.73487	32075.85703	30933.29683	31164.84569	35066.87172	32528.29589	17193.70161	31932.23397	35817.82682	32978.51481	28427.85033	31288.32988	37721.97826	37374.09448	32907.22712	33743.25284	31861.83109	32172.94407	33579.63375	25795.66884	28428.83138	30484.07216	33056.99985	29925.26782	22202.75077	33697.54716	39834.62893	22583.50917	33283.39908	34050.57374	26878.4885	24593.43573	31149.69983	26569.1275	34027.60788	31101.65878	28841.4715	24687.08267	34826.73792	32617.1735	18434.20724	29285.06623	33868.47049	33165.6129	26805.13396	30858.12529	36854.27659	31936.28798	33414.32189	33498.39321	31994.01069	31738.83361	32888.20931	22235.17391	24424.21288	29108.52612	32358.89938	24232.69553	16971.33588	26043.33701	39416.77399	32937.53514	35008.97803	26628.97838	33352.35719	22181.74423	30663.55982	32674.14595	36344.33718	31346.83804	31443.8383	29527.75609	29218.73922	33561.43552	31546.43618	31247.54869	32415.23715	31302.61045	18203.96431	25266.80422	30294.93466	27183.68908	27495.64589	27604.00389	26378.25195	30083.02484	31462.57369	36837.38151	33319.04323	26692.5983	33334.90184	26404.92511	21012.1981	25703.62151	38230.80579	29523.97718	34590.90838	28329.81829	32642.63511	21777.16548	32381.82803	34240.31099	34581.25466	30070.76519	30624.4731	30977.87189	27361.75407	32124.70789	31034.4504	33024.49691	32379.93762	31681.32162	19632.07029	25019.37218	28203.519	21289.20066	29324.64566	25844.33345	25898.25087	33764.63626	30472.61783	32760.25413	31149.13092	30272.14462	30615.67433	22496.45324	23114.06293
360	480	25489.48951	28283.46417	24982.64678	30250.9412	33952.85046	29837.41131	35163.25786	29336.28148	28023.90959	25236.24854	24856.12749	24793.10686	29617.49668	36641.83676	24692.37337	20616.20147	28378.66309	25848.90447	26065.16211	28834.18965	24972.97257	30597.01248	33705.19532	30670.18229	34575.0739	29156.09446	26991.72397	28509.26243	30504.18557	21284.50364	29824.01395	29725.44914	10127.69275	14506.63565	25375.55133	15322.71032	14491.03524	20712.73492	25088.68195	23309.95932	29322.7046	32447.34833	28228.5083	30489.33611	27527.19107	24835.54682	24660.62031	25539.55485	22827.25951	31586.19109	28120.23876	26856.99652	27734.44237	29927.45852	28658.15476	15738.33773	27779.0156	30707.69687	28463.28789	24582.89183	27796.07365	31892.69592	31632.31626	28593.98653	29494.7792	27539.09237	28198.21819	28940.31941	21969.02047	26301.05401	27744.68116	30338.70104	27901.36363	22280.12181	29016.56843	32961.80231	21992.07298	28928.92728	28957.45496	24201.92376	22501.10495	26684.70926	23909.501	29461.50262	27313.58536	25736.84416	22005.27578	30132.09112	27973.14848	17665.47659	25616.77829	29226.16843	28776.79071	24260.60162	27462.28701	31250.75086	28378.64603	28604.3244	29351.60074	27860.3605	27997.37473	28213.68048	18929.265	22286.38817	27075.22865	28647.16132	21764.3203	15885.05696	23729.91951	32506.2934	30067.38578	29969.69594	23489.26773	29660.93468	20312.88756	26595.45851	28945.73735	31354.44192	27467.55063	27954.17829	26511.57305	25264.48692	28802.31529	27335.65387	27276.90105	28157.61281	27093.07838	16684.49295	23433.58451	26309.47654	23803.27689	24805.23315	24849.74719	23309.27372	26764.04081	27105.48014	31917.38376	30442.45969	24303.41629	29468.28821	23352.59386	18577.48044	22743.80357	31409.00023	28674.0517	29393.92836	24860.08866	28645.70461	20026.81397	27476.76537	29031.87997	29864.7284	26392.30846	26750.97649	26526.4465	24487.367	27280.516	28230.78553	28501.99691	27809.80084	27678.98878	17494.99284	22608.75503	25155.82073	19793.26463	25667.06775	23589.26991	23138.85311	29426.4084	26624.55778	27971.14616	28563.73438	26980.88868	27201.02019	20136.16697	20663.24176
