index	name	volume-mm3
4	Left-Lateral-Ventricle	7319.0
5	Left-Inf-Lat-Vent	168.0
7	Left-Cerebellum-White-Matter	5675.0
8	Left-Cerebellum-Cortex	28324.0
10	Left-Thalamus	7411.0
11	Left-Caudate	2739.0
12	Left-Putamen	4476.0
13	Left-Pallidum	1791.0
14	3rd-Ventricle	916.0
15	4th-Ventricle	737.0
16	Brain-Stem	14755.0
17	Left-Hippocampus	1707.0
18	Left-Amygdala	342.0
24	CSF	1230.0
26	Left-Accumbens-area	389.0
28	Left-VentralDC	2935.0
30	Left-vessel	2.0
31	Left-choroid-plexus	216.0
43	Right-Lateral-Ventricle	6204.0
44	Right-Inf-Lat-Vent	2110.0
46	Right-Cerebellum-White-Matter	7258.0
47	Right-Cerebellum-Cortex	29990.0
49	Right-Thalamus	7888.0
50	Right-Caudate	3017.0
51	Right-Putamen	4749.0
52	Right-Pallidum	1863.0
53	Right-Hippocampus	2072.0
54	Right-Amygdala	1141.0
58	Right-Accumbens-area	348.0
60	Right-VentralDC	3712.0
62	Right-vessel	7.0
63	Right-choroid-plexus	407.0
85	Optic-Chiasm	66.0
251	CC_Posterior	984.0
252	CC_Mid_Posterior	624.0
253	CC_Central	602.0
254	CC_Mid_Anterior	901.0
255	CC_Anterior	938.0
1001	ctx-lh-bankssts	2627.0
1002	ctx-lh-caudalanteriorcingulate	1752.0
1003	ctx-lh-caudalmiddlefrontal	5924.0
1005	ctx-lh-cuneus	4091.0
1006	ctx-lh-entorhinal	727.0
1007	ctx-lh-fusiform	5522.0
1008	ctx-lh-inferiorparietal	12582.0
1009	ctx-lh-inferiortemporal	6444.0
1010	ctx-lh-isthmuscingulate	2759.0
1011	ctx-lh-lateraloccipital	10282.0
1012	ctx-lh-lateralorbitofrontal	7950.0
1013	ctx-lh-lingual	7736.0
1014	ctx-lh-medialorbitofrontal	4660.0
1015	ctx-lh-middletemporal	9488.0
1016	ctx-lh-parahippocampal	1501.0
1017	ctx-lh-paracentral	4137.0
1018	ctx-lh-parsopercularis	4451.0
1019	ctx-lh-parsorbitalis	3223.0
1020	ctx-lh-parstriangularis	3703.0
1021	ctx-lh-pericalcarine	2669.0
1022	ctx-lh-postcentral	11673.0
1023	ctx-lh-posteriorcingulate	3526.0
1024	ctx-lh-precentral	12522.0
1025	ctx-lh-precuneus	11613.0
1026	ctx-lh-rostralanteriorcingulate	2386.0
1027	ctx-lh-rostralmiddlefrontal	13940.0
1028	ctx-lh-superiorfrontal	20040.0
1029	ctx-lh-superiorparietal	17651.0
1030	ctx-lh-superiortemporal	10371.0
1031	ctx-lh-supramarginal	13539.0
1032	ctx-lh-frontalpole	1144.0
1033	ctx-lh-temporalpole	1671.0
1034	ctx-lh-transversetemporal	1277.0
1035	ctx-lh-insula	6482.0
2001	ctx-rh-bankssts	2105.0
2002	ctx-rh-caudalanteriorcingulate	1559.0
2003	ctx-rh-caudalmiddlefrontal	5604.0
2005	ctx-rh-cuneus	4319.0
2006	ctx-rh-entorhinal	887.0
2007	ctx-rh-fusiform	7629.0
2008	ctx-rh-inferiorparietal	16655.0
2009	ctx-rh-inferiortemporal	7577.0
2010	ctx-rh-isthmuscingulate	1944.0
2011	ctx-rh-lateraloccipital	11016.0
2012	ctx-rh-lateralorbitofrontal	5948.0
2013	ctx-rh-lingual	6694.0
2014	ctx-rh-medialorbitofrontal	5024.0
2015	ctx-rh-middletemporal	9302.0
2016	ctx-rh-parahippocampal	1582.0
2017	ctx-rh-paracentral	4908.0
2018	ctx-rh-parsopercularis	3435.0
