frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	33466.91736	39831.65733	34932.50316	41913.05483	26640.06777	33421.40951	29669.44336	29366.113	41118.88278	35752.99115	35008.52566	36909.73145	35385.07405	40958.81793	34841.9401	34151.03695	32139.64019	34800.4839	41322.31706	37003.43913	37749.57684	31755.66943	37426.53086	34136.44279	40993.02372	29806.88164	41413.39325	28228.19551	32741.93883	32601.91938	31632.42033	41867.57199	37553.38146	35599.7482	38008.05919	44016.95703	36355.18271	39680.32145	36789.24244	34035.52369	32621.34686	36251.08524	41806.67656	38089.87031	39120.27939	33735.85254	38399.63336
600	900	26093.76562	30499.21343	27966.89093	34543.12456	21797.78809	28852.84382	24492.24084	26769.83966	32742.0702	29186.78478	29565.69021	28405.71403	29501.09891	32773.7432	30128.73242	27904.36112	27690.54363	27664.72552	31321.15885	29788.69987	30406.58044	26290.14941	29794.07339	24348.0485	29496.96332	25465.02969	34590.1467	22534.13945	28109.87378	25210.56684	27631.21753	32971.47174	29031.76407	29951.0826	29201.46019	32344.47461	29229.97741	32962.84867	31203.42595	29770.90809	27559.44845	26466.11415	30842.96367	30052.50085	31803.25889	25442.56787	31266.56299
900	1200	20497.14686	24672.39974	20594.71229	25130.98925	17553.79063	24437.93401	17998.31401	19559.22907	22691.83404	20202.3919	23192.62132	23969.75667	20885.38698	22874.76001	22900.0891	22028.2644	19526.23775	22425.94854	26789.38932	23991.16026	24029.0426	23413.63916	24800.77347	20246.14942	24056.01446	16903.29473	23780.08331	16060.93887	23214.24935	17840.82935	20035.53613	23316.81889	20733.87639	22800.3722	23071.26067	26205.01367	20724.322	22431.34712	22227.1802	22202.29767	19434.73448	22537.61834	24431.5127	24280.71879	24008.46211	22820.12354	24481.32522
1200	1500	17051.91595	19378.162	16847.24707	19441.48992	14483.70532	20435.50689	15535.23211	15726.19266	18381.0053	15536.92219	20123.58541	18604.52425	16594.90556	18081.31423	17727.01318	17926.58211	15933.83626	20359.90689	21228.49023	21643.90147	20544.6316	20021.88623	20228.17252	15633.66606	20039.69814	14027.4791	19663.74697	12996.54111	19945.51683	13980.63164	16308.79875	19046.39985	16600.09202	19565.27387	19527.6872	21719.19141	17247.09644	18268.47851	17636.77545	18762.54872	15493.51856	19348.93501	21458.08418	19492.92977	19007.23813	19011.34521	20234.47603
1500	1800	13547.05321	16116.20927	13723.60194	15242.84218	11791.79453	17951.23935	13096.03356	13504.78604	15079.24213	12928.22724	17056.28494	15662.02197	14381.665	14643.06728	15501.34708	15488.69523	13637.0972	17045.63298	17802.50326	17792.82799	16627.79926	17118.74463	17217.49177	12815.29465	16495.65399	11314.88945	15889.95751	11747.75732	18346.70843	12009.54367	13759.93563	14394.51213	13439.52849	16013.13922	16539.8729	16746.58984	14254.83933	15393.43493	16458.97333	14998.59753	13721.76095	15714.58544	18164.25957	16564.90317	16060.73919	15714.21313	17070.4307
1800	2100	13262.75744	15930.16425	12679.67931	13366.47709	10171.74448	16687.16562	10893.33291	11463.02246	12916.25462	12253.49356	13657.89339	15108.36816	13272.69957	12361.60317	13374.3141	13286.1822	11816.84	15584.54338	16721.5446	15662.35283	14727.76693	17241.5874	15915.37821	12031.37189	14381.54635	9771.97891	13239.01373	10427.296	16295.9335	11730.1076	11837.42729	13021.08766	12357.7529	14149.90472	14376.78072	14750.0752	11665.78023	12417.02778	13187.13812	13939.377	11794.33829	13590.3798	14825.15684	14675.561	14513.05449	15682.30713	15417.28313
2100	2400	10433.96943	13716.50474	10288.62207	11155.0503	9672.48657	14859.73407	10464.67156	10485.96243	11426.39714	10468.52734	13124.10922	13782.85026	11008.76352	11599.32784	12047.41486	12258.14662	11110.47251	13387.62122	14765.50146	13827.39753	13352.92202	14706.21167	14289.61484	10190.78653	13025.11685	8805.25684	11527.24806	9638.60938	14613.88897	10717.09644	11067.45115	11471.34316	10544.99486	13616.17129	13140.02148	12403.0918	11171.87693	11567.61326	12288.27606	12822.00627	10767.97793	13225.23578	13459.01875	13837.31687	13176.1862	14251.27881	14266.12425
2400	2700	10400.64577	12016.49021	9925.22983	10788.26447	8880.50293	14404.18122	9474.77055	10024.71601	10544.21715	9834.54616	12232.58189	10390.2972	10962.66878	10606.11718	11788.03436	12192.66787	10441.88661	13263.2057	12162.08594	13177.63616	12294.32538	13983.62134	13005.15393	9465.33627	12169.82442	8352.35645	10647.00736	9069.21875	13235.92465	9469.46339	9799.55383	11166.7294	9942.67029	11526.84455	10632.77802	13377.50195	9774.50212	10543.84554	10807.51793	11949.95372	9714.06148	12060.54808	12556.18828	13058.76431	12517.85548	13768.23511	12987.05946
2700	3000	9361.83434	10451.16031	9126.27903	9746.49332	8907.38169	12649.46969	8554.84377	9920.52148	9615.6095	8905.3699	11203.66969	9963.7251	9889.5996	9344.22001	9892.04524	11339.64011	9528.91094	10830.33132	11166.96647	11742.98223	11840.42884	14859.38892	12421.75779	9450.78084	10091.38799	6880.43154	8450.4083	8974.34414	12201.92379	9095.58866	9086.14003	9538.74544	8400.62605	10539.03603	9473.75285	10578.78906	8083.61964	9380.92118	9946.2641	10383.79016	8627.62675	11157.3174	9927.196	11265.18221	10730.3886	13002.98486	11675.6989
3000	3300	8480.47258	8780.29067	8667.65069	9570.70018	7571.15085	11123.9175	8655.21995	9676.86761	8891.17971	8618.60166	9555.78336	9294.17285	11720.49347	9030.90343	9356.33851	9734.63127	8902.9333	10228.93441	9015.38444	11125.50022	10514.61346	12454.71606	10458.56179	8130.99338	9283.0544	7040.3584	8705.26112	7075.15332	12109.51476	8108.68322	8859.54897	8272.8737	7659.77699	9816.10026	9201.76972	9025.05566	7523.24468	8858.48102	9686.86942	10084.90375	8438.14483	10037.32318	10450.69902	10293.31824	10210.94343	13618.2417	10942.51635
3300	3600	7770.51862	8132.74353	8116.44576	9008.33632	8681.50393	11190.98354	9954.63229	8522.83471	8891.28908	7677.86613	10201.92592	7531.46875	9078.55607	8398.78562	8863.41112	9813.6	8020.65752	9838.96771	8489.53548	10825.26635	10664.03589	11239.54736	10508.56305	8311.14865	8534.49149	6473.9749	9872.43202	8801.24658	9452.58618	9094.40864	9038.48346	8919.06638	7707.85543	8499.51504	8917.98175	8016.40088	8770.85785	8841.65996	8846.188	9333.45633	7846.7545	9457.04636	9001.53291	9588.57104	9544.91823	10702.77759	10199.05971
3600	3900	8484.38895	8384.91429	8088.47202	8759.16392	9909.93062	8873.08996	9808.6672	7715.20759	8944.74136	8347.94635	7608.73399	8486.72994	7937.45995	7723.07931	7261.26024	8405.97425	7415.27754	9729.28286	9253.80062	10075.85239	9550.69199	12426.36768	9170.84906	8058.49243	7344.95983	7981.21318	7375.19853	7366.16631	9392.39807	7495.95522	8617.32727	6740.64939	7061.26393	8569.15519	7799.07666	6585.29443	7955.41503	7153.76459	8624.65508	9109.57527	7890.84065	7526.89835	6968.89009	7948.78303	8291.82909	10373.25732	9217.41021
3900	4200	7477.22012	8848.65035	7264.69809	9122.16319	7176.56001	8081.59432	6851.74078	6548.40541	8138.73987	7596.30816	6127.26252	8640.53145	9173.46431	7019.90442	6504.71809	7301.53985	6658.24313	9387.95769	9552.47021	8645.34619	8939.8036	9670.33398	9043.5882	6328.16515	6327.37078	5567.81963	7034.42218	6229.07412	8559.1772	6721.66929	7270.23271	6545.37443	6376.61346	7340.05876	4727.79924	7381.0708	6767.4157	6982.26061	6498.13598	8404.47638	6902.27764	6272.7905	5663.25703	6995.14599	7441.97449	9623.18579	7953.90613
4200	4500	6200.94563	7388.15931	6784.49008	6787.11276	5295.59746	9731.78721	7031.65124	7438.39967	6652.77773	6328.45087	10211.56912	7396.01424	7303.60658	6595.05164	7368.76669	7148.61074	6945.09003	8391.71861	8629.11572	8230.20204	8055.71262	9823.08105	8762.69269	5703.92174	6338.98302	5487.42861	7448.67166	5456.8707	8495.52537	5823.73816	8020.41437	6767.8085	6012.68846	9557.15373	6167.44272	6608.90771	6346.62757	7083.97227	8543.20947	7130.59567	6478.89976	7085.04803	6678.42095	9117.80853	8316.12157	9698.13208	8974.50318
4500	4800	5704.12137	7839.5879	5468.31167	6257.57338	4163.57817	8419.69347	6009.14433	8055.43569	6524.12691	6858.60777	7996.64157	6467.43986	7339.05873	6769.58157	7040.40564	9077.99981	7242.05654	7728.67228	7915.28564	7130.28565	7814.61363	9942.60962	9249.93976	5838.32989	5757.91621	5431.47725	6013.15175	4219.39229	7884.35905	4749.06659	7011.65395	6386.6006	6332.81423	7578.61878	5843.98471	5262.14844	5181.00257	6821.11387	6866.91999	7749.50903	6915.4486	7218.56262	6327.60933	7533.60293	6792.92161	7603.00769	7716.90997
4800	5100	6421.47565	8108.51412	5552.34307	8091.75685	7014.38198	8559.72903	7055.27674	5711.37601	5734.15134	6337.90063	6986.75093	6992.50728	7108.37592	6915.52355	6115.4692	7610.86448	6589.61915	7107.82928	6364.80501	6715.11436	7768.45934	10198.03223	8146.91975	5434.28927	6605.11075	5622.4291	6184.75121	5633.60122	9468.15988	5811.73589	6533.6709	6523.69455	6126.59827	7552.15165	5536.64198	6689.10693	4917.6221	6344.3907	7039.48467	7951.6199	6443.97688	6433.935	6630.33252	7136.13826	6957.92566	7706.61914	8311.19356
5100	5400	6276.40157	6487.85933	6212.0637	6325.22432	6358.30022	6845.43542	5951.82467	5600.42255	6969.12554	6616.11403	5597.22163	6287.08122	7047.1958	5710.81562	5063.8829	6548.4897	4814.43017	5986.29012	5537.91235	5978.57964	6105.88495	6152.78479	6722.68041	5918.6952	4666.39616	5474.40332	6087.17843	5475.09878	7287.88127	4706.84933	5798.87488	6970.77866	6515.61775	7217.46118	4057.41078	4807.84668	5018.61563	6100.99385	6822.99629	4848.18971	5812.55176	5051.7397	3857.86602	5856.60737	5983.53854	6398.62402	6384.61523
