frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	245.32381	136.15298	51.25833	79.10182	47.86255	258.72864	96.12203	229.17415	67.55302	83.94157	73.87668	34.31116	102.67082	34.67053	75.76636	61.6844	75.35848	110.84459	84.48751	114.23038	177.85162	71.08565	45.11134	85.85869	187.52867	264.08398	235.03539	86.37142
30	60	7567.53267	6505.12465	8064.9766	7689.94217	7323.78095	7384.22152	8472.84829	6003.72661	6671.46568	6073.81138	5959.69188	7734.23443	7494.12173	7375.4025	7569.65223	7104.1875	7523.56066	6355.69667	7290.40925	4864.38636	6894.79655	7288.06173	5694.56698	5652.8623	6870.63208	7600.84307	10744.83398	5568.90201
60	90	18599.55594	17694.6776	23085.09778	20179.51074	20696.22882	19082.12	20598.7673	18019.47123	18651.43682	17005.82601	17384.4398	22756.1445	20580.59326	20733.86256	21550.78067	19956.33583	21081.69624	18421.11654	19861.52213	15921.10497	18136.79075	19464.16676	23083.42909	19574.66974	18833.67608	19461.71666	28184.77975	15089.31417
90	120	30401.79652	27387.41871	36910.43844	33776.89856	33634.58847	33278.35495	32392.35282	28350.59034	31750.94419	29022.62447	30076.94845	35798.15074	35084.77985	33687.77654	35566.16456	32389.07376	35262.4733	31253.06227	33816.94233	25835.51992	30492.25266	32072.87601	34530.19862	32866.37468	31365.59598	29489.32209	36062.44059	28271.07754
120	150	35502.94928	34630.08888	45493.4424	41179.77176	42130.7625	39910.32828	40966.80151	36486.94165	39920.50385	36453.4447	36829.81675	44775.36776	42089.99232	42024.22876	43859.82267	40132.65151	42819.54636	38791.46018	41304.10526	34240.80723	37507.81923	41892.34059	41961.68254	38177.89203	40057.08926	34966.84404	40572.46048	34630.02175
150	180	34532.96325	32709.0659	46797.60156	45258.7431	45345.68509	43961.07984	41790.20776	43012.23747	43995.26362	39109.58762	39219.68261	49186.71283	43719.02085	48785.88168	46917.1984	45815.45892	45859.59282	44006.21415	43823.52737	36708.61212	40343.79365	47285.70399	45466.6863	41670.30478	41202.89321	32713.78301	40523.01553	37294.27435
180	240	37522.93498	35971.215	47690.06934	45437.24423	43037.96464	45919.39768	41124.84083	42822.87381	43463.1768	41561.25998	40157.09852	48294.37648	44243.98664	47608.58002	46755.74682	45827.116	46102.83449	44997.45488	43954.33568	40906.73315	42698.63569	41063.51196	42065.57151	37522.7212	40183.48075	33656.39014	46013.59388	41579.31349
240	300	36450.95005	37292.35956	46298.90323	44011.55936	42461.62992	42043.8085	40482.12582	41198.50714	43719.24663	40949.03864	39480.6268	44210.5984	43345.22494	45609.57933	46573.22386	43480.1457	45684.27935	42667.78807	43617.68423	40967.49558	44734.19836	44215.58271	44272.86118	39044.53307	45481.07325	35820.16366	43431.10423	39432.00928
300	360	35364.22409	34739.48321	42799.6337	43298.41712	41398.56061	43744.84464	38655.60233	42305.30335	41754.14293	40922.64673	39298.98012	43149.60718	39841.4418	44893.95323	43917.89893	43352.67571	43406.82222	43437.20163	41524.20166	41672.28529	43124.62416	41769.87326	42605.53591	38084.60729	40892.2786	34309.26044	41179.86348	40256.85167
360	480	35486.77455	31570.5539	39592.8912	40803.55305	37273.37812	41050.39923	36429.25062	41100.82124	40123.06042	38408.46952	35790.38759	39056.69062	35725.81378	42369.23435	40471.87596	40474.03124	39818.84447	40948.14502	38344.50555	39938.79447	41158.59989	37750.85467	39774.18142	35303.89208	37572.88101	32184.79597	40427.50348	40887.12072
480	600	30063.49219	29069.3578	35824.75985	36264.77569	32984.62465	37541.67157	32533.99589	37320.80563	36518.89547	33876.93458	33472.46284	33974.01252	33844.55139	37218.01534	36769.02205	36273.38927	36398.50537	36316.71382	35309.01213	36198.9289	36518.41735	33502.40268	36852.38191	32231.24528	34602.70725	29193.67742	34448.80518	35728.56873
600	900	26695.33262	25621.84041	29641.013	30978.11635	27280.48366	32365.12679	28010.56103	32824.5225	30987.34971	29568.96681	27675.49053	29109.50429	27325.68574	31452.63557	30226.27462	30817.65504	29990.71466	31411.21137	29143.9733	32922.57051	32315.82377	31208.88424	33188.58646	29580.63081	30625.1609	25556.59392	31253.06963	30489.1993
900	1200	22349.63955	22083.06878	24766.48372	25109.96451	22675.52509	26493.70329	23749.17513	27215.73139	25918.58759	24519.92882	23281.46577	23489.95931	23662.27504	25288.06671	24890.11538	25240.27566	24751.22921	25770.6576	24356.23333	27626.25884	25942.49636	27787.71979	28942.75361	26890.08144	25770.54098	22002.31556	26351.2099	24437.01386
1200	1500	19010.51156	21025.51309	22137.23907	21045.49365	20057.54904	22002.14572	21013.39498	23086.27535	22342.32957	20650.27177	20463.65098	20071.25948	20723.07377	20438.49166	21033.41746	20784.95383	21135.46336	21170.68928	20958.37562	24039.62155	22085.9415	23770.06532	24146.80807	23357.55432	22144.35659	19738.77521	21427.69564	20963.52712
1500	1800	17047.92921	18207.16331	19803.30978	18655.60525	18211.45201	19088.80011	17895.50716	20667.97387	19174.73838	18424.94732	19331.16298	18626.71904	20030.355	18870.79492	19058.05134	18826.1878	19049.52587	19135.28236	19087.54196	21653.94945	18526.06791	21331.6549	22273.61749	20719.99732	18612.45405	16786.13298	19144.05747	18022.55825
1800	2100	14813.79924	17152.50925	18561.93648	16683.07178	16649.48719	17469.5121	15932.08032	19378.31705	17084.41388	16292.58919	16756.84506	17232.4343	17819.46989	16664.36106	16683.54617	16794.971	16759.04319	17214.73308	16597.60419	19516.84482	16055.79631	18383.97977	20530.34443	18922.5521	16460.65216	15767.18298	17843.38527	15473.22437
2100	2400	13804.94748	15567.54825	17747.75359	15405.13919	15722.1443	15718.50318	15524.94645	16761.58517	16306.81447	15343.78468	16077.52803	15797.42032	17265.93164	15423.81646	16365.13111	15476.52129	16347.68261	15483.8062	16159.71706	17550.36185	14870.72421	17249.01114	17760.96154	17280.61217	15390.59816	13869.04915	15346.57765	13760.44598
2400	2700	12917.47538	15385.29279	16467.18985	13641.52441	14566.48924	13604.36162	13975.47599	14674.92011	14298.1852	13848.05682	15037.02461	14031.9046	16451.68707	12836.10309	14809.64718	13148.174	14822.10826	13504.04467	14742.01739	15632.84206	14276.86255	16337.40004	15978.08417	16856.86873	14960.86303	14087.61644	15045.2367	13047.93654
2700	3000	11993.35505	13755.68787	14768.64661	12753.81587	13505.05045	13352.83878	12402.1949	14005.84246	13706.51161	13238.21998	15058.27117	13198.9087	15291.60264	12212.34605	13828.33939	12777.53232	13974.93704	13012.98089	14036.04491	14663.39157	12247.20936	15449.86713	15710.79909	15603.49151	13417.653	12237.79102	12984.98921	11572.66909
3000	3300	10668.58671	13516.6018	14514.43034	11710.30928	12699.66673	12016.60799	11611.21587	12395.98474	11788.9324	11885.37285	12535.82801	13838.66572	14776.71197	11571.20881	12697.82055	11906.40292	12556.32637	11845.83573	12375.8164	13920.69517	11245.93408	14447.25089	12989.80871	14377.39921	12136.74211	11477.55491	12413.08271	10277.00746
3300	3600	9874.07451	12048.01388	12811.78652	10426.31136	11431.47845	10413.06035	10541.65735	11053.60203	11396.58983	10218.01574	12764.40645	11762.7436	13609.63803	9772.6892	11950.69758	10039.09597	11967.52344	10216.73873	11926.52858	11765.14079	8929.02613	11597.70466	11445.99669	12291.35667	9979.91923	10214.80913	11622.93985	8531.71076
3600	3900	9165.97925	11194.81577	12045.97541	10071.35709	11385.19082	10089.18713	10102.16456	10783.75661	10716.56092	10771.7859	11346.24077	11144.10255	12534.56769	9711.84684	10929.32511	10251.75698	10934.01118	10499.05322	10892.2323	11457.67622	9483.91547	13446.14677	13052.23749	12372.61728	10458.62176	9665.03512	9576.43627	8412.88768
3900	4200	9017.20788	10255.6057	11925.14208	9711.26985	10041.17048	9736.03328	8921.79869	10966.56533	9625.34625	10264.81169	12048.72758	11378.42369	12822.87729	10217.4146	10781.90903	10111.74587	10797.67645	10378.60017	10866.65252	11607.58303	8847.48831	10875.44385	11307.8747	10993.71286	8806.0702	8930.84162	9852.43768	9112.85165
