frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	42821.43634	48886.4507	50076.77232	50773.53	39323.27552	41917.00216	41893.92976	38497.42535	55407.10761	49381.17637	43957.10905	43553.81172	42407.34557	52409.11346	44063.06151	47453.72784	40165.6075	41180.58868	45900.3099	47080.74354	49032.66467	34060.41518	46869.4208	41005.39681	46159.90685	46905.84375	49500.20727	33936.94102	36010.10226	41483.19903	36650.40838	53970.01987	49656.23094	40134.94664	40901.39205	45138.78448	52120.68987	39001.70181	43084.93401	39534.72756	40966.14996	42651.23877	45876.61512	48197.88476	32981.44707	42776.44708
600	900	34148.7829	39194.65268	38319.0625	43207.55347	32484.22174	35051.49389	33493.13606	32160.59972	43148.03175	38320.21214	37779.1346	36064.86875	36142.09742	42688.74637	35863.50913	38978.42672	32756.15822	36476.77124	37945.99674	40021.2599	40910.33728	30581.66853	39904.55231	32060.76981	37956.53148	36304.15848	42241.38907	30266.23073	30153.40763	34024.13394	30973.51367	42581.16036	38428.43292	34253.47135	36307.1282	37451.81258	42581.07326	33522.82537	35369.22705	32826.40338	36225.53117	38418.34424	39647.99301	40342.20363	28190.99453	36942.63669
900	1200	27283.34145	32516.86054	28328.92132	35003.73652	23528.33424	29024.09343	24327.20602	25219.34711	32485.30119	28873.59084	30443.33606	30619.30449	28509.62635	31555.07878	28569.42996	29673.172	25212.92137	30030.7525	32665.86198	32465.78487	32721.02443	26418.399	32814.45835	27125.9981	32158.17668	27321.76981	31604.68453	23312.44648	27439.6596	25438.1676	23742.5396	30991.69143	28616.6401	29328.05564	30958.07919	27978.22183	30232.46784	27832.67449	27004.93291	24662.37158	30867.72513	32565.50391	32107.73198	31453.70705	24064.09766	29864.8989
1200	1500	23039.20843	28538.79692	24239.74219	29093.36649	20067.27344	26399.28184	19619.34862	20657.41786	26425.41966	23654.67778	25626.14387	27472.59082	25027.96838	24341.47318	24104.08541	24951.05385	20720.63709	26065.1587	30208.4821	29100.33594	27610.58391	25153.43638	27489.01431	23001.45089	26880.35627	21414.11412	27374.53701	17516.08132	25366.75086	19160.00362	21114.64933	23788.50896	22713.84261	26486.06872	24877.22816	25121.74264	24865.78043	23804.29239	23660.28534	20786.72816	26855.60605	26949.26587	27290.52795	25739.56094	25307.48223	27115.70827
1500	1800	20554.80263	23562.30917	19748.4534	23615.26462	17951.17904	24288.64752	17491.46858	19629.53288	21647.20509	19541.70735	22075.13553	22695.35293	21517.16864	20152.7172	21434.09369	21955.82288	18250.07197	24047.65563	23593.92643	23371.98892	23426.63386	22700.90513	23967.26978	19822.48433	24060.6739	18758.63546	22038.8736	16779.79505	23563.82402	17556.03033	20095.88956	21206.81452	19250.46328	23900.38134	22806.35618	19496.91955	21106.05547	21717.61979	20052.5424	18290.39709	23481.93605	25088.05493	24064.61934	23442.08647	21471.21367	23271.82348
1800	2100	19947.80318	20440.04361	18639.44434	20578.00412	16583.30957	22376.91887	15284.11439	17181.71577	19307.96282	17267.87501	21567.94034	17987.89707	18645.10136	18397.56621	19479.73622	18413.75637	16216.86107	21681.15517	19411.03776	21874.88593	21025.48567	21277.09794	21690.63801	17848.27595	20771.93642	16126.31543	20887.16248	15491.54674	21830.67935	15968.32354	18389.38432	17728.41516	16896.59934	22451.24572	18712.80558	19462.05315	17405.54132	20291.91678	18604.56376	16540.23951	21146.31174	21119.30444	21419.6443	20044.88635	20376.85527	20782.81874
2100	2400	17047.28797	18894.7299	17187.31501	19071.69011	13361.3959	20673.46965	13682.57877	14514.57834	17758.0397	15616.26196	18768.32367	18084.63965	17923.26467	16260.77399	17374.13944	17302.22034	14834.94033	19834.56045	19780.95182	20426.68757	18977.00019	19782.69085	19044.20929	15644.67709	16848.18935	14763.79213	17335.5613	13730.66576	19515.71205	13748.52428	15196.52148	15575.28252	14289.40188	17807.13406	15326.8813	15742.91175	15082.04839	17232.45542	16353.74708	14792.72326	18600.70226	17137.91467	18806.87468	18480.55097	21156.98125	18420.51018
2400	2700	13662.49297	16886.8104	13182.34445	15650.81791	12142.39661	18538.00744	12182.38087	12983.64307	14351.59339	13537.83017	16917.32491	16648.34082	17001.39386	14784.56864	15740.33013	15949.08232	13584.69006	17751.4005	17195.22363	17219.51735	16300.52151	18840.93722	17983.96921	14753.44584	16412.02803	13583.02734	15466.94579	13030.59733	19054.23116	12813.52741	14686.94416	13176.02375	13153.73898	16175.83319	15542.54279	14540.33703	14236.19936	16741.87274	14452.14393	13506.99809	16804.54854	16688.97998	16841.07294	16124.56876	20182.03574	17468.0208
2700	3000	11761.50725	14332.71991	12522.18652	14124.81652	11186.86413	17325.1975	11127.0356	11234.53727	12948.62106	12193.92536	14595.8061	13192.97988	14131.09154	13029.61078	14233.72834	12896.60041	12223.31216	14616.00697	14774.95345	15351.39326	15302.51265	17483.36691	15787.58837	12465.66956	14378.98291	10704.11105	12829.28477	10568.14316	16046.76339	10116.06136	12851.90918	12591.79249	11675.46866	14762.28	12776.99751	12074.67216	12943.63969	13595.93427	14396.34214	13098.10912	15615.75224	14277.82385	15983.48964	14076.56012	17103.99648	15437.50832
3000	3300	11888.94524	14259.50712	11742.42299	13364.13512	9773.93151	14339.70857	9446.26226	11636.2985	11620.43369	11035.52923	12591.26996	13860.66826	13850.4684	10772.56575	12224.61362	12806.10522	10820.25617	15319.90664	15409.06413	14439.65048	13730.02025	16922.10965	13838.43534	11838.94428	11748.52042	11384.25112	13326.90457	9297.17624	15021.75803	9598.04324	10672.95108	10932.41839	10714.56401	10794.40964	12572.62287	11778.49758	11456.64752	12031.3747	13395.41766	10932.06461	12971.41724	12671.08215	13403.25645	13322.76861	17401.01797	14683.03162
3300	3600	11310.4794	13167.85419	10275.2507	12245.0845	9148.07604	15884.2774	9514.02097	8719.31806	10973.30425	10278.13537	12826.54493	14308.88584	10311.42728	11453.34688	11549.56169	11196.9986	10640.10295	12924.68308	13913.77507	12445.08312	11904.71704	13311.58998	13585.88344	11508.946	12649.28756	10805.96373	11443.07057	9918.83226	12669.05833	9846.66475	9043.02677	10474.41831	10289.92133	11817.2004	12266.44691	10206.80427	10430.26045	11216.70216	11028.13275	10130.40375	13630.10042	12153.47266	13271.8106	11733.95526	15314.74531	12340.1917
3600	3900	11355.32113	10914.58707	11286.8653	11121.13774	10017.97337	14064.53794	10022.5713	9293.6984	10630.07418	9981.88556	10566.55298	10931.87207	11344.48788	9841.19633	11261.9301	11051.77585	9938.58469	11481.62045	11891.61003	12339.77996	12071.38616	14123.97991	12606.08968	8840.25461	9601.15353	9127.42132	10284.4479	9122.19818	14462.56325	10334.40756	10338.57227	9907.90642	9551.22003	10750.13222	8834.29013	10392.71888	10107.30469	11927.06163	10079.81817	10142.92187	11931.08325	9572.98425	12005.03617	11223.23519	15490.74238	11805.65762
3900	4200	9594.55468	11732.50974	9978.22412	10285.88421	8496.47653	12890.61873	8032.34941	8759.52059	9469.95851	9534.94081	11370.61097	13100.25869	12099.79938	9495.53205	11716.53275	10838.10944	10263.81119	11271.21559	12128.3763	11195.87822	10930.6391	14698.01339	12539.0178	8865.7515	9650.16553	9323.17118	10817.41732	8510.07881	11161.97821	9438.80499	8494.06783	9529.452	9589.30365	10341.06165	10897.09366	9558.06637	10189.11547	9779.13936	8459.53281	9405.67423	10918.60431	9366.83838	10541.17972	10135.9491	15369.09922	11501.96442
4200	4500	10014.01208	9468.72704	8667.20996	9188.23045	8017.15241	11779.78724	8602.74958	9148.29313	8423.75617	7881.13335	9335.53635	9901.30127	9470.67034	8342.96857	9642.26193	8929.70274	8900.25171	11109.54119	10587.29036	11303.5559	10641.58922	14814.57464	11111.68297	10639.67843	9238.35895	9288.30155	9878.4819	7012.19368	11665.46298	8083.61942	8099.03192	9956.11952	8353.16252	9423.39644	9123.84379	8373.42423	8323.5904	9641.39612	9136.45876	8589.85068	10728.57061	9218.2843	11753.77973	10866.14294	13466.30479	10530.06029
4500	4800	8204.58782	9322.01794	8608.77825	9411.30581	6694.40641	13821.91141	6125.28991	8025.51042	8476.26462	8172.86267	9591.14415	8111.37988	9798.75732	7732.69797	9196.05474	9310.80241	8492.33196	10286.14495	8985.58423	10320.83886	9745.03673	10989.37277	10117.78542	7008.04125	9108.76111	7451.84626	8155.70347	6745.44303	12494.08553	7331.33227	8730.35032	8735.8317	7992.87069	8913.42566	8616.63685	7143.23661	8248.15702	10425.1859	10313.98837	9196.89676	8435.82732	9594.81519	10887.30406	9844.61987	13594.93662	9867.22869
4800	5100	8746.20185	9543.56019	8263.09459	7425.72773	7350.39779	13187.90203	7100.16337	7565.8447	7086.41085	6952.87481	10570.3469	10007.12441	8724.30017	7117.67435	10412.70817	8432.34013	8388.21406	10797.88308	10861.48503	10953.74486	10203.33164	15191.66839	10193.58129	6834.78789	8272.63791	6900.34312	7984.39626	6521.86286	9498.15028	7317.77177	7825.38889	6882.21203	6613.59985	7244.13085	9810.50018	6384.79612	8581.33424	8996.313	8712.42088	8650.79457	8209.35831	9755.99866	9177.89374	9281.1577	12643.05303	9373.59703
5100	5400	6874.27698	6727.73374	7510.79869	7964.85234	5803.29831	10561.0782	5452.98002	6922.8744	7277.57934	6405.40933	7157.35615	8961.98652	7520.71447	8026.74021	8533.64777	9234.07294	8112.74332	7812.41971	8756.72868	9140.57056	8329.54286	13943.73284	9595.7062	7893.34698	8408.03556	6970.4617	8848.27991	6466.17272	10201.71655	7568.36232	6023.0973	7342.00148	6827.15141	8839.86052	7062.12611	6950.05379	7761.21253	8889.13273	8184.65083	7586.50311	9697.99836	8311.40857	8829.42387	8629.61942	12917.27598	9829.84429
