global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
3.306179411218252	n/a	10.930822299163468	n/a	3.413537208659108	n/a	11.652236274900217	n/a	1.9183024719054127	n/a	n/a	3.6798843737184166	1.9506901516127	n/a	n/a	n/a	n/a	-0.2043466572854697	n/a	0.0417575563437452	n/a	-1.583461762630833	n/a	n/a	2.507351153713944	0.4636322567718309	n/a	0.2149548695193409	n/a	0.0075793734498974	n/a	5.7446901893009614e-05	n/a	-0.0113464495344204	n/a	n/a	0.0001287419170371	-0.0141898955323292	n/a	n/a	0.0002013531352184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.8981134382076	554.5919340269893	311250.3049779111	307572.2132877964	836.4147648707102	833.0012276620511	699589.6588937255	693891.0452864842	304.70537464031213	302.7870721684067	91680.01107231596	92845.36533469296	310.83078568402937	0.284264	104.546822	0.0	8.07043161210544e-16	-0.2043466572854697	0.0	0.0417575563437452	0.0	-1.583461762630833	0.0	0.0	2.507351153713944	0.4636322567718309	0.0	0.2149548695193409	0.0	0.0075793734498974	0.0	5.7446901893009614e-05	0.0	-0.0113464495344204	0.0	0.0	0.0001287419170371	-0.0141898955323292	0.0	0.0	0.0002013531352184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4694.008151908997	4136.11003847079	22033712.53018812	17107406.250338838	7547.419363955895	6711.004599085185	56963539.05541641	45037582.728942506	3320.6422072005785	3015.9368325602663	9095874.977993652	11026664.66824193	3347.183515371983	1.618171	595.133118	0.0	8.07043161210544e-16	-0.2043466572854697	0.0	0.0417575563437452	0.0	-1.583461762630833	0.0	0.0	2.507351153713944	0.4636322567718309	0.0	0.2149548695193409	0.0	0.0075793734498974	0.0	5.7446901893009614e-05	0.0	-0.0113464495344204	0.0	0.0	0.0001287419170371	-0.0141898955323292	0.0	0.0	0.0002013531352184	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7762.16356412668	3068.155412217683	60251183.19625581	9413577.63352066	12549.481211647952	5002.061847692056	157489478.68150494	25020622.72813647	5532.97816544128	2212.335958240701	4894430.392124803	30613847.379249956	5537.510499387449	1.412206	519.382874	0.0	8.07043161210544e-16	-0.2043466572854697	0.0	0.0417575563437452	0.0	-1.583461762630833	0.0	0.0	2.507351153713944	0.4636322567718309	0.0	0.2149548695193409	0.0	0.0075793734498974	0.0	5.7446901893009614e-05	0.0	-0.0113464495344204	0.0	0.0	0.0001287419170371	-0.0141898955323292	0.0	0.0	0.0002013531352184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10562.577094020517	2800.4135298938363	111568034.8671269	7842315.938412457	17272.62337104103	4723.142159393079	298343518.11783284	22308071.85783632	7880.130113258636	2347.151947817356	5509122.266142808	62096450.601885565	7869.79222840182	1.479943	544.295227	0.0	8.07043161210544e-16	-0.2043466572854697	0.0	0.0417575563437452	0.0	-1.583461762630833	0.0	0.0	2.507351153713944	0.4636322567718309	0.0	0.2149548695193409	0.0	0.0075793734498974	0.0	5.7446901893009614e-05	0.0	-0.0113464495344204	0.0	0.0	0.0001287419170371	-0.0141898955323292	0.0	0.0	0.0002013531352184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12439.111945640234	1876.5348516197173	154731505.99616957	3521383.0493434346	20471.63712134796	3199.013750306931	419087926.4281519	10233688.974652816	9414.69029293472	1534.560179676084	2354874.945047495	88636393.31187923	9392.81580145596	1.343678	494.179688	0.2090026339876133	0.1255166637722329	-0.2487732073649056	-0.0444265500794359	0.0618881087026223	0.0019737183519606	-1.6302683179250437	-0.0468065552942107	0.00219085361851	2.6577747884301512	0.4683410271313875	0.0047087703595565	0.219343317694483	2.2172518299038603e-05	0.0055426881193566	-0.0020366853305408	3.07213915884568e-05	4.148087135640089e-06	-0.0112274565271841	0.0001189930072362	1.4159335771138056e-08	0.0001260557800698	-0.0140843587050181	0.0001055368273111	1.1138021918893238e-08	0.0001983691601316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14878.43666583056	2439.324720190327	221367877.6191312	5950305.0905316165	24551.96041230578	4080.323290957818	602798760.0874302	16649038.15873284	11375.23895889392	1960.548665959201	3843751.071594401	129396061.37193803	11344.238522488218	1.39088	511.539581	0.2005713972621962	0.1118094891598196	-0.2628285898954914	-0.0140553825305858	0.0690788676664524	0.000197553778081	-1.6315474754205468	-0.0012791574955031	1.6362438983017986e-06	2.66194716455116	0.4778887260079898	0.0095476988766023	0.2283776344455395	9.115855383827358e-05	0.0068563710037001	0.0013136828843435	4.700982334037952e-05	1.7257627206170586e-06	-0.0117604806184457	-0.0005330240912615	2.841146818652534e-07	0.0001383089043768	-0.0124172825134331	0.0016670761915849	2.779143028549546e-06	0.0001541889050184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16834.559555921074	1956.1228900905132	283402395.4418536	3826416.761136063	27566.38881260619	3014.4284003004104	759905792.1677797	9086778.580537692	13249.971506242273	1874.7325473483525	3514622.1240872424	175561744.91623214	13185.167527688189	1.228411	451.78656	0.2384992062956391	0.1463490392715167	-0.2281102325206916	0.0347183573747998	0.0520342781806439	0.0012053643388043	-1.6249127596995834	0.0066347157209634	4.401945269799907e-05	2.640341476634516	0.4664984096521039	-0.0113903163558859	0.2176207662079421	0.0001297393066871	0.0068138098562169	-4.256114748320012e-05	4.642800475667857e-05	1.8114512750867119e-09	-0.0101399773700712	0.0016205032483744	2.626030777992302e-06	0.0001028191410655	-0.010365230572411	0.002052051941022	4.210917168652567e-06	0.0001074380048192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17475.743959400945	641.1844034798705	305401626.9345386	411117.4392658374	28294.57169350389	728.1828808977007	800582787.3188317	530250.308032475	14050.58587992277	800.614373680497	640983.3753438145	197418963.56908512	13933.97880271605	1.066851	392.367859	0.3520578827042303	0.1811005254731075	-0.2026623703890209	0.0254478621316706	0.0410720363716967	0.0006475936870725	-1.5986419005523942	0.0262708591471891	0.0006901580403314	2.555655926201771	0.3833485323201984	-0.0831498773319054	0.1469560972320502	0.0069139021003109	0.0092690957550848	0.0024552858988679	8.591613611693106e-05	6.028428845179552e-06	-0.0085208312807036	0.0016191460893676	2.6216340587143928e-06	7.260456571421697e-05	-0.0106345842660448	-0.0002693536936337	7.255141227417081e-08	0.0001130943825116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17677.307753619203	201.5637942182584	312487209.4161656	40627.96313966042	27989.91326396961	-304.65842953428	783435244.524542	92816.75868629383	14752.083664105094	701.4977841823238	492099.1412127102	217623972.4327564	14620.83068666744	0.995558	366.147522	3.025343067501617	1.7053398645537947	-0.3185144073308947	-0.1158520369418737	0.1014514276773511	0.0134216944635812	-1.0315487540416086	0.5670931465107856	0.3215946368195033	1.064092831964795	1.636823622457726	1.2534750901375276	2.679191571035632	1.5711998015952828	-0.0063498333419884	-0.0156189290970732	4.0320383471027576e-05	0.0002439509461393	-0.0080043748923013	0.0005164563884023	2.6672720112154745e-07	6.407001741650345e-05	-0.0049915138732917	0.0056430703927531	3.184424345756663e-05	2.4915210747263507e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16853.275778782445	-824.0319748367583	284032904.475695	679028.6955533678	25834.109256968062	-2155.8040070015486	667401201.1009629	4647490.916603933	14872.445445108757	120.36178100366304	14486.958326373744	221189633.5177362	14690.448967945553	0.959251	352.794495	1.5994939315546683	0.7696164309960067	0.0500285456324434	0.3685429529633381	0.0025028553780974	0.1358239081789372	-0.7316384533876317	0.2999103006539769	0.0899461884383588	0.5352948264754457	1.270487753560758	-0.366335868896968	1.6141391319478613	0.1342019688404965	-0.0080772226970953	-0.0017273893551068	6.524152649847147e-05	2.983873984136631e-06	-0.0086939882523586	-0.0006896133600573	4.7556658636951973e-07	7.558543173214935e-05	0.0038855795923518	0.0088770934656435	7.880278839777053e-05	1.5097728768500782e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
