region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.20220730319372715	0.22017392387272747	0.03874492727901832	0.03744300892389774	-0.16207252447203982	0.05	1.8687294196359139	0.9183980538522536	0.9503313657836602	1.0347706659410494	0.019578386645904	0.04939847751019925	0.13232377796313832	0.10890764264018257	0.021990378295390557	0.033643179795841555	0.042593300461399114	0.06310531667004059	66.44644489959344	72.92562922961508	12.310502471389286	0.5352392378864907
Amygdala	acq	NA	TRUE	0.13408091552538398	0.13889411270654176	0.043909581901352315	0.0533993673564049	-0.16207252447203982	0.05	1.7591375550796475	0.9653462836734686	0.793791271406179	0.8222865564733259	0.02284606598814554	0.08160273236747288	0.23867690468624703	0.14441633173878832	0.018663848339657802	0.06240971960629728	0.07048829172869987	0.12758999866882065	61.09234580228118	67.57153013230283	10.096136146935066	0.43896244117108985
Caudate	acq	NA	TRUE	0.19475556779992584	0.20345392053664885	0.014820637144088123	0.02174252177450531	-0.16207252447203982	0.05	1.6097469679224163	0.9572465710477368	0.6525003968746796	0.6816429712153445	0.00958755562030078	0.021171833982481323	0.10046130935181405	0.13054456084871463	0.026875861540633237	0.013855522955483791	0.0586475365802467	0.05710545973162265	33.45788924745418	39.93707357747583	3.627901565607739	0.15773485067859735
Frontal	acq	NA	TRUE	0.21734637039935448	0.2263675297699011	0.028856331591221144	0.031373742890083656	-0.16207252447203982	0.05	1.8432546045205684	0.9601481741673972	0.8831064303531713	0.9197605683299523	0.01349554364272355	0.031537315337280776	0.09893269009478811	0.09535090388488449	0.019830890934760627	0.02090916717041237	0.037790105937659635	0.04558850909967284	51.47693508859492	57.95611941861657	7.071173634722564	0.3074423319444593
Hippocampus	acq	NA	TRUE	0.15988587295933418	0.19918973336859036	0.04676239245012134	0.040045171473056265	-0.16207252447203982	0.05	1.7400052287881718	0.8026812941381551	0.9373239346500165	1.1677410966159716	0.018982248633650476	0.05256956547553126	0.12493456829997077	0.09199550602698918	0.01857382357660258	0.037015735537492066	0.03645014581320432	0.06352432598450553	53.45318252462559	59.932366854647235	7.608155908184363	0.3307893873123636
Insula	acq	NA	TRUE	0.19389383306281155	0.2046861332472474	0.03851324533871206	0.03123420277478604	-0.16207252447203982	0.05	2.115307316293415	0.947273906574807	1.168033409718608	1.2330471700017924	0.018795180990010422	0.04791283227102927	0.11765668545882398	0.10333685773913628	0.02434936047847169	0.032796501777573386	0.04028388824398247	0.05633844045959124	64.79718958064572	71.27637391066737	11.5810394099398	0.5035234526060782
Occipital	acq	NA	TRUE	0.2428264378704336	0.24764944446528356	0.02970106445747085	0.027049043643039856	-0.16207252447203982	0.05	2.057185191659197	0.9805248640663675	1.076660327592829	1.0980449013070153	0.013249265969167168	0.0293353424584636	0.08454729934148866	0.08954325924453016	0.0220289058289648	0.018975646871297273	0.0378869813273836	0.041883680074326975	54.11372782686807	60.59291215688972	7.796582202657004	0.3389818348981306
PCC	acq	NA	TRUE	0.22019380458687096	0.23034615619200424	0.03657346336864645	0.034130285694195475	-0.16207252447203982	0.05	1.9802801996839419	0.9559256738945936	1.0243545257893485	1.0715838623895986	0.015903402647365488	0.03842106841235113	0.10321816095628816	0.09097538350605981	0.01968257555852872	0.025726790673605605	0.0358062171864019	0.04882623067629518	59.193150879709556	65.6723352097312	9.41036967589354	0.4091465076475452
Parietal	acq	NA	TRUE	0.2129730220969181	0.23000418897476682	0.024584860460680934	0.02482521211610623	-0.16207252447203982	0.05	1.842940744561888	0.9259527969739839	0.9169879475879039	0.9903182436346895	0.011937558554299888	0.026498914471112446	0.08591421671112491	0.09750926738342462	0.023492831283229917	0.017231542718859634	0.042087207405801345	0.04375576204723051	44.612267243433166	51.09145157345481	5.483697013453399	0.23842160928058256
Putamen	acq	NA	TRUE	0.2434680525249084	0.20217919990750863	0.028377122518661042	0.03902619299834303	-0.16207252447203982	0.05	2.079843130231088	1.2042190919554945	0.8756240382755935	0.7271301743387032	0.012729829021063946	0.0323428771503563	0.11436298075591814	0.09690695115134564	0.01566191009028924	0.022194376534107337	0.03736727112599709	0.0507478984674562	56.830860271294306	63.31004460131595	8.62202515191332	0.37487065877884
Temporal	acq	NA	TRUE	0.17591646668862396	0.1771622320172326	0.02921015160239631	0.028223566051792628	-0.16207252447203982	0.05	2.0206467335894827	0.9929682228857476	1.027678510703735	1.0349560912605167	0.012701811031885966	0.032961726466723004	0.09621826986868119	0.09207963069345575	0.020550463454922695	0.022838334530644638	0.035419235188452275	0.04345888817935876	44.06397912557777	50.54316345559941	5.373462806689721	0.2336288176821618
Thalamus	acq	NA	TRUE	0.22120569303003235	0.23657399030536982	0.09659725115728039	0.1214166359258688	-0.16207252447203982	0.05	1.678940352206935	0.9350380941898977	0.7439022580170375	0.7955849741732102	0.017933677111490423	0.06810795374603758	0.1872540309410177	0.08987958077843149	0.008652868767090706	0.05242206277145632	0.06426993672285018	0.11539364374365382	48.480775658501656	54.9599599885233	6.328464302186892	0.2751506218342127
