frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	675.40677	875.56688	193.06917	426.58039	308.39741	490.18655	375.01956	441.10553	307.09647	525.98921	298.46489	421.53188	200.56785	531.27812	294.81252	535.02941	309.18935	486.88133	302.87858	189.67431	258.21316	113.1117	145.957	212.72914	275.81548	784.1037	398.37222	635.92999
30	60	5819.76797	4716.86446	5336.40416	6080.67176	5312.47978	5985.4377	5966.93499	4887.7633	4943.53715	5347.97538	4183.45569	6376.11273	6237.06803	5886.23932	6282.82706	5976.03876	5910.25299	5467.651	5660.20046	5040.5121	4959.42433	4823.082	5823.38604	4929.99785	4826.19507	4476.06556	5890.18006	5011.06613
60	90	13578.01049	12404.94478	12788.40759	15370.69914	13492.1584	14891.82739	15067.30726	11709.78749	14586.44621	11651.57248	10788.72918	15766.46101	13480.19812	15643.76031	14928.26608	14851.61259	14660.59272	13023.57193	14126.20214	9407.81146	12871.64372	10531.37848	11521.78145	10685.36856	13229.61387	13065.11767	16901.64551	10428.12679
90	120	19655.17126	20346.61638	25607.91268	22271.20171	21560.7874	21608.33927	25268.28352	18531.24475	22710.42054	17775.30953	17678.56925	22163.50363	23168.83822	20373.00907	23918.86733	19788.7654	23588.35584	19041.82777	23052.96933	16645.15462	21047.40341	18129.3433	18778.30195	18897.55194	20335.13529	20308.4306	26709.82393	19207.12768
120	150	26676.08628	22397.15809	29206.04602	29614.42691	27974.17463	31287.31992	28049.26789	25797.38626	28677.71003	23722.76782	23638.34748	28416.41614	25401.52163	29035.37943	29912.90508	27726.03786	29411.07411	27465.62106	27885.69042	23787.60814	26772.9447	22540.12675	22921.96406	22685.76101	23718.26082	23043.04782	27422.66831	27221.68253
150	180	25097.85941	22353.84675	29664.2244	29719.44886	29835.99117	28294.08307	29068.13115	26942.29418	29832.175	25431.01514	25351.31318	27801.33472	27544.62297	29894.6051	31437.7464	28621.52348	30606.91859	27966.5666	29327.65817	23497.18801	25088.64168	25852.63001	25829.62227	27286.78844	25260.99555	22353.36753	27107.9475	25439.84386
180	240	20810.41893	22270.56759	26403.8344	26561.77136	25839.81041	25487.38542	25708.68224	26054.87296	25867.93383	24383.40827	23591.96954	25293.19885	25768.61992	27640.47825	27153.99099	26402.51373	26659.15424	26202.6786	25986.08781	25955.15311	25550.06654	22593.3106	22540.20898	22431.68164	22753.57887	21290.32235	24701.05021	26702.71027
240	300	21086.76687	19700.09548	25768.50763	26656.11592	23199.46738	25527.91613	26036.27019	26471.06444	26705.59145	24414.31186	21327.77341	23597.7982	22831.22238	27162.93323	25647.46929	26295.71649	25500.0707	26339.21774	24550.18765	26088.82094	26879.28029	23694.76537	23110.58242	25155.4185	24698.12233	21722.99184	22541.71955	26018.01984
300	360	21169.54201	17714.49407	23327.53893	24693.40758	22620.18129	25155.7923	23680.20114	25614.81191	24917.83567	22634.90511	20907.05721	20744.96005	20749.06946	23938.00464	23205.64036	23441.88588	23215.5047	24817.71726	22720.17291	23055.31193	23664.40761	23347.50456	22066.01289	23091.78125	21723.10553	18754.52535	23489.90188	23509.88435
360	480	17543.41023	16895.96328	21957.17138	21356.08762	19577.49196	22417.67146	20412.06059	23101.97344	21936.42028	20168.51943	17715.12242	18466.55732	18406.63683	22679.25718	20345.99648	21808.0838	20372.48328	21749.31372	19871.99997	22604.43931	22252.52688	20005.36153	19613.55	20201.20206	20704.06151	17465.37336	20807.46585	21666.98518
480	600	15752.01143	14662.70648	19905.10868	18925.74143	18229.10756	19635.50421	18655.56591	20497.088	19627.52474	17708.96228	16947.0493	16641.22649	16714.25352	20416.19748	18122.94994	19495.77439	18166.49904	19249.46911	17889.77579	20707.73756	20174.05019	18561.20994	17687.86914	18675.56645	18030.45043	16367.95175	17622.10762	19965.84992
600	900	12606.14576	12580.98585	15844.48837	15309.73375	14546.79524	15962.78617	14461.07225	17001.54413	15685.80109	14783.29015	13979.55655	13065.71371	14365.28754	15428.35716	14962.7106	14928.29328	14943.8206	15664.84823	14666.42303	17153.83719	16838.9612	15024.40437	14517.87246	15531.63889	15252.85437	13221.80608	15474.64088	16115.59517
900	1200	10218.62169	10789.32907	12512.83328	11800.40509	11883.23355	12607.84647	10943.51523	13341.35722	12294.95306	11606.86067	11901.06144	10354.64573	11440.23697	11819.35882	11688.65644	11799.29058	11714.97304	12049.46958	11643.60755	14244.55545	13168.66403	13454.19409	13318.56992	13524.45876	12245.70948	10841.27148	12037.9545	12382.12861
1200	1500	8859.58576	8994.52862	11727.86684	9772.92486	9934.77268	10338.66655	10114.10379	11380.77226	10872.12786	9631.05738	10287.47609	8481.80972	10263.06632	9378.67381	10095.89445	9389.68081	10201.38571	9980.49949	10224.70799	11538.41411	10658.63367	11279.02041	11440.05742	12014.98224	10111.47647	8743.33695	10151.08539	9747.35446
1500	1800	8899.72093	9231.53447	10218.54323	9101.16912	8556.47079	9959.78688	8696.54092	10116.81818	9389.68074	9117.98978	8930.38622	8521.39302	9328.98015	9323.00562	9100.60801	9329.06304	9052.37262	9455.40635	8930.99696	10245.33323	9522.11457	9802.5324	10270.71309	10491.57688	9205.35714	8181.88687	8463.96741	9156.0661
1800	2100	7348.41292	7936.32487	9317.07435	8128.81457	8059.55605	8542.21683	8237.10855	8675.70027	8849.76908	8055.75951	9348.95269	7323.07659	8418.29952	7557.83816	8212.87189	7762.26707	8377.41206	8131.4964	8451.84122	8815.00071	8422.4521	9094.0518	9079.36768	9411.6238	8412.93067	7852.66437	7828.11867	8734.8679
2100	2400	5475.15259	7315.06355	8909.92194	7895.8837	8135.75189	7329.28941	8472.15072	8535.55842	8896.50193	7477.81035	8969.34288	7769.99982	8070.66489	8086.68764	7962.01604	7965.80225	8094.80648	7727.38581	8230.29621	8933.12977	7172.22741	8893.86776	8344.58018	8238.48087	7626.82344	6680.03722	6772.99578	6450.10222
2400	2700	5829.48365	6644.28535	7715.93581	7158.79068	7875.42989	7011.09695	7297.66728	7924.42837	7640.42937	6831.48772	8143.67845	6727.54696	7561.94137	6749.23754	6943.6204	6766.78374	7089.40078	7142.80893	7372.88504	8711.56469	6602.48282	6934.3536	6833.35576	6491.88534	5825.52595	5864.06553	7536.44004	6432.24106
2700	3000	6909.18239	6332.01949	8123.54501	6439.30762	7029.05812	7317.8735	6751.83681	7040.21441	6842.2274	6507.11991	7038.51135	6329.92054	7638.74511	6570.46584	6773.0863	6950.94185	6779.22695	6650.39727	6833.54739	7586.28651	5720.83802	7167.20115	7240.41846	6912.29277	5633.99171	5250.59896	6339.22642	6033.49394
3000	3300	4363.30742	6166.28635	7055.53757	5661.15482	6709.09352	5477.2105	6215.22409	6087.5596	6341.78331	5187.45342	7294.91789	6375.94662	7304.44869	5849.86822	6139.06975	5633.90518	6278.38306	5330.84385	6567.93495	6678.52732	5275.02819	6788.90044	7283.21201	7206.16675	5539.40194	5672.11294	5660.69096	4433.04955
3300	3600	4150.57502	5380.90229	6522.94518	5302.69898	6259.59397	5069.40048	5586.22329	5705.89105	6195.4319	5215.18309	6212.43395	6229.34399	6489.23021	5213.06002	5907.89282	5192.66717	5869.4906	5209.24852	5944.44826	6665.27715	5648.91615	7033.54997	7100.46191	6942.92714	5730.91679	4960.58011	5309.51478	5258.43513
3600	3900	5024.47741	6500.20607	6207.66069	5009.51792	6965.00676	5126.87408	5565.85246	5449.99456	5324.89831	5573.87996	5674.14473	5419.1924	6349.9414	4768.76828	5600.73065	5019.584	5602.92826	5190.32401	5549.58115	6426.58447	5237.86915	5250.3623	5734.96426	5520.84679	5005.40569	5472.31084	5915.49943	5550.71567
3900	4200	4528.47801	5104.24935	6126.46541	4663.00335	5399.11214	4447.10202	5739.09808	4625.86135	5519.60594	4742.78197	6444.63882	4640.95818	5732.06543	4507.81232	5408.30333	4653.32287	5554.26731	4549.12621	5678.70069	5933.08236	4817.48823	6001.39839	5906.49863	5780.53207	4882.15574	5166.7583	6051.88057	4107.98813
4200	4500	3961.32932	4711.07286	6326.4868	4892.37733	5234.37058	4705.57888	5058.36049	4937.91767	5149.28827	4759.22165	5925.10078	4845.95435	6048.20366	4801.01269	5337.06187	4947.76268	5413.74495	4673.97042	5422.6506	6686.10128	4928.94938	5890.93205	5592.34355	6062.81847	4706.53579	4156.0161	4320.01883	4561.59566
4500	4800	3984.51652	4352.67544	4989.57855	4181.57217	4728.26728	4238.72827	4418.13022	4105.3366	5174.0463	4118.20413	6081.11594	4512.09305	5448.41473	4151.37164	4805.18454	3976.00015	4793.63058	4255.82685	5170.34861	4686.38809	3670.45118	6140.58174	6010.98486	5052.62593	3951.91033	3799.28775	3496.0511	4111.34216
4800	5100	5546.13336	5411.78764	5199.49524	4339.48274	5035.09492	4992.94923	4458.55593	4062.34699	5058.51428	3973.94502	6355.63264	4057.34258	6565.14082	4211.35903	5300.12967	4304.034	5295.41658	3975.60814	5568.98471	4850.90846	3562.52709	5655.54033	6710.43965	8257.28134	4639.22427	4610.58908	3733.84559	3394.04505
5100	5400	4356.07644	3990.22884	6547.30094	4080.99138	6025.87869	4151.25254	4496.39999	3948.86095	4593.20342	4411.538	4553.87668	4502.95096	5868.27353	3229.13225	4760.12943	3496.34264	4651.5641	4012.25541	4751.85062	4924.33923	4444.94811	4090.98812	4263.85752	4289.53793	4174.03038	4263.61037	4627.85232	4527.36964
