index	name	volume-mm3
203	parasubiculum	134.0
211	HATA	124.0
212	fimbria	141.0
215	hippocampal_fissure	135.0
226	HP_tail	1376.0
233	presubiculum-head	249.0
234	presubiculum-body	275.0
235	subiculum-head	359.0
236	subiculum-body	457.0
237	CA1-head	1074.0
238	CA1-body	240.0
239	CA3-head	211.0
240	CA3-body	202.0
241	CA4-head	247.0
242	CA4-body	235.0
243	GC-ML-DG-head	313.0
244	GC-ML-DG-body	264.0
245	molecular_layer_HP-head	582.0
246	molecular_layer_HP-body	414.0
7001	Lateral-nucleus	1324.0
7003	Basal-nucleus	867.0
7005	Central-nucleus	81.0
7006	Medial-nucleus	19.0
7007	Cortical-nucleus	47.0
7008	Accessory-Basal-nucleus	526.0
7009	Corticoamygdaloid-transitio	376.0
7010	Anterior-amygdaloid-area-AAA	63.0
7015	Paralaminar-nucleus	81.0
