frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	27240.70165	30015.98803	32450.76953	31727.61016	24135.83767	25492.34296	24736.38675	25994.37451	34160.56137	32223.26957	28976.41958	26878.4917	31270.8741	34822.14434	27628.85538	27848.86559	25524.93439	27018.54859	27230.41992	30152.85342	31348.84287	26503.3112	31398.50368	26025.05707	31465.11487	30210.39243	34521.15438	24527.82235	26661.16606	26136.06382	24315.89687	35273.18671	32823.37773	27778.25221	28859.27734	36686.01367	30896.23509	32326.36246	27492.72489	26947.33356	25060.73349	26900.74904	31702.01116	31246.73663	32633.75275	25099.77656	31561.4125
600	900	22632.79757	26589.61459	24921.12402	30377.82519	18726.83876	23359.76287	19074.64057	19951.28699	28810.86081	27008.27295	24705.59484	27231.31706	26617.99028	27994.71442	23688.67591	24462.11475	21266.03231	23651.90584	26578.68294	26547.54672	27007.607	22964.67253	26999.92807	22545.03767	26343.37876	24410.80919	30031.97724	20295.06079	22542.2687	21222.20256	22191.30156	29455.22295	26816.35849	24052.58711	26262.83496	29520.18359	26322.31795	28593.1847	24604.32828	26255.92507	21315.62549	24018.48069	26316.01311	26678.75746	27745.27675	25612.56875	29117.42446
900	1200	19322.16972	22566.12939	19369.45068	22821.71271	15431.44976	20156.33627	15858.10138	17740.03662	22120.51981	20677.6955	20609.08362	21752.94808	20951.73637	21544.23597	20730.72621	19539.81424	16637.19703	21010.97514	22744.4235	22642.53482	21829.90121	20952.0319	21604.70124	18651.87785	22646.68958	19149.63356	23929.72276	15889.53483	19643.22485	16766.98864	18491.19635	22867.00915	21029.37446	21154.6531	21526.3909	23289.49609	22615.114	21678.97706	20713.65646	19990.36341	17322.76501	21096.82125	23165.08705	21932.64646	22688.57126	20426.27695	23260.91317
1200	1500	15162.32015	18616.14109	16044.57197	19543.04061	12891.64741	18263.34058	12846.79124	14609.8089	18025.56271	17083.71632	17036.87179	18534.68197	17767.61249	17416.72838	17439.00407	15686.72112	13974.03269	17160.22448	19042.31966	18831.99068	18654.66394	17934.00065	18829.43025	14811.5065	19009.44209	15513.60389	19236.49011	13075.94051	17272.83547	13644.03776	15785.32624	18870.31275	17720.9121	17611.22041	18957.86956	20453.59277	18060.18889	17874.21775	16659.62312	17893.93638	14503.94646	16769.30937	19668.5692	18281.78108	18299.13948	17788.72305	19180.7815
1500	1800	12790.13864	15545.08175	13940.06768	15548.50016	12327.78483	15757.09428	11872.35999	12519.36279	15015.60425	14388.52231	14723.94336	16046.3877	13869.06761	14918.97571	14905.32102	13546.43392	12593.96004	14631.04822	16828.45508	15593.14653	15346.41926	16325.82715	15675.72872	13777.98199	16197.80872	13347.64678	14697.23458	11580.71012	14671.11354	12092.92193	12303.98418	14432.88596	14074.98657	14417.0589	16847.88072	16322.04443	13706.64636	13901.42463	13665.04038	14953.02978	12127.96585	15614.84992	17071.61049	15913.37881	15450.5744	16182.39824	15657.39125
1800	2100	11687.62563	13987.45459	12098.61934	12480.75401	10120.96962	14513.65699	9838.81534	11278.55566	12052.64926	11327.26384	14108.73326	15249.67375	11792.65961	11609.87285	12417.96299	13114.96733	10748.30044	12952.42594	14504.59945	13378.99503	13075.50302	15226.8444	13521.78523	12095.6729	13258.86304	10748.64498	13020.08493	9598.8276	13903.6102	9920.3752	11555.46185	12793.70605	11741.03348	12749.65564	13741.21603	13314.73047	10956.08028	11826.83028	12573.96136	12295.55595	10566.46975	13828.35265	13324.57031	13900.70693	13389.21252	15439.14004	13984.35252
2100	2400	9484.71006	11560.80306	10114.57363	10703.84759	10290.50675	11494.20767	10000.75428	10530.31812	10781.88421	10140.24528	10813.06	12276.39526	10452.80438	9519.98272	10743.38102	10070.3801	8747.2226	12008.64682	13473.17725	11653.90523	11637.60427	13749.0153	11844.60648	9913.68948	11080.98304	9712.6416	11498.26364	8660.72563	12658.67321	9310.16495	9475.03037	10504.85883	10129.70133	12032.10287	11180.80532	10426.11523	10122.82802	9647.33518	10161.77185	11642.99004	9073.56168	11733.8564	11440.41155	11335.31527	11182.13774	12708.79375	11799.67945
2400	2700	9195.96445	9873.44903	9320.18394	8847.01681	8198.66219	11122.55659	8229.65926	8229.42834	9438.08346	9074.0263	9675.93824	10611.78849	8946.88682	8976.20545	9615.35546	9999.03593	8342.85124	10252.96225	10472.3916	10060.41736	9874.69605	11861.19759	10352.75932	8783.22278	10115.90635	8286.76934	9240.51581	8096.47996	11237.79891	8605.68525	8534.65514	8669.48084	8981.60145	9271.44689	10605.33984	9790.37793	8309.26518	9593.70292	10212.25067	10106.31291	8360.94941	10229.37407	10671.80734	10202.41813	9446.51408	11340.81875	10252.72503
2700	3000	8275.27969	10365.76226	7935.30298	7515.26936	7657.69149	11041.84078	6756.55	5747.42938	7831.58045	7523.78464	8965.40193	9230.43864	6420.75582	7223.25021	8071.93019	7571.49945	6591.67788	10111.8427	10811.01807	9604.53346	8870.09643	9514.92057	9096.95193	8302.11984	8819.32205	7239.59247	7698.07437	7184.51919	10430.63425	7771.96364	7766.28184	7687.01538	7442.77579	9239.27133	8294.85184	8088.82153	6631.86166	7962.83169	9611.33481	8852.21759	7313.12854	9370.21432	8393.45564	8823.2747	9045.65207	9066.61621	9474.01344
3000	3300	6414.15773	8037.72971	6743.19761	6838.94376	6213.08919	10013.36833	5971.68627	6256.25095	7005.38683	6459.8899	8251.02024	9119.42106	6755.45063	6767.20908	7480.00511	7900.93441	6253.01387	8553.01172	9679.93571	9118.24936	7800.11113	11738.22266	7784.56702	6560.13455	7171.07355	6790.58628	8100.55203	7008.52633	8862.84484	6897.52087	6322.02546	7381.89356	6765.48871	7087.40316	8480.65395	6867.48608	6514.63653	7630.51077	7579.13646	7441.27217	6635.23593	8010.57883	8016.43387	8343.72456	8269.18875	9145.30938	8352.04134
3300	3600	7247.33802	6689.49527	7896.29272	5291.49622	7117.82715	7896.59355	6492.80854	6578.53372	6240.97473	5840.46448	7497.15555	6545.17098	5959.17347	5810.47542	7270.06659	5889.98019	5835.89245	8305.55195	6694.59757	8272.783	7528.61109	8337.11247	7212.69602	6920.91276	6198.69864	5946.36993	7281.32218	5146.24593	8980.43049	5170.15205	5620.77002	6350.74002	6344.56598	7808.94223	5808.71558	5918.90649	7851.15683	6645.65059	7523.40584	7448.92185	6319.4585	7176.72315	5811.65702	7435.16649	7343.15528	9548.85273	7452.58357
3600	3900	5467.60308	6417.79354	6079.14507	5710.09421	5319.41262	8600.02343	5814.13539	5840.94922	6515.16503	5832.13817	6601.30308	6003.22172	5186.27243	7466.75917	6325.53394	6916.30055	5453.58475	7080.4536	6738.60986	7332.66547	6639.52231	9346.28483	7980.59163	6601.79438	6483.28328	5654.43818	7647.68565	5688.4447	7382.33073	5745.68794	5698.37617	6260.26519	5961.48252	6304.79902	6488.63738	6430.81738	7320.55403	5850.45683	6241.76625	7230.72889	5366.89074	7720.79038	6395.51381	7488.75927	6736.80966	8128.92451	6761.11474
3900	4200	5029.36099	6097.47896	5565.78472	5613.22923	5675.05786	7889.85729	5293.00192	5313.68967	6092.70596	5476.23949	6095.18856	6704.71851	4800.37772	5671.82709	6839.62692	5582.12739	5295.92345	6365.05483	6591.51709	6430.03442	6732.53872	7310.00993	6954.71429	5557.50083	6639.96697	5513.35427	5125.42144	5479.03487	8199.41381	5445.76366	5896.66475	5135.72971	5000.93494	5641.08722	6465.6069	5839.52344	4199.29281	5156.63387	6911.48508	7067.02902	5383.50002	7443.45602	6961.06138	7202.50276	5997.39604	6367.64287	6349.24831
4200	4500	5054.67585	5605.5091	6158.08018	6106.30802	6347.14537	6201.99357	6038.01603	4031.99495	5801.47455	5469.76137	5336.0445	5893.62305	5617.08253	5769.50111	4540.89088	5587.94359	4503.4851	5834.96928	5676.07633	6236.37403	6782.56737	7804.4458	6571.05323	6050.57022	6891.36115	5840.78786	5347.37287	5187.79553	7036.69318	4942.89099	7673.62822	5580.4034	5449.27797	6218.50704	7285.7403	5563.58936	6908.23899	6043.99822	6120.9535	8148.14844	5737.13868	7104.15821	7204.92313	6168.43133	5791.10863	6823.20625	5899.0917
4500	4800	4710.99076	5497.64721	5703.44893	4977.36857	5269.02618	6306.96944	4831.7162	4264.91302	5148.16128	5146.84435	6004.66031	6816.92041	4700.1651	5476.90411	5604.36842	5636.46221	5743.79782	5319.88758	5443.61019	5130.57127	5537.86377	4136.20142	5459.40766	4877.45087	6433.6369	4839.42822	5976.50713	4440.99719	7353.1922	4181.22226	5383.2569	5173.16354	5276.88398	6530.27676	6837.7409	5804.73877	5312.1017	4820.07899	5698.82191	5177.99177	5003.73819	6060.07793	6108.09131	7080.78627	6615.72391	4137.6	5128.23384
4800	5100	4382.64045	4196.5733	5920.50981	5042.11816	4839.32079	6027.8694	5569.69484	3967.65263	5732.38023	4747.92986	5537.10821	3830.9552	5419.49409	4699.2568	5319.0654	6246.73226	5054.96079	4469.85313	4388.72522	6496.57531	6900.03877	5468.83089	5695.06247	5144.60249	5045.25616	5647.60214	5264.99563	5460.42507	5718.68731	5158.67967	3862.18311	5123.89363	4722.8441	4287.96496	5073.10981	5565.07178	4939.71596	4972.61048	4822.63349	5264.05763	4271.7224	5190.33383	5939.01339	6492.83331	6255.98175	7966.99854	6264.9773
5100	5400	5258.88602	3978.00958	5667.69063	4331.86006	4377.65578	7141.63248	3970.43318	3986.83284	4264.59366	3975.71221	5881.40816	3799.5484	4090.79078	4158.48866	5190.87801	3732.96754	4349.45989	5082.53002	4445.39457	6209.77139	4998.70053	4189.12492	4085.44534	5358.86847	3778.02295	4505.50845	6505.3944	4062.62032	7587.23415	5448.67653	6463.61484	4000.26159	3916.62216	6439.58316	3351.62017	3417.86963	4950.33122	6506.57699	7554.30202	6381.73126	5379.69843	5298.39332	3651.86597	4631.58148	4444.69865	7176.15996	7052.68662
