global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
45.358285138218754	n/a	2057.3740306799564	n/a	54.47164876984012	n/a	2967.1605197048248	n/a	64.55411560662107	n/a	n/a	4167.233841752997	64.33911641956244	n/a	n/a	n/a	n/a	1.2379073574946062	n/a	1.5324146257392788	n/a	0.3671206933419171	n/a	n/a	0.1347776034798499	10.057881445142629	n/a	101.16097916454436	n/a	-0.0400425161616881	n/a	0.001603403100559	n/a	0.040473339953329	n/a	n/a	0.0016380912469777	0.020850966192579	n/a	n/a	0.000434762791164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1820.001359960606	1774.6430748223872	3312404.950258455	3149358.043015057	3805.680946292465	3751.2092975226246	14483207.464973511	14071571.193820182	3342.117156813155	3277.563041206534	10742419.489083024	11169747.089864846	3360.839116492515	0.948528	495.072174	0.0	1.1569006320738472e-14	1.2379073574946062	0.0	1.5324146257392788	0.0	0.3671206933419171	0.0	0.0	0.1347776034798499	10.057881445142629	0.0	101.16097916454436	0.0	-0.0400425161616881	0.0	0.001603403100559	0.0	0.040473339953329	0.0	0.0	0.0016380912469777	0.020850966192579	0.0	0.0	0.000434762791164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5884.038697624985	4064.037337664379	34621911.39514833	16516399.481930172	12075.607978471548	8269.927032179083	145820308.04972568	68391693.11756633	10424.547338196726	7082.430181383571	50160817.274172924	108671187.20630445	10541.749931296386	2.04402	1066.850098	0.0	1.1569006320738472e-14	1.2379073574946062	0.0	1.5324146257392788	0.0	0.3671206933419171	0.0	0.0	0.1347776034798499	10.057881445142629	0.0	101.16097916454436	0.0	-0.0400425161616881	0.0	0.001603403100559	0.0	0.040473339953329	0.0	0.0	0.0016380912469777	0.020850966192579	0.0	0.0	0.000434762791164	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9855.109250205644	3971.070552580659	97123178.33348884	15769401.33357326	20286.03407128301	8210.426092811464	411523178.3412552	67411096.62551932	17420.151150525908	6995.603812329182	48938472.69907458	303461666.1071691	17616.55958223587	2.215368	1156.282837	0.0	1.1569006320738472e-14	1.2379073574946062	0.0	1.5324146257392788	0.0	0.3671206933419171	0.0	0.0	0.1347776034798499	10.057881445142629	0.0	101.16097916454436	0.0	-0.0400425161616881	0.0	0.001603403100559	0.0	0.040473339953329	0.0	0.0	0.0016380912469777	0.020850966192579	0.0	0.0	0.000434762791164	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13680.49202612004	3825.382775914397	187155862.076734	14633553.382262535	28065.92960760748	7779.895536324468	787696404.7391781	60526774.55612138	24200.877804776806	6780.726654250899	45978253.95966858	585682486.5217386	24512.56196479452	2.356286	1229.833496	0.0	1.1569006320738472e-14	1.2379073574946062	0.0	1.5324146257392788	0.0	0.3671206933419171	0.0	0.0	0.1347776034798499	10.057881445142629	0.0	101.16097916454436	0.0	-0.0400425161616881	0.0	0.001603403100559	0.0	0.040473339953329	0.0	0.0	0.0016380912469777	0.020850966192579	0.0	0.0	0.000434762791164	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14897.45315576666	1216.9611296466192	221934110.528262	1480994.3910707757	30750.95963638797	2685.0300287804894	945621518.558762	7209386.255452955	26310.608744996967	2109.730940220161	4450964.640122244	692248132.5323108	26631.04465318249	1.846238	963.620178	1.0119911370037904	0.4801119001020764	0.9345593041863084	-0.3033480533082978	0.873401093041197	0.0920200414459339	0.4749962057528876	0.1078755124109704	0.0116371261779294	0.2256213954796395	9.842812422962112	-0.2150690221805167	96.88095639361728	0.0462546843016835	-0.0421728923279579	-0.0021303761662698	0.0017785528473055	4.53850260981041e-06	0.035176752170775	-0.005296587782554	2.8053842138300365e-05	0.0012374038932841	0.0211379732258353	0.0002870070332562	8.237303713858251e-08	0.0004468139120961	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14825.676643293122	-71.77651247353788	219800687.9314872	5151.8677428639385	30596.19844841053	-154.76118797743766	936127359.494519	23951.025304187795	26109.65323126987	-200.95551372709812	40383.118497321935	681713991.8571612	26448.108083237432	1.5546	811.403442	0.774033591868745	0.3814171280836606	0.7306879598232001	-0.2038713443631082	0.5339048946305905	0.041563525052421	0.4363655767746195	-0.038630628978268	0.0014923254952566	0.1904149165938463	9.567061420155383	-0.2757510028067287	91.52866421702554	0.0760386155489165	-0.0427033859184551	-0.0005304935904971	0.0018235791689005	2.814234495586106e-07	0.0336174696135558	-0.0015592825572191	2.431362093248037e-06	0.0011301342632183	0.0181121370591389	-0.0030258361666964	9.155684507687966e-06	0.000328049508849	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14269.611237039477	-556.065406253645	203621804.8562433	309208.7360320313	29304.81699114181	-1291.3814572687188	858772298.8843138	1667666.0681774798	24801.9333720682	-1307.7198592016684	1710131.2301504316	615135898.9925103	25093.13836872651	1.314728	686.205627	1.0772904002292438	0.6089183671975281	0.5080756077016702	-0.2226123521215299	0.2581408231414214	0.04955625931708	0.5111571497829459	0.0747915730083264	0.0055937793930598	0.261281631774225	9.08838072768961	-0.4786806924657725	82.59866425143994	0.2291352053395114	-0.0428517186877574	-0.0001483327693022	0.0018362697944946	2.2002610448888317e-08	0.0303622593140935	-0.0032552102994623	1.0596394093725438e-05	0.0009218667906562	0.0154915644752312	-0.0026205725839077	6.867400667528679e-06	0.0002399885698902	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13615.710455947845	-653.9007810916319	185387571.22020748	427586.2315122463	27580.89703836656	-1723.9199527752537	760705881.4409772	2971900.003576632	23276.068216893585	-1525.8651551746152	2328264.4717760524	541775351.6374837	23568.194970504403	1.30288	680.021484	1.3827505021874316	0.7959240817154262	0.3440843813147296	-0.1639912263869405	0.1183940614647402	0.0268931223318927	0.4195064581297743	-0.0916506916531716	0.0083998492805047	0.175985668412588	8.345095386552586	-0.7432853411370246	69.64061701066126	0.552473098349183	-0.0409943902949551	0.0018573283928022	0.0016805400356551	3.44966875870956e-06	0.0287623696970447	-0.0015998896170488	2.5596467867405598e-06	0.0008272739105894	0.0112723176248764	-0.0042192468503548	1.7802043984228897e-05	0.000127065144636	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12688.855359659456	-926.8550962883892	161007050.3383585	859060.3695157592	25134.703909300373	-2446.193129066185	631753340.6081995	5983860.824690614	21238.372965461764	-2037.6952514318216	4152201.937707796	451068486.22005713	21480.900864450767	1.257066	656.109558	1.8188351420782425	1.1411626578977845	0.0884487769844213	-0.2556356043303083	0.0078231861500398	0.0653495622013219	0.5464469560061502	0.1269404978763759	0.0161138900011022	0.2986042757283875	7.318816603027358	-1.0262787835252285	53.56507646874891	1.0532481415140225	-0.0396191758511049	0.0013752144438501	0.0015696790951207	1.891214766574213e-06	0.0253148743206954	-0.0034474953763493	1.1885224369949808e-05	0.0006408428618726	0.0078954223181493	-0.0033768953067271	1.1403421912595514e-05	6.233769358193006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
