global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
90.54104943979412	n/a	8197.681633659244	n/a	195.7310911305381	n/a	38310.660035151006	n/a	104.5045245850087	n/a	n/a	10921.195658738689	103.64664242863398	n/a	n/a	n/a	n/a	0.0594612914568131	n/a	0.003535645181712	n/a	-1.326993840171383	n/a	n/a	1.760912651852794	2.901881938620832	n/a	8.420918785693798	n/a	-0.0259675497292341	n/a	0.0006743136389402	n/a	-0.0139518735001809	n/a	n/a	0.000194654774165	-0.0758712076392174	n/a	n/a	0.0057564401486332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2795.3808087265493	2704.839759286755	7814153.865796696	7316158.123418431	5444.345387597702	5248.614296467164	29640896.69945637	27547952.033079498	2307.9425245561624	2203.4379999711537	4855139.0197168775	5326598.696654673	2339.018243007279	0.723017	340.955566	0.0	1.3971824107787993e-15	0.0594612914568131	0.0	0.003535645181712	0.0	-1.326993840171383	0.0	0.0	1.760912651852794	2.901881938620832	0.0	8.420918785693798	0.0	-0.0259675497292341	0.0	0.0006743136389402	0.0	-0.0139518735001809	0.0	0.0	0.000194654774165	-0.0758712076392174	0.0	0.0	0.0057564401486332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9410.217238803643	6614.836430077094	88552188.48147726	43756060.99667507	17658.01190532332	12213.666517725618	311805384.4485401	149173649.80621183	8065.622842689081	5757.680318132919	33150882.64581519	65054271.840507895	8124.199645082596	1.695823	799.7050779999998	0.0	1.3971824107787993e-15	0.0594612914568131	0.0	0.003535645181712	0.0	-1.326993840171383	0.0	0.0	1.760912651852794	2.901881938620832	0.0	8.420918785693798	0.0	-0.0259675497292341	0.0	0.0006743136389402	0.0	-0.0139518735001809	0.0	0.0	0.000194654774165	-0.0758712076392174	0.0	0.0	0.0057564401486332	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16889.210166948793	7478.99292814515	285245420.0633665	55935335.21924516	31702.603342771697	14044.591437448376	1005055058.7091192	197250548.64484823	15400.354404912525	7334.731562223444	53798287.08987676	237170915.79690865	15448.832730921304	2.044074	963.931152	0.0	1.3971824107787993e-15	0.0594612914568131	0.0	0.003535645181712	0.0	-1.326993840171383	0.0	0.0	1.760912651852794	2.901881938620832	0.0	8.420918785693798	0.0	-0.0259675497292341	0.0	0.0006743136389402	0.0	-0.0139518735001809	0.0	0.0	0.000194654774165	-0.0758712076392174	0.0	0.0	0.0057564401486332	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24300.43605193545	7411.225884986656	590511192.3142041	54926269.11829624	44926.18667725309	13223.583334481396	2018362249.359393	174863156.20397407	22414.612076355043	7014.257671442518	49199810.68139021	502414834.5334813	22447.669622518537	2.248825	1060.48645	0.0	1.3971824107787993e-15	0.0594612914568131	0.0	0.003535645181712	0.0	-1.326993840171383	0.0	0.0	1.760912651852794	2.901881938620832	0.0	8.420918785693798	0.0	-0.0259675497292341	0.0	0.0006743136389402	0.0	-0.0139518735001809	0.0	0.0	0.000194654774165	-0.0758712076392174	0.0	0.0	0.0057564401486332	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27146.25718130797	2845.8211293725217	736919278.9537145	8098697.900383094	49390.9105087693	4464.72383151621	2439462040.8852577	19933758.89170879	26409.21541729112	3994.603340936079	15956855.851417685	697446658.956887	26380.31230809789	1.590575	750.0731809999999	2.260778951595586	1.3208069119876122	0.4069912756686449	0.3475299842118318	0.1656418984703909	0.120777089926276	-0.9218027674407664	0.4051910727306166	0.1641798054205878	0.8497203420614556	3.1606532576006003	0.2587713189797682	9.989729014781286	0.0669625955265289	-0.0460491830059368	-0.0200816332767027	0.0021205272555142	0.0004032719950599	-0.0100198073562263	0.0039320661439546	1.5461144160433994e-05	0.0001003965394558	-0.0748991755464073	0.00097203209281	9.448463894527646e-07	0.0056098864975315	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27453.892467782945	307.63528647497515	753716211.6325891	94639.46948454002	45978.97742127851	-3411.93308749079	2114066364.7064395	11641287.393514436	30831.26827799248	4422.052860701358	19554551.50283707	950567103.6295452	30815.412261489226	2.009545	947.648376	5.466935483916193	2.412844869751392	-1.4581390678078208	-1.8651303434764657	2.1261695410674606	3.4787111981566388	-1.200588284944217	-0.2787855175034507	0.0777213647696668	1.4414122299452967	3.110310212989134	-0.0503430446114663	9.674029621024513	0.002534422140752	-0.0631074665685468	-0.0170582835626099	0.0039825523367002	0.0002909850381024	-0.016491849396991	-0.0064720420407646	4.188732817742568e-05	0.000271981096533	-0.0329759695832858	0.0419232059631215	0.0017575551982263	0.0010874145699577	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27108.52883970812	-345.3636280748251	734872335.8532869	119276.03559700612	45181.95138685349	-797.02603442502	2041408731.123992	635250.4995512732	26676.09112577492	-4155.177152217559	17265497.16631082	711613837.7506475	26580.056442091576	1.543442	727.846252	5.805144293415592	2.625928592214648	-1.3642735127527317	0.093865555055089	1.861242217598678	0.0088107424257999	1.394217779996751	2.5948060649409683	6.733018514654432	1.9438432180590688	1.5064825210180004	-1.6038276919711336	2.26948958613275	2.5722632655334534	-0.0847336415566271	-0.0216261749880803	0.0071797900114469	0.000467691444615	-0.0206719076957708	-0.0041800582987798	1.7472887381197875e-05	0.0004273277677824	-0.0374226359253937	-0.0044466663421078	1.9772841558035247e-05	0.0014004536796045	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25443.32249739184	-1665.20634231628	647362659.7062857	2772912.162490364	41199.814529427225	-3982.136857426267	1697424717.2592027	15857413.951272745	25771.43978860556	-904.6513371693618	818394.0418423143	664167108.7777218	25646.15881983721	1.175458	554.31488	3.216525497824734	2.551937529073886	-1.482397803373658	-0.1181242906209263	2.1975032474470466	0.013953348034697	1.1048620332410053	-0.2893557467557457	0.0837267481805752	1.2207201124974485	1.834868615420163	0.3283860944021626	3.366742835853906	0.107837426996706	-0.0888003383046977	-0.0040666967480706	0.0078855000830287	1.6538022440767994e-05	-0.0283209893793054	-0.0076490816835346	5.850845060138455e-05	0.0008020784394227	-0.0753200448147065	-0.0378974088893128	0.0014362136005237	0.0056731091508893	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23280.18069925813	-2163.141798133711	541966813.3901107	4679182.438833144	35547.91231034961	-5651.902219077616	1263654069.6243052	31943998.69401448	24479.753964757587	-1291.6858238479726	1668452.267529816	599258354.1750648	24329.40713643076	1.127659	531.77417	4.143392853771632	2.026935875952255	-0.9217200913940644	0.5606777119795936	0.8495679268794825	0.3143594967106721	1.2710368427082983	0.166174809467293	0.0276140673014911	1.6155346555218797	2.7659211173876628	0.9310525019674998	7.650319627611017	0.8668587614199412	-0.1027175063139206	-0.0139171680092228	0.0105508861033503	0.0001936875653969	-0.0190867396085983	0.0092342497707071	8.527136882780417e-05	0.0003643036288864	-0.0487617059874916	0.0265583388272149	0.0007053453612611	0.0023777039708105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
