frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	133.05571858632044	103.49038478817354	494.3873094904179	57.61178341991747	59.421477720508264	238.56230365565264	117.96786095898635	206.57399563727193	76.63584350098513	210.31895294422057	159.843315547634	51.64074000532029	189.7514840975163	136.36285960477844	212.85159224700584	184.23696839241754	193.5778581109084	246.14258466448103	239.07521396888959	137.2846421424998	94.83767120617601	127.94935926361757	98.84098363551375	82.89293275872294	155.79998851280826	121.78007665499653	173.72733382721893	165.1754744737998	141.3128730097507	196.1833900941419	401.1028304521314	151.66429023368045	113.09967048789113	78.85424264580567	11.486836525015583	29.59363325953271	86.08510953943863	78.32035789549083	168.65841879889408	11.344819727546128	142.40791554624175	240.42464046870842	169.73911458753057	184.78062623489038	127.23220599259282	127.46236482135039	178.3010176900616	90.47051982714709	172.15525275940706	126.33332423000996	194.12698983638765	168.54506422725228	162.7696218870814	134.71056805644858	103.90669943498484	260.66498404227633	238.16405257160653	119.5739665628516	157.44879042873566	213.82078368257848	187.09055456915573	168.61990319501558	185.2473986808889	188.4924048913747	204.51422869250453	189.0010672567353	221.06839522852658	163.9155513487198	138.6920649851179	242.52270359594957	216.50313492214363	74.0992591765584	188.18764657869826	371.8763696945788	201.7559207384403	144.7478358003263	232.92631814481453	190.7735136029868	174.74587672593637	118.08916221135934	171.94521304749742	113.40834951713553	156.17734765718168	112.1115169940517	190.54411517488452	184.26134273432567	149.23391830920445	109.87354455959007	59.797181256609356	245.0290027154547	251.0291763498639	228.70632911377368	231.25418604835974	210.71873932661293	208.9558838897539	220.7628387025438	215.39678520656986	178.10203105641966	151.84507716584852	162.7956502788082	206.67253675122421	180.69923781006435	153.96023605784245	221.5328149232241	62.81164115272536	53.64855693586186	273.48154676214176	176.15880463347918
30	60	3645.8349634937654	3414.9825161491563	3853.612158950494	3846.697838096655	4580.752509344015	4569.160889141323	4353.251220274557	5608.499454065839	3371.154944477776	4377.840818688504	3489.007124105461	3640.3286375286402	4267.409310888651	3499.7565910626176	5061.724489939298	4402.151925707621	4768.75770294833	3410.3106515066966	4618.299947890714	3730.1353822798096	3697.8116055347145	3098.7534523850495	3784.4429795046135	4504.404134123549	4963.340872490566	4845.851108654244	5360.018474686988	3892.5567572658983	3824.642437604009	3986.5664287551886	4956.592881909711	4589.6022896736295	4073.886745930666	3171.410743097341	795.8842866378552	881.5099917748028	4621.203209020265	4440.994596418762	4601.816461831423	437.3403650027247	4951.490162196864	4702.088370329273	5665.740922343786	6237.2572724981	3089.799943429896	4448.1511338649925	5232.038793854215	4551.447796475719	5498.73352304532	4783.829497447669	5029.130999103389	5973.80611090191	5554.536069950169	4712.7142107306945	4326.493711071962	5660.377642338644	5659.365395836969	5351.5502119816065	5517.338387834654	6389.130226131595	5184.336390851662	6012.968561855735	5097.909339634887	6104.498866932239	6882.013211296446	5207.146809693402	5717.312242729501	5275.7560489076595	4533.529160188696	5482.238788088097	4804.427967135174	3379.162437762014	6343.227452633155	5760.941803365795	4435.811946855353	4576.1481965561725	5250.5922085815955	6930.994335792394	3367.5494461474664	4655.521578868427	4880.358034312428	3906.2872733785503	5768.318755382628	5008.808661187167	4463.866358236711	5957.768622851901	5242.400997861132	4259.880840847473	4368.936924041017	5410.545523877061	5448.547160162082	3511.241952779081	5384.550478226375	6426.760067974216	5423.376014187862	5017.120819116388	4936.625827809415	6242.262533026163	4976.293307386184	5013.922183454635	5006.169028877352	5127.479486505514	4756.55431582193	5314.813450621	5008.282559460532	3200.4567654058037	3991.4499951626394	4763.206703909772
60	90	12624.343145255883	10684.030299864387	14787.42190489477	13454.019645209535	16315.7930971532	16348.968510029179	15007.634402628319	19381.932446704657	14125.456184912307	14289.288895228485	13469.763334131052	12628.611004301332	14376.27699086237	12915.222797472195	15443.105841547465	15856.240629650298	14178.191663993133	13081.58607700893	13831.097229142939	12846.721703581363	12437.023108107333	11879.096807673113	13260.030984400966	15811.597039220016	17153.282307964142	16525.43959480246	18534.532063451683	12235.337610735647	13765.959588602287	13074.927735459587	17262.031578855233	14557.598567167774	15459.999377756896	9265.730535471661	2421.723724429532	2792.871228097871	17074.214693986785	14304.788096139711	14389.847513145383	1449.8837706264278	16670.89255613461	15526.154091720635	18407.11252430072	21098.23782227712	10092.690257409304	15567.206394161673	17780.705426571974	15872.116685187679	18233.294557337736	16695.662969010635	16256.75189093346	19173.378086125627	17619.097170872206	16341.690346715819	14916.844361669817	18346.46374349335	19015.838900492683	17306.576706758053	17976.457363503727	21489.834439167415	17549.551446180805	18976.918893084283	17892.66278995677	20540.265877859933	19203.568027282567	18286.909128852207	18315.30822417435	17961.552311549207	15467.84478067993	18631.349738755587	16615.070054702835	11482.463802456903	23656.709453944743	17158.278638113574	16635.043064672707	14720.963019444107	18328.367182509617	22874.58701890149	10052.457986759024	15148.038521538696	17531.603434490862	13967.670647490902	18073.357356514516	16986.585912237653	15380.85081264443	20159.38182826133	16500.61146347569	15663.394300240485	14062.878300940607	17592.43774910843	18238.985820227674	14562.916071189917	18443.54802952001	23597.387907522265	18541.169459386947	17585.146507589016	17221.78856894654	19953.281720488154	14934.93196631926	17581.670627096704	17172.772688476034	17681.903254900368	16445.073255273837	18353.138500502744	17144.581275171804	12609.951878026715	14373.02707688352	15871.557344097393
90	120	23416.568228767494	18780.23785349043	28157.318165058994	23650.538321034564	30160.04167995233	30742.212948284272	28377.937210288364	36771.234266060754	24224.255575697433	24942.864392062776	24948.23442421412	22532.126618547547	27292.434058162467	22842.806752232143	27401.578769601507	29538.48579721602	25145.04961240982	19667.69698660714	25075.40269967255	23696.699786162262	21350.315416207784	20741.9956226769	24865.469425456275	29638.801769498306	30988.518573848392	30865.618190205365	36284.82113085727	25691.321654602387	25501.791334710153	23147.508563034484	30564.35162502001	25586.938449682595	27215.602383744408	14286.838460791925	4240.585456794028	4785.208378458803	30272.33251820199	26277.707526313727	25377.95948900837	2553.8446849870334	32042.195339455964	26207.367020465535	34803.81030640668	37467.907651438065	17591.82005928874	28641.278203007438	33389.18729967715	29002.50779689471	33523.04276315789	30755.91321620398	29344.397946180074	34842.747940321286	30717.87610501541	29135.62963656425	25985.402265709366	34668.17265670185	34157.140677197596	30851.05441543603	34103.14513164859	39288.439464366005	32838.05260570782	35775.5411533813	32934.28548741007	36476.857845835555	32523.380303281632	33353.814875694494	33467.01087105072	32928.52609153357	28574.373170618626	34096.660284820835	29879.356962823542	20666.398719416244	36691.00756301323	30670.64809777894	30804.390478611935	29829.033669620665	34414.0645553724	40842.603665809576	17195.98935902858	28945.53306227464	32796.99604162913	26777.040453352434	34341.99162122557	31476.300429066312	28601.249583520763	35679.82469574728	28877.502349717073	28965.523121454804	26833.366682038024	33261.298622709306	32511.218711563095	25386.946355340915	33202.14760941907	42126.4537154103	33624.435323621925	33925.25224271001	32379.064502858117	37890.05438743822	28911.696738062732	33074.673007890044	32630.992909888697	33763.91981017547	29915.7769611594	33712.13498328173	31103.7280365845	20852.884131016504	27014.995485995678	28245.62577359447
120	150	34551.73760524418	23080.733032295026	37021.22538663903	33699.01249553685	44040.44880172974	43808.957760717116	39317.34170659011	53199.48956057871	40397.807563812625	37012.604557147315	33751.00993353199	32689.758557228226	39999.37828813079	33602.40606300908	34717.639931219084	43117.0282156808	35669.81760110294	34090.072544642855	31481.121854534453	34216.68485282663	25616.75192673917	27989.585864365363	36320.73171015746	44518.3043741144	45861.54723532764	42680.597254268316	53302.36947490581	38759.75018935845	36838.50627790178	33991.289048617284	44603.26961877801	35974.17709370024	32729.534566041253	26243.04767565994	6938.95279648663	6504.602584743636	42329.719112444705	37537.357388589575	33435.38249916945	3903.509131499052	45298.13777712621	49758.2672038569	48194.961007500584	53622.66789442551	27471.454358606425	42648.398909916104	46434.139841563665	43621.35533605942	45883.29180084863	46150.22027276846	44499.27586141699	49853.16628578724	44671.35964652322	43428.183014281625	40680.97286084301	46661.715453748555	49703.524539492544	50459.46368455371	48702.84630498726	58136.593912057855	45170.98389776992	55629.679046039346	47115.14462421831	52473.67916055051	46221.977162101895	49396.44164001788	47479.39757798095	46791.88303093186	40631.69060371218	48279.05872223086	44447.57123826975	30965.97015475057	57515.722969890514	43631.252772297354	46513.85816460182	47120.42618759851	49126.2220849066	57020.85445445997	27675.073019565254	42617.631596979896	44957.96235787963	43254.438142691746	47546.73020950506	45657.52896766675	44747.548928454875	51650.246812239624	42256.097187434505	44796.91802184625	38578.36675524286	47797.078341428656	48195.196426375034	47176.01450208024	48876.15248424277	60166.88973242685	46363.20283078479	52657.295278347854	47348.37545515352	51886.355468265836	41545.471556381526	48769.55009554721	46176.98593475736	46578.441872819596	42710.779285918994	48525.34379069842	47532.58335156841	33252.77041471302	50529.45519240359	42672.52642186985
150	180	39250.39441314908	25332.605488193618	36331.277353714926	39237.7820934498	49983.73047571343	49300.41288324638	43560.919382451364	60289.7480168106	47095.80610885311	41473.92124922048	36470.551645874504	36825.47128369246	42117.901833451855	35670.94729695332	37433.836448614544	46654.26908947172	41154.59742083449	60317.65513392857	33303.551221704154	38929.87619627416	28567.098082151708	31444.116860545153	41161.32702903105	49997.914718113745	51202.883887310294	48649.095548516656	59279.276631038076	43547.216510885184	39979.43506150019	37248.778869113725	53589.92611635724	41600.15319057808	34459.65543846297	20990.78377935753	7533.748247854605	7050.892934471043	49401.510658001076	42826.13368886425	35927.12452841725	4402.19644891649	50191.045129010294	54118.33407724893	55238.59114293176	59755.62154889172	33601.28112428866	47274.65984122984	52248.15312044514	48895.63099626349	51531.52330015065	50818.7758504313	50787.314383708166	56949.648447985746	48585.350775763465	49681.65233170642	43587.008521193304	52789.316378009324	55303.35200150516	57516.210237906926	54316.877400423415	62752.706774580336	50074.11335150386	59978.80676611293	52275.811253465756	58994.52922863694	49324.194230225374	56181.736475648424	53018.77743766178	52061.45254899197	45544.60028686319	52825.62535503184	49133.122613699095	35023.25764207497	62984.62784414918	47845.22673878936	54673.06746178501	54842.0528736133	57167.926798844535	62127.73522495763	31903.985697981843	48352.66266012179	51185.07322659931	48925.62050957071	53195.316781935464	50426.16879001555	51048.60971692091	55571.02688256563	47211.62406755382	50598.60252133652	43943.65361960575	52563.24638918469	54216.074777543094	54831.18374337579	54701.88945092119	66504.35954794848	52034.22255505181	60075.02723200796	52300.902145979904	58004.353013060856	46069.225615593365	55157.28671400319	52504.999474295124	52828.82267814643	47635.26873302689	53683.99358181978	53280.52514666919	35529.14103982301	54535.73729429854	45757.163285367256
180	240	41329.888269813775	32418.729861342366	37811.50680604273	43170.78359343729	45795.89257165504	46579.955310529425	42247.21931113773	54973.52212952168	45299.474704263666	39937.517591116964	42678.36501435894	36101.27430666163	39825.94729278603	36732.62068843985	39500.99206455149	44219.141423301095	39146.39962671684	48837.244419642855	35370.60418742881	41095.010351787656	34284.11380839299	32950.38564754267	43322.16770029859	45322.75910541476	47601.82450449162	44229.14246568257	52426.314882363986	43664.29214884745	38297.55983479818	36127.224683126944	45152.559541553295	39043.08107023786	35493.45336186009	25997.893026979815	8411.001916347239	9101.341116774924	46089.91756731369	37888.075865124716	36491.02272147343	4591.370824818621	45945.0590903072	45852.41853153832	49929.864219185234	56397.74733351314	30970.29980162137	42801.102984884514	45908.758407729416	43602.10295931017	48516.757660465504	45087.58135934381	40443.72463746586	50445.072740259355	42194.74183808405	44504.44859867755	41243.39145497266	52576.93494817272	48727.71544480143	44487.08784157047	48392.835000163934	55050.8798392536	47294.22587777858	52247.038259797875	48327.322024666326	54814.97678667467	49348.13023869866	48999.291156197796	48255.79506989918	44898.03535928542	44178.70844205794	49512.506882183414	34948.623468550664	31363.42312246488	51036.517813355385	45819.9114798144	50716.53808632273	47502.93787603813	48274.77653020668	57384.32792040073	28282.942210399808	44016.710456219196	45552.185295541145	40462.51193635206	48276.79866774465	45234.64049874146	41197.304689429424	53791.09304962614	42509.66534105463	43788.29623915203	40362.44582244391	50152.38283883534	47251.84845573765	43083.84602634576	48553.724694221615	56707.03625258429	48607.19872016381	50220.90038983808	47792.06269029767	54021.53789130283	45401.102108792285	48919.14536828679	46942.339160007614	44744.21187784561	44782.02375435457	48760.25449657655	38683.78507936696	28916.420472222573	48755.30109811336	44309.068492220955
240	300	37858.522606058534	25573.66696151588	35343.88466597576	39219.412895045505	47528.186212422304	48145.37200039235	44575.979525330054	59927.99527882787	46175.22779111051	40308.389269505264	34509.91700569726	35520.30320069204	39527.72976029979	38525.46665589756	37073.79183938006	49877.68438430059	40035.90565430772	42285.72935267857	29720.995103840403	37761.047001995605	26710.030454409876	29476.87302966685	39517.76112827492	46598.747758522884	50332.95046022147	47681.691559171704	57305.1202867807	44553.63800228792	37855.96283706353	36396.67999552282	47130.56432308339	39304.01537397279	29911.6329018079	16510.675156492624	6793.736592403621	7550.218462311964	47387.51290267695	41462.61406904309	34232.10023677778	4819.36671831305	48391.622932430386	46377.963610051454	51284.87113546019	55449.48668518905	33651.887408629314	46746.619888113055	49686.49417469537	47238.22174146984	47321.9466946318	47391.161170163425	46104.770561293175	50635.36972042525	45237.339326734545	47253.474533156324	39992.0043428557	49125.904954317884	50839.38829870114	48082.33413908544	50361.365537062535	55321.65352967626	47722.51795386475	53680.49847171124	49171.355658639346	54611.919101501844	47907.59768004373	52158.79581354061	49159.41270239513	48500.68485247081	43671.0135742514	50935.37908997403	44946.74569124141	35270.99281818856	54733.695144987454	46920.902581074515	49111.93518706854	48405.24504141155	50970.11641875923	56671.06270967798	31207.41837733355	46003.42817446086	48237.90090606541	45384.092228014444	45826.984931937215	47830.236909743966	46492.96614514425	51852.064065324834	44940.192530533954	47150.239978369405	40835.46414357311	48792.63534260848	48160.68056651228	47786.89561422113	50108.82679830748	57444.30033993321	49336.22081789855	53573.5861963953	48430.99731922717	52884.556645950826	45234.31168316296	51165.375988723266	48616.783867016806	49127.47249549137	44923.42011299639	49975.38701481103	47426.52113914057	34092.91291388023	46996.56212080286	44858.97468400033
300	360	35528.59965315281	22952.79952207042	34090.57173748405	36628.06963869248	43912.28481931839	44678.2905302709	40217.30976659642	54422.99505139951	41989.538892491146	38718.37795567142	30856.350616816948	32802.85499334589	37526.09476792134	37399.373680294484	30989.91307891187	45169.46194506448	38263.59373114075	46193.095424107145	26809.837040859908	35502.006741982135	24233.84545274642	27773.180263973016	37175.87231856776	44081.1524790627	47847.917623082365	42456.48544376529	53281.37786065886	42675.72100473201	35441.5028898278	36488.41625596957	46793.22776038332	38598.51658645644	26391.876452224154	17231.091445069876	7004.5968313812855	7113.929027893701	44033.78963142298	38100.21559768771	30298.586067766155	4884.854008237275	44425.347876626816	46409.58379585477	45103.83789642816	49338.22453045312	30523.467010482076	42525.54606542101	45331.76477724901	43943.369073823415	42813.66684835941	43773.06636007441	43068.470892198085	47116.95900997256	42226.48487980091	43638.316586387584	41104.2148089481	45197.3703894276	45938.93916603822	47330.6710855994	44937.17155650479	49857.81487653627	43290.080231488166	51431.56032954953	44700.31751617775	48337.58049488265	43648.42985541572	46769.08793615867	43965.80716563527	44442.6979226496	39667.535118702464	45925.930886834634	36166.907679863834	31821.32839281077	50423.69236855611	43609.64662720346	46761.81233435035	46297.49475630456	46964.56137594396	50837.50138140788	27441.917613032594	44700.17589258405	44859.128167218594	43756.487696503544	42433.61224756573	43567.670677724374	41665.04075170781	46967.83829132114	39810.76698460131	44396.99422966332	39649.407707124876	44417.999421101216	44051.05992923368	44918.65679257507	44804.201240744005	52077.768893129774	44425.48311569964	49334.28315591005	43931.373444241784	48454.16512282319	40650.536911669216	46325.32753799329	43771.21523280229	44687.896802289055	41284.56283824487	45886.05371891758	42745.14914718963	32346.316044065516	43020.493522481716	41943.49959856719
360	480	32283.028111595744	19887.918344203503	27969.09039182079	32888.58225376781	38690.15629879888	41013.57890991722	33764.548802982375	47740.57189530232	41728.656049350015	32587.84297914357	27545.386328896988	30530.619628221295	32443.218745884693	34430.38614749765	27383.301085108476	41057.23627774678	36855.964829226206	42769.67578125	21289.72606420843	31862.07760107692	20817.928556350955	23794.30113401707	33100.827592162634	38388.50452562287	42549.662822571685	35863.430199956376	46250.7887657119	39244.82693028486	32638.95902797154	32845.692639208966	42108.97126830586	35675.81143302327	23546.613337552808	18661.511221370343	6468.612287391817	6625.924903828088	37820.780082910336	33977.7729679703	26230.77698537373	4868.251481929225	38778.62252478057	40537.668966798265	39131.11107097261	41711.49601291254	30808.413209604754	39538.55555494682	39683.0807930562	39365.08345799312	36837.03862108166	38233.00834649509	38402.99662963715	40332.820772330946	36296.33887279417	38222.3586972904	36964.279142902946	38566.856344210886	39671.46155218513	42343.71651688683	38646.3468465462	42508.2947682479	37350.81520167256	43468.00121842471	39029.20782820026	41545.29499440953	38804.91927536547	40202.883998645055	37421.214057873665	38163.305288372874	34959.61441796091	40227.519099741454	30288.549546890335	30746.55179297957	42815.363721415946	39093.04817160979	39718.07479505671	41245.638806377305	39949.45861863538	43402.499005299265	28227.05913994491	40143.893715024686	38941.292617294625	39337.53157460707	38147.74581033816	38473.70413932306	37508.225793350226	40221.80402519995	36239.06960600215	38836.470249437996	34975.159967013	39496.98288825003	38292.225284274056	41279.82138966042	39228.11210055977	42899.59874960242	38479.63999288157	44041.080797366034	38224.46893282525	41538.79950244697	36932.03552044486	39424.37442650526	37721.30853894512	39010.61009222372	35750.32048275282	40250.643247254855	37700.75679823524	29054.2363835133	38689.06191562084	37182.68870815835
