frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	2.48896	47.1571	29.21948	21.23623	16.10669	7.99569	27.31486	48.34575	88.75434	31.67963	33.70535	22.79099	6.03174	28.52029	17.66095	38.89748	23.24686	16.83764	25.15523	23.68844	15.98039	20.12651	65.30596	28.89343	12.75582	14.61585	41.95772	13.50147
30	60	2358.69556	1580.95979	2010.82388	2205.66813	1825.21408	1999.68312	2604.25909	1451.0777	1895.83045	1658.40131	1310.28892	2010.03382	1846.88457	1705.2941	2174.9012	2076.02423	2058.54302	1568.4706	2014.97715	1228.55105	2354.3963	1420.16457	1693.98364	1802.92368	2064.1088	2458.31765	5236.99186	1434.85324
60	90	6850.40422	6156.18535	6678.53643	6756.32807	7232.44889	7705.11683	6215.62711	5746.09495	5590.84133	5757.68679	4845.87242	6232.12232	5796.98859	6216.14215	6373.96391	6474.71485	6120.3262	6107.69494	5787.98654	4501.19783	6450.38876	5407.851	5173.99117	4892.50468	5275.90291	5836.0587	9418.57469	5604.47781
90	120	10095.66328	12341.58688	14290.35751	9695.8448	12972.39308	8493.29425	11041.8692	8987.74526	11454.05369	10552.94821	8679.48208	9333.90017	11162.51936	8861.94891	11477.05263	9382.22794	11656.26153	9265.80624	10817.2948	8615.62686	12588.00949	8855.53989	9630.70239	8798.87687	11570.84437	12112.11886	13459.60233	11261.22264
120	150	14987.5918	20311.1695	18443.15801	16241.60759	17297.15203	15247.39531	14132.60864	15641.5563	16883.40082	15945.41653	13126.59206	15383.61102	16986.53748	16202.91995	17986.16952	16299.82048	17408.18701	15962.05355	16082.81372	13184.56436	14456.47026	14170.19904	16182.02319	18520.15691	16548.77513	17308.51616	19560.99307	13990.62118
150	180	14862.32907	14084.50067	19306.56774	16389.66576	18733.71054	18422.37113	15362.63328	19030.61562	16360.36424	17187.71178	13987.46657	15956.32394	15052.5823	17346.57101	15698.9646	17158.85388	16135.93427	18361.48398	15617.89104	17415.88751	17255.42119	16607.22562	15804.9187	16991.87545	16101.96395	13283.87085	16647.7308	19122.85179
180	240	13703.13566	15602.09481	19029.08265	17500.62736	19342.07027	16447.98229	16405.618	19135.6092	18406.54709	17596.09725	16399.90244	17409.80387	18272.8591	19261.35722	19003.36678	18392.03055	18823.88673	18510.9904	18174.09758	17604.99123	18208.50047	16808.6549	16810.80843	18244.94566	18446.69657	15367.51964	18651.87531	16998.93724
240	300	16328.8968	16211.6981	17040.6896	16679.34767	18167.37071	17866.9896	15238.31781	17976.50143	16860.65845	17033.81786	15193.4546	15904.99877	16292.83577	17052.4597	16766.01111	17059.43677	16672.94242	17605.41437	16325.21769	16525.84635	15717.3493	14013.10004	14732.32943	15606.52609	16029.29771	14426.89578	18183.10107	16136.35754
300	360	14053.00807	12885.39069	16854.07739	16456.24824	18574.91389	17898.92155	14630.94711	18355.77091	17492.24603	16746.24384	15121.48219	14928.44155	15022.95678	17879.65623	16538.81152	17331.30843	16586.28602	18095.28281	16011.09566	17296.11137	16121.24821	14236.41472	12875.86092	13843.93318	15412.76557	12799.56465	16589.09415	16539.55335
360	480	15423.65938	12834.80366	15220.99073	15646.4555	16625.24496	17504.18552	14029.63256	18050.47269	16680.12667	15504.89225	14071.8518	13368.47473	13937.94409	16061.13688	15440.99734	15669.99051	15343.3564	16960.45161	14888.45251	16195.17353	15802.66472	14389.13723	14706.67008	15039.80723	15769.81028	13153.00669	15569.59024	15300.22095
480	600	11505.06995	11747.51881	15974.56187	14305.20859	15301.59884	15127.16156	13593.4911	16564.93237	15931.44804	14234.03267	13449.61098	13057.53046	13581.20012	15977.46853	15366.31728	15085.04335	15368.7034	15570.69355	14558.85406	15471.34272	15513.59827	14240.58713	14185.50553	14376.69217	15047.45975	12475.7205	13624.03983	15166.68977
600	900	12477.4943	10489.18076	14531.8808	12882.09535	13253.01946	14988.42886	11735.33336	14830.36738	13872.85952	13035.92023	12940.14343	10710.3221	12609.90648	13035.0267	13710.28123	13003.91204	13703.48989	13959.30442	13081.43459	14935.36653	14099.24588	13052.14316	14362.2994	13323.5859	13449.25872	11810.47642	14238.00076	13505.93378
900	1200	10414.97055	10195.93856	12484.33322	10799.01946	11874.64209	11579.23951	11004.03452	13469.0727	12355.9048	11677.76067	11348.28771	8807.3498	11212.65403	10659.06887	11737.1392	10704.0418	11880.8402	12037.48637	11564.21526	13115.10277	12767.09635	12473.72292	13565.9113	13091.63721	12620.04042	10953.55978	12108.11877	12481.42439
1200	1500	9364.26636	9916.76594	11835.29043	10453.51851	10102.48598	11738.09218	10163.09364	12499.20442	11281.0998	10442.5389	10036.20678	8866.90645	10476.87456	10257.47731	10876.61945	10279.08106	10900.26766	11073.28268	10490.38564	11992.17938	11111.02568	10749.14961	12003.05452	11875.83534	11292.68832	10226.93035	11347.91537	10693.92618
1500	1800	8179.35051	9073.62355	10584.79908	8812.04729	9587.05425	10090.13529	8448.07372	11139.17152	9778.50639	9326.47005	9460.44807	7749.60971	9750.13605	8956.15089	9546.83836	9157.12784	9573.98525	9716.77387	9279.60988	11221.7777	9684.81796	10766.38066	11152.18416	11333.81327	10077.43815	8997.16732	9809.76045	9401.55248
1800	2100	7942.16262	7595.29407	9207.36711	7635.6737	8684.94302	8841.61775	8078.20954	10047.76215	8205.44156	8561.62584	8546.04003	6492.89864	8319.20152	7832.4768	7800.70566	8140.33733	8069.42562	8784.37442	8049.23332	10396.58611	9122.20461	9994.85062	11014.02271	9910.13409	8319.12802	7849.31457	9090.53502	8728.93252
2100	2400	7543.79814	6997.70533	8654.92785	7267.95879	8065.93846	8126.6397	7375.00846	8569.35615	8392.19426	7609.20509	8052.75782	6103.43627	7954.50445	6630.72754	8044.52383	6845.24696	8123.55932	7593.65654	7880.15914	9730.5861	8945.70594	8349.98427	9661.24618	8960.39788	8218.84634	7154.12424	9334.55154	8291.42845
2400	2700	6701.63583	7835.91689	8299.83727	6261.71158	6795.20638	6475.63224	6830.75445	7021.12437	7182.93096	6743.05233	7672.14771	5739.10605	8264.52312	5612.67123	7443.38349	6067.91967	7594.5562	6352.62828	7539.79937	8807.32193	7075.86602	8810.52459	9567.72664	9436.83001	7636.49388	7478.73301	9792.25842	6736.93066
