frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	15.572972297668457	2.641071081161499	12.98397445678711	40.46064758300781	-6.120121479034424	62.27724838256836	-40.16013717651367	15.74731159210205	-71.29388427734375	0.4676124155521393	-7.511877536773682	284.7454528808594	-20.66791534423828	385.2768859863281	10.831830024719238	-0.00028208468575030565	14.60275650024414	-0.11604220420122147	20.262163162231445	3.5835912227630615	-11.343522071838379	14.781218528747559	-55.587806701660156	-265.0936279296875	-9.31879711151123	493.47882080078125	9.171183586120605	14.041190147399902	-31.489036560058594	31.09521484375	13.482089042663574	15.336812019348145	17.588024139404297	68.83908081054688	-15.897242546081543	24.527250289916992	5.911036968231201	0.4995327293872833	-0.0226563923060894	33.07124710083008	67.18194580078125	12.966937065124512	-7.421774387359619	-4.631139278411865	-10.302281379699707	-20.80584716796875	91.7909164428711	59.239261627197266	-13.056072235107422	95.65113067626953	25.978923797607422	28.87009620666504	-15.20698070526123	37.176963806152344	10.341748237609863	56.172447204589844	9.463603973388672	10.245990753173828	6.442788600921631	16.24185562133789	14.263291358947754	19.077091217041016	-11.833229064941406	6.0835280418396	2.9482057094573975	43.94407272338867	-18.66059112548828	-3.1492395401000977	19.72804832458496	31.400489807128906	-27.2242488861084	36.87074279785156	0.9447066187858582	11.971928596496582	0.4926511347293854	15.630599975585938	56.72130584716797	2.189399480819702	122.33406066894531	42.52193832397461	93.68791198730469	1.724609136581421	1.0995445251464844	-12.662391662597656	15.442300796508789	12.526127815246582	20.682518005371094	73.8774642944336	10.896349906921387	15.0634126663208	-40.6076545715332	12.3728666305542	17.052976608276367	7.6153645515441895	12.835481643676758	1.884853482246399	-27.52440071105957	33.603668212890625	266.4327697753906	73.86723327636719
30	60	234.73614501953125	292.5581970214844	654.5821533203125	975.3291015625	1072.914306640625	987.89013671875	216.01611328125	699.4857177734375	2777.209228515625	-494.82244873046875	351.7756042480469	-424.9089050292969	635.9171752929688	1409.779296875	287.6785583496094	278.22357177734375	618.3754272460938	1104.4171142578125	1233.07275390625	617.2763061523438	388.8834228515625	1788.0433349609375	1554.631103515625	-1249.413818359375	910.8017578125	-454.4481506347656	277.09918212890625	301.0270690917969	333.62445068359375	492.97528076171875	1043.3304443359375	85.21927642822266	1132.82373046875	1012.9306640625	1080.4105224609375	1487.289306640625	-1683.7325439453125	1406.2188720703125	1202.7896728515625	762.4593505859375	1802.7547607421875	892.2980346679688	1808.486083984375	1577.9677734375	1028.6224365234375	682.1452026367188	-8.49080753326416	1757.24755859375	2039.25048828125	204.87156677246094	1472.439208984375	1737.737060546875	1046.8214111328125	1659.7628173828125	1204.2325439453125	1143.5633544921875	1504.261962890625	1048.664306640625	1360.5860595703125	999.5234985351562	935.9609375	1163.4359130859375	1492.206787109375	655.401123046875	1656.8826904296875	2026.536376953125	1509.8714599609375	1464.8199462890625	1317.2926025390625	1870.57421875	-1857.6435546875	1009.736572265625	890.801025390625	782.208984375	778.257568359375	865.5120849609375	1236.549072265625	1460.26416015625	1637.5714111328125	339.786865234375	468.8504943847656	1057.554931640625	1290.615966796875	25.688093185424805	1350.1368408203125	1502.544677734375	903.7494506835938	1416.6627197265625	938.3760986328125	1198.9083251953125	1566.0167236328125	1011.3607177734375	1303.6890869140625	830.43896484375	862.8084106445312	1249.9852294921875	384.96771240234375	484.02410888671875	2290.28515625	2070.060546875
60	90	1891.31103515625	2896.04248046875	5973.931640625	7494.505859375	10946.5390625	10700.716796875	3363.85400390625	5774.9619140625	8137.59130859375	4896.748046875	2827.058349609375	13875.2294921875	6255.71435546875	38303.23046875	2196.534912109375	2928.307861328125	5817.56298828125	7052.5498046875	7529.796875	9728.8564453125	3395.003662109375	8873.525390625	-1761.156982421875	1301.61181640625	6054.29248046875	26188.494140625	1747.530517578125	1751.325439453125	4577.31982421875	4834.2080078125	6052.08642578125	599.0531616210938	7736.48974609375	6672.5615234375	9502.9072265625	11521.4658203125	2947.076171875	8566.1044921875	8179.1796875	8633.7041015625	5501.2392578125	8146.88037109375	10877.4599609375	9118.6767578125	12097.833984375	6710.111328125	6197.09716796875	7424.6162109375	12723.853515625	4778.01416015625	10164.74609375	13876.68359375	8360.0146484375	11100.79296875	8338.578125	9664.41015625	9758.0361328125	8810.095703125	8878.341796875	6444.92529296875	8757.849609375	8591.2001953125	9797.791015625	5745.451171875	8528.73046875	12895.638671875	7774.52685546875	6966.4296875	9830.03515625	11903.8701171875	5982.0908203125	7464.9130859375	6704.01513671875	7237.38525390625	6997.70703125	7371.13427734375	11203.1318359375	9171.431640625	11431.734375	6482.30322265625	4638.0966796875	8761.615234375	11049.7998046875	5388.8291015625	9150.642578125	13388.5234375	7470.85107421875	10663.884765625	7464.076171875	8466.4248046875	11381.0732421875	8214.240234375	8808.85546875	7243.75732421875	7741.23486328125	7907.8212890625	4684.08935546875	4716.15185546875	16214.6181640625	13435.6123046875
90	120	6446.41357421875	10627.03515625	23169.552734375	30723.16796875	35365.67578125	49626.8984375	6527.90234375	21634.458984375	27995.177734375	13702.33984375	10631.4482421875	9540.2353515625	19912.60546875	161655.796875	6793.64404296875	9371.8701171875	22514.9765625	27730.806640625	35533.08203125	44331.09375	4733.4306640625	27364.7421875	30436.115234375	3795.17041015625	16906.486328125	161912.71875	6884.291015625	5762.2294921875	31388.990234375	17168.314453125	19487.951171875	1887.124267578125	31120.98828125	23789.318359375	37293.0546875	44521.6328125	13326.72265625	36360.13671875	30605.337890625	32981.94140625	26627.119140625	32685.87890625	42766.64453125	35475.71484375	49320.5546875	31501.50390625	26544.67578125	29284.14453125	43290.734375	19328.974609375	39999.33203125	52420.66796875	35930.03515625	36205.6953125	34166.42578125	34613.5390625	45154.32421875	34273.42578125	33855.72265625	30047.541015625	33227.4453125	31532.6484375	30623.375	21724.17578125	39612.50390625	39923.0859375	33138.37890625	31073.337890625	37654.02734375	48271.11328125	12110.5	28841.251953125	26852.349609375	30048.69921875	26600.83203125	29948.630859375	48317.9375	33638.46484375	49029.77734375	29464.703125	20899.345703125	35867.984375	37532.54296875	25077.234375	34823.30078125	49803.78125	31882.97265625	31751.76171875	31303.62109375	34031.11328125	39388.66015625	33839.046875	36186.84765625	30121.501953125	27364.533203125	30920.61328125	23744.037109375	20578.595703125	51381.43359375	39333.33984375
120	150	8738.931640625	14535.619140625	33627.83984375	40969.55859375	53664.296875	68725.1171875	8495.37890625	30133.15625	23901.556640625	17808.29296875	13995.4140625	26517.869140625	24776.3671875	195736.0625	9169.6142578125	14017.63671875	32170.16015625	37322.35546875	49892.14453125	65775.4140625	9251.61328125	34021.56640625	25118.10546875	16085.248046875	23670.4296875	241104.0	8612.220703125	6403.31591796875	34915.5625	22507.71875	20195.412109375	2548.063720703125	36300.421875	35910.19921875	53491.9765625	56864.953125	43315.9375	49853.71875	45173.13671875	55014.34375	32462.1796875	42945.2734375	61709.81640625	44501.00390625	66024.5234375	44091.6640625	40659.76171875	44849.23828125	57285.11328125	26296.30859375	55568.12109375	75582.703125	52569.13671875	43406.6796875	49235.5078125	50488.71484375	57890.32421875	49368.421875	48783.67578125	45236.6171875	48068.5859375	44758.4453125	36721.2421875	35900.421875	55631.2734375	47937.3359375	46234.69140625	34147.2734375	54347.640625	61075.625	51274.69140625	39782.66796875	40296.96484375	44821.84765625	35707.6328125	42917.34375	70317.46875	44484.359375	66966.046875	43817.734375	31517.64453125	49524.03125	51625.359375	33751.703125	48473.65234375	69572.8984375	48846.11328125	48160.4375	45595.5625	49354.9296875	47155.921875	51058.2109375	50798.34375	45620.76953125	38748.08984375	42213.9453125	22318.787109375	41690.51953125	65954.0859375	46556.05859375
150	180	9433.791015625	15670.4189453125	36195.5	44538.671875	58872.65625	80610.5234375	10143.6513671875	34984.94140625	31749.201171875	44085.05859375	13569.162109375	34057.921875	23305.439453125	232398.015625	9551.9599609375	13613.0322265625	34779.22265625	42420.76953125	55674.01953125	71301.328125	12194.73046875	35774.484375	19203.16796875	1455.19482421875	24257.0703125	230997.359375	9154.41015625	6510.19970703125	44429.28125	23046.71484375	18314.533203125	2770.00439453125	42962.93359375	44740.2890625	58122.96484375	60199.44921875	60305.87109375	54345.39453125	50299.6171875	57983.52734375	33357.08203125	46281.79296875	64945.6328125	47288.92578125	76791.0078125	48832.53515625	43085.0625	48959.1171875	63504.83203125	25726.697265625	58243.25	84177.6328125	60220.8515625	45644.3203125	53161.84765625	56338.1484375	61541.40234375	54294.734375	54366.15625	51187.4296875	50848.28125	49945.76171875	34303.49609375	42493.48828125	63610.4453125	47854.890625	48252.33203125	38370.91015625	60959.0859375	68480.0390625	54781.96484375	44725.5234375	46687.296875	50507.109375	35258.78515625	46652.76953125	76437.25	48099.1953125	76995.15625	49422.55078125	35018.4375	54416.359375	54430.26171875	36078.3828125	55167.453125	74619.2734375	54611.67578125	51644.30078125	52131.94921875	53729.34765625	63075.8671875	55585.20703125	56635.7890625	52490.31640625	44180.046875	49728.75	27841.33984375	56693.9140625	63408.5078125	49555.68359375
180	240	10307.6904296875	17164.44140625	37511.54296875	47509.14453125	59150.875	75018.2578125	12774.396484375	35024.96484375	26303.6640625	27820.423828125	13550.4892578125	25653.279296875	27279.30078125	222741.296875	10241.859375	14745.630859375	36029.8046875	42411.42578125	60419.22265625	71423.78125	12361.341796875	33237.2734375	31760.220703125	6033.59326171875	26488.978515625	239183.609375	9318.7939453125	6684.62646484375	45113.01953125	23436.529296875	17416.427734375	2962.41064453125	42151.74609375	37881.1953125	58828.890625	60281.0390625	93449.2734375	54088.6953125	51207.359375	61719.36328125	32642.41015625	47254.2265625	67055.953125	48481.33203125	76861.953125	50312.10546875	44202.171875	50272.6875	64679.83203125	27754.13671875	61745.3671875	81427.453125	59757.53515625	48523.6875	54472.23828125	56206.7734375	61580.1015625	55056.48046875	55005.34375	52911.11328125	53516.4921875	49902.234375	36709.63671875	41161.8359375	55146.2265625	52627.40625	52307.81640625	40600.4921875	59163.25390625	64938.82421875	69875.4375	42471.2734375	48259.9921875	53406.56640625	37097.66796875	49283.31640625	74510.1953125	47354.87890625	80541.4375	51751.7109375	42492.41015625	55849.27734375	56451.3828125	39669.453125	56009.57421875	76792.71875	54231.94140625	51605.68359375	52726.27734375	53529.375	61355.95703125	56447.05859375	57887.828125	53533.15625	47140.734375	50482.24609375	27324.888671875	44071.65625	62896.0	54136.4296875
240	300	10448.8720703125	16023.7998046875	36987.37890625	45628.53125	57987.41015625	76372.015625	14802.6474609375	34894.125	30201.619140625	32234.78125	11877.5966796875	28422.822265625	25290.26953125	205338.4375	10633.7587890625	14400.3681640625	35278.95703125	43836.21875	57434.375	69056.953125	15270.1806640625	31693.529296875	21480.2578125	17281.8359375	28589.001953125	230646.875	9115.15625	6555.99072265625	42189.53515625	21737.587890625	16086.9228515625	3208.83447265625	41211.98046875	39148.2578125	55637.41796875	57147.8125	87948.859375	51205.12109375	49734.6796875	60777.59765625	31531.896484375	45522.3515625	63300.3984375	45851.578125	76575.1484375	51101.54296875	42621.90234375	47298.5859375	61441.38671875	29062.3125	57605.65625	76283.6328125	58497.57421875	46780.19921875	53060.703125	53787.58984375	64871.2265625	53499.09375	52665.6015625	51484.91015625	52841.12890625	48604.31640625	31362.958984375	43071.69921875	53727.328125	49830.3359375	50553.6875	36490.2890625	57631.0234375	62089.84765625	69346.5625	43513.4453125	46980.703125	52533.4765625	32823.69921875	46944.62890625	70910.65625	45778.3359375	77744.390625	50419.30859375	37704.4375	55964.1640625	52553.90234375	36003.6953125	53989.8125	70614.515625	52441.0703125	49395.70703125	50656.47265625	50537.00390625	61380.484375	54298.5859375	55791.24609375	52093.54296875	45910.47265625	48469.12890625	24408.373046875	46727.0	54781.40625	51238.55859375
300	360	10784.5830078125	17237.71484375	34208.50390625	45486.76171875	54587.23046875	67571.3359375	15486.8330078125	32279.51171875	29705.138671875	24459.912109375	10917.568359375	28016.4375	22723.09375	165810.328125	10972.6826171875	15361.7568359375	32733.1875	41590.53125	54200.99609375	65281.33984375	16513.353515625	29356.78125	22431.294921875	16921.36328125	25819.56640625	213342.125	8832.1884765625	6559.63330078125	34598.93359375	20912.400390625	14187.6064453125	3446.4931640625	38916.41015625	36588.26171875	51969.0	49430.29296875	65158.74609375	50987.1796875	46443.08203125	55891.46484375	28971.154296875	42462.41015625	55415.53125	44177.50390625	68571.2890625	47607.1484375	45559.33984375	43986.55859375	57162.125	26351.720703125	52422.76953125	67090.3203125	52833.5546875	41990.5859375	49584.51953125	50029.5390625	58263.63671875	49933.171875	48979.30078125	48087.30859375	50188.2109375	45578.88671875	26165.66796875	45369.609375	46611.28125	49730.6015625	48183.2265625	33937.30859375	53911.33984375	57969.46484375	76040.578125	40556.66796875	44618.14453125	48815.55859375	32102.392578125	44413.59375	65646.5390625	42966.60546875	75082.3359375	47931.08984375	38885.57421875	47657.2734375	49022.58984375	31455.701171875	50481.22265625	62895.5390625	48990.1171875	45530.83984375	48018.26953125	45784.09765625	56814.38671875	49903.50390625	52282.4765625	49177.5625	44208.91796875	44470.0234375	17477.197265625	52074.64453125	53562.58203125	49327.86328125
360	480	11158.8662109375	15360.8388671875	31277.80078125	41806.68359375	47164.26171875	58300.53125	16614.677734375	30801.3671875	15427.7041015625	33637.7578125	7544.68408203125	25496.150390625	25652.283203125	161971.84375	11193.259765625	15283.173828125	29298.587890625	38391.3203125	47238.27734375	54868.72265625	18886.78125	29549.00390625	16579.646484375	19351.810546875	26226.91796875	171148.1875	8818.3896484375	6177.95263671875	34131.98046875	19540.384765625	11417.6494140625	3802.788330078125	32611.12109375	35968.125	45938.0078125	41821.15625	83402.03125	44033.13671875	40943.0546875	50795.69921875	26940.7890625	35408.5078125	55644.79296875	36727.6875	57210.71484375	43081.46484375	41081.5078125	43118.98046875	51293.05078125	27617.533203125	46521.1171875	55123.76953125	47294.203125	37800.01953125	44104.50390625	44097.90234375	52702.921875	42245.90625	43487.6796875	43322.36328125	46030.97265625	40263.671875	26072.1796875	44182.10546875	43345.55078125	45764.11328125	39684.65234375	35703.265625	46925.44140625	49231.421875	71707.28125	36042.8203125	39460.2578125	44198.515625	29172.6015625	36873.9453125	60986.07421875	36751.625	65487.15625	41672.11328125	35955.5703125	41931.77734375	43147.45703125	29840.81640625	44119.07421875	50656.01953125	45080.19140625	39142.57421875	42853.78515625	41058.9609375	51714.0546875	43237.890625	46131.8203125	43313.375	39747.4375	40031.18359375	24906.607421875	51552.79296875	36901.484375	45647.23046875
