region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.0245690547825244	0.01393789399442367	33.03220143599849	34.48692138536249	5.297258131189924	0.5297258131189924
Amygdala	acq	NA	TRUE	1.7927181642529617	0.006165597422342187	24.269480323375554	25.724200272739555	2.552217511352724	0.2552217511352724
Caudate	acq	NA	TRUE	1.6351822884152516	0.008521143885006027	25.78733654396367	27.24205649332767	2.8963479388990927	0.28963479388990926
Frontal	acq	NA	TRUE	2.082212120828172	0.01528343440628689	31.94835905896397	33.40307900832797	4.839779466273212	0.4839779466273212
Hippocampus	acq	NA	TRUE	1.6777675500831528	0.009159502250743152	28.291932519807975	29.746652469171977	3.568577094155537	0.3568577094155537
Insula	acq	NA	TRUE	2.13658303174581	0.013046188256337507	31.100978558618763	32.55569850798277	4.509805892247592	0.45098058922475925
Occipital	acq	NA	TRUE	2.2238186004230602	0.01748985085104162	30.68252931941013	32.13724926877413	4.355255789451738	0.43552557894517385
PCC	acq	NA	TRUE	2.094393002630512	0.014836489302411932	31.991822877084772	33.44654282644878	4.857340858495023	0.48573408584950234
Parietal	acq	NA	TRUE	1.9593090011821772	0.01663119783977343	30.43169990860515	31.886419857969152	4.265165107305248	0.42651651073052477
Putamen	acq	NA	TRUE	2.1474063507047116	0.007642913387882699	31.982370995249127	33.43709094461313	4.853516447202071	0.4853516447202071
Temporal	acq	NA	TRUE	2.158715946458599	0.014308246476464719	30.2153417505385	31.6700616999025	4.188953937466756	0.4188953937466756
Thalamus	acq	NA	TRUE	1.7827996736422353	0.004563182288780331	27.807560490782635	29.262280440146636	3.427402232190231	0.3427402232190231
