region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.0489269255160565	0.014517183533945181	54.0296281237671	55.4843480731311	38.455379444415904	3.8455379444415905
Amygdala	acq	NA	TRUE	1.8043987071125296	0.006425293793884179	41.89551190265755	43.35023185202155	13.989712554005346	1.3989712554005345
Caudate	acq	NA	TRUE	1.6523057137972648	0.007674310980687635	43.84214725070354	45.29686720006754	16.453559787738747	1.6453559787738747
Frontal	acq	NA	TRUE	2.110733011647048	0.014745515211042415	53.05081280700362	54.505532756367614	35.44317290420002	3.5443172904200018
Hippocampus	acq	NA	TRUE	1.6983428032011259	0.008129398491543555	44.72043187951245	46.17515182887645	17.70296677613041	1.7702966776130409
Insula	acq	NA	TRUE	2.163885752969967	0.012349898880122744	50.064018079501906	51.51873802886591	27.633563147753254	2.7633563147753253
Occipital	acq	NA	TRUE	2.2545889033810713	0.016059477644473522	52.933409838575884	54.38812978793989	35.098102526154065	3.5098102526154067
PCC	acq	NA	TRUE	2.122103360177216	0.014114148198113623	52.319549624915155	53.77426957427916	33.34780830201465	3.3347808302014648
Parietal	acq	NA	TRUE	1.9849341573944395	0.016182349668302537	54.421032393980674	55.87575234334467	39.73035941445687	3.973035941445687
Putamen	acq	NA	TRUE	2.1662539666280436	0.008137700697014196	45.8350813974494	47.289801346813405	19.42614229310838	1.9426142293108382
Temporal	acq	NA	TRUE	2.188867988436522	0.013279684456536234	50.287635372786845	51.74235532215084	28.153336250202877	2.815333625020288
Thalamus	acq	NA	TRUE	1.796184230615877	0.004075279830061737	34.55984383686013	36.01456378622413	7.591404115736328	0.7591404115736328
