pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-10_ses-blocked	0	30	30	15	0.20449567885347072	0.5259768236479911
sub-10_ses-blocked	30	60	30	45	6.518068885174243	0.7314916123824822
sub-10_ses-blocked	60	90	30	75	17.320877374709838	0.8857106350563038
sub-10_ses-blocked	90	120	30	105	28.678683676275583	0.9972799838248686
sub-10_ses-blocked	120	150	30	135	37.450183735747125	1.0659462101967498
sub-10_ses-blocked	150	180	30	165	39.020921603450006	1.0730333017095048
sub-10_ses-blocked	180	240	60	210	37.979235584330894	1.2964614590337706
sub-10_ses-blocked	240	300	60	270	35.20926607680709	1.2529497470701068
sub-10_ses-blocked	300	360	60	330	32.248646138737335	1.2073534130133297
sub-10_ses-blocked	360	480	120	420	28.167910933812145	1.4168605959894789
sub-10_ses-blocked	480	600	120	540	23.64634363287244	1.3098505513533365
sub-10_ses-blocked	600	900	300	750	18.83013591689095	1.5834279894731538
sub-10_ses-blocked	900	1200	300	1050	15.376388460016544	1.3961289637288257
sub-10_ses-blocked	1200	1500	300	1350	13.637720593770446	1.2726911591851782
sub-10_ses-blocked	1500	1800	300	1650	12.356461457976394	1.1732501803581894
sub-10_ses-blocked	1800	2100	300	1950	11.27471199094764	1.0884385151934313
sub-10_ses-blocked	2100	2400	300	2250	10.239391316065593	1.0127704551276322
sub-10_ses-blocked	2400	2700	300	2550	9.468495936214376	0.9507500951787976
sub-10_ses-blocked	2700	3000	300	2850	8.740021578279103	0.8955969662218674
sub-10_ses-blocked	3000	3300	300	3150	8.087712633785467	0.8473788355885536
sub-10_ses-blocked	3300	3600	300	3450	7.460739725906874	0.804267307574835
sub-10_ses-blocked	3600	3900	300	3750	7.025162768256341	0.7691734107893686
sub-10_ses-blocked	3900	4200	300	4050	6.585129442910882	0.737312265012435
sub-10_ses-blocked	4200	4500	300	4350	6.197461942428063	0.7094342057790413
sub-10_ses-blocked	4500	4800	300	4650	5.925348360888567	0.686201483256952
sub-10_ses-blocked	4800	5100	300	4950	5.626770345233999	0.6647094793140161
sub-10_ses-blocked	5100	5400	300	5250	5.348629289577832	0.6455543549397986
