frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	90.30103	63.33589	76.50846	86.06334	27.52769	97.32034	65.20355	143.74246	43.15829	45.38558	50.29546	60.22888	70.36815	59.0497	74.2682	50.48072	74.36081	66.58728	64.05025	37.7606	59.73605	46.45575	34.62988	48.83998	90.85324	130.05637	152.77351	46.60951
30	60	4872.57905	3775.34908	3810.52838	4195.21868	3114.71513	4706.27643	4348.66778	3538.82969	3800.01189	3522.0497	2628.18972	4734.39243	4067.863	4251.35593	4184.37482	4304.44253	4032.60672	3933.06718	3819.5691	2717.08538	4385.67551	3113.66878	2690.7154	2637.53952	4129.75749	4598.50492	4881.45306	4417.72038
60	90	13184.83257	10877.21263	13261.74578	12302.70156	11875.74532	12867.20905	11808.77737	10372.77858	10856.65746	11729.49691	10024.99823	15272.36987	12189.21802	12934.98942	12137.7315	12880.95081	11924.83208	12509.97089	11471.85894	9300.5698	12143.26652	11065.9611	8338.76422	9389.52266	11538.34029	11777.99754	13071.77335	12757.26125
90	120	22044.40706	20223.84253	21595.67769	22553.1204	20941.66824	22671.4587	20411.11822	19235.05471	20592.37692	20296.91372	17098.06927	27893.1999	22251.93233	24104.75545	23873.43517	23535.69902	22890.02524	22402.76768	21440.18348	17288.39084	20441.6286	20405.19173	16290.92977	17811.05922	20544.32501	20134.35326	20068.68995	20379.2778
120	150	29227.11149	27719.74533	32644.40353	30379.99259	27648.98488	29534.83681	27939.70089	27394.67394	30302.8108	27207.15058	25611.33465	35485.52681	33831.84689	30685.35011	33773.4563	29564.57988	32795.89087	29449.14813	31431.00276	25105.11253	28467.58208	27696.49968	22598.98471	25278.70885	28840.98518	27301.4692	28969.60186	27492.48789
150	180	32706.01458	29242.89548	33931.96452	36165.76536	32858.39861	36780.17488	30614.6105	33065.05416	35354.11984	32438.85382	30522.91617	41721.73452	34304.96459	39117.45936	36687.08377	36202.13946	35850.22153	36269.13508	34391.04255	29434.86201	32267.7895	35203.60179	27285.38154	29556.13832	33366.48719	29538.16943	31010.03522	30546.49181
180	240	30481.79453	32355.44751	36550.66729	34157.55	34191.57357	34174.34424	30586.80753	33906.40279	34091.63777	32683.69239	31763.15319	39843.15031	37746.80921	37450.96271	38908.77992	35150.76078	37403.55372	35756.70807	35615.41438	30933.35745	34109.90424	37140.96402	27324.3356	30890.64418	36227.40902	30752.33871	30523.447	32145.33905
240	300	28466.00416	30947.52246	34012.70921	34743.7774	30840.19783	34266.60471	30064.20744	34514.88156	34425.35836	32314.82974	29410.61382	37467.09824	33078.00114	37973.68392	35558.09332	35373.42998	34562.86575	35056.03745	32975.69726	32628.80562	33716.82655	35607.516	29670.07413	31674.88112	34754.88342	28911.37254	31391.3889	30217.85801
300	360	28462.65538	29295.42459	31520.99028	33873.71026	32015.0758	34374.26289	28490.33626	34068.04097	34229.02415	30951.55084	30079.4674	34875.96154	32236.72156	36216.15231	34401.29103	33959.64923	33774.75367	34235.61903	32833.41255	30786.79453	32459.03771	36812.92169	28375.41593	34357.53902	36256.40764	29517.10346	29767.2648	28558.25217
360	480	24162.73252	26563.14222	29073.76938	29339.72352	28725.70252	28403.56629	26163.74118	29215.51861	30482.09348	27796.13826	25975.8336	31252.52948	27933.16404	31819.79986	30194.85581	29833.77083	29649.69914	29816.17906	28505.15056	29167.17838	30590.23224	29953.06739	26188.8677	27499.7355	30637.10514	25838.12352	27065.79876	27603.57217
480	600	21742.39301	23570.20951	25522.68354	27343.09977	24721.49091	26199.23406	23579.20834	26413.19534	27086.10545	25605.77571	24189.2232	25997.45078	24785.68152	28924.52342	27129.97449	27508.35044	26664.84367	27178.27751	25821.8992	27191.06735	27267.97079	28517.17116	24341.12789	25387.70286	27316.85076	23223.99395	26336.9993	23464.68972
600	900	19262.70015	20958.60006	20826.44209	22078.24912	20009.01717	22871.2655	19242.75484	22969.95077	22207.90441	21601.36685	20683.79709	21668.13413	20455.77122	22658.08412	21597.01247	22083.32705	21423.14397	22762.71193	21093.58668	23657.14403	23851.01621	24086.71312	21426.44327	22632.70629	23761.1459	20906.44074	21897.17552	21138.92964
900	1200	14823.65035	16886.05484	16750.13993	17231.61081	16452.88307	17441.0188	15985.98003	17732.35573	17666.71834	16946.29488	16344.55235	17086.09905	16432.99465	17630.7019	16881.4981	17293.68027	16819.56369	17447.6797	16768.48107	19738.99187	18642.10921	18902.55787	18899.54365	18770.85195	18694.5241	16712.36676	17768.06038	16791.06274
1200	1500	12796.96745	15014.46266	14298.32176	14227.87792	13569.4948	14720.32073	13247.93682	14976.51357	14893.97621	14587.89709	14453.60508	14220.38513	14363.69785	14420.39884	14276.86389	14411.39124	14326.98722	14714.01848	14398.44209	16732.92192	15518.17832	16322.94902	15783.03821	16236.6497	15584.98688	14152.82299	14949.35808	14291.04764
1500	1800	11054.23406	12245.85559	13234.34482	12288.20994	11955.74459	12603.77089	11797.17796	13116.12042	12514.60985	12380.35007	12237.11827	12199.87501	12732.52748	12265.23663	12099.79385	12321.32988	12184.41625	12553.93018	12246.42707	14396.00248	12531.5586	13864.78057	14473.40234	14422.87418	12572.06955	11672.46278	12214.61886	11349.62277
1800	2100	9906.64755	11288.64883	11627.28543	10681.64189	10253.91731	11068.07273	10350.61779	11521.79657	11233.40795	10953.74268	11311.53668	10695.28313	11909.43234	10579.66704	10903.92396	10775.93606	11024.32478	10899.14147	11194.87199	12271.35545	10854.72973	12975.31822	13652.05057	12519.33583	11178.95524	10966.65445	10471.76577	10087.39047
2100	2400	8842.81991	10878.63716	10782.05147	9559.73713	9168.39689	9550.03396	8975.26649	9679.27632	9977.94598	9677.75775	10226.65902	9766.2007	10829.01543	9075.40744	10254.40612	9436.49439	10204.72262	9571.54321	10085.05246	11241.7167	9897.7896	10761.03855	11428.17608	11271.25601	10074.2583	9412.22504	8972.54265	9289.80254
2400	2700	6963.50283	10504.90453	9791.5107	8127.74281	8335.55768	7605.32824	7465.74062	8456.40555	8148.09672	8738.70677	9245.68864	9479.84702	10495.87964	8228.07295	9009.3536	8674.63301	9000.53132	8297.07519	8918.47476	9989.46004	8595.22827	9891.79263	11028.5484	10645.30286	9444.03939	9019.79595	8557.05193	7532.98565
2700	3000	7370.59665	9322.76533	9472.26174	7835.46323	7463.88842	7461.6673	7380.95278	7910.1322	7818.66942	7911.43251	9011.88259	8223.65971	10533.93702	7706.34736	8864.51997	7956.96321	8744.21051	7737.88743	8677.56455	8447.06193	6940.40898	8285.99661	9802.09369	9320.9833	7575.5485	7725.82333	7542.46284	6975.1108
3000	3300	6302.53945	9091.20835	8270.87114	6743.5535	6768.62352	5959.71891	6734.30634	6766.93905	6988.47092	7391.47958	7978.16326	7444.51011	9076.74096	6453.05456	7734.80878	6911.69653	7694.76626	6799.05359	7782.8704	7777.88509	6852.09382	8458.1744	9791.87031	8730.92343	7545.62004	7576.82515	6485.59943	6490.25939
3300	3600	5721.51538	8389.3125	7775.91301	6289.65461	6861.32744	5500.46832	5777.16994	6355.82259	6346.57299	6721.24788	7908.16239	7320.15584	8897.70586	6076.83235	7395.38048	6482.91759	7283.15056	6316.49885	7361.31546	7761.87962	5982.35042	6343.71034	8271.53607	8242.56255	6413.34146	7069.48198	6107.88188	6106.68377
3600	3900	5795.30472	7059.00934	7338.5391	5812.87694	6290.12453	5518.65327	6449.17175	5463.13267	5801.32747	6125.69448	6517.16872	6564.87607	7837.13902	5161.75669	6430.75955	5696.78658	6401.8688	5606.41459	6452.46018	7627.42812	5243.99308	6257.35199	7545.57728	6657.10525	5661.68916	5698.62479	6090.08055	5408.7751
