frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
0	30	41.48454	27.38065	56.00845	50.33088	33.87333	64.20834	69.18929	60.28668	66.72356	60.53088	49.35166	81.15966	36.05537	42.74561	338.49223	41.78656	8.593	40.28371	43.53156	22.51354	54.68689	63.54264	115.03692	29.27283	40.95133	28.80149	40.97263	82.98663	58.76217	85.4352	36.63806	21.42733	31.09812	42.0765	48.05557	53.91931	24.88124	57.47604	76.76935	99.59817	43.84552	50.90147	100.59501	43.91935	46.70816	46.61698	33.99511	41.13919	87.00388	43.04598	82.48454	35.4842	55.54213	63.58989	62.95304	28.83852	42.07342	57.99387	42.1448	59.05778	34.55486	53.14446	76.20622	44.82344	61.93737	38.0118	42.03559	40.50126	56.98851	69.30828	123.23672	120.35756	15.40758	90.08929	46.70025	43.76973	85.43422	76.0163	39.00449	72.96845	36.53193	36.50437	87.60516	54.74609	99.29502	47.21657	40.19391	40.76558	85.47099	114.65747	67.81723	43.96426	40.20065	37.86556	48.41415	61.6259	64.82541	46.456	47.14909	34.76572	77.90833	46.58537	31.78719	39.60273	110.21302	76.13104	45.2703	59.90069	44.40256	58.86161	97.4087	28.88692	54.23828	53.81462	23.2366	41.53417	72.84368	47.50874	81.84408	32.6392	114.43545	62.45014	51.41747	14.46715	40.35037	59.04564	39.66296	53.25228	36.15875	44.05981	81.10406	40.08505	81.64189	40.10861	39.79126	29.61956	60.80829	31.29587	92.55629	71.77435	15.62595	57.59661	45.34731	40.32271	82.33762	77.52687	35.35587	62.32173	27.68283	43.14661	67.15266	34.45743	63.7722	48.85198	31.02951	33.60219	49.30457	141.51775	58.32141	43.97854	39.70459	39.18182	27.50186	39.96952	65.90402	46.13796	42.38262	37.61295	68.81299	43.0151	17.05942	82.76482	59.95569	67.79406	37.70012	37.63002
30	60	1877.51702	2500.84721	2704.48213	3104.99548	3190.86307	3317.48525	3862.97679	2580.64969	2598.72216	2477.50685	2776.89319	3730.85805	3721.54502	3721.27495	4517.176	3380.72109	2471.52015	2960.05987	1891.36893	1989.03996	2767.57142	3081.58491	3796.10026	3173.58284	4259.10348	3182.16499	3770.03097	3401.22698	4513.29671	2960.31976	3032.44246	2961.70557	3214.2088	2132.00403	1827.94539	1420.12062	1611.9958	2764.89821	4120.39678	4050.43216	4165.76416	4504.463	2888.64051	3592.52141	3659.83243	3068.95924	3705.26564	3668.82458	4546.8584	4356.19183	4593.4365	3418.92399	3365.82927	3707.89894	4433.96973	3863.15351	4607.97272	5156.95462	4110.32608	3912.61636	4057.66922	4119.66203	4226.45682	4128.59519	4205.07601	3758.2191	3722.72901	3995.28294	4460.65841	3053.31536	5035.10898	4700.99071	4183.29167	4322.06655	4052.47143	4920.2909	2980.13583	3679.76628	3742.76786	3085.47761	3867.33923	4004.5754	4437.64119	4146.11326	4413.06899	3518.69528	3247.30443	4012.64018	4628.52612	4438.94366	4400.5915	5069.42315	3969.25292	4442.97792	4022.50106	4237.33658	4011.51761	4369.66688	4324.91756	3865.8332	3933.76078	4195.69083	4505.46693	2733.87117	5294.16506	4356.0362	2527.04127	1703.08415	2809.65648	3866.80438	2914.17274	2820.42003	2818.11788	2822.91955	2408.89969	3758.01296	3541.4293	3762.20362	3722.82103	2829.67794	3377.61846	2729.64951	3334.52433	4395.94628	3282.26393	4005.35112	3404.65606	1943.8883	2780.2808	2943.33206	2736.90163	2871.02227	2959.4661	3073.87718	3083.61695	3015.19529	4291.99356	2390.59843	3975.39031	3213.1202	2549.2841	2396.50634	2546.1873	4209.11473	2607.79317	2791.69094	2981.56561	2684.54104	2839.94998	3912.28676	3393.73989	3571.81357	3405.12351	2905.69069	3147.71062	2936.98491	3246.67104	4296.01578	3458.53342	3830.7889	3311.54905	2550.0991	2717.14728	3143.29937	2542.25525	3162.31604	3018.24433	3127.71901	3053.6409	2867.99075	4390.08029	1993.84799	4214.47789	3091.70598	1767.41452	1866.3855
60	90	6332.49067	8936.28851	9669.01687	10921.22182	12535.69683	12285.82935	14204.24506	9905.38739	9223.0413	8438.27992	9654.76518	12307.98631	10958.23021	11988.07074	15354.31817	9708.50892	8545.04439	9643.5819	6857.08814	7493.15842	9134.56582	10735.93919	13220.08107	12511.04341	14067.38167	10254.84598	11338.32609	10363.65928	13885.60281	10431.72719	9392.61719	9501.63317	8897.17993	6357.14982	7184.58311	5020.57933	3969.55571	7518.75542	14015.85188	11690.26599	14641.8732	15712.0106	10188.32566	11684.21836	12175.91546	11818.96566	13975.12719	12484.96247	14164.9948	14607.41497	14264.30633	11812.75174	10893.08464	12249.22416	14091.3836	13962.59285	15456.05105	16080.55362	13476.45447	12763.93619	14045.73495	14076.2624	13315.32675	14429.85846	13347.39687	12487.90978	11997.62205	13557.54533	14945.86087	10223.63707	16528.53761	14163.77342	13458.84961	12239.23831	14059.12982	15915.61713	9717.99431	12314.90768	12976.46588	11740.60304	13980.01061	13477.83467	13736.36046	14329.09007	14495.98863	11889.4363	11674.36496	13236.70604	14885.41457	14179.88482	15511.87711	16251.97102	13674.42617	14199.01529	13874.45364	14361.86533	12437.23527	14674.00501	14227.03278	12508.26566	13313.52386	13825.74594	15228.20294	8957.39559	16580.67614	13481.11362	9123.32223	5952.07483	9493.61781	13556.86499	10057.72243	9392.8648	9628.4926	10638.02726	8307.26409	12609.95716	10567.20133	13459.39392	11534.52476	10072.68193	10535.466	9283.6432	11018.04135	16268.93567	11869.47738	12801.20887	11885.6594	7131.93548	9745.83118	9827.69142	8489.62822	10126.38483	9775.71704	10102.35326	9653.08713	10451.89419	15652.61906	9918.14073	13421.19714	9910.49551	8794.32967	7222.06981	8826.63208	14040.68248	11275.06631	10275.10437	10412.93259	10001.70748	9866.6535	12959.74369	10984.18084	13040.59651	11268.89476	9542.91883	11278.04581	9640.30521	10881.56417	14645.95597	12833.54271	12233.8891	11217.35576	8189.95753	9577.8952	10271.8206	7645.16737	10489.77699	10179.81452	10388.97476	10772.79961	9336.67505	14112.169	8048.15795	13027.34126	10067.91918	6163.46073	6337.79451
90	120	11196.1648	16309.36787	17230.69419	20202.48224	23937.94993	22580.67748	26139.39894	19144.16513	18515.56998	14993.54949	17887.34296	21158.46276	20100.3143	20973.09362	24738.71927	19317.386	16825.01132	16475.55335	11916.74846	15752.62547	16846.26019	20362.48346	24128.53099	21819.11509	25274.05745	18788.55251	21393.1539	17959.89457	26587.09913	18451.89215	17220.1556	17423.46978	12961.45504	12700.48009	11115.4027	7288.62263	8198.04282	10614.6397	25019.88444	21051.30403	27411.53116	28993.20422	16904.2947	21546.50418	23023.07166	20699.83494	24160.63976	22710.15292	24929.07436	26451.44759	25624.32399	21796.03765	20262.52503	22532.59949	26167.24925	25574.83153	27175.68995	30448.20577	24393.29974	24289.81547	25119.33337	25747.38238	23043.3364	26475.10545	24953.36264	23134.42966	21709.474	24231.82796	26675.54802	16571.41903	28495.70684	23723.21514	24332.21618	22679.99862	25894.09402	30008.14217	15963.35744	22470.90702	23677.3387	21377.69145	26007.47438	24532.4019	24367.29628	25996.14241	25254.2326	22695.61443	20581.53599	23672.74826	26947.24386	25784.45958	27157.06727	29419.82204	24634.52176	25489.58993	24384.2546	26852.44379	23607.67365	27077.23766	25387.82137	22632.65445	23281.46603	25416.09953	27017.83077	17540.41603	27622.79044	24093.177	16655.98847	10102.73763	17417.19676	25191.09216	18794.99388	18241.91137	18165.07662	18970.50771	15087.87355	23349.19202	19870.09405	24718.68803	21307.78129	18548.37238	19734.06896	17636.89255	19636.76871	28674.5994	20710.19693	24052.78394	21493.01124	13368.75022	17952.44431	18581.6248	14471.41246	18209.14867	17853.20283	19412.49678	18297.68287	18780.99264	26227.73172	16197.93694	23020.19147	18254.43289	16019.71876	13523.46377	16507.36784	26473.76579	17662.5602	19279.15572	19011.08644	18823.36538	17317.3324	23451.65601	19909.88384	23979.01231	20243.15355	18826.3135	19477.40648	18489.54058	19899.0726	25497.62864	21904.68567	22929.93376	20870.09288	14705.7574	17275.59192	19561.19576	15129.09666	19194.11778	17960.56376	19367.84239	18708.68209	17659.51372	26351.66379	17261.1298	22656.12999	17933.99401	11331.69252	11548.40809
120	150	16169.4199	22350.13006	25243.87906	29816.22823	34538.50226	31919.1059	38599.16898	26912.80833	25445.01834	21514.92226	25150.95973	29410.2263	26856.69213	30299.47504	35995.89391	27698.95546	25720.6816	23965.37158	18006.0725	22583.83374	24050.76188	30013.26303	34671.92621	31361.37021	38059.91623	26831.37965	28994.1907	26814.5448	32874.38061	26423.6809	29302.9388	25452.4665	15360.13648	16457.811	16753.65628	12309.6053	11237.67095	16613.82494	34874.19588	30622.40651	39354.58415	41067.60938	25697.02933	30609.23002	33125.68506	30044.4341	34467.75931	32423.18486	36701.97869	38025.24499	36637.60904	31331.27572	29849.57018	31965.93347	37674.05909	36103.37407	38868.57214	44028.74378	35562.70994	34201.57883	36861.83362	37788.80547	32898.48293	38221.53278	35553.91969	33408.28889	30499.6952	34909.83914	38063.01608	25733.9894	40880.46959	33936.74639	35759.29182	33018.21773	37342.94328	42519.89695	23340.15939	32539.01088	34270.14945	30797.40517	36414.26263	35245.76792	35836.57622	38053.03695	36885.72543	32071.3429	29282.56498	34566.92624	38527.29662	38071.98525	39088.13181	45430.05363	35014.44605	36552.35382	35461.98001	38397.52857	34478.51086	38491.18102	36383.67575	32461.24232	34051.81291	35850.11948	39991.39308	25075.96588	44178.96419	33987.29482	23427.79358	15144.30281	24962.28132	35485.5057	29676.08034	25584.29252	25979.23237	27489.96548	21431.46854	32973.78592	29923.23491	35191.70284	31009.90639	27488.70484	28038.66756	24695.384	29569.25463	39978.3091	30059.88451	34448.51503	31704.62608	18726.44383	26520.30181	27137.02772	21563.80593	26577.3226	25845.66779	28208.01342	25718.85206	27115.0157	38967.2027	27128.3659	32740.44235	27027.00675	24100.2569	19390.03805	23660.9497	36194.7658	27288.96992	27244.73935	27685.80822	27333.21238	25027.68506	34346.5515	27851.97954	34580.54004	29241.67828	25725.10617	28388.36283	25683.65489	28491.63127	37831.00831	32256.19864	34196.28648	29168.71414	21484.5372	24910.23463	27912.39223	21950.07962	27234.49076	26214.64441	27773.27783	27549.34101	25406.02078	40171.63792	23851.67475	36013.34604	26147.2172	16346.86577	17111.73701
150	180	18367.80191	26786.89653	29953.57347	34996.95912	40353.27308	37715.7789	45185.3909	33388.61836	30395.16878	24635.18341	30142.19558	34040.50122	30962.77855	33842.23767	43500.37376	29835.60444	30016.40023	27274.00843	20358.8015	27822.77778	29188.3231	34823.82624	42046.41741	38028.25953	44273.33338	29032.99135	33914.49094	30882.83318	40488.65966	30597.14565	32745.4388	27603.4299	14893.61095	18043.06564	17216.45246	12341.1411	12426.85896	16737.00452	40790.51453	36539.18423	44464.9541	47712.37554	27896.83248	36445.62143	39291.64575	35186.02247	39777.61794	37171.95012	41360.54785	44523.77201	39816.15566	36786.96769	32073.06995	37888.27411	42111.95886	41785.50478	45320.03783	50212.27106	41353.92613	40292.18375	42024.82245	43031.09642	38639.19041	43697.74138	41036.40405	38423.65965	36197.47711	40624.70594	42921.14374	29491.4287	47139.62473	38179.96923	42045.8761	36571.57631	41860.17412	48367.99411	27041.71053	36826.81121	39866.32055	35779.57626	42148.20267	40223.52867	39617.37639	42910.40667	41050.97982	37750.68526	32878.37925	39555.71951	44155.29082	42546.39685	44618.55273	51326.95511	41070.34032	41743.68717	41217.46483	43277.55331	39390.56489	44702.30747	41786.46638	37758.99143	38674.64001	41248.36338	45662.21522	28537.73244	49176.47099	38172.89744	26599.52613	18910.08967	28940.21939	41308.046	30729.37614	30252.9837	31376.36513	32443.84201	25380.90851	38482.55643	33490.5129	41119.5436	34215.68953	31600.95102	31392.27831	30030.71387	32143.52865	46734.8594	35035.25167	39323.40105	36972.85169	22364.48094	30406.41542	31524.14876	25599.2917	30872.80601	30327.84329	32586.70473	30184.14778	31947.06372	43852.11529	31052.28733	38086.64649	30974.16773	27384.41821	21617.23762	26617.65876	42249.35067	33992.62243	32182.9304	32296.6801	32017.34299	29202.07166	39275.60926	32213.16306	40351.57057	33797.50689	31035.94108	32973.53361	29911.81327	33629.14605	41980.38951	37501.16977	39739.55331	34478.37517	25259.87173	28776.88301	32362.89503	25138.85352	31641.90226	30508.8988	32589.26959	31291.57605	29042.82402	45466.28603	28434.93044	42161.57808	30799.93008	19235.53902	19910.48011
180	240	17972.49721	27373.91655	31617.49761	36146.63628	41658.05706	37558.30688	46759.71493	32771.24161	30967.08065	24437.6094	30958.65787	35181.44076	32438.5419	34537.52647	43695.54754	31685.53616	30866.93296	25900.82898	20954.4519	26013.65679	30175.23805	36337.75251	42150.53075	39464.39777	45574.89292	32317.49989	33474.50503	33086.28326	40013.40455	31757.59092	29045.39128	27803.16317	14432.6771	19244.49964	18059.96974	12600.41408	11819.06536	16779.28331	42279.03382	36256.777	44977.71968	48091.36944	27814.44253	37140.41147	39565.57209	35869.47186	40663.99076	38430.6085	42163.38992	44584.45445	40742.07685	37386.80575	34817.69367	37042.30653	42982.65343	42956.3904	45633.1	51289.46128	41332.54983	40245.80518	42672.77604	43849.46615	37681.88435	44442.74176	41309.44621	38956.30206	36754.56481	41336.11646	44265.50909	29496.53395	46888.17223	38782.14065	41811.73895	37908.39162	42529.10299	48968.98706	25316.39243	37609.24729	40483.31891	36566.75643	42416.88234	40485.85787	39996.45402	43302.59232	41640.04219	38576.44553	35321.68169	40075.41574	43404.98091	43328.87674	44711.03176	50919.69525	41605.87622	42344.53214	41528.3345	44729.40042	39483.98976	45363.12879	41928.27422	37960.84957	39364.82354	42101.61698	44693.8511	29474.95321	46541.32021	37998.55038	28548.75841	18007.34894	29942.79667	42649.30907	33382.53037	31300.91413	31987.68651	33693.3661	25206.5218	39446.60305	34978.24966	41277.44878	35721.80661	32602.25265	34054.708	30202.70472	34068.3262	49065.06249	35378.67838	40002.79513	37105.17621	23091.58583	31487.13509	31862.577	24742.69554	32075.69257	30536.20254	33517.25358	31094.28145	32653.89523	45215.4537	31159.35078	37894.49714	31935.35867	28257.61236	22496.8239	27568.53981	43052.20597	32735.469	32613.32302	32834.20157	32792.88158	29885.93122	39259.46318	32522.55173	40013.30912	34139.32075	31882.88128	32516.7677	31273.22171	33199.73941	43539.80817	37343.69151	38863.35464	35602.00168	25833.54925	29964.28196	32967.14584	24395.21253	32872.14912	31094.65693	33243.60521	32265.88729	30003.54168	44946.22205	28215.98409	39119.64876	31094.51976	19848.85401	20609.20351
240	300	18189.07848	27824.2386	30883.88474	35040.31179	40150.28552	36941.03842	44048.25229	34847.59414	30832.13956	24163.78002	29678.76371	33492.41136	33062.71641	32552.20482	43845.48289	31110.2346	30335.09	24692.1816	20312.40968	27593.09079	29867.2513	35319.25028	41340.6879	38305.80884	43956.63171	33503.28197	32560.98675	32631.84337	41183.08553	30951.04413	31163.91081	24659.83254	14251.15927	18735.8388	17097.39327	13123.52261	11582.02969	17950.09942	39540.84999	33860.46704	42900.77819	45225.63201	26127.66504	36114.55517	37832.86419	34660.88117	38174.32527	36185.88699	39481.0277	42064.25401	38422.69584	36214.60302	33383.9149	36108.57136	40713.85133	39446.27253	43542.84731	46472.21813	39698.50334	39381.12527	40271.0599	41448.11206	37238.95491	41096.50638	39584.61042	37434.5568	35621.59319	39020.38572	39510.87279	27500.19821	42726.47323	37363.98134	41663.79677	36389.20083	40461.98147	46124.89582	26256.27805	36924.35799	37900.97333	35752.18151	41306.15635	37718.54581	38409.05932	40956.1346	39388.45715	36977.44837	33915.29642	38782.14015	40698.59557	41278.13126	42305.89748	47148.07551	39556.2024	40847.3803	39307.71214	42500.36266	37875.70938	42718.991	39679.70975	35930.51429	38307.78908	40378.7491	42540.04583	28635.48405	44471.77114	36587.42971	27609.46898	18377.34427	29803.51839	40637.55162	31920.37877	31545.64862	30890.27843	32875.36387	25139.35924	37744.0991	34341.97362	39591.0903	34873.17026	32623.22042	32761.50352	29662.64486	32822.64288	44785.65031	34139.39212	37744.72961	35850.70883	23116.68788	30812.48953	30589.03184	25411.31242	30694.65615	30368.34671	32739.62565	30859.9436	32195.75731	42769.26024	30874.00836	35928.24975	32166.02762	29028.87863	23049.44586	28251.88035	41165.16416	33481.22877	32565.89212	32211.38264	32738.29236	29510.5284	37698.98057	32687.38837	38419.76868	33119.77987	31902.78758	33069.00523	31053.37197	32552.26418	41636.50381	36646.89244	37265.06591	34492.30814	25247.08326	29577.76106	33271.71946	24640.63784	32848.70694	31189.11742	32603.8071	32931.48664	30129.06067	44903.45255	28441.83177	38194.89677	30934.3609	20605.27716	20834.90615
300	360	17108.70353	25510.06257	29706.28058	32572.96219	38586.87682	34516.78777	42474.74042	33814.07713	29258.80999	22989.52473	28140.68328	32302.21094	32676.34105	30722.86389	40750.85571	29655.57439	31045.27874	23489.98812	18877.87091	26186.70392	28789.07329	33449.45432	38763.03007	34645.04931	41384.25008	33583.90606	32444.07026	31242.75262	38000.7183	29775.78658	29760.98568	22868.73913	11148.65981	17018.36627	15644.91119	12454.91908	11579.31041	17339.79844	37079.1127	31237.60651	38714.2424	41081.02605	25502.36556	33958.54012	35281.32015	32226.2551	35250.95241	33191.55109	36512.04613	38672.71446	35695.2512	33712.10888	31892.9416	33477.87562	37748.37778	36578.44138	39260.59878	42375.744	36688.60074	35442.49908	37298.5923	38622.45348	34055.69143	38489.0925	36422.68615	34910.27418	33033.13355	36149.30448	36025.98529	26719.57213	39168.66694	35530.00127	38495.98393	33247.84199	36957.44294	42312.97995	24277.55306	34972.64231	35462.36121	34048.5067	36721.83925	34761.3797	35913.11949	37622.70556	36506.66122	34981.13777	31195.12856	36347.5664	37587.15744	37027.44042	37880.33094	41810.25356	36344.8968	38110.46575	35858.6628	38507.86343	34410.10857	38963.06115	36607.90496	32996.99735	36180.63362	37311.54557	38303.16021	28164.18419	39398.06433	34434.87	25927.82349	17564.71398	27512.61834	36653.01663	31881.04696	30282.97324	29419.48704	31796.77133	24277.11562	35092.72892	32537.26099	37413.18767	32630.53823	30907.19225	32686.30229	27428.98885	30694.71991	42296.41432	32078.22216	34667.45226	32983.78599	21111.83962	28412.33892	29033.29286	24177.38509	29032.56469	28736.30772	30246.91541	29291.51116	29708.19099	40716.82506	30907.30837	32261.43942	30724.33527	28083.90814	21466.87804	26447.94982	38526.38412	31520.50865	31779.20891	30538.59001	32154.56915	27440.21311	34864.4106	31283.86841	35968.48206	31132.05627	30372.26031	32030.13488	29764.6153	30754.71619	38399.61351	34636.78129	34190.70033	32079.2439	23976.95213	27877.86599	30543.74072	23908.80653	31003.35243	28832.5061	29916.49449	30879.25328	28254.10193	39718.18964	27779.20126	33868.59561	29512.34983	19917.03511	20183.5137
360	480	15087.86438	22851.30314	27332.59067	29622.38037	35984.30308	31269.45222	38907.49312	31721.01984	27101.90689	20418.79732	26437.22572	28838.54228	29773.49011	26127.14424	35793.1948	27673.55911	28009.20213	19674.40717	17107.27471	22407.14541	26668.82179	30380.52594	36140.20225	31834.00666	37366.55605	30997.9141	28278.34363	28762.10578	34688.28388	28167.5713	30168.63477	20340.45872	11117.02386	15737.60718	14008.6642	11676.5224	10976.01148	15663.42732	32695.11694	28309.82391	33765.56555	36369.9574	23691.82186	30815.77483	31486.01371	29859.68697	31294.7059	28604.26938	32778.08546	33941.30062	32639.10349	30369.20331	28774.59578	29612.95802	33065.69058	32562.01947	34809.89857	36440.08951	32107.62711	31779.56091	32958.67078	33894.94678	31193.15884	33951.96621	32241.37069	30986.81627	30121.14236	32335.28981	32739.91371	25519.07866	34342.81432	31789.78824	34022.52665	30111.9138	32750.34035	36553.04623	22461.14589	31842.80446	31462.51879	30738.15255	32160.25682	30959.06543	31710.93238	32418.14406	32123.03393	31147.49976	28831.25581	31844.129	33402.06256	33640.15875	33658.15088	36518.14772	32161.19371	33291.54877	31673.89857	33580.88699	31733.53465	34454.58457	32428.34433	29545.45414	32069.02035	32870.71304	35042.17825	26622.04172	34874.84709	31242.56216	23783.30619	16578.66607	24746.6517	32906.25984	28937.43612	27944.48678	26492.9999	29534.99224	21497.2914	30842.4899	29148.00094	32983.3533	30275.13133	28193.08244	28971.70088	25728.38221	27631.12888	36884.19092	29055.67557	30711.3348	29762.957	19964.25613	26332.20379	26768.06985	22380.27788	26743.37234	26327.63824	27573.75912	27058.24956	27723.05184	35990.48082	28748.49727	30290.26866	28321.21047	25072.26234	19699.14911	24415.18184	33451.84002	29082.57443	29167.31703	27474.70671	29702.73832	24233.65091	31796.29632	28380.73757	31518.16216	28298.26369	27891.47084	29079.39274	26635.05826	28697.9981	34775.71675	30492.68168	30489.00327	29006.05756	22245.01879	25482.5513	27191.17069	22439.55012	27886.55997	26260.84336	27071.60508	28230.66974	25766.47539	36780.70994	27437.58651	31112.59004	27454.84416	18647.45402	19150.64323
