frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	25.0641	16.42334	4.13524	5.86135	8.99199	2.77169	6.63074	7.56217	14.7905	13.38307	2.78681	5.58264	4.06691	6.30742	14.54367	4.68378	12.51776	6.85654	8.76929	1.58352	55.40145	20.77821	4.02551	25.10504	15.84824	14.5921	1.00964	141.22749
30	60	1750.4579	2002.65364	1654.9307	1689.66161	2106.19406	1832.36808	2230.56892	2132.4943	1357.73408	1597.13336	805.66538	1341.73693	1182.03923	1468.23015	1252.61107	1618.82207	1299.61139	1722.00103	1408.11175	1125.47564	1185.93311	1182.21305	3525.98315	2111.39935	1290.02564	1852.42803	1387.55949	1490.04362
60	90	8657.6815	8357.7899	10801.11428	8894.7837	8748.29628	8269.64282	9589.36553	8293.04853	9009.05002	8232.0819	7519.17239	10235.44202	8973.01401	7673.35361	9143.21697	8226.89859	9573.25691	8225.31493	9216.10307	7033.99711	8592.22077	7911.5506	11788.16797	8508.79029	8620.97373	8321.61592	7117.51412	9364.92728
90	120	13630.6473	16495.0843	17964.41841	15284.60001	17259.03209	15824.89968	15400.11276	16865.47819	14743.66695	14193.45886	14118.84816	14930.1244	16126.35802	14663.75507	15439.53498	14794.4282	15539.63972	15210.55933	15273.64117	13002.76328	14332.68855	14753.42871	20027.58919	17425.04186	16011.65928	16878.49313	15504.46783	13894.78751
120	150	21081.04822	23391.30267	25641.15325	22353.79484	25082.80152	21926.84361	20061.12774	22966.852	24161.01958	20886.54879	20794.42052	26046.57155	24516.54104	25417.35525	25577.03433	24221.25284	25014.44116	22867.12026	23469.38887	16686.88452	19885.44743	24576.27786	22301.45052	24139.39852	24184.20333	21521.54927	16931.88761	20342.71498
150	180	20842.20924	25995.77015	27188.51932	24820.05058	25165.14819	25254.75417	23868.34402	24252.98201	25648.52711	23669.50168	24488.0135	27651.76247	26378.74637	25581.22092	25845.53963	25348.18725	25862.42255	24185.89521	25218.05792	21572.0875	23018.20454	25750.89653	23923.63607	28065.82787	27092.1009	21689.08217	18575.35497	23430.9893
180	240	24100.52876	21958.90172	27258.70466	25248.44436	26056.96518	26522.30251	22515.18107	24833.22675	26278.17822	22845.62564	24327.78958	26742.12838	26693.83847	25171.11361	27020.5999	24810.47356	26749.06813	24613.12631	25623.65001	22206.02712	23595.30808	25511.6293	21131.04362	25225.80825	25280.74661	20474.3417	21953.14873	21337.50144
240	300	19709.07169	19339.72959	25406.33371	23755.16071	25496.255	23382.04462	23296.86981	24106.43886	25598.65037	21783.31776	23951.06966	24630.61989	24234.80198	24660.82404	26559.82611	23543.31423	26053.27208	23092.69472	25037.9256	20862.86862	22770.55349	23650.61024	24569.78711	24641.69489	25483.66303	20360.65324	18801.7123	21311.06299
300	360	19363.49564	19510.58383	21993.43851	23251.9263	23157.21213	23419.76814	21766.0218	23905.6277	23867.75398	21076.84374	20881.92744	23406.37558	22057.97027	23982.41967	22961.699	23066.54064	22810.98159	23041.94646	22589.2432	21243.89606	21323.51737	23647.96905	20931.19857	23720.18317	23630.25116	19407.84227	22091.50112	20085.61737
360	480	17247.87229	18667.98461	21925.37582	21244.65788	20340.34258	21116.75731	19968.16795	23477.30063	23221.48195	20194.17702	20232.7748	22837.67319	21191.76638	22076.00864	23266.48731	21687.84118	22869.44563	21552.97849	21792.4326	21130.54449	22273.05329	21336.27908	19559.62826	20679.57948	22865.29429	18990.41515	19130.40649	19639.95628
480	600	15386.05117	17338.85838	18528.49443	18503.01601	19058.95277	18253.87979	17529.81422	20824.1105	19547.56238	18085.18394	17859.20536	19050.2622	18255.84307	20168.89772	19337.62011	19234.65413	18953.90925	19315.62939	18614.59682	20282.99691	21275.03035	19678.44525	20047.86914	19614.14929	22883.79427	18385.1885	18280.06031	18320.62942
600	900	13541.9262	13851.51865	16138.09659	16363.2632	14749.5827	16982.37208	14963.6396	17637.51363	17485.27179	15627.35419	15353.93599	15240.5761	15494.25579	16449.67129	16831.94584	16029.12844	16630.49727	16665.12332	16136.27523	17741.61531	17434.84093	16186.79922	15596.31608	16007.97134	16934.28833	13842.49086	14942.39844	16458.88006
900	1200	12280.02735	11550.04544	14276.27478	13720.12555	11687.91568	14243.00066	12947.88356	14626.48045	14445.9263	12974.27261	12741.77655	12731.2424	13451.13174	14156.79343	14119.4325	13649.39705	13970.88526	13942.55219	13556.24495	15088.42798	14520.60046	13046.18192	14511.27279	13291.92294	13658.36675	11873.33884	13367.01722	13703.93757
1200	1500	9413.84885	11773.54475	11796.19446	11262.54872	9728.51592	11554.19488	10734.97659	12670.62293	11732.24011	11104.56574	11614.84079	10812.47941	11321.16502	11475.07578	11505.2428	11330.31117	11545.41463	11717.30842	11495.34784	13019.94875	11546.06736	11502.09844	12656.06022	12417.08343	11497.95954	10776.32974	11785.36044	11037.3242
1500	1800	9151.14123	9549.05045	11474.2588	10134.15174	8844.10054	10519.33208	9279.14723	10824.33141	10666.73653	10017.52594	10680.18185	9914.69604	11204.84142	10514.85355	10588.68901	10441.54335	10590.80945	10518.38431	10422.11165	11265.25728	10234.91311	11405.73012	13343.6556	12290.47049	10604.19902	9484.40604	9192.85859	9987.00886
1800	2100	8536.6282	10395.02024	10712.33467	9448.29326	8185.38278	9879.18561	8972.48022	9748.43759	9723.72414	9393.71184	10020.9077	10236.23505	10485.24929	9799.45363	9664.10613	9648.15495	9754.05215	9614.8832	9703.44312	9846.98765	9660.52398	11019.36984	11358.46777	10937.76626	10614.98686	9542.29287	7358.90859	9728.18374
