region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	2.0458633013983327	0.013496752785228354	24.64339825735238	26.098118206716382	2.7735744059991942	0.2773574405999194
Amygdala	acq	NA	TRUE	1.904065438522551	0.004813678350087804	9.803804422484205	11.258524371848207	0.8053358110663597	0.08053358110663597
Caudate	acq	NA	TRUE	1.7539407084460295	0.012062266588050272	22.103315374827947	23.55803532419195	2.24445631088205	0.22444563108820498
Frontal	acq	NA	TRUE	1.8137294892712543	0.008529484247033998	11.429733923660345	12.884453873024347	0.9221920251831953	0.09221920251831953
Hippocampus	acq	NA	TRUE	1.7875398765925705	0.005707379493178779	6.674933621665947	8.129653571029948	0.6204965928382251	0.062049659283822514
Insula	acq	NA	TRUE	2.2981339934233973	0.008217392753743759	15.373050787612579	16.827770736976582	1.2809576110036296	0.12809576110036297
Occipital	acq	NA	TRUE	2.1028133460575638	0.010056960048617041	13.745071464290985	15.199791413654987	1.1184490940374736	0.11184490940374736
PCC	acq	NA	TRUE	2.1762220233015306	0.010223877089003897	18.99306066261235	20.44778061197635	1.7319975947018122	0.17319975947018124
Parietal	acq	NA	TRUE	1.7077247317381106	0.010043437295217453	11.364134547231435	12.818854496595437	0.9171645109615929	0.0917164510961593
Putamen	acq	NA	TRUE	2.1620822706526654	0.003682831292887419	9.496513615969132	10.951233565333133	0.7849749291057725	0.07849749291057725
Temporal	acq	NA	TRUE	2.140178896029066	0.008280212951481807	10.87929733737457	12.334017286738572	0.8808468344405704	0.08808468344405704
Thalamus	acq	NA	TRUE	1.836607888194276	0.002231812932438816	4.678532022868675	6.133251972232676	0.5253965515402089	0.05253965515402089
