frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	100.16563	79.99452	22.89482	38.99648	75.40827	75.81689	39.17267	48.19449	13.03607	43.72303	14.0594	83.28934	18.41337	35.15388	15.66018	43.70381	15.87705	42.0282	18.20991	70.14663	118.54221	98.44837	113.03743	134.20407	140.93049	184.13309	156.71355	78.69841
30	60	4203.22657	3748.55418	6119.27107	5077.80389	5006.17869	4115.48277	6149.16728	3681.45909	4898.61714	3722.54637	4066.51308	5376.75938	5593.68372	4289.48168	5637.60637	4397.01911	5562.82098	3938.6367	5453.19917	2965.65013	4204.29137	4226.09701	3798.14494	3878.96403	4027.79971	4249.78144	6346.98553	3974.95212
60	90	11278.58419	12478.69336	15902.35001	14835.77694	14276.50542	12646.21155	16228.07451	12178.52392	14193.13519	11983.43589	11818.30461	17187.52386	14347.58917	14953.982	14697.90001	14588.97571	14636.78072	12966.6498	14331.44194	11240.37405	13444.72	14115.22608	13727.14408	13420.00398	13179.74214	12647.51755	16792.52332	10971.39888
90	120	20706.38754	24922.90269	29077.05646	25760.86792	26480.91631	25099.85101	23857.49873	25596.73974	23942.6824	22689.07552	21846.77913	29333.67907	27835.93351	26285.01025	26835.78387	25676.17074	26319.03288	25065.49107	25284.84898	21527.04379	24294.64886	25422.17039	25887.74069	26521.37485	26863.49534	24902.65161	29830.64319	22071.39913
120	150	28447.6726	33772.73162	40457.9131	36884.99676	38528.10327	33095.65996	37854.86591	32773.75576	35405.02027	33625.35235	32191.68424	41777.78734	37964.64902	37618.47921	39026.99251	37176.83256	38162.88647	34966.64182	36972.45229	29467.06865	33983.06376	38446.11303	37434.07978	37023.51309	38088.39807	32508.83357	34543.59465	29688.09218
150	180	28843.37044	37339.9335	43677.52954	42144.26655	42230.20936	38104.81343	38951.42756	40592.00936	41405.8477	36926.87364	36068.49791	47627.54209	39877.83133	44720.56142	42960.11404	42228.44419	42540.64539	40644.43317	40770.55667	36092.92012	36420.73536	44446.88065	40190.48167	39183.90684	40138.70977	32344.34385	33206.24175	32275.67287
180	240	30690.30948	36302.21582	40462.18711	40910.32993	41503.3541	40236.75125	36485.52326	41681.85225	39704.09334	37170.23308	36616.38371	46101.27985	39826.91994	42594.17322	41810.59072	41451.39148	40919.47041	40654.89821	39716.98224	35655.16619	37050.79342	42250.56888	39448.53185	40673.98447	40482.27444	32845.55046	33578.51667	34348.42463
240	300	28117.70201	35848.54555	39928.88368	40376.78014	39477.14907	39217.34549	36336.34397	40810.75934	41350.16216	37821.88189	36316.29227	41447.18661	37171.29315	43075.45954	40953.75032	41359.66468	40489.30996	40779.31507	38951.40588	35554.03505	36818.6272	42097.40142	37388.98858	39032.50254	39963.44859	32419.16907	31114.32419	33696.01159
300	360	28059.41097	31843.42641	37421.69429	38283.04445	37893.3595	37389.99311	33323.12119	39492.47409	38151.14886	35493.0841	35202.05191	39157.2173	34778.09308	40404.3021	38522.51049	38924.37805	38090.75162	38821.9505	36654.19142	36590.33398	36099.52299	38980.21604	35522.94516	35794.80186	36271.7231	29585.17001	32190.84215	33788.13762
360	480	25044.15731	32313.67985	36229.79449	35603.72213	35059.76812	34766.91782	31950.62644	37478.25566	36505.43006	33585.20286	32370.69231	36524.49306	33501.4167	37716.81433	36596.29371	36180.59418	36258.41365	36419.74924	34793.04631	34965.2618	35468.35611	37766.83427	33427.01337	33700.97881	36635.37769	30095.10279	31310.6805	32678.01145
