region	acq	desc	success	VT	VT-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	3.3093162784834456	0.01397515925924816	47.11820023740147	48.57292018676547	21.618431690580135	2.1618431690580135
Amygdala	acq	NA	TRUE	2.457810570411916	0.020468701852619474	62.76232267576204	64.21704262512604	79.61664186801336	7.961664186801336
Caudate	acq	NA	TRUE	2.524231450592671	0.01218775581658173	48.083390633076206	49.53811058244021	23.429099140425514	2.3429099140425516
Frontal	acq	NA	TRUE	3.1164166986486057	0.012678089555528545	44.883806347541004	46.338526296905	17.945632651494428	1.7945632651494428
Hippocampus	acq	NA	TRUE	2.520774689600969	0.023384767271166108	61.563755895590646	63.01847584495465	72.0487212846876	7.20487212846876
Insula	acq	NA	TRUE	3.4638102150253545	0.01882087109278598	53.48336866975606	54.938088619120066	36.744074425102546	3.6744074425102546
Occipital	acq	NA	TRUE	3.283400120544209	0.01572573145241121	47.75599130597231	49.21071125533631	22.79851781066311	2.279851781066311
PCC	acq	NA	TRUE	3.277926935778471	0.019393429340424526	53.736447992356815	55.19116794172082	37.52723425080765	3.7527234250807653
Parietal	acq	NA	TRUE	2.937069111895651	0.013110130770672704	45.638535006323934	47.09325495568794	19.11055564381558	1.911055564381558
Putamen	acq	NA	TRUE	3.2469948073933996	0.014698114764137194	52.32595251076051	53.78067246012451	33.36560656741583	3.3365606567415833
Temporal	acq	NA	TRUE	3.2952294507400732	0.01556993882516358	48.43951664734077	49.89423659670477	24.13482867938687	2.4134828679386873
Thalamus	acq	NA	TRUE	2.7975055047765514	0.00678290043659156	40.527284580045226	41.982004529409224	12.482195867465245	1.2482195867465244
