global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
16.17764537705191	n/a	261.71620994564904	n/a	12.18443335285258	n/a	148.46041613010635	n/a	11.049844822128744	n/a	n/a	122.09907059312542	10.790109843953546	n/a	n/a	n/a	n/a	0.629784043520317	n/a	0.3966279414728005	n/a	-0.7286313010716867	n/a	n/a	0.530903572901419	8.965393971695377	n/a	80.3782890677118	n/a	-0.0133880089270941	n/a	0.0001792387830319	n/a	0.020412049844563	n/a	n/a	0.0004166517788569	0.0185772385646727	n/a	n/a	0.0003451137926887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1281.4799120573389	1265.302266680287	1642190.765006485	1600989.826066272	2327.5896516961643	2315.405218343312	5417673.586683071	5361101.32513144	1092.2769829240306	1081.2271381019018	1169052.124168029	1193069.007425623	1093.601686922148	0.597027	258.976868	0.0	1.2769176460872244e-15	0.629784043520317	0.0	0.3966279414728005	0.0	-0.7286313010716867	0.0	0.0	0.530903572901419	8.965393971695377	0.0	80.3782890677118	0.0	-0.0133880089270941	0.0	0.0001792387830319	0.0	0.020412049844563	0.0	0.0	0.0004166517788569	0.0185772385646727	0.0	0.0	0.0003451137926887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5655.05290891333	4373.572996855991	31979623.402609117	19128140.75882789	9901.051776438682	7573.462124742518	98030826.2797196	57357328.55490946	5057.956047137784	3965.679064213753	15726610.440343268	25582919.37477767	5043.674157076431	1.885404	817.846252	0.0	1.2769176460872244e-15	0.629784043520317	0.0	0.3966279414728005	0.0	-0.7286313010716867	0.0	0.0	0.530903572901419	8.965393971695377	0.0	80.3782890677118	0.0	-0.0133880089270941	0.0	0.0001792387830319	0.0	0.020412049844563	0.0	0.0	0.0004166517788569	0.0185772385646727	0.0	0.0	0.0003451137926887	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10863.716027787712	5208.663118874382	118020325.93241164	27130171.485922206	18665.557152964306	8764.505376525623	348403023.83057696	76816554.49514656	9971.498655653704	4913.542608515921	24142900.96570144	99430785.43970364	9917.484438294528	2.409636	1045.24646	0.0	1.2769176460872244e-15	0.629784043520317	0.0	0.3966279414728005	0.0	-0.7286313010716867	0.0	0.0	0.530903572901419	8.965393971695377	0.0	80.3782890677118	0.0	-0.0133880089270941	0.0	0.0001792387830319	0.0	0.020412049844563	0.0	0.0	0.0004166517788569	0.0185772385646727	0.0	0.0	0.0003451137926887	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15806.746000621091	4943.029972833379	249853219.12815085	24433545.31232916	26453.81684703907	7788.259694074764	699804425.7766881	60656989.06234954	14410.992331606876	4439.493675953172	19709104.098828208	207676699.9816322	14353.641256337172	2.537286	1100.61792	0.0	1.2769176460872244e-15	0.629784043520317	0.0	0.3966279414728005	0.0	-0.7286313010716867	0.0	0.0	0.530903572901419	8.965393971695377	0.0	80.3782890677118	0.0	-0.0133880089270941	0.0	0.0001792387830319	0.0	0.020412049844563	0.0	0.0	0.0004166517788569	0.0185772385646727	0.0	0.0	0.0003451137926887	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17441.107961236332	1634.3619606152406	304192246.91550136	2671139.0183060933	29040.292080528823	2586.475233489753	843338564.1224251	6689854.133455873	16527.321134756883	2116.328803150007	4478847.603042341	273152343.8913816	16384.504136979132	2.072115	898.837158	0.4211873826668921	0.2867392364064696	0.6878166518216062	0.0580326083012892	0.4730917465230846	0.0033677836262508	-0.6964575108621318	0.0321737902095549	0.0010351527764484	0.4850530644362764	8.69166624231842	-0.273727729376958	75.54506206785759	0.0749268698298651	-0.0139437837040234	-0.0005557747769293	0.0001944291039845	3.088856026708139e-07	0.020553450233598	0.0001414003890349	1.9994070019248932e-08	0.0004224443165049	0.0181293486350552	-0.0004478899296175	2.0060538905277002e-07	0.0003286732819313	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17448.750661138092	7.642699901760352	304458899.634567	58.4108617883677	28640.885875048152	-399.4062054806709	820300343.7075328	159525.3169764679	16913.27548049312	385.9543457362379	148960.75699268744	286058887.4790498	16769.2898540032	1.791274	777.014893	0.6005524421762761	0.3547909468092952	0.6533122969046588	-0.0345043549169474	0.426816957286841	0.0011905505082346	-0.7756870674830623	-0.0792295566209304	0.0062773226423492	0.6016904266604728	8.371465803697376	-0.3202004386210433	70.08143970247455	0.1025283208931085	-0.0143616830247406	-0.0004178993207172	0.0002062579393031	1.7463984225589756e-07	0.0194048164908273	-0.0011486337427706	1.3193594750314235e-06	0.0003765469030426	0.016363519858196	-0.0017658287768591	3.118151269184055e-06	0.0002677647821495	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16895.89205138974	-552.858609748353	285471168.21221495	305652.6423728817	26980.79199244441	-1660.0938826037418	727963136.5395525	2755911.699058366	16690.796811887016	-222.4786686061052	49496.75798474518	278582698.21569777	16534.85486848118	1.386482	601.42511	0.7681718166110381	0.5582803318813762	0.6871825881860616	0.0338702912814028	0.4722199095060943	0.001147196631487	-0.8669569472939713	-0.091269879810909	0.0083301909606977	0.7516143484612817	7.817168463527665	-0.5542973401697111	61.108122787171474	0.3072455413192164	-0.0142561485390149	0.0001055344857257	0.0002032377711664	1.1137527677388002e-08	0.0207009806681703	0.001296164177343	1.680041574627257e-06	0.0004285306006239	0.0159905324142844	-0.0003729874439116	1.391196333157091e-07	0.0002556971268922	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16079.61041379714	-816.2816375925995	258553871.05949345	666315.711870856	24692.402331491587	-2288.389660952824	609714732.9002512	5236727.240355779	16588.94650833542	-101.85030355159688	10373.484333552427	275193146.2564139	16407.460505373347	1.396394	605.724609	1.0996523290949702	0.6669310122228423	0.6317530134974163	-0.0554295746886452	0.3991118700630666	0.0030724377501641	-0.7201208985310359	0.1468360487629354	0.0215608252163111	0.5185741085011465	7.22143680961355	-0.5957316539141146	52.14914959524153	0.3548962034752465	-0.0167963759536326	-0.0025402274146176	0.0002821182451757	6.452755317975318e-06	0.0198873107816655	-0.0008136698865047	6.620586842047335e-07	0.0003955051301265	0.0133113286808214	-0.002679203733463	7.17813264540208e-06	0.0001771914712488	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14827.546752413778	-1252.0636613833613	219856142.6950164	1567663.4121567083	21586.87700663628	-3105.5253248553054	465993258.89964217	9644287.54331765	16139.259421583078	-449.6870867523412	202218.47599180765	260475694.67715812	15974.662120760297	1.352332	586.611572	1.8329852390613	0.9813617517048372	0.2801154834186832	-0.3516375300787331	0.0784646840508825	0.1236489525598719	-0.5872891873252115	0.1328317112058243	0.0176442635018675	0.3449085895491073	6.390138584294277	-0.8312982253192729	40.83387112648647	0.6910567394189726	-0.0152966244113615	0.001499751542271	0.0002339867183822	2.249254688544538e-06	0.015997488923521	-0.0038898218581445	1.5130714088098742e-05	0.0002559196518581	0.0083565466320876	-0.0049547820487338	2.454986515045471e-05	6.983187161425462e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
