pet	frame_start	frame_end	frame_dur	frame_mid	TAC	weights
sub-08_ses-baseline	0	30	30	15	0.00565929022033077	0.4979955609317893
sub-08_ses-baseline	30	60	30	45	1.0674251665982164	0.5935966379574875
sub-08_ses-baseline	60	90	30	75	8.244227341245928	0.7747364380991829
sub-08_ses-baseline	90	120	30	105	17.797759639969637	0.9046305710011072
sub-08_ses-baseline	120	150	30	135	28.315310131884612	1.0084564834937169
sub-08_ses-baseline	150	180	30	165	33.82714899511447	1.05184710143084
sub-08_ses-baseline	180	240	60	210	34.066051055234645	1.2771234363638424
sub-08_ses-baseline	240	300	60	270	32.077175839636524	1.2409533465925953
sub-08_ses-baseline	300	360	60	330	29.57970041761143	1.1990027673150705
sub-08_ses-baseline	360	480	120	420	26.128860873524616	1.4086112960853336
sub-08_ses-baseline	480	600	120	540	22.525033555446814	1.3144617490295751
sub-08_ses-baseline	600	900	300	750	18.380844962878548	1.60001642972666
sub-08_ses-baseline	900	1200	300	1050	14.980239364412745	1.4105531070786514
sub-08_ses-baseline	1200	1500	300	1350	13.30670928262887	1.287011358274444
sub-08_ses-baseline	1500	1800	300	1650	12.150138499448236	1.1896174610375203
sub-08_ses-baseline	1800	2100	300	1950	11.279302749512798	1.1092328467389099
sub-08_ses-baseline	2100	2400	300	2250	10.556814844178769	1.0403325146640467
sub-08_ses-baseline	2400	2700	300	2550	9.945127041067453	0.9806967120621217
sub-08_ses-baseline	2700	3000	300	2850	9.473138605994016	0.9299535001547254
sub-08_ses-baseline	3000	3300	300	3150	9.06228036751588	0.88530688396593
sub-08_ses-baseline	3300	3600	300	3450	8.690010207582496	0.8456200491680635
sub-08_ses-baseline	3600	3900	300	3750	8.426784974518819	0.8117140878636057
sub-08_ses-baseline	3900	4200	300	4050	8.051599958852783	0.7789040092418946
sub-08_ses-baseline	4200	4500	300	4350	7.724042964986144	0.7499645091505566
sub-08_ses-baseline	4500	4800	300	4650	7.490457746679783	0.7251953667779288
sub-08_ses-baseline	4800	5100	300	4950	7.218157683666353	0.7021197486030172
sub-08_ses-baseline	5100	5400	300	5250	7.0313032721624795	0.6823460271913812
