region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.2122551872487147	0.22444134700436474	0.03898601943380916	0.03237777108782409	-0.34464689238073454	0.05	2.084425644615171	0.9457044795074543	1.1387211651077167	1.2040983095488669	0.016758294191103168	0.042188385022962606	0.1176212584753899	0.11265675284992452	0.027721046656261048	0.029046257853272528	0.04760246828295511	0.05863811093778868	58.97754558111491	65.45672991113656	9.325186874021371	0.4054429075661466
Amygdala	acq	NA	TRUE	0.13805232179721055	0.12976694367865244	0.03357011972106169	0.048015571530803214	-0.34464689238073454	0.05	1.8076382974158902	1.063848141010977	0.7437901564049131	0.6991506848882472	0.016829967256440724	0.060171516402452614	0.22149781664935314	0.15888046225795296	0.021354846407719293	0.0465019315759788	0.0670896074746666	0.10497674349829555	47.819905242786724	54.29908957280837	6.1686071505676585	0.268200310894246
Caudate	acq	NA	TRUE	0.18227411632492754	0.17501418630012036	0.018343473651798572	0.03353865964783355	-0.34464689238073454	0.05	1.611105095289976	1.0414819517108036	0.5696231435791722	0.5469352038635653	0.008517161547423012	0.02237275312760089	0.11769134389529631	0.11855596690983446	0.017894366585325873	0.015845689730900867	0.047182502763835094	0.05246831376637323	23.582749157985994	30.06193348800764	2.5138127371758205	0.10929620596416612
Frontal	acq	NA	TRUE	0.21694809080959837	0.21761060968912213	0.03143642922071782	0.024963304881238442	-0.34464689238073454	0.05	2.2524270926225247	0.9969554844753653	1.2554716081471595	1.259305583546526	0.012318329069284165	0.029713185556422765	0.08841239049761024	0.10066212732554161	0.02789525414885796	0.020231908448890976	0.04586640488264589	0.04830328864672906	46.223528732572014	52.70271306259366	5.814460538850308	0.25280263212392645
Hippocampus	acq	NA	TRUE	0.16719370061788946	0.23006696534848578	0.07392279331560728	0.058360456160333675	-0.34464689238073454	0.05	1.647220821147312	0.7267175466266473	0.9205032745206647	1.2666589361899296	0.023885585931728303	0.07315651398359116	0.16581278235322341	0.10810744577651059	0.021629222288007975	0.05329111050403438	0.04894764006654058	0.09281747693517033	57.46429906642127	63.943483396442915	8.816922076781452	0.3833444381209327
Insula	acq	NA	TRUE	0.2031620625116072	0.21546486149917976	0.046892121165876696	0.033055695941120775	-0.34464689238073454	0.05	2.2804810294815727	0.9429011352386134	1.3375798942429595	1.418579153480887	0.02175419157589361	0.057743103450129694	0.13927588881682523	0.12470384715743832	0.032312917894641524	0.0404360339713151	0.05199167836549513	0.07085176492325708	70.74541013150514	77.22459446152679	14.41927481886371	0.6269249921245091
Occipital	acq	NA	TRUE	0.20699123481099568	0.20243669660791477	0.030996627252661047	0.020118334040564585	-0.34464689238073454	0.05	2.5978778973968786	1.0224985799481912	1.5753793174486872	1.5407154086497703	0.009850593737994975	0.024095738232479506	0.06649427297571074	0.08514491444770403	0.027847503688318665	0.01653198155723829	0.04222453574948027	0.04161097343585077	34.23879033985357	40.71797466987522	3.730225961523656	0.16218373745755027
PCC	acq	NA	TRUE	0.22217824984450962	0.2288840640709145	0.0346343465856679	0.027075071192425373	-0.34464689238073454	0.05	2.212421278988392	0.9707021358012621	1.24171914318713	1.279196879650582	0.01675247452904563	0.04026838908475012	0.1149717103615451	0.12421010379457172	0.033779962464297875	0.027305435594360737	0.05545552578137998	0.060858960809720995	62.027309169089705	68.50649349911134	10.440298900916506	0.4539260391702829
Parietal	acq	NA	TRUE	0.2009920797022047	0.2028657932016119	0.027628519991150905	0.019443934244698292	-0.34464689238073454	0.05	2.3985723265758505	0.9907637780138464	1.4078085485620042	1.420932597459502	0.009555021504996876	0.022948608622436386	0.06891275654149256	0.09235569176713995	0.029656791019484745	0.015667419049044735	0.04658691421835352	0.04521828769968154	31.492082245295485	37.97126657531713	3.369414134392337	0.14649626671271032
Putamen	acq	NA	TRUE	0.24096860481050342	0.1864525978487292	0.030610452149249928	0.04512678255592549	-0.34464689238073454	0.05	2.1690376885785025	1.2923853440004285	0.8766523445780743	0.678321174599906	0.010113545311300551	0.028551740380680063	0.11335657877692597	0.09434672783032122	0.014553883864154349	0.020545550342660982	0.03848961198839223	0.05148975697362341	42.994338585991116	49.47352291601276	5.159028961299232	0.2243056070130101
Temporal	acq	NA	TRUE	0.18570709959277457	0.18259452737598858	0.03308080556836509	0.024663387625655512	-0.34464689238073454	0.05	2.3812025518952913	1.017046360926123	1.3641561909691682	1.3412920427019341	0.012498551662869607	0.03308563671027369	0.09185219147555614	0.0998571473749716	0.027923142885632808	0.023352189365066674	0.04402161835915294	0.04798509895774521	43.1564099955399	49.63559432556155	5.190089910314093	0.22565608305713447
Thalamus	acq	NA	TRUE	0.19995688068476677	0.18745844109345564	0.05705417772830401	0.08742824068800917	-0.34464689238073454	0.05	1.7627657971135355	1.0666731224179986	0.696092674695537	0.6525829329209987	0.01653853678102233	0.060228812701962536	0.21559985300721823	0.13033946058590148	0.014373214301643802	0.046301779898036806	0.07116268701955192	0.11372494515822175	50.54204596932486	57.021230299346506	6.822957943550234	0.29665034537174934
