region	acq	desc	success	K1	k2	k3	k4	inpshift	vB	VT	Vnd	BPp	BPnd	K1-se	k2-se	k3-se	k4-se	VT-se	Vnd-se	BPp-se	BPnd-se	AIC	BIC	RSS	reduced_chisq
ACC	acq	NA	TRUE	0.3022896874539124	0.25884068341531397	0.04336632237694786	0.039908014572286696	-0.22205265341004127	0.05	2.4369232701327053	1.1678600267365382	1.2690632433961673	1.0866569745883252	0.022065904895524964	0.05328036473817588	0.14998126404056594	0.13405112757872462	0.031327550790580604	0.03544179514709316	0.05886836092729061	0.07557051582947354	88.019811320477	94.49899565049864	27.202840765383684	1.182732207190595
Amygdala	acq	NA	TRUE	0.21321748543760682	0.24819790951869983	0.12443108248262622	0.09164080575189996	-0.22205265341004127	0.05	2.025508481671501	0.8590623742604186	1.1664461074110826	1.3578130556763073	0.02974454962926898	0.10796370393613183	0.20902646557832516	0.10184161092850895	0.0185042042943911	0.0816585472705835	0.06158064760578242	0.1382692220407863	71.3260219103737	77.80520624039534	14.658683805465943	0.6373340784985192
Caudate	acq	NA	TRUE	0.2605412268482535	0.22882336413144916	0.026817915537760844	0.03570621626456217	-0.22205265341004127	0.05	1.9937923550698502	1.1386128677777143	0.8551794872921358	0.7510713355639752	0.015031795060587808	0.035743403959488065	0.14221169442657353	0.14170327186499979	0.02773503890654081	0.023878206341680638	0.06148331171745848	0.06934199070451053	65.8211495729599	72.30033390298155	11.954989832594347	0.5197821666345368
Frontal	acq	NA	TRUE	0.3032495459734043	0.26388040682240155	0.034710617394542426	0.0315569099203184	-0.22205265341004127	0.05	2.4132333028552226	1.149193112232464	1.264040190622759	1.09993714473905	0.017135019426883825	0.03860564924634673	0.11768104711794891	0.12248312844484807	0.03116100510204718	0.02503815642765629	0.05589033068138914	0.06215822026679391	76.02506208189357	82.5042464119152	17.44532031606644	0.7584921876550625
Hippocampus	acq	NA	TRUE	0.24824492632861891	0.29427624596213914	0.08456430818341934	0.059456405825557675	-0.22205265341004127	0.05	2.043391023768355	0.843577861736613	1.199813162031742	1.4222909543427007	0.024039277635428444	0.06527461627098059	0.1327248541673788	0.08893415614935092	0.02108019021150725	0.044866283870594215	0.041502169582188546	0.07594278494711311	70.96664932501913	77.44583365504079	14.464868034958041	0.6289073058677409
Insula	acq	NA	TRUE	0.261482721232993	0.2423213120548669	0.04696661258306759	0.03732384804386771	-0.22205265341004127	0.05	2.436931931931087	1.0790743868776491	1.3578575450534374	1.2583539759315945	0.023474146621598645	0.05874758924098387	0.14890107630047472	0.13131448260142534	0.03290897146031525	0.03967672429599877	0.05714909973201315	0.07623422302568389	85.46611038877033	91.94529471879198	24.747881558692082	1.0759948503779166
Occipital	acq	NA	TRUE	0.3174073184970136	0.2680648053098098	0.03420744285261702	0.02697714629294266	-0.22205265341004127	0.05	2.6854877687887164	1.184069345209929	1.5014184235787875	1.2680156188931606	0.015330365313982287	0.03366521352177412	0.09743939112636067	0.1102327823509535	0.031507917388199184	0.02159857885768516	0.05253953486390194	0.05538770244821113	72.57610350387203	79.05528783389369	15.353327554878508	0.6675359806468917
PCC	acq	NA	TRUE	0.32003962424725746	0.2720972044092375	0.03834798514664619	0.03258762699837694	-0.22205265341004127	0.05	2.5603023584331868	1.1761959294734758	1.3841064289597107	1.1767651921557882	0.02115496144558933	0.047759607378945794	0.13610951348306055	0.13777593632416427	0.03597449371597911	0.03091889719934498	0.06280207203580093	0.07171273554773104	88.72668993949206	95.20587426951371	27.924434591219942	1.2141058517921715
Parietal	acq	NA	TRUE	0.2921056668473352	0.2620623681370828	0.03061129471996736	0.028236733529663754	-0.22205265341004127	0.05	2.3230191062222967	1.1146417889902338	1.2083773172320627	1.0840947550753008	0.014816615617584395	0.03260217783667824	0.10547453115016353	0.11845961733939377	0.030989831643911323	0.02098465566953751	0.055548336931835925	0.05856217877327474	67.30662274768413	73.78580707770578	12.631153665067828	0.5491805941333838
Putamen	acq	NA	TRUE	0.34481682615895065	0.24302152841717084	0.04220944299752825	0.05448653245180059	-0.22205265341004127	0.05	2.5180417752799107	1.4188735804798247	1.0991681948000862	0.7746766237118724	0.017498452251706417	0.0458615700305585	0.15612804664446786	0.12436592493520919	0.021760239662076755	0.03152374350058314	0.05483955931557236	0.07542275789814047	82.79465774264341	89.27384207266505	22.416497900109924	0.9746303434830402
Temporal	acq	NA	TRUE	0.2589710834705628	0.21899533188773404	0.03493008482080099	0.02963621324187945	-0.22205265341004127	0.05	2.576318736162977	1.182541569440037	1.39377716672294	1.1786284750927853	0.016733278274798473	0.040955815802667585	0.11832221630650046	0.12100643679868647	0.03132986038341627	0.027634066199060756	0.05364689933498044	0.06106394588037119	72.31162106733791	78.79080539735955	15.203666008809588	0.6610289569047647
Thalamus	acq	NA	TRUE	0.3105317842765392	0.27234321404443435	0.09869177586023511	0.10386671372726503	-0.22205265341004127	0.05	2.2236352966787343	1.1402222205759611	1.083413076102773	0.9501771291174346	0.018472443682956804	0.061588082188825735	0.15487978751500464	0.0857064258708899	0.013172860279267319	0.04541807574932022	0.04928580457121987	0.09097457565202378	64.5122929721873	70.99147730220895	11.389280204117073	0.49518609583117706
