frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	1318.73295	1261.34492	1219.371	1482.87077	1238.55232	1470.64034	1495.50346	1042.23024	1152.31117	1029.79731	824.40633	1129.24434	1041.72616	1323.49412	1017.20985	1446.69178	1048.11353	1119.31465	1082.05946	715.58814	1171.06096	747.0596	745.64446	776.73681	990.08758	1512.126	3115.98024	753.29091
30	60	11291.11518	9078.69694	9038.55824	10860.76215	8360.40205	10652.66684	10048.97688	8232.97008	8370.1218	8922.60969	7427.81587	10795.16866	8178.11182	10175.66993	8807.76711	10210.91664	8805.7988	9414.08609	8712.73785	7456.14219	8744.28423	9573.67902	9165.85462	9474.38851	9071.17683	8734.29876	11920.77935	7936.90935
60	90	20021.89499	15978.33731	21158.16465	21275.63935	18933.37394	21694.25331	20050.60627	19640.50842	19826.4182	19461.42132	18044.07923	20645.81726	20168.97621	22271.0296	21153.01088	21473.64746	20818.32851	21043.60956	20212.81793	17555.55182	19825.93808	17004.16985	15670.01654	16102.10984	18589.93424	18565.67788	25743.98563	18563.99303
90	120	28699.63296	23372.44926	31390.03028	30630.04045	32035.86794	32437.96088	33211.28582	29693.68327	31262.14113	27664.88191	27558.99716	30889.52841	29360.12014	32455.25769	31245.82312	30791.89129	31021.55282	30767.72874	31011.40148	24984.66549	28243.0597	30185.11223	27932.66211	26761.7379	27283.52077	26474.27824	34315.09996	26769.7644
120	150	32692.14362	27662.9409	38855.03306	36408.42503	36981.04861	36628.16259	36987.59242	36449.19947	36148.93937	34559.07051	35782.00848	35103.70824	36729.8223	37686.7429	37659.71425	36084.85496	38219.34518	37406.57721	37836.63437	32799.74361	34456.36035	33603.03501	32595.57943	30156.16227	32324.38675	30698.97301	36854.59323	32275.12847
150	180	30939.56654	28418.15535	39961.87773	36078.02879	36306.6994	37779.91423	36658.25779	37758.1504	40008.57552	33554.68353	34769.83724	34258.80453	37830.48553	36520.45277	39479.60226	35479.56342	39694.19811	36395.26924	38468.24679	34542.4364	33941.46988	36354.54122	31905.5651	31116.22656	35279.91406	31882.91091	35209.86237	33514.48647
180	240	32101.81235	29307.48977	38618.42196	36223.45889	35397.65579	39283.42354	36037.65825	38567.46829	39179.15252	34492.69745	34792.94028	34835.86503	36171.59476	38394.0964	39402.42929	37076.85963	39364.65522	37833.12042	37835.64561	35264.23732	36186.30825	35336.98196	31606.25716	32328.99273	35376.5622	30964.79775	34339.46017	35064.95301
240	300	31158.22783	28445.23148	37376.209	33867.4062	32600.39206	34676.64763	32302.1612	34810.11755	37241.54745	31789.76592	32177.08296	31265.2697	35210.4023	32486.82893	38336.97793	31791.88647	37857.97274	33381.89954	35871.27221	34820.61497	34723.25538	32352.09302	30603.18997	31473.12099	34414.6482	30604.42313	33657.81853	33901.80206
300	360	26886.85664	26750.74343	34119.50217	31703.66328	28646.48893	32318.34529	32546.58793	34864.7834	34444.75638	31419.123	31232.4612	31766.13817	31470.66122	34630.38531	33926.9025	33360.25256	34107.6351	33899.48618	33322.93464	34175.31034	33701.87501	30030.19866	27119.22943	28932.47531	31554.6451	28653.73058	33015.6303	32361.60748
360	480	25722.81283	26904.18651	30672.57437	29176.89083	27171.97752	30485.09721	28697.93756	32226.51512	31671.41471	29316.99515	27853.44815	28488.02873	28090.02696	30882.48047	31086.55763	30207.69824	31154.04097	31163.1835	30092.98994	31265.62479	30707.38387	28929.44834	27224.78607	28726.45888	29905.17269	27088.85752	29511.06986	30947.26134
