frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	0.04547	0.07938	1.73382	0.97355	0.29345	0.01084	2.24993	0.02699	1.1739	0.12143	0.24903	0.05198	0.62794	0.02268	1.25994	0.03139	1.91535	0.04629	1.88973	0.03495	0.04392	0.73876	1.10153	3.41152	0.67208	0.38849	0.02963	0.02934
30	60	1263.41092	1499.44838	893.72399	1160.04937	797.55013	1105.546	1402.11633	650.97539	972.32326	1054.71496	886.7599	1259.01528	805.1182	970.55763	948.44467	967.3332	1021.69504	978.91773	1095.82243	1071.0873	1485.19856	852.66482	1026.50559	1039.23215	1358.71735	1805.99118	3754.72075	1191.4532
60	90	7879.65652	5708.15188	7262.72336	8547.8062	7153.79286	6458.77771	8372.64761	6090.5395	8251.26445	7813.78206	7937.10146	9602.54134	7749.67143	9010.96633	8150.2773	8627.27484	8264.3747	7940.01306	8356.89113	6465.08192	7773.53715	5972.57058	4778.21647	4474.24247	6887.69036	7027.51899	12041.12744	6632.51921
90	120	14734.44072	13992.02539	17336.30439	16453.108	16214.43827	15578.50309	16846.95055	13637.72989	14687.55116	14710.97051	14760.24789	16209.77883	16723.58385	17008.77577	16807.86034	16548.84176	16574.29024	15385.52288	16433.65985	13090.60686	14296.58844	13311.34602	11909.03027	11578.86482	14543.66804	15454.30041	19704.8324	12608.07196
120	150	23667.05338	17562.67795	23490.553	25385.36724	23539.37968	26210.27398	22797.81471	23427.76003	25061.46247	22695.41626	26114.29892	25002.65666	23983.72648	26169.45545	26031.67439	25201.49505	25730.5414	24935.97443	25375.90694	23915.87198	22129.53431	28475.38349	21271.93229	21217.73283	21868.91188	18120.39756	24505.94244	21829.54046
150	180	24864.58597	23935.65849	29296.2183	30818.71448	25217.4034	28992.23916	26520.11321	29640.59173	27344.25461	27490.22755	29996.70675	31066.59011	29254.27974	34676.78951	30550.60548	32597.60296	30420.8543	30937.5491	29925.12665	28030.57601	26639.47245	27105.34515	22060.94596	21933.51542	25001.78564	22992.48984	26554.62939	25852.12517
180	240	23175.72191	22076.00442	28238.99215	28890.57118	25708.3345	28363.46443	26122.03473	26680.14505	27920.10561	27021.82551	27270.15544	28276.28409	28156.35823	31298.9109	29430.69797	29893.05823	29202.18457	29291.10179	28587.33944	26358.70328	26758.87796	26328.73544	22263.5625	23017.46659	25369.47717	22139.40359	25374.30518	25815.78714
240	300	22352.29761	21860.59636	26470.81246	26497.45925	23645.20593	27312.38355	23295.96681	27118.12416	27670.80685	25559.24788	25575.27072	25856.50837	25826.9688	27695.22391	28216.57143	26620.37508	27792.96287	27619.57737	26886.15552	27553.58007	28734.01029	25871.74138	23700.44987	24191.49445	26324.06437	22721.77594	25840.1842	26604.27294
300	360	21047.31905	19338.86269	25935.25444	25458.80066	21884.8773	25976.13163	23074.45689	25209.27295	26060.43748	23094.88439	23504.57942	23223.79472	24392.72656	25864.38472	26672.44827	24942.31616	26551.73105	25214.4254	25741.85685	26517.79422	25789.94203	24680.22414	24130.16862	24582.85681	25190.39941	21027.28797	24541.12177	23494.37436
360	480	18697.86214	18355.40023	23205.36959	22220.08958	19906.33901	23428.94786	19684.07146	25234.54251	23257.094	21633.67658	21213.06704	20281.34424	21879.71435	22876.16503	23626.61069	22334.85319	23437.54954	23699.09388	22521.84147	24638.55199	23618.74647	22828.7548	21077.48893	20978.36369	22722.55087	19516.80697	20571.24823	23120.44319
480	600	15999.98451	16540.98871	21543.03984	20356.29104	17333.49	19633.42505	18344.3383	21385.46159	20502.38415	20600.54585	19218.8784	20048.8014	19962.43195	21244.56172	21556.81221	20665.6135	21374.58369	21462.19899	20439.64297	24206.60068	23378.43253	20521.44111	19257.21419	18916.10794	21217.67274	18246.07951	20811.08569	21778.27628
600	900	14529.43154	15324.7016	17273.04028	17582.88492	14094.71592	17977.60176	16351.0584	19250.96827	17291.34451	17294.0321	15543.07963	16006.44299	15946.2997	17456.61057	17103.45398	17458.69784	17281.36849	18263.93036	16958.02684	20734.29975	18875.5168	18164.31596	17150.361	17039.60752	17315.28409	14886.42272	18417.64307	17924.09088
900	1200	11670.13167	13449.72405	14595.53821	14607.96478	11245.91381	14478.9335	13282.18451	15922.1887	14959.30151	14315.3082	14016.15057	14475.36436	14127.54257	15103.81266	14567.74174	14896.09268	14653.07125	15178.55876	14384.23871	16404.02359	15793.86086	15888.72469	15749.34766	15766.67326	15664.7558	13588.23632	15618.25281	14561.90951
1200	1500	10122.47836	12022.67113	13634.79191	12416.99101	10347.76673	12457.95285	11791.66222	13956.79695	12958.31366	12421.72828	12838.45236	12197.9839	13128.39759	12508.00954	12980.50245	12616.69288	13100.78449	12908.25633	12815.00257	14448.29579	14299.4664	14276.14273	13912.54297	13845.16771	13338.19986	11812.50681	14673.82278	12732.03712
1500	1800	9939.22156	11384.99573	11616.92491	10806.06081	8968.13041	11613.46186	9847.67732	12969.2717	11291.271	11252.30046	12041.58113	10839.36277	11654.26964	11027.6911	11266.58984	11251.73163	11293.50075	11719.07915	11142.61835	13694.82722	11454.03959	12470.49873	12732.62435	12704.74296	11729.21374	10791.49297	12298.27884	10284.9986
1800	2100	8477.77818	10733.00042	10959.49491	9831.59476	9037.09127	10102.27427	9143.2648	11063.47487	9871.3614	10010.5361	10404.47504	10220.47249	10845.24551	9447.41525	10266.94906	9711.81661	10274.32272	10163.32587	10019.86325	10781.7956	10297.76092	11592.05624	12141.94889	12279.02632	10509.57993	10280.71479	11500.59564	9225.70081
2100	2400	8368.73766	9693.61904	10069.67289	8760.07872	8341.15134	8978.31481	8394.97726	10053.80594	9750.51579	8865.87125	10552.2067	8846.7066	10184.23835	8325.33489	9827.98002	8467.60094	9876.31938	9066.54832	9651.83923	9421.15887	7875.19053	10530.36264	10012.51497	9704.05176	9021.30156	8838.90093	8622.91707	7956.66862
2400	2700	6484.68838	9497.64416	8865.71083	7490.15979	7818.29621	6943.34556	7804.11731	8800.07918	8524.6406	7883.37744	8666.53861	8451.58757	8673.53511	7544.46354	8224.90791	7632.69216	8322.66502	7718.27929	8305.83106	9196.95969	8121.73144	9314.6284	10148.13835	9745.67542	8425.98166	8795.60498	10186.56252	7052.24523
2700	3000	7600.78044	8898.22644	8324.90294	7233.65585	7354.39235	7565.13903	7043.94372	8612.0122	8018.736	7647.37639	9020.04954	8207.53835	8958.86419	7523.10387	8063.44737	7702.2073	8076.11561	7793.48709	8028.66484	7908.42202	7254.18731	9373.14366	9598.38411	10204.24126	8009.59855	7643.83225	8241.39059	6747.78735
3000	3300	5929.55734	9282.79759	8329.67692	6600.4683	6522.33561	6703.85546	5860.69419	8176.72147	6874.62573	7429.06703	8396.83016	7397.51184	8224.01445	7031.75415	7238.55872	7137.38818	7374.4499	7380.61359	7168.22978	8241.0283	7566.61491	8849.64124	9288.33464	8990.26984	8370.39088	8423.82034	7962.7921	6736.55672
3300	3600	6492.22246	7969.42572	7168.08396	6428.39922	6271.83213	6328.1118	6223.89199	6391.52046	6892.62991	6552.53887	7691.72443	7716.76046	7120.80635	7047.51127	6423.62988	6979.50298	6604.9185	6538.15176	6562.31895	7889.76776	6955.18157	8388.48229	7912.62581	8146.02429	7481.78932	7243.82143	8314.11343	5881.21995
3600	3900	5040.22668	5956.08105	6678.81341	6698.32016	6162.13853	6257.96605	5527.02182	7510.82059	6764.15859	6698.08915	6580.72265	7530.3893	6928.84526	7502.9416	6510.93893	7407.67857	6489.99528	6682.24592	6422.60506	7858.54966	6434.21116	6894.45463	7184.00521	6952.19259	6434.15539	6089.82179	7286.98586	6322.73915
3900	4200	5540.34003	6501.12518	6090.72927	5590.09522	6154.03388	5450.51644	5131.6583	6427.01241	6263.09038	6120.14445	7641.04051	6990.05073	6542.19182	6044.08122	5908.62814	6261.57183	5919.11999	6132.09844	5988.35871	7144.98058	6098.82841	8354.17503	7197.92448	7381.42486	6897.01959	6373.88714	8007.61314	5295.55993
4200	4500	5009.3665	5705.61715	6228.51344	5619.34138	4837.77641	5409.35577	5020.08142	5597.35067	5546.61228	5987.93338	6408.64791	6187.87017	6656.07528	5919.62592	5213.65635	6003.27705	5312.00901	5979.77973	5483.389	6863.3368	5723.47391	6232.89781	7496.36328	7785.22314	5650.658	5757.53482	6384.9482	5471.38796
4500	4800	3914.82547	6006.39388	4678.87899	4787.31189	5843.31119	3629.85539	3965.185	4801.18904	4523.71061	5285.78209	6126.50977	6644.08949	5202.71462	5329.60224	4299.47911	5423.77326	4411.78602	5049.45373	4623.03343	5364.08876	4469.90765	7341.9441	8710.90332	9348.81402	6026.84285	5092.61729	4339.34292	4537.83366
4800	5100	5334.5192	4762.771	6562.21262	4552.08745	3970.98896	5811.23369	4471.50252	5898.5718	4845.86938	5216.51463	6231.88181	4724.51563	6339.24635	3792.89137	5780.95981	4085.46604	5819.42819	5515.66582	5489.13694	5233.46211	4592.93685	5949.37589	5734.45036	5287.43629	5006.82739	4974.98102	3949.56411	7122.55866
5100	5400	4421.91928	5424.05291	4671.08059	4227.94893	4572.91921	4550.99557	4519.33441	5125.64544	4332.86655	3552.66094	3892.53959	4829.52049	4332.68558	4336.2499	4133.1563	4275.31375	4189.15074	3754.50823	4293.10143	3907.41777	3489.17478	6660.85549	6849.76611	7514.03469	5158.3255	4774.59697	3458.50648	2620.7238
5400	5700	4000.24645	4393.31143	3803.71946	3746.01078	4795.86063	4117.98138	3186.91721	5299.59937	3855.87277	4947.96887	4906.99605	4019.70484	4347.45338	3826.98165	3844.33331	4337.7034	3912.67702	4573.6162	3989.62085	6438.27764	5095.12765	3629.99939	3130.55688	2943.39864	3267.64991	3899.61635	5913.53974	4939.13504
5700	6000	4429.04905	6617.25996	3710.86633	3945.18746	3845.99045	4001.43448	3068.94966	4855.36186	4076.17033	4672.99435	4867.78509	4714.15744	4547.80918	4041.8133	3502.46245	4601.49994	3489.18061	4447.03947	3651.52284	5316.22083	4011.56057	5591.09666	4861.40804	5248.79937	4693.19379	4509.12008	3712.98506	3541.64316
6000	6300	4359.27273	4901.40039	3148.78043	4697.21867	4300.51022	5455.68764	3878.78192	5120.32644	3910.86278	4615.76562	5026.53301	5082.84639	3656.12791	5323.31061	3113.58412	5171.24545	3212.97071	4744.78614	3590.84605	5193.68647	4309.45309	5511.62431	3604.51424	3526.32656	4081.4159	4087.34369	4670.96782	3546.52762
6300	6600	5991.44602	8066.3381	5755.86692	6100.19912	4155.51425	6298.82689	4967.39541	5343.3796	6651.18602	5141.45415	4108.00814	6471.56432	5402.78985	5487.26093	6335.31424	5732.75999	6100.77446	5102.59124	5739.6007	3630.30889	3510.71168	5489.90369	5959.80168	6421.00027	4261.59058	4373.11806	3671.66603	3726.5647
6600	6900	2554.01656	3815.83364	3525.51238	2526.57758	3626.04185	2517.88332	2050.55289	3159.64967	2782.0561	3680.11564	5607.44331	4509.96771	4295.77998	3219.10713	3499.6867	3231.21539	3348.41813	3190.6989	3248.64918	4104.1066	4257.04903	3921.52747	3684.46118	3149.28553	4367.84278	3705.61396	5473.67592	2586.39423
6900	7200	2333.84018	3929.31386	6218.28875	5174.00845	3899.64167	4156.75397	4987.14396	5259.86683	5095.30913	4568.48948	5378.25819	5216.66379	6239.46234	5372.64235	6266.60836	4947.26537	5974.57159	4642.28291	5839.93918	6115.29355	3023.5551	4666.69619	4006.65739	3897.82697	3475.98454	2989.23393	2469.08665	1798.62951
